"feature","importance"
"ENSBTAG00000005850-ENSBTAG00000022799",0.09375
"ENSBTAG00000013103-ENSBTAG00000001462",0.09375
"ENSBTAG00000010562-ENSBTAG00000011515",0.09375
"ENSBTAG00000013103-ENSBTAG00000015910",0.09375
"ENSBTAG00000008237-ENSBTAG00000005273",0.09375
"ENSBTAG00000019716-ENSBTAG00000003220",0.09375
"ENSBTAG00000020645-ENSBTAG00000011461",0.09375
"ENSBTAG00000010663-ENSBTAG00000015910",0.09375
"ENSBTAG00000017246-ENSBTAG00000006240",0.0625
"ENSBTAG00000013103-ENSBTAG00000010682",0.0625
"ENSBTAG00000013103-ENSBTAG00000019929",0.0625
"ENSBTAG00000000073-ENSBTAG00000014611",0.0625
"ENSBTAG00000008611-ENSBTAG00000011761",0.0625
"ENSBTAG00000008237-ENSBTAG00000013205",0.0625
"ENSBTAG00000011010-ENSBTAG00000009757",0.0625
"ENSBTAG00000003837-ENSBTAG00000002606",0.0625
"ENSBTAG00000023907-ENSBTAG00000015996",0.0625
"ENSBTAG00000023907-ENSBTAG00000000782",0.0625
"ENSBTAG00000007897-ENSBTAG00000002144",0.0625
"ENSBTAG00000010663-ENSBTAG00000019929",0.0625
"ENSBTAG00000023907-ENSBTAG00000020644",0.0625
"ENSBTAG00000000575-ENSBTAG00000015296",0.0625
"ENSBTAG00000007897-ENSBTAG00000019903",0.0625
"ENSBTAG00000013472-ENSBTAG00000019929",0.0625
"ENSBTAG00000020244-ENSBTAG00000006359",0.0625
"ENSBTAG00000013472-ENSBTAG00000015910",0.0625
"ENSBTAG00000025775-ENSBTAG00000016948",0.03125
"ENSBTAG00000017473-ENSBTAG00000018169",0.03125
"ENSBTAG00000015362-ENSBTAG00000008997",0.03125
"ENSBTAG00000019665-ENSBTAG00000005273",0.03125
"ENSBTAG00000011409-ENSBTAG00000001941",0.03125
"ENSBTAG00000038735-ENSBTAG00000016948",0.03125
"ENSBTAG00000013688-ENSBTAG00000011971",0.03125
"ENSBTAG00000017664-ENSBTAG00000015910",0.03125
"ENSBTAG00000017664-ENSBTAG00000011154",0.03125
"ENSBTAG00000017664-ENSBTAG00000014357",0.03125
"ENSBTAG00000000073-ENSBTAG00000008849",0.03125
"ENSBTAG00000008027-ENSBTAG00000016948",0.03125
"ENSBTAG00000013103-ENSBTAG00000011578",0.03125
"ENSBTAG00000020645-ENSBTAG00000011628",0.03125
"ENSBTAG00000025644-ENSBTAG00000010986",0.03125
"ENSBTAG00000005947-ENSBTAG00000019712",0.03125
"ENSBTAG00000010161-ENSBTAG00000039292",0.03125
"ENSBTAG00000013103-ENSBTAG00000004885",0.03125
"ENSBTAG00000006984-ENSBTAG00000021818",0.03125
"ENSBTAG00000014583-ENSBTAG00000010986",0.03125
"ENSBTAG00000000073-ENSBTAG00000012314",0.03125
"ENSBTAG00000003300-ENSBTAG00000019929",0.03125
