"ENSBTAG00000015991-ENSBTAG00000024015","ENSBTAG00000021105-ENSBTAG00000005273","ENSBTAG00000001725-ENSBTAG00000001338","ENSBTAG00000020342-ENSBTAG00000035084","ENSBTAG00000014113-ENSBTAG00000001338","ENSBTAG00000020645-ENSBTAG00000020199","ENSBTAG00000004129-ENSBTAG00000001338","ENSBTAG00000001941-ENSBTAG00000011409","ENSBTAG00000001321-ENSBTAG00000005273","ENSBTAG00000025257-ENSBTAG00000001338","ENSBTAG00000001745-ENSBTAG00000019289","ENSBTAG00000005691-ENSBTAG00000010543","ENSBTAG00000010312-ENSBTAG00000020199","ENSBTAG00000025644-ENSBTAG00000004337","ENSBTAG00000003253-ENSBTAG00000011434","ENSBTAG00000021316-ENSBTAG00000015910","ENSBTAG00000005077-ENSBTAG00000001060","ENSBTAG00000007773-ENSBTAG00000010347","ENSBTAG00000008237-ENSBTAG00000005273","ENSBTAG00000011851-ENSBTAG00000007338"
81.9011149817363,65.0646994452026,30.5971346798696,90.8077531883933,21.2110231770355,102.212190235241,9.33960765815536,53.3880924527612,30.4381168320289,21.4303648761091,95.3877363572963,80.0784635346025,52.2409993333631,24.8720615079932,33.2363567432557,76.511670899105,73.0332676689423,85.6279836995894,67.8712307777078,48.3980537656261
92.706201558074,63.6937650675716,29.3250782011944,86.289636208709,21.2110231770355,98.7986076562108,9.33960765815536,50.7182677867979,30.4381168320289,21.4303648761091,89.2246541285889,74.8658749678147,58.8434015151154,25.869612470019,33.1090482696144,64.9736436589372,58.1463673886027,98.2635096576249,64.8045849993194,45.0948413663399
93.6948699011387,62.4553454958269,30.9837041779673,96.4393487721407,18.2936242245375,102.137485797533,9.33960765815536,50.732756473541,25.0104513452148,18.9535917384027,95.6861875487922,73.4520584972583,55.3043539853269,25.5307317990774,29.6150092532203,72.6312818015966,67.0438124343072,85.412030632613,67.0833891072319,49.0771754802971
80.1152382726441,72.2061762197453,47.4939613598226,86.3391380473855,32.9554701920966,93.3503421564485,31.2816617912641,54.9160673962166,35.3462105267627,30.4602242752726,23.003769651526,82.2111501708482,50.3667132838365,108.332519917923,35.6998818272816,72.8309693090152,45.9451481227457,100.589185295226,74.7420364326513,56.6163918058822
79.8467544437494,71.8944708660079,43.3014768025093,81.4316510955522,33.1443052763487,95.631694471215,33.6231079027837,57.4626616244436,34.2368480789037,31.7171987402257,23.601197533671,82.0765986290674,54.1968503483462,106.519669258941,40.7566582648392,87.3021023326449,51.2248291714147,101.845486812716,73.1153726110494,58.2709821399856
79.5361818851715,72.4345010281126,37.2343670951146,93.2453042981221,32.1573975751107,92.0335523313952,34.4153860525208,62.0854865378536,34.9439946191662,35.2298356662244,21.8969198545879,85.3633282806911,53.6071572943562,106.008900632365,34.8509491195166,85.1007544780714,50.4884436751708,100.109764801057,74.1131113915106,52.25094221653
75.1769296953135,70.0897366887598,44.4452738997956,74.8420349164578,29.124063770842,98.1754166065892,12.8238664754869,58.2951446537825,33.9130971895139,29.4252336662358,20.9572029503253,79.1722609706764,48.9987491498818,112.059124313025,34.6111094442323,89.5333846428343,48.9052047185972,111.074046522174,77.6409678741846,59.5031570401532
75.8863397689535,70.3255631046085,50.2520194393259,81.8222997975741,42.159681391289,93.0263027591242,12.8238664754869,58.7205215821808,52.5975484616958,47.3688323806064,21.2553039414836,85.5353833817566,54.986931449856,111.024596910124,44.0985175685956,83.1569478545133,47.0678218682223,102.68492172426,75.3929722568189,59.6855995470846
82.1225883327988,72.4618996510318,59.9942978960851,83.8817285225263,41.6292985339975,87.1559400911282,39.5149463733149,61.354715418765,35.4713917053279,38.4773077846099,86.2983608769707,78.7895368613272,47.0245544274081,113.783093354254,42.9421784818334,72.1038708597599,16.0555912758162,100.73899113751,75.0067407975483,73.2803233900721
81.847377431231,72.1490903700851,54.6983579438332,79.113919884043,41.8678347178298,89.2859098489178,42.4726574485795,64.1998857226149,34.3581003695737,40.0651159677775,88.5396042797839,78.6605853305572,50.6005369982674,111.879032081383,49.0248035553535,86.4305332209739,17.900582628497,101.997163644475,73.3743160275652,75.4219101442563
81.5290232338839,72.691033088335,47.0343944265347,90.5913294714932,40.6211744492656,85.9265278313143,43.4734619713224,69.3647148963184,35.0677513208045,44.5022734527589,82.1460273829504,81.8105218841958,50.049973911958,111.342564967314,41.9210260860836,84.2511622345722,17.6432517669761,100.258856650174,74.3755883725749,67.6299887882553
77.06054656521,70.3379645953237,56.143200652728,72.711859267002,36.7894719199097,91.6608394840722,16.1990881257763,65.1299734324199,34.033202892833,37.1699092619268,78.6206908944209,75.8771256840495,45.7473636067687,117.697195750317,41.6325310654863,88.6395398162719,17.0899868713927,111.239467298238,77.9159390158881,77.0167517135848
77.7877314640231,70.5746262075976,63.4782725593652,79.4934498296941,53.2560437616543,86.8534028143711,16.1990881257763,65.605223784913,52.783826509836,59.8362351647485,79.7390131217112,81.9754160828466,51.3381910824369,116.610617794308,53.0446129031092,82.3267613500157,16.447911064302,102.837848712819,75.6599819583398,77.2528926169802
