"ENSBTAG00000008300-ENSBTAG00000008165","ENSBTAG00000004148-ENSBTAG00000003255","ENSBTAG00000009208-ENSBTAG00000044190","ENSBTAG00000020457-ENSBTAG00000008997","ENSBTAG00000000575-ENSBTAG00000020679","ENSBTAG00000020457-ENSBTAG00000013843","ENSBTAG00000000575-ENSBTAG00000012897","ENSBTAG00000005947-ENSBTAG00000018517","ENSBTAG00000015114-ENSBTAG00000008165","ENSBTAG00000015089-ENSBTAG00000002135","ENSBTAG00000025644-ENSBTAG00000020667","ENSBTAG00000014583-ENSBTAG00000020667","ENSBTAG00000013155-ENSBTAG00000008165","ENSBTAG00000010738-ENSBTAG00000001338","ENSBTAG00000013472-ENSBTAG00000008165","ENSBTAG00000013201-ENSBTAG00000020319","ENSBTAG00000010123-ENSBTAG00000018517","ENSBTAG00000005198-ENSBTAG00000015457","ENSBTAG00000002006-ENSBTAG00000008165","ENSBTAG00000000575-ENSBTAG00000015910","ENSBTAG00000021302-ENSBTAG00000015910","ENSBTAG00000000793-ENSBTAG00000015910","ENSBTAG00000007153-ENSBTAG00000012219","ENSBTAG00000025868-ENSBTAG00000008165","ENSBTAG00000010303-ENSBTAG00000007103","ENSBTAG00000000073-ENSBTAG00000018517","ENSBTAG00000000575-ENSBTAG00000026676","ENSBTAG00000025644-ENSBTAG00000004588","ENSBTAG00000025644-ENSBTAG00000004337","ENSBTAG00000014583-ENSBTAG00000004337","ENSBTAG00000010303-ENSBTAG00000020892","ENSBTAG00000005710-ENSBTAG00000015457","ENSBTAG00000012228-ENSBTAG00000010146","ENSBTAG00000000575-ENSBTAG00000015296","ENSBTAG00000003300-ENSBTAG00000002804","ENSBTAG00000005250-ENSBTAG00000006240","ENSBTAG00000025257-ENSBTAG00000001338","ENSBTAG00000008300-ENSBTAG00000017489","ENSBTAG00000001321-ENSBTAG00000005273","ENSBTAG00000000575-ENSBTAG00000011154","ENSBTAG00000006276-ENSBTAG00000047138","ENSBTAG00000000793-ENSBTAG00000018169","ENSBTAG00000014113-ENSBTAG00000001338","ENSBTAG00000001725-ENSBTAG00000001338","ENSBTAG00000007148-ENSBTAG00000008165","ENSBTAG00000014127-ENSBTAG00000020319","ENSBTAG00000006045-ENSBTAG00000034385","ENSBTAG00000020221-ENSBTAG00000005092","ENSBTAG00000021048-ENSBTAG00000020704","ENSBTAG00000008096-ENSBTAG00000019733","ENSBTAG00000008300-ENSBTAG00000011741","ENSBTAG00000021048-ENSBTAG00000017489","ENSBTAG00000005077-ENSBTAG00000015127","ENSBTAG00000020457-ENSBTAG00000015910","ENSBTAG00000005111-ENSBTAG00000008997","ENSBTAG00000021048-ENSBTAG00000019903","ENSBTAG00000013103-ENSBTAG00000004885","ENSBTAG00000010738-ENSBTAG00000014162","ENSBTAG00000005339-ENSBTAG00000003166","ENSBTAG00000020645-ENSBTAG00000006208","ENSBTAG00000019993-ENSBTAG00000027516","ENSBTAG00000021217-ENSBTAG00000010682","ENSBTAG00000021466-ENSBTAG00000004885","ENSBTAG00000005691-ENSBTAG00000015457","ENSBTAG00000007446-ENSBTAG00000008733","ENSBTAG00000015089-ENSBTAG00000023144","ENSBTAG00000015362-ENSBTAG00000008997","ENSBTAG00000020645-ENSBTAG00000010860","ENSBTAG00000006354-ENSBTAG00000025101","ENSBTAG00000000476-ENSBTAG00000003781","ENSBTAG00000005947-ENSBTAG00000015910","ENSBTAG00000011104-ENSBTAG00000020979","ENSBTAG00000005111-ENSBTAG00000006420","ENSBTAG00000017122-ENSBTAG00000011741","ENSBTAG00000008300-ENSBTAG00000001462","ENSBTAG00000000277-ENSBTAG00000011238","ENSBTAG00000012849-ENSBTAG00000015910","ENSBTAG00000017060-ENSBTAG00000007103","ENSBTAG00000010138-ENSBTAG00000019866","ENSBTAG00000020645-ENSBTAG00000017489"
55.753879410585,33.6680019987409,47.9924573997925,31.3010233683509,42.5082419393349,32.0098144746503,62.0496955779672,47.1568959759878,83.2473191736387,78.6744671409556,84.8628188810314,60.1655351181808,43.0738009179035,44.4623487877609,84.1531617406874,37.3177517273272,72.839308935281,36.6824872724985,48.6910792323489,63.7816565492006,45.5378555304546,66.5937196308375,54.9306370150368,57.6679459484639,39.6926115441395,59.2797984513916,51.0648335011816,67.4022089158343,89.7012236582182,63.5958384757195,61.9883583506189,41.4448089045311,52.2591066851433,37.6912002364931,56.7862664901345,46.409038836595,27.2113966421014,53.9356533343073,25.9489774201968,42.6001540705745,43.5627356638953,43.5193855006247,23.819663555245,38.430465992969,30.2480562163959,35.8974497982152,127.762895550416,70.8158430334124,56.2625421501849,55.6837945048733,62.3697279693107,49.449587938417,78.9323949811465,51.0739411096807,34.3333310687989,57.2657909291355,69.8974530170655,52.0047501615075,49.9347674703265,76.405745808144,25.9560685460292,49.3559720955357,96.8248420745487,48.8823076116619,62.6243435664296,99.8761161632065,24.7097837431682,81.4507538423731,29.9676939012392,34.9360450093488,78.9141746515649,99.300179717646,35.6458191736073,61.2916824604827,60.7167770808163,87.5457456539066,113.331315375533,39.380786077737,30.619865710584,72.063214365906
58.8604400889131,38.662027689988,49.3316402568198,33.0486097480777,50.322061898162,33.7969737996085,73.4556048234777,51.9814344299994,84.6498997476748,88.5309353621976,88.1313732328966,68.5904673883068,39.9359955456555,46.7072069354093,90.7470412473717,40.1085880876766,76.3258555173177,34.9920388290524,49.3495189579322,75.505933023924,42.6414414306528,63.9164600272119,60.1433777634685,62.4295642926275,40.7868617742957,65.3361619337125,60.4515170477549,69.9982549367192,93.1561327552955,72.501113410404,63.6972601525762,41.760951716645,50.1617135194531,44.6195566973498,66.352777818109,48.757880466949,24.6149458780574,56.9409039389224,27.8284305255438,50.4308692199051,45.0876101074398,41.769780681712,26.7590583246758,35.9862975941079,31.9081470928393,37.9592100575653,133.56001115221,73.08709552614,59.2734307220816,55.883736918391,65.8449183323099,52.0958814317211,99.1414343689874,53.9254812268162,33.5291705356917,60.3303683349858,76.085828112035,54.6304163779674,43.0293170614707,76.6690989921701,24.747908452167,52.888075832374,100.351429201117,50.1510822315314,54.2592830468458,112.388762270615,34.8086391182527,81.7314960187479,28.2920255835386,32.1705552996262,86.987744005386,99.2423571189843,34.8109173433058,68.0503776410842,64.0998663687389,81.3312084975486,118.032062194136,37.9026329185127,30.9376201447409,72.3115998342197
61.5498904667858,39.801352396232,48.0069113057225,32.8818635278404,59.1010320222454,33.6264517207828,86.2703531836865,49.4989641296055,79.872785182613,90.9133756076903,83.3727159028618,63.5793192839296,39.4570684731607,44.1682566282954,97.9586091993278,34.2031217164934,80.2983458230766,35.5712927281434,52.1346294212947,88.6783728088742,41.6009815300232,69.2614372069116,64.3603202211955,63.3230237159281,42.6491216707279,61.1427909510904,70.9976282780889,66.2186961175911,88.126163316351,67.2042575809346,66.6055705234788,45.2224334772917,51.0915910315163,52.4036923313111,57.3447449146862,50.8908337082065,25.918897555105,59.5426468987714,31.0069444742896,59.2288214005824,44.9084748686223,45.2627545486903,28.5137153127917,39.4742452195797,29.4784779843947,33.282105566049,129.422718134279,68.4777211698757,66.1702136556886,48.5408889995443,68.853503389138,58.1575178444023,107.932007978399,53.6534010928079,35.802534280824,67.3501316529195,80.5135517188542,51.6607694746018,47.8835272550743,78.027879927868,26.170098547901,49.4343936813232,108.232229647391,53.3746885555519,45.9852587406759,115.413236250012,33.9572697565592,83.1799961328249,13.3773212931956,34.9869977656522,82.8334821355555,96.8495271201308,37.171186808929,68.5836712067823,67.0287165364675,96.2849152926697,113.415484086323,45.0348396140946,33.5598441003813,73.5931542619636
62.1373256419046,39.1845539195015,46.7679868062399,32.7259371402169,56.9216202118222,33.4669944825706,83.0890444960963,51.5192813432666,83.1521455576147,83.6743139015597,83.7696274733898,62.1455009265362,41.4553277413508,42.7315949336948,87.9469349907798,37.5571931387032,74.2374587952353,36.7646173812943,57.302726872322,85.4082659018403,47.6577790458963,66.6204924572844,65.0591665431483,59.3272984359669,34.720469388894,59.8497143301179,68.3795171506373,66.5339427350213,88.5457045716371,65.6886908951035,54.2233129756924,46.1482380003559,47.5864134439794,50.4712518633737,53.3939409964035,47.5300997996263,29.6522148388031,60.1109248427734,30.9789853127941,57.044697224387,42.6922517725496,43.5368816993885,29.7885692843563,39.612010434674,28.9858842070227,39.5399903857913,128.055318698007,73.8276584648475,59.973095484171,48.6958116550033,69.5106446044057,52.7108222583904,92.2370725200253,53.3989757008578,32.4311295803369,61.0425092098034,72.2504012683386,49.980398677032,43.1879357091941,74.474704121003,25.4422446805701,48.1242576777557,98.7184577939424,53.932512950643,50.1533906856803,106.223350456712,31.6355120898511,79.3922070739975,13.3773212931956,36.7086273214897,86.2143591451789,96.377736315115,33.670900685401,66.8261528778152,67.6684418964636,83.3353953450841,109.433476090556,42.7069545044466,32.9044001103946,70.24192370801
59.5254732260772,32.9573700007168,47.6979753349056,33.812213974461,51.1503252731209,34.5778693419345,74.664628954561,47.5563248206003,81.6076200382034,79.458081937965,85.7944833274355,63.2514274906244,39.15904652148,42.5853311888251,88.3773108738835,35.7461142336509,71.1553234668896,37.810216672745,50.9754204814179,76.7487040185303,42.235068753996,65.5464172179079,53.5234617542048,59.8626737077588,35.3871788795828,60.3588962893427,61.4465036528883,68.1421824694352,90.6860064168308,66.8576712257465,55.2645200219614,43.0228112165137,47.9664369163641,45.3539611161137,57.2679411084992,48.0060595362959,25.7037960396797,57.5842492472866,25.4472543314534,51.2609234817262,42.828113589688,42.8349672447189,24.7888712181613,36.7400444984028,29.8400155583968,32.7713080312827,129.945841769988,72.7148190924896,56.6507661695752,55.3629151384425,66.5888654135533,49.7908010626908,96.8292839880497,55.1714557379512,34.7257357703181,57.6609375876126,75.0431123639391,49.8093233803592,42.2129328369828,74.5347731571417,25.6313652979872,49.5402323921351,99.6776176793945,47.9398763566123,53.9388489429445,100.870903993839,30.1941490189399,79.4562424187786,13.3811960629022,35.0645081629786,79.5825943376418,98.4519071777282,36.0532246480484,65.1418805874581,64.8240970261822,92.3984522944754,102.843925489275,35.9182081007131,33.6545682321254,70.2985787119267
55.753879410585,33.6680019987409,47.9924573997925,31.3010233683509,42.5082419393349,32.0098144746503,62.0496955779672,47.1568959759878,83.2473191736387,78.6744671409556,84.8628188810314,60.1655351181808,43.0738009179035,44.4623487877609,84.1531617406874,37.3177517273272,72.839308935281,36.6824872724985,48.6910792323489,65.8413533016248,47.0084064415318,68.7442261475454,54.9306370150368,57.6679459484639,39.6926115441395,59.2797984513916,51.0648335011816,67.4022089158343,89.7012236582182,63.5958384757195,61.9883583506189,41.4448089045311,52.2591066851433,37.6912002364931,56.7862664901345,46.409038836595,27.2113966421014,53.9356533343073,25.9489774201968,42.6001540705745,43.5627356638953,43.5193855006247,23.819663555245,38.430465992969,30.2480562163959,35.8974497982152,127.762895550416,70.8158430334124,56.2625421501849,55.6837945048733,62.3697279693107,49.449587938417,84.0913644020962,52.7232684606561,34.3333310687989,57.2657909291355,69.8974530170655,52.0047501615075,49.9347674703265,76.405745808144,25.9560685460292,56.0771236686297,96.8248420745487,48.8823076116619,65.2647576606722,99.8761161632065,24.7097837431682,81.4507538423731,29.9676939012392,34.9360450093488,81.4625447950197,99.300179717646,35.6458191736073,61.2916824604827,60.7167770808163,88.6078657637281,116.991115933502,39.380786077737,30.619865710584,72.063214365906
58.8604400889131,38.662027689988,49.3316402568198,33.0486097480777,50.322061898162,33.7969737996085,73.4556048234777,51.9814344299994,84.6498997476748,88.5309353621976,88.1313732328966,68.5904673883068,39.9359955456555,46.7072069354093,90.7470412473717,40.1085880876766,76.3258555173177,34.9920388290524,49.3495189579322,77.9442410493383,44.0184586356802,65.9805099793004,60.1433777634685,62.4295642926275,40.7868617742957,65.3361619337125,60.4515170477549,69.9982549367192,93.1561327552955,72.501113410404,63.6972601525762,41.760951716645,50.1617135194531,44.6195566973498,66.352777818109,48.757880466949,24.6149458780574,56.9409039389224,27.8284305255438,50.4308692199051,45.0876101074398,41.769780681712,26.7590583246758,35.9862975941079,31.9081470928393,37.9592100575653,133.56001115221,73.08709552614,59.2734307220816,55.883736918391,65.8449183323099,52.0958814317211,105.621253312539,55.666893171332,33.5291705356917,60.3303683349858,76.085828112035,54.6304163779674,43.0293170614707,76.6690989921701,24.747908452167,60.0902189365684,100.351429201117,50.1510822315314,56.5470032454362,112.388762270615,34.8086391182527,81.7314960187479,28.2920255835386,32.1705552996262,89.7968333818965,99.2423571189843,34.8109173433058,68.0503776410842,64.0998663687389,82.3179327690263,121.843663653494,37.9026329185127,30.9376201447409,72.3115998342197
61.5498904667858,39.801352396232,48.0069113057225,32.8818635278404,59.1010320222454,33.6264517207828,86.2703531836865,49.4989641296055,79.872785182613,90.9133756076903,83.3727159028618,63.5793192839296,39.4570684731607,44.1682566282954,97.9586091993278,34.2031217164934,80.2983458230766,35.5712927281434,52.1346294212947,91.5420575478212,42.9443992333396,71.498092148184,64.3603202211955,63.3230237159281,42.6491216707279,61.1427909510904,70.9976282780889,66.2186961175911,88.126163316351,67.2042575809346,66.6055705234788,45.2224334772917,51.0915910315163,52.4036923313111,57.3447449146862,50.8908337082065,25.918897555105,59.5426468987714,31.0069444742896,59.2288214005824,44.9084748686223,45.2627545486903,28.5137153127917,39.4742452195797,29.4784779843947,33.282105566049,129.422718134279,68.4777211698757,66.1702136556886,48.5408889995443,68.853503389138,58.1575178444023,114.986373031369,55.3860267718246,35.802534280824,67.3501316529195,80.5135517188542,51.6607694746018,47.8835272550743,78.027879927868,26.170098547901,56.1662244760453,108.232229647391,53.3746885555519,47.9241233800709,115.413236250012,33.9572697565592,83.1799961328249,13.3773212931956,34.9869977656522,85.508418212435,96.8495271201308,37.171186808929,68.5836712067823,67.0287165364675,97.4530605182423,117.078002698818,45.0348396140946,33.5598441003813,73.5931542619636
62.1373256419046,39.1845539195015,46.7679868062399,32.7259371402169,56.9216202118222,33.4669944825706,83.0890444960963,51.5192813432666,83.1521455576147,83.6743139015597,83.7696274733898,62.1455009265362,41.4553277413508,42.7315949336948,87.9469349907798,37.5571931387032,74.2374587952353,36.7646173812943,57.302726872322,88.1663492980046,49.1967885047187,68.7718635470792,65.0591665431483,59.3272984359669,34.720469388894,59.8497143301179,68.3795171506373,66.5339427350213,88.5457045716371,65.6886908951035,54.2233129756924,46.1482380003559,47.5864134439794,50.4712518633737,53.3939409964035,47.5300997996263,29.6522148388031,60.1109248427734,30.9789853127941,57.044697224387,42.6922517725496,43.5368816993885,29.7885692843563,39.612010434674,28.9858842070227,39.5399903857913,128.055318698007,73.8276584648475,59.973095484171,48.6958116550033,69.5106446044057,52.7108222583904,98.2656269142305,55.1233852377753,32.4311295803369,61.0425092098034,72.2504012683386,49.980398677032,43.1879357091941,74.474704121003,25.4422446805701,54.6776779927024,98.7184577939424,53.932512950643,52.2679952004574,106.223350456712,31.6355120898511,79.3922070739975,13.3773212931956,36.7086273214897,88.9984736563265,96.377736315115,33.670900685401,66.8261528778152,67.6684418964636,84.3464347576199,112.967403986209,42.7069545044466,32.9044001103946,70.24192370801
59.5254732260772,32.9573700007168,47.6979753349056,33.812213974461,51.1503252731209,34.5778693419345,74.664628954561,47.5563248206003,81.6076200382034,79.458081937965,85.7944833274355,63.2514274906244,39.15904652148,42.5853311888251,88.3773108738835,35.7461142336509,71.1553234668896,37.810216672745,50.9754204814179,79.2271447642296,43.5989629934615,67.6631032681146,53.5234617542048,59.8626737077588,35.3871788795828,60.3588962893427,61.4465036528883,68.1421824694352,90.6860064168308,66.8576712257465,55.2645200219614,43.0228112165137,47.9664369163641,45.3539611161137,57.2679411084992,48.0060595362959,25.7037960396797,57.5842492472866,25.4472543314534,51.2609234817262,42.828113589688,42.8349672447189,24.7888712181613,36.7400444984028,29.8400155583968,32.7713080312827,129.945841769988,72.7148190924896,56.6507661695752,55.3629151384425,66.5888654135533,49.7908010626908,103.157982303439,56.9531038536961,34.7257357703181,57.6609375876126,75.0431123639391,49.8093233803592,42.2129328369828,74.5347731571417,25.6313652979872,56.2864759921868,99.6776176793945,47.9398763566123,56.2130587608103,100.870903993839,30.1941490189399,79.4562424187786,13.3811960629022,35.0645081629786,82.1525497131389,98.4519071777282,36.0532246480484,65.1418805874581,64.8240970261822,93.5194462795664,106.165057469806,35.9182081007131,33.6545682321254,70.2985787119267
