"ENSBTAG00000005077-ENSBTAG00000015910","ENSBTAG00000005077-ENSBTAG00000015127","ENSBTAG00000017246-ENSBTAG00000010444","ENSBTAG00000007737-ENSBTAG00000010444","ENSBTAG00000017745-ENSBTAG00000018474","ENSBTAG00000017753-ENSBTAG00000020054","ENSBTAG00000017745-ENSBTAG00000016933","ENSBTAG00000013760-ENSBTAG00000015910","ENSBTAG00000014583-ENSBTAG00000011515","ENSBTAG00000003835-ENSBTAG00000002081"
116.065642420154,108.889983578872,149.859144625428,154.278622848346,81.4465428038711,133.813495524639,19.1189312154926,67.0640833234126,18.5829040756739,12.5764784009917
113.311904781686,106.306493409164,151.201180867599,154.878453759719,75.7127020846119,133.28759695746,17.7729574941023,79.24810787082,17.6623262265341,14.9153138283291
107.373647156765,100.735363471125,148.74270537403,154.998356897985,87.299468544883,129.066578583343,20.4928592030962,82.3696380837876,20.3155682289474,15.81040699328
102.526971255836,96.1883291527871,148.415380780388,150.024749355027,88.5862377038246,127.43057321136,20.7949180774583,77.57846182428,19.0456324976758,16.7268604992714
100.611170358737,94.3909710037634,148.928196997281,152.94312088314,81.5683866397474,131.826032839627,19.1475330914834,70.646848075311,18.8453127234062,14.7547014048165
116.894146381434,109.667265993011,146.313540238129,155.002718188673,83.4229498401826,127.290012077015,19.5828771225896,72.8624494701318,18.831333974594,15.1812289530166
108.781632412136,102.056301245126,146.726198074825,152.087764792047,80.1612980961583,122.802854196749,18.8172301939894,79.5136135579004,18.8622792308229,15.7113050263819
117.277168105632,108.4580316975,147.624609658064,151.978189475841,95.3228479930696,133.54077018963,19.1189312154926,67.7641170097399,18.5829040756739,12.5764784009917
114.494686182374,105.884789884919,148.946634929814,152.569076367486,88.6121146889613,133.015943456516,17.7729574941023,80.075321818109,17.6623262265341,14.9153138283291
108.494443361063,100.335759868094,146.524817522546,152.68719164185,102.172955210864,128.803527941518,20.4928592030962,83.2294354377777,20.3155682289474,15.81040699328
103.597176499529,95.8067630217431,146.202373633729,147.787745071827,103.678955302671,127.170856912693,20.7949180774583,78.3882475384686,19.0456324976758,16.7268604992714
101.661377936051,94.0165347501283,146.707543298445,150.662601049097,95.4654507487703,131.557358153056,19.1475330914834,71.3842796636483,18.8453127234062,14.7547014048165
118.114320223323,109.232230737115,144.131873429086,152.691487901761,97.6359817493841,127.030582256047,19.5828771225896,73.6230081264165,18.831333974594,15.1812289530166
109.917125560904,101.65145766007,144.538378165363,149.819999088557,93.8186320780709,122.552569653927,18.8172301939894,80.343598927919,18.8622792308229,15.7113050263819
113.43166825215,108.24482650493,151.327952520864,155.790747182853,78.4629354391872,135.726654080502,19.1189312154926,65.5421422959786,18.5829040756739,39.5991721457983
