"dataset","feature","mean_shap","sd_shap"
"vitro","ENSBTAG00000009478.ENSBTAG00000018114",0,NA
"vitro","ENSBTAG00000009565.ENSBTAG00000002804",0,NA
"vitro","ENSBTAG00000009615.ENSBTAG00000013290",0,NA
"vitro","ENSBTAG00000009761.ENSBTAG00000002144",0,NA
"vitro","ENSBTAG00000009761.ENSBTAG00000012314",0,NA
"vitro","ENSBTAG00000009812.ENSBTAG00000003220",0,NA
"vitro","ENSBTAG00000009812.ENSBTAG00000039292",0,NA
"vitro","ENSBTAG00000009876.ENSBTAG00000006420",0,NA
"vitro","ENSBTAG00000009876.ENSBTAG00000020736",0,NA
"vitro","ENSBTAG00000009972.ENSBTAG00000011909",0,NA
"vitro","ENSBTAG00000009972.ENSBTAG00000018105",0,NA
"vitro","ENSBTAG00000009972.ENSBTAG00000018114",0,NA
"vitro","ENSBTAG00000009972.ENSBTAG00000024269",0,NA
"vitro","ENSBTAG00000010123.ENSBTAG00000000736",0,NA
"vitro","ENSBTAG00000010123.ENSBTAG00000005903",0,NA
"vitro","ENSBTAG00000010123.ENSBTAG00000012314",0,NA
"vitro","ENSBTAG00000010123.ENSBTAG00000014269",0,NA
"vitro","ENSBTAG00000010123.ENSBTAG00000014611",0,NA
"vitro","ENSBTAG00000010123.ENSBTAG00000018517",0,NA
"vitro","ENSBTAG00000010138.ENSBTAG00000019866",0,NA
"vitro","ENSBTAG00000010161.ENSBTAG00000014162",0,NA
"vitro","ENSBTAG00000010161.ENSBTAG00000015133",0,NA
"vitro","ENSBTAG00000010161.ENSBTAG00000039292",0,NA
"vitro","ENSBTAG00000010303.ENSBTAG00000007103",0,NA
"vitro","ENSBTAG00000010303.ENSBTAG00000007626",0,NA
"vitro","ENSBTAG00000010303.ENSBTAG00000011628",0,NA
"vitro","ENSBTAG00000010303.ENSBTAG00000017060",0,NA
"vitro","ENSBTAG00000010303.ENSBTAG00000020892",0,NA
"vitro","ENSBTAG00000010312.ENSBTAG00000014064",0,NA
"vitro","ENSBTAG00000010312.ENSBTAG00000014420",0,NA
"vitro","ENSBTAG00000010312.ENSBTAG00000017753",0,NA
"vitro","ENSBTAG00000010312.ENSBTAG00000020199",0,NA
"vitro","ENSBTAG00000010334.ENSBTAG00000046199",0,NA
"vitro","ENSBTAG00000010361.ENSBTAG00000007909",0,NA
"vitro","ENSBTAG00000010361.ENSBTAG00000022799",0,NA
"vitro","ENSBTAG00000010452.ENSBTAG00000011515",0,NA
"vitro","ENSBTAG00000010562.ENSBTAG00000011515",0,NA
"vitro","ENSBTAG00000010562.ENSBTAG00000020755",0,NA
"vitro","ENSBTAG00000010663.ENSBTAG00000013745",0,NA
"vitro","ENSBTAG00000010663.ENSBTAG00000015910",0,NA
"vitro","ENSBTAG00000010663.ENSBTAG00000019929",0,NA
"vitro","ENSBTAG00000010673.ENSBTAG00000000815",0,NA
"vitro","ENSBTAG00000010673.ENSBTAG00000006359",0,NA
"vitro","ENSBTAG00000010726.ENSBTAG00000012314",0,NA
"vitro","ENSBTAG00000010726.ENSBTAG00000025101",0,NA
"vitro","ENSBTAG00000010738.ENSBTAG00000001338",0,NA
"vitro","ENSBTAG00000010738.ENSBTAG00000003220",0,NA
"vitro","ENSBTAG00000010738.ENSBTAG00000014162",0,NA
"vitro","ENSBTAG00000010738.ENSBTAG00000019428",0,NA
"vitro","ENSBTAG00000010820.ENSBTAG00000002107",0,NA
"vitro","ENSBTAG00000010963.ENSBTAG00000000973",0,NA
"vitro","ENSBTAG00000010963.ENSBTAG00000003255",0,NA
"vitro","ENSBTAG00000010963.ENSBTAG00000009024",0,NA
"vitro","ENSBTAG00000011010.ENSBTAG00000009757",0,NA
"vitro","ENSBTAG00000011034.ENSBTAG00000003777",0,NA
"vitro","ENSBTAG00000011082.ENSBTAG00000002402",0,NA
"vitro","ENSBTAG00000011082.ENSBTAG00000012687",0,NA
"vitro","ENSBTAG00000011082.ENSBTAG00000021527",0,NA
"vitro","ENSBTAG00000011104.ENSBTAG00000017425",0,NA
"vitro","ENSBTAG00000011104.ENSBTAG00000018300",0,NA
"vitro","ENSBTAG00000011104.ENSBTAG00000020979",0,NA
"vitro","ENSBTAG00000011104.ENSBTAG00000023147",0,NA
"vitro","ENSBTAG00000011238.ENSBTAG00000002951",0,NA
"vitro","ENSBTAG00000011238.ENSBTAG00000017256",0,NA
"vitro","ENSBTAG00000011291.ENSBTAG00000006732",0,NA
"vitro","ENSBTAG00000011409.ENSBTAG00000001941",0,NA
"vitro","ENSBTAG00000011412.ENSBTAG00000012897",0,NA
"vitro","ENSBTAG00000011412.ENSBTAG00000015910",0,NA
"vitro","ENSBTAG00000011412.ENSBTAG00000017266",0,NA
"vitro","ENSBTAG00000011412.ENSBTAG00000018169",0,NA
"vitro","ENSBTAG00000011412.ENSBTAG00000019289",0,NA
"vitro","ENSBTAG00000011412.ENSBTAG00000019929",0,NA
"vitro","ENSBTAG00000011563.ENSBTAG00000010497",0,NA
"vitro","ENSBTAG00000011580.ENSBTAG00000046199",0,NA
"vitro","ENSBTAG00000011585.ENSBTAG00000015046",0,NA
"vitro","ENSBTAG00000011741.ENSBTAG00000015910",0,NA
"vitro","ENSBTAG00000011757.ENSBTAG00000004334",0,NA
"vitro","ENSBTAG00000011757.ENSBTAG00000007909",0,NA
"vitro","ENSBTAG00000011757.ENSBTAG00000011578",0,NA
"vitro","ENSBTAG00000011757.ENSBTAG00000022799",0,NA
"vitro","ENSBTAG00000011784.ENSBTAG00000000736",0,NA
"vitro","ENSBTAG00000011802.ENSBTAG00000015910",0,NA
"vitro","ENSBTAG00000011802.ENSBTAG00000017266",0,NA
"vitro","ENSBTAG00000011802.ENSBTAG00000019289",0,NA
"vitro","ENSBTAG00000011808.ENSBTAG00000018105",0,NA
"vitro","ENSBTAG00000011810.ENSBTAG00000003777",0,NA
"vitro","ENSBTAG00000011851.ENSBTAG00000000782",0,NA
"vitro","ENSBTAG00000011851.ENSBTAG00000002699",0,NA
"vitro","ENSBTAG00000011851.ENSBTAG00000004917",0,NA
"vitro","ENSBTAG00000011851.ENSBTAG00000007338",0,NA
"vitro","ENSBTAG00000011851.ENSBTAG00000010647",0,NA
"vitro","ENSBTAG00000011851.ENSBTAG00000011425",0,NA
"vitro","ENSBTAG00000011851.ENSBTAG00000012771",0,NA
"vitro","ENSBTAG00000011851.ENSBTAG00000013118",0,NA
"vitro","ENSBTAG00000011851.ENSBTAG00000015510",0,NA
"vitro","ENSBTAG00000011851.ENSBTAG00000018572",0,NA
"vitro","ENSBTAG00000011851.ENSBTAG00000019866",0,NA
"vitro","ENSBTAG00000011966.ENSBTAG00000012897",0,NA
"vitro","ENSBTAG00000011966.ENSBTAG00000017266",0,NA
"vitro","ENSBTAG00000011966.ENSBTAG00000018169",0,NA
"vitro","ENSBTAG00000011966.ENSBTAG00000019289",0,NA
"vitro","ENSBTAG00000011966.ENSBTAG00000019929",0,NA
"vitro","ENSBTAG00000012004.ENSBTAG00000008997",0,NA
"vitro","ENSBTAG00000012004.ENSBTAG00000013755",0,NA
"vitro","ENSBTAG00000012004.ENSBTAG00000013843",0,NA
"vitro","ENSBTAG00000012004.ENSBTAG00000015910",0,NA
"vitro","ENSBTAG00000012004.ENSBTAG00000018035",0,NA
"vitro","ENSBTAG00000012004.ENSBTAG00000019929",0,NA
"vitro","ENSBTAG00000012004.ENSBTAG00000024269",0,NA
"vitro","ENSBTAG00000012057.ENSBTAG00000005072",0,NA
"vitro","ENSBTAG00000012066.ENSBTAG00000013569",0,NA
"vitro","ENSBTAG00000012066.ENSBTAG00000019929",0,NA
"vitro","ENSBTAG00000012088.ENSBTAG00000015910",0,NA
"vitro","ENSBTAG00000012109.ENSBTAG00000013674",0,NA
"vitro","ENSBTAG00000012164.ENSBTAG00000010498",0,NA
"vitro","ENSBTAG00000012210.ENSBTAG00000037735",0,NA
"vitro","ENSBTAG00000012210.ENSBTAG00000039292",0,NA
"vitro","ENSBTAG00000012228.ENSBTAG00000001814",0,NA
"vitro","ENSBTAG00000012228.ENSBTAG00000010146",0,NA
"vitro","ENSBTAG00000012228.ENSBTAG00000014966",0,NA
"vitro","ENSBTAG00000012398.ENSBTAG00000008008",0,NA
"vitro","ENSBTAG00000012398.ENSBTAG00000012314",0,NA
"vitro","ENSBTAG00000012398.ENSBTAG00000014357",0,NA
"vitro","ENSBTAG00000012413.ENSBTAG00000010543",0,NA
"vitro","ENSBTAG00000012413.ENSBTAG00000014064",0,NA
"vitro","ENSBTAG00000012413.ENSBTAG00000015457",0,NA
"vitro","ENSBTAG00000012444.ENSBTAG00000015127",0,NA
"vitro","ENSBTAG00000012444.ENSBTAG00000015910",0,NA
"vitro","ENSBTAG00000012529.ENSBTAG00000012899",0,NA
"vitro","ENSBTAG00000012623.ENSBTAG00000002606",0,NA
"vitro","ENSBTAG00000012638.ENSBTAG00000014420",0,NA
"vitro","ENSBTAG00000012638.ENSBTAG00000017753",0,NA
"vitro","ENSBTAG00000012817.ENSBTAG00000005397",0,NA
"vitro","ENSBTAG00000012817.ENSBTAG00000007909",0,NA
"vitro","ENSBTAG00000012829.ENSBTAG00000016933",0,NA
"vitro","ENSBTAG00000012829.ENSBTAG00000017745",0,NA
"vitro","ENSBTAG00000012849.ENSBTAG00000003585",0,NA
"vitro","ENSBTAG00000012849.ENSBTAG00000015910",0,NA
"vitro","ENSBTAG00000012849.ENSBTAG00000019289",0,NA
"vitro","ENSBTAG00000012849.ENSBTAG00000019929",0,NA
"vitro","ENSBTAG00000013003.ENSBTAG00000012687",0,NA
"vitro","ENSBTAG00000013003.ENSBTAG00000021527",0,NA
"vitro","ENSBTAG00000013066.ENSBTAG00000002402",0,NA
"vitro","ENSBTAG00000013066.ENSBTAG00000012687",0,NA
"vitro","ENSBTAG00000013066.ENSBTAG00000021527",0,NA
"vitro","ENSBTAG00000013103.ENSBTAG00000004885",0,NA
"vitro","ENSBTAG00000013103.ENSBTAG00000010682",0,NA
"vitro","ENSBTAG00000013103.ENSBTAG00000011578",0,NA
"vitro","ENSBTAG00000013103.ENSBTAG00000013745",0,NA
"vitro","ENSBTAG00000013103.ENSBTAG00000015910",0,NA
"vitro","ENSBTAG00000013103.ENSBTAG00000017866",0,NA
"vitro","ENSBTAG00000013103.ENSBTAG00000019289",0,NA
"vitro","ENSBTAG00000013103.ENSBTAG00000019929",0,NA
"vitro","ENSBTAG00000013155.ENSBTAG00000008165",0,NA
"vitro","ENSBTAG00000013155.ENSBTAG00000008373",0,NA
"vitro","ENSBTAG00000013155.ENSBTAG00000010682",0,NA
"vitro","ENSBTAG00000013155.ENSBTAG00000015910",0,NA
"vitro","ENSBTAG00000013155.ENSBTAG00000019289",0,NA
"vitro","ENSBTAG00000013162.ENSBTAG00000002144",0,NA
"vitro","ENSBTAG00000013162.ENSBTAG00000012314",0,NA
"vitro","ENSBTAG00000013191.ENSBTAG00000015910",0,NA
"vitro","ENSBTAG00000013191.ENSBTAG00000018052",0,NA
"vitro","ENSBTAG00000013191.ENSBTAG00000019929",0,NA
"vitro","ENSBTAG00000013201.ENSBTAG00000020319",0,NA
"vitro","ENSBTAG00000013363.ENSBTAG00000009851",0,NA
"vitro","ENSBTAG00000013472.ENSBTAG00000001462",0,NA
"vitro","ENSBTAG00000013472.ENSBTAG00000008165",0,NA
"vitro","ENSBTAG00000013472.ENSBTAG00000011578",0,NA
"vitro","ENSBTAG00000013472.ENSBTAG00000015910",0,NA
"vitro","ENSBTAG00000013472.ENSBTAG00000017866",0,NA
"vitro","ENSBTAG00000013472.ENSBTAG00000019289",0,NA
"vitro","ENSBTAG00000013472.ENSBTAG00000019929",0,NA
"vitro","ENSBTAG00000013688.ENSBTAG00000011971",0,NA
"vitro","ENSBTAG00000013688.ENSBTAG00000019866",0,NA
"vitro","ENSBTAG00000013718.ENSBTAG00000005072",0,NA
"vitro","ENSBTAG00000013760.ENSBTAG00000003585",0,NA
"vitro","ENSBTAG00000013760.ENSBTAG00000015910",0,NA
"vitro","ENSBTAG00000013760.ENSBTAG00000019289",0,NA
"vitro","ENSBTAG00000013760.ENSBTAG00000019929",0,NA
"vitro","ENSBTAG00000013898.ENSBTAG00000016159",0,NA
"vitro","ENSBTAG00000013898.ENSBTAG00000039292",0,NA
"vitro","ENSBTAG00000013898.ENSBTAG00000047704",0,NA
"vitro","ENSBTAG00000013901.ENSBTAG00000014269",0,NA
"vitro","ENSBTAG00000013901.ENSBTAG00000019153",0,NA
"vitro","ENSBTAG00000014051.ENSBTAG00000003777",0,NA
"vitro","ENSBTAG00000014051.ENSBTAG00000013745",0,NA
"vitro","ENSBTAG00000014051.ENSBTAG00000015910",0,NA
"vitro","ENSBTAG00000014051.ENSBTAG00000020148",0,NA
"vitro","ENSBTAG00000014075.ENSBTAG00000012887",0,NA
"vitro","ENSBTAG00000014113.ENSBTAG00000001338",0,NA
"vitro","ENSBTAG00000014113.ENSBTAG00000003220",0,NA
"vitro","ENSBTAG00000014113.ENSBTAG00000014162",0,NA
"vitro","ENSBTAG00000014113.ENSBTAG00000019428",0,NA
"vitro","ENSBTAG00000014127.ENSBTAG00000020319",0,NA
"vitro","ENSBTAG00000014127.ENSBTAG00000039652",0,NA
"vitro","ENSBTAG00000014218.ENSBTAG00000005903",0,NA
"vitro","ENSBTAG00000014218.ENSBTAG00000011761",0,NA
"vitro","ENSBTAG00000014465.ENSBTAG00000013125",0,NA
"vitro","ENSBTAG00000014465.ENSBTAG00000013755",0,NA
"vitro","ENSBTAG00000014465.ENSBTAG00000019929",0,NA
"vitro","ENSBTAG00000014556.ENSBTAG00000026676",0,NA
"vitro","ENSBTAG00000014575.ENSBTAG00000003585",0,NA
"vitro","ENSBTAG00000014575.ENSBTAG00000015910",0,NA
"vitro","ENSBTAG00000014575.ENSBTAG00000019289",0,NA
"vitro","ENSBTAG00000014575.ENSBTAG00000019929",0,NA
"vitro","ENSBTAG00000014583.ENSBTAG00000004337",0,NA
"vitro","ENSBTAG00000014583.ENSBTAG00000010986",0,NA
"vitro","ENSBTAG00000014583.ENSBTAG00000011050",0,NA
"vitro","ENSBTAG00000014583.ENSBTAG00000011515",0,NA
"vitro","ENSBTAG00000014583.ENSBTAG00000011628",0,NA
"vitro","ENSBTAG00000014583.ENSBTAG00000012100",0,NA
"vitro","ENSBTAG00000014583.ENSBTAG00000012687",0,NA
"vitro","ENSBTAG00000014583.ENSBTAG00000014567",0,NA
"vitro","ENSBTAG00000014583.ENSBTAG00000014600",0,NA
"vitro","ENSBTAG00000014583.ENSBTAG00000020661",0,NA
"vitro","ENSBTAG00000014583.ENSBTAG00000020667",0,NA
"vitro","ENSBTAG00000014583.ENSBTAG00000026813",0,NA
"vitro","ENSBTAG00000014737.ENSBTAG00000000782",0,NA
"vitro","ENSBTAG00000014737.ENSBTAG00000000802",0,NA
"vitro","ENSBTAG00000014737.ENSBTAG00000011971",0,NA
"vitro","ENSBTAG00000014737.ENSBTAG00000015910",0,NA
"vitro","ENSBTAG00000014737.ENSBTAG00000037649",0,NA
"vitro","ENSBTAG00000014834.ENSBTAG00000005828",0,NA
"vitro","ENSBTAG00000014834.ENSBTAG00000011628",0,NA
"vitro","ENSBTAG00000014906.ENSBTAG00000008008",0,NA
"vitro","ENSBTAG00000014906.ENSBTAG00000011515",0,NA
"vitro","ENSBTAG00000014906.ENSBTAG00000011578",0,NA
"vitro","ENSBTAG00000014906.ENSBTAG00000011628",0,NA
"vitro","ENSBTAG00000014906.ENSBTAG00000015910",0,NA
"vitro","ENSBTAG00000014906.ENSBTAG00000020755",0,NA
"vitro","ENSBTAG00000014921.ENSBTAG00000007101",0,NA
"vitro","ENSBTAG00000014921.ENSBTAG00000017745",0,NA
"vitro","ENSBTAG00000014921.ENSBTAG00000018474",0,NA
"vitro","ENSBTAG00000015043.ENSBTAG00000007909",0,NA
"vitro","ENSBTAG00000015043.ENSBTAG00000022799",0,NA
"vitro","ENSBTAG00000015089.ENSBTAG00000015910",0,NA
"vitro","ENSBTAG00000015089.ENSBTAG00000023144",0,NA
"vitro","ENSBTAG00000015114.ENSBTAG00000008165",0,NA
"vitro","ENSBTAG00000015114.ENSBTAG00000017489",0,NA
"vitro","ENSBTAG00000015114.ENSBTAG00000019929",0,NA
"vitro","ENSBTAG00000015150.ENSBTAG00000016933",0,NA
"vitro","ENSBTAG00000015150.ENSBTAG00000017745",0,NA
"vitro","ENSBTAG00000015177.ENSBTAG00000010249",0,NA
"vitro","ENSBTAG00000015327.ENSBTAG00000011425",0,NA
"vitro","ENSBTAG00000015352.ENSBTAG00000012599",0,NA
"vitro","ENSBTAG00000015362.ENSBTAG00000000231",0,NA
"vitro","ENSBTAG00000015362.ENSBTAG00000002081",0,NA
"vitro","ENSBTAG00000015362.ENSBTAG00000008997",0,NA
"vitro","ENSBTAG00000015362.ENSBTAG00000011909",0,NA
"vitro","ENSBTAG00000015362.ENSBTAG00000018105",0,NA
"vitro","ENSBTAG00000015362.ENSBTAG00000018114",0,NA
"vitro","ENSBTAG00000015509.ENSBTAG00000012687",0,NA
"vitro","ENSBTAG00000015742.ENSBTAG00000007103",0,NA
"vitro","ENSBTAG00000015742.ENSBTAG00000017060",0,NA
"vitro","ENSBTAG00000015789.ENSBTAG00000006732",0,NA
"vitro","ENSBTAG00000015789.ENSBTAG00000011628",0,NA
"vitro","ENSBTAG00000015801.ENSBTAG00000015510",0,NA
"vitro","ENSBTAG00000015978.ENSBTAG00000011628",0,NA
"vitro","ENSBTAG00000015978.ENSBTAG00000013290",0,NA
"vitro","ENSBTAG00000015991.ENSBTAG00000000253",0,NA
"vitro","ENSBTAG00000015991.ENSBTAG00000005903",0,NA
"vitro","ENSBTAG00000015991.ENSBTAG00000010444",0,NA
"vitro","ENSBTAG00000015991.ENSBTAG00000011628",0,NA
"vitro","ENSBTAG00000015991.ENSBTAG00000018993",0,NA
"vitro","ENSBTAG00000015991.ENSBTAG00000021190",0,NA
"vitro","ENSBTAG00000015991.ENSBTAG00000021527",0,NA
"vitro","ENSBTAG00000015991.ENSBTAG00000024015",0,NA
"vitro","ENSBTAG00000016043.ENSBTAG00000018035",0,NA
"vitro","ENSBTAG00000016177.ENSBTAG00000011628",0,NA
"vitro","ENSBTAG00000016208.ENSBTAG00000014944",0,NA
"vitro","ENSBTAG00000016208.ENSBTAG00000015127",0,NA
"vitro","ENSBTAG00000016208.ENSBTAG00000015910",0,NA
"vitro","ENSBTAG00000016208.ENSBTAG00000038141",0,NA
"vitro","ENSBTAG00000016260.ENSBTAG00000011628",0,NA
"vitro","ENSBTAG00000016267.ENSBTAG00000020755",0,NA
"vitro","ENSBTAG00000016515.ENSBTAG00000000815",0,NA
"vitro","ENSBTAG00000016515.ENSBTAG00000006359",0,NA
"vitro","ENSBTAG00000016515.ENSBTAG00000015510",0,NA
"vitro","ENSBTAG00000016542.ENSBTAG00000015910",0,NA
"vitro","ENSBTAG00000016542.ENSBTAG00000017266",0,NA
"vitro","ENSBTAG00000016542.ENSBTAG00000018169",0,NA
"vitro","ENSBTAG00000016542.ENSBTAG00000019289",0,NA
"vitro","ENSBTAG00000016542.ENSBTAG00000019569",0,NA
"vitro","ENSBTAG00000016648.ENSBTAG00000015910",0,NA
"vitro","ENSBTAG00000016648.ENSBTAG00000017266",0,NA
"vitro","ENSBTAG00000016800.ENSBTAG00000007338",0,NA
"vitro","ENSBTAG00000017060.ENSBTAG00000007103",0,NA
"vitro","ENSBTAG00000017060.ENSBTAG00000017846",0,NA
"vitro","ENSBTAG00000017122.ENSBTAG00000000782",0,NA
"vitro","ENSBTAG00000017122.ENSBTAG00000011154",0,NA
"vitro","ENSBTAG00000017122.ENSBTAG00000015910",0,NA
"vitro","ENSBTAG00000017122.ENSBTAG00000018052",0,NA
"vitro","ENSBTAG00000017122.ENSBTAG00000019289",0,NA
"vitro","ENSBTAG00000017246.ENSBTAG00000002144",0,NA
"vitro","ENSBTAG00000017246.ENSBTAG00000006161",0,NA
"vitro","ENSBTAG00000017246.ENSBTAG00000006240",0,NA
"vitro","ENSBTAG00000017246.ENSBTAG00000006378",0,NA
"vitro","ENSBTAG00000017246.ENSBTAG00000007909",0,NA
"vitro","ENSBTAG00000017246.ENSBTAG00000010444",0,NA
"vitro","ENSBTAG00000017246.ENSBTAG00000012314",0,NA
"vitro","ENSBTAG00000017246.ENSBTAG00000012599",0,NA
"vitro","ENSBTAG00000017246.ENSBTAG00000014064",0,NA
"vitro","ENSBTAG00000017246.ENSBTAG00000018035",0,NA
"vitro","ENSBTAG00000017246.ENSBTAG00000019832",0,NA
"vitro","ENSBTAG00000017246.ENSBTAG00000022799",0,NA
"vitro","ENSBTAG00000017280.ENSBTAG00000005397",0,NA
"vitro","ENSBTAG00000017280.ENSBTAG00000017060",0,NA
"vitro","ENSBTAG00000017280.ENSBTAG00000037735",0,NA
"vitro","ENSBTAG00000017280.ENSBTAG00000039292",0,NA
"vitro","ENSBTAG00000017280.ENSBTAG00000047793",0,NA
"vitro","ENSBTAG00000017312.ENSBTAG00000017136",0,NA
"vitro","ENSBTAG00000017312.ENSBTAG00000039292",0,NA
"vitro","ENSBTAG00000017448.ENSBTAG00000011628",0,NA
"vitro","ENSBTAG00000017455.ENSBTAG00000013755",0,NA
"vitro","ENSBTAG00000017455.ENSBTAG00000017266",0,NA
"vitro","ENSBTAG00000017455.ENSBTAG00000019929",0,NA
"vitro","ENSBTAG00000017468.ENSBTAG00000013557",0,NA
"vitro","ENSBTAG00000017473.ENSBTAG00000015910",0,NA
"vitro","ENSBTAG00000017473.ENSBTAG00000017266",0,NA
"vitro","ENSBTAG00000017473.ENSBTAG00000018169",0,NA
"vitro","ENSBTAG00000017473.ENSBTAG00000019289",0,NA
"vitro","ENSBTAG00000017549.ENSBTAG00000002699",0,NA
"vitro","ENSBTAG00000017549.ENSBTAG00000008197",0,NA
"vitro","ENSBTAG00000017564.ENSBTAG00000000561",0,NA
"vitro","ENSBTAG00000017564.ENSBTAG00000017846",0,NA
"vitro","ENSBTAG00000017564.ENSBTAG00000018035",0,NA
"vitro","ENSBTAG00000017564.ENSBTAG00000019832",0,NA
"vitro","ENSBTAG00000017582.ENSBTAG00000002699",0,NA
"vitro","ENSBTAG00000017664.ENSBTAG00000006161",0,NA
"vitro","ENSBTAG00000017664.ENSBTAG00000011154",0,NA
"vitro","ENSBTAG00000017664.ENSBTAG00000011578",0,NA
"vitro","ENSBTAG00000017664.ENSBTAG00000014357",0,NA
"vitro","ENSBTAG00000017664.ENSBTAG00000015910",0,NA
"vitro","ENSBTAG00000017664.ENSBTAG00000019712",0,NA
"vitro","ENSBTAG00000017685.ENSBTAG00000007421",0,NA
"vitro","ENSBTAG00000017745.ENSBTAG00000010423",0,NA
"vitro","ENSBTAG00000017745.ENSBTAG00000015361",0,NA
"vitro","ENSBTAG00000017745.ENSBTAG00000016933",0,NA
"vitro","ENSBTAG00000017745.ENSBTAG00000018474",0,NA
"vitro","ENSBTAG00000017746.ENSBTAG00000009851",0,NA
"vitro","ENSBTAG00000017746.ENSBTAG00000010462",0,NA
"vitro","ENSBTAG00000017753.ENSBTAG00000004334",0,NA
"vitro","ENSBTAG00000017753.ENSBTAG00000015228",0,NA
"vitro","ENSBTAG00000017753.ENSBTAG00000015996",0,NA
"vitro","ENSBTAG00000017753.ENSBTAG00000020054",0,NA
"vitro","ENSBTAG00000017753.ENSBTAG00000020979",0,NA
"vitro","ENSBTAG00000017866.ENSBTAG00000006240",0,NA
"vitro","ENSBTAG00000017866.ENSBTAG00000008008",0,NA
"vitro","ENSBTAG00000017866.ENSBTAG00000014031",0,NA
"vitro","ENSBTAG00000018077.ENSBTAG00000024406",0,NA
"vitro","ENSBTAG00000018103.ENSBTAG00000006240",0,NA
"vitro","ENSBTAG00000018103.ENSBTAG00000011154",0,NA
"vitro","ENSBTAG00000018103.ENSBTAG00000014420",0,NA
"vitro","ENSBTAG00000018103.ENSBTAG00000017753",0,NA
"vitro","ENSBTAG00000018134.ENSBTAG00000010444",0,NA
"vitro","ENSBTAG00000018134.ENSBTAG00000011628",0,NA
"vitro","ENSBTAG00000018200.ENSBTAG00000007626",0,NA
"vitro","ENSBTAG00000018200.ENSBTAG00000020892",0,NA
"vitro","ENSBTAG00000018255.ENSBTAG00000015127",0,NA
"vitro","ENSBTAG00000018343.ENSBTAG00000004211",0,NA
"vitro","ENSBTAG00000018343.ENSBTAG00000010497",0,NA
"vitro","ENSBTAG00000018343.ENSBTAG00000015312",0,NA
"vitro","ENSBTAG00000018343.ENSBTAG00000020736",0,NA
"vitro","ENSBTAG00000018347.ENSBTAG00000013205",0,NA
"vitro","ENSBTAG00000018463.ENSBTAG00000011578",0,NA
"vitro","ENSBTAG00000018773.ENSBTAG00000001941",0,NA
"vitro","ENSBTAG00000018773.ENSBTAG00000006161",0,NA
"vitro","ENSBTAG00000018773.ENSBTAG00000019866",0,NA
"vitro","ENSBTAG00000019267.ENSBTAG00000011578",0,NA
"vitro","ENSBTAG00000019267.ENSBTAG00000014357",0,NA
"vitro","ENSBTAG00000019269.ENSBTAG00000015910",0,NA
"vitro","ENSBTAG00000019269.ENSBTAG00000019289",0,NA
"vitro","ENSBTAG00000019336.ENSBTAG00000011761",0,NA
"vitro","ENSBTAG00000019604.ENSBTAG00000009851",0,NA
"vitro","ENSBTAG00000019665.ENSBTAG00000005273",0,NA
"vitro","ENSBTAG00000019694.ENSBTAG00000013745",0,NA
"vitro","ENSBTAG00000019716.ENSBTAG00000003220",0,NA
"vitro","ENSBTAG00000019716.ENSBTAG00000039292",0,NA
"vitro","ENSBTAG00000019770.ENSBTAG00000012314",0,NA
"vitro","ENSBTAG00000019839.ENSBTAG00000013755",0,NA
"vitro","ENSBTAG00000019839.ENSBTAG00000015910",0,NA
"vitro","ENSBTAG00000019839.ENSBTAG00000019929",0,NA
"vitro","ENSBTAG00000019866.ENSBTAG00000000782",0,NA
"vitro","ENSBTAG00000019866.ENSBTAG00000009851",0,NA
"vitro","ENSBTAG00000019910.ENSBTAG00000015510",0,NA
"vitro","ENSBTAG00000019964.ENSBTAG00000001694",0,NA
"vitro","ENSBTAG00000019964.ENSBTAG00000003166",0,NA
"vitro","ENSBTAG00000019964.ENSBTAG00000005828",0,NA
"vitro","ENSBTAG00000019993.ENSBTAG00000027516",0,NA
"vitro","ENSBTAG00000019993.ENSBTAG00000039292",0,NA
"vitro","ENSBTAG00000020194.ENSBTAG00000009155",0,NA
"vitro","ENSBTAG00000020194.ENSBTAG00000010543",0,NA
"vitro","ENSBTAG00000020194.ENSBTAG00000011628",0,NA
"vitro","ENSBTAG00000020194.ENSBTAG00000014064",0,NA
"vitro","ENSBTAG00000020194.ENSBTAG00000015457",0,NA
"vitro","ENSBTAG00000020221.ENSBTAG00000002107",0,NA
"vitro","ENSBTAG00000020221.ENSBTAG00000002144",0,NA
"vitro","ENSBTAG00000020221.ENSBTAG00000005092",0,NA
"vitro","ENSBTAG00000020221.ENSBTAG00000005903",0,NA
"vitro","ENSBTAG00000020221.ENSBTAG00000006835",0,NA
"vitro","ENSBTAG00000020221.ENSBTAG00000012314",0,NA
"vitro","ENSBTAG00000020221.ENSBTAG00000016999",0,NA
"vitro","ENSBTAG00000020221.ENSBTAG00000035084",0,NA
"vitro","ENSBTAG00000020238.ENSBTAG00000004739",0,NA
"vitro","ENSBTAG00000020244.ENSBTAG00000000815",0,NA
"vitro","ENSBTAG00000020244.ENSBTAG00000006359",0,NA
"vitro","ENSBTAG00000020244.ENSBTAG00000015510",0,NA
"vitro","ENSBTAG00000020342.ENSBTAG00000002107",0,NA
"vitro","ENSBTAG00000020342.ENSBTAG00000007047",0,NA
"vitro","ENSBTAG00000020342.ENSBTAG00000035084",0,NA
"vitro","ENSBTAG00000020406.ENSBTAG00000021527",0,NA
