"feature","importance"
"ENSBTAG00000007737-ENSBTAG00000019832",0.125
"ENSBTAG00000032436-ENSBTAG00000019832",0.0625
"ENSBTAG00000017280-ENSBTAG00000037735",0.0625
"ENSBTAG00000017122-ENSBTAG00000011741",0.03125
"ENSBTAG00000000442-ENSBTAG00000007348",0.03125
"ENSBTAG00000005691-ENSBTAG00000027464",0.03125
"ENSBTAG00000015114-ENSBTAG00000019929",0.03125
"ENSBTAG00000008300-ENSBTAG00000033669",0.03125
"ENSBTAG00000021457-ENSBTAG00000011986",0.03125
"ENSBTAG00000005691-ENSBTAG00000014064",0.03125
"ENSBTAG00000010738-ENSBTAG00000019428",0
"ENSBTAG00000017280-ENSBTAG00000047793",0
"ENSBTAG00000032436-ENSBTAG00000010444",0
"ENSBTAG00000015991-ENSBTAG00000010444",0
"ENSBTAG00000021466-ENSBTAG00000004885",0
"ENSBTAG00000021466-ENSBTAG00000019289",0
"ENSBTAG00000005691-ENSBTAG00000015457",0
"ENSBTAG00000010303-ENSBTAG00000007103",0
"ENSBTAG00000010303-ENSBTAG00000017060",0
"ENSBTAG00000008300-ENSBTAG00000011741",-0.0625
