"feature","shap_importance","dataset","seed"
"ENSBTAG00000017745.ENSBTAG00000015361",0.042049459194143,"vivo",41
"ENSBTAG00000010562.ENSBTAG00000011515",0.028322612080006,"vivo",41
"ENSBTAG00000014737.ENSBTAG00000037649",0.15683409123093,"vivo",41
"ENSBTAG00000001941.ENSBTAG00000023144",0.0580479059167388,"vivo",41
"ENSBTAG00000003329.ENSBTAG00000002081",0.0261547478630381,"vivo",41
"ENSBTAG00000015089.ENSBTAG00000023144",0.0404557483894401,"vivo",41
"ENSBTAG00000017246.ENSBTAG00000010444",0.041907332426711,"vivo",41
"ENSBTAG00000026236.ENSBTAG00000019929",0.0476999116592008,"vivo",41
"ENSBTAG00000012519.ENSBTAG00000031753",0.00802375646306815,"vivo",41
"ENSBTAG00000001292.ENSBTAG00000032007",0.0146532362057221,"vivo",41
"ENSBTAG00000008300.ENSBTAG00000008165",0.0143284293153607,"vitro",41
"ENSBTAG00000000575.ENSBTAG00000015296",0.0905439700181816,"vitro",41
"ENSBTAG00000005947.ENSBTAG00000015910",0.0216620674707262,"vitro",41
"ENSBTAG00000021945.ENSBTAG00000011741",0.0105475112025087,"vitro",41
"ENSBTAG00000013103.ENSBTAG00000010682",0.0368339371772082,"vitro",41
"ENSBTAG00000021466.ENSBTAG00000010682",0.047121923810114,"vitro",41
"ENSBTAG00000008300.ENSBTAG00000001462",0.00358987457306217,"vitro",41
"ENSBTAG00000000476.ENSBTAG00000003781",0.0373954686937208,"vitro",41
"ENSBTAG00000008300.ENSBTAG00000011741",0.0061393448497242,"vitro",41
"ENSBTAG00000000575.ENSBTAG00000012897",0.0780448650315503,"vitro",41
"ENSBTAG00000015991.ENSBTAG00000024015",0.0553997249611105,"vitro",41
"ENSBTAG00000005339.ENSBTAG00000000782",0.0159965194609094,"vitro",41
"ENSBTAG00000000575.ENSBTAG00000020679",0.0730092920621543,"vitro",41
"ENSBTAG00000007773.ENSBTAG00000010347",0.015272521173429,"vitro",41
"ENSBTAG00000008300.ENSBTAG00000018993",0.014285875680591,"vitro",41
"ENSBTAG00000014583.ENSBTAG00000011515",0.0418950662082742,"vivo",12
"ENSBTAG00000025644.ENSBTAG00000011515",0.0537930027275616,"vivo",12
"ENSBTAG00000010452.ENSBTAG00000011515",0.0442428838306456,"vivo",12
"ENSBTAG00000014906.ENSBTAG00000011515",0.0513259754547285,"vivo",12
"ENSBTAG00000017745.ENSBTAG00000015361",0.0139886784583567,"vivo",12
