"NOT_PREGNANT","PREGNANT"
100,100
99.6753246753247,99.6753246753247
96.1038961038961,96.1038961038961
96.1038961038961,96.1038961038961
96.1038961038961,96.1038961038961
96.1038961038961,96.1038961038961
93.8311688311688,93.8311688311688
91.2337662337662,91.2337662337662
89.2857142857143,89.2857142857143
73.7012987012987,73.7012987012987
73.0519480519481,73.0519480519481
68.5064935064935,68.5064935064935
66.8831168831169,66.8831168831169
61.6883116883117,61.6883116883117
60.0649350649351,60.0649350649351
53.2467532467532,53.2467532467532
39.9350649350649,39.9350649350649
35.7142857142857,35.7142857142857
25,25
24.3506493506494,24.3506493506494
23.7012987012987,23.7012987012987
22.4025974025974,22.4025974025974
21.1038961038961,21.1038961038961
16.5584415584416,16.5584415584416
10.0649350649351,10.0649350649351
5.1948051948052,5.1948051948052
0,0
