"ENSBTAG00000021457-ENSBTAG00000023147","ENSBTAG00000008300-ENSBTAG00000011741","ENSBTAG00000008300-ENSBTAG00000001462","ENSBTAG00000008300-ENSBTAG00000008165","ENSBTAG00000008300-ENSBTAG00000018993","ENSBTAG00000008300-ENSBTAG00000014357","ENSBTAG00000008300-ENSBTAG00000017489","ENSBTAG00000000476-ENSBTAG00000003781","ENSBTAG00000005339-ENSBTAG00000000782","ENSBTAG00000005339-ENSBTAG00000019866"
62.1658507989099,64.9044967729338,63.1843682891139,58.0197734398238,57.5203580683225,51.5081104553089,56.1276528174876,31.5819712807905,43.3660928143307,45.3684777177023
61.4008329757881,66.687978889122,64.9205837513571,59.6140732720408,59.1009346852323,52.9234791647693,57.6699598994424,31.71292161885,41.1746442438004,43.0758412547572
61.9034283444812,68.3127043167623,66.5022499669948,61.0664564796852,60.5408162497952,54.212858806356,59.0749784923047,33.4950155557376,43.2023143563606,45.1971369572408
58.6465469246236,63.3612723577187,61.6820431090138,56.6402460512851,56.1527052036297,50.283409893893,54.7931140951601,31.7686431612688,39.5393614257457,41.3650509280682
60.7419350111129,67.3596117529829,65.5744166956864,60.2144628988532,59.6961563530758,53.4564859895228,58.2507698290762,31.0681744415921,42.0828865105629,44.0260206776144
62.1658507989099,64.9044967729338,63.1843682891139,58.0197734398238,57.5203580683225,51.5081104553089,56.1276528174876,31.5819712807905,43.3660928143307,45.3684777177023
61.4008329757881,66.687978889122,64.9205837513571,59.6140732720408,59.1009346852323,52.9234791647693,57.6699598994424,31.71292161885,41.1746442438004,43.0758412547572
61.9034283444812,68.3127043167623,66.5022499669948,61.0664564796852,60.5408162497952,54.212858806356,59.0749784923047,33.4950155557376,43.2023143563606,45.1971369572408
58.6465469246236,63.3612723577187,61.6820431090138,56.6402460512851,56.1527052036297,50.283409893893,54.7931140951601,31.7686431612688,39.5393614257457,41.3650509280682
60.7419350111129,67.3596117529829,65.5744166956864,60.2144628988532,59.6961563530758,53.4564859895228,58.2507698290762,31.0681744415921,42.0828865105629,44.0260206776144
62.1658507989099,64.9044967729338,63.1843682891139,58.0197734398238,57.5203580683225,51.5081104553089,56.1276528174876,31.5819712807905,43.3660928143307,45.3684777177023
61.4008329757881,66.687978889122,64.9205837513571,59.6140732720408,59.1009346852323,52.9234791647693,57.6699598994424,31.71292161885,41.1746442438004,43.0758412547572
61.9034283444812,68.3127043167623,66.5022499669948,61.0664564796852,60.5408162497952,54.212858806356,59.0749784923047,33.4950155557376,43.2023143563606,45.1971369572408
58.6465469246236,63.3612723577187,61.6820431090138,56.6402460512851,56.1527052036297,50.283409893893,54.7931140951601,31.7686431612688,39.5393614257457,41.3650509280682
60.7419350111129,67.3596117529829,65.5744166956864,60.2144628988532,59.6961563530758,53.4564859895228,58.2507698290762,31.0681744415921,42.0828865105629,44.0260206776144
62.1658507989099,64.9044967729338,63.1843682891139,58.0197734398238,57.5203580683225,51.5081104553089,56.1276528174876,31.5819712807905,43.3660928143307,45.3684777177023
61.4008329757881,66.687978889122,64.9205837513571,59.6140732720408,59.1009346852323,52.9234791647693,57.6699598994424,31.71292161885,41.1746442438004,43.0758412547572
61.9034283444812,68.3127043167623,66.5022499669948,61.0664564796852,60.5408162497952,54.212858806356,59.0749784923047,33.4950155557376,43.2023143563606,45.1971369572408
58.6465469246236,63.3612723577187,61.6820431090138,56.6402460512851,56.1527052036297,50.283409893893,54.7931140951601,31.7686431612688,39.5393614257457,41.3650509280682
60.7419350111129,67.3596117529829,65.5744166956864,60.2144628988532,59.6961563530758,53.4564859895228,58.2507698290762,31.0681744415921,42.0828865105629,44.0260206776144
62.1658507989099,64.9044967729338,63.1843682891139,58.0197734398238,57.5203580683225,51.5081104553089,56.1276528174876,31.5819712807905,43.3660928143307,45.3684777177023
61.4008329757881,66.687978889122,64.9205837513571,59.6140732720408,59.1009346852323,52.9234791647693,57.6699598994424,31.71292161885,41.1746442438004,43.0758412547572
61.9034283444812,68.3127043167623,66.5022499669948,61.0664564796852,60.5408162497952,54.212858806356,59.0749784923047,33.4950155557376,43.2023143563606,45.1971369572408
58.6465469246236,63.3612723577187,61.6820431090138,56.6402460512851,56.1527052036297,50.283409893893,54.7931140951601,31.7686431612688,39.5393614257457,41.3650509280682
60.7419350111129,67.3596117529829,65.5744166956864,60.2144628988532,59.6961563530758,53.4564859895228,58.2507698290762,31.0681744415921,42.0828865105629,44.0260206776144
66.0286355291934,72.0397373670078,70.1305074927602,64.3981457143231,63.8438273852578,57.1706265969953,62.2980158392443,38.5964795433282,48.5447255438173,50.7862285075137
64.7690959911954,72.1591162687877,70.2467225606067,64.5048615380202,63.9496246337936,57.2653655128584,62.4012514837062,37.6122218082851,46.1374241630559,48.2677724519851
62.5095061568572,71.3971281864523,69.5049290328851,63.8237010930727,63.2743273967923,56.6606529234077,61.742304805697,35.7220532818045,46.4971821849403,48.6441419319267
63.6092370049287,70.3806312471406,68.515371757633,62.9150287351701,62.3734765955124,55.8539624900664,60.8632657539141,37.4638104612644,48.7587584221895,51.0101441347495
65.931327453796,69.5504183648495,67.7071615546241,62.1728804136775,61.6377164458053,55.1951068025773,60.1453201147258,34.9198395791707,44.0482236240794,46.0821052186889
66.0286355291934,72.0397373670078,70.1305074927602,64.3981457143231,63.8438273852578,57.1706265969953,62.2980158392443,38.5964795433282,48.5447255438173,50.7862285075137
64.7690959911954,72.1591162687877,70.2467225606067,64.5048615380202,63.9496246337936,57.2653655128584,62.4012514837062,37.6122218082851,46.1374241630559,48.2677724519851
62.5095061568572,71.3971281864523,69.5049290328851,63.8237010930727,63.2743273967923,56.6606529234077,61.742304805697,35.7220532818045,46.4971821849403,48.6441419319267
63.6092370049287,70.3806312471406,68.515371757633,62.9150287351701,62.3734765955124,55.8539624900664,60.8632657539141,37.4638104612644,48.7587584221895,51.0101441347495
65.931327453796,69.5504183648495,67.7071615546241,62.1728804136775,61.6377164458053,55.1951068025773,60.1453201147258,34.9198395791707,44.0482236240794,46.0821052186889
66.0286355291934,72.0397373670078,70.1305074927602,64.3981457143231,63.8438273852578,57.1706265969953,62.2980158392443,38.5964795433282,48.5447255438173,50.7862285075137
64.7690959911954,72.1591162687877,70.2467225606067,64.5048615380202,63.9496246337936,57.2653655128584,62.4012514837062,37.6122218082851,46.1374241630559,48.2677724519851
62.5095061568572,71.3971281864523,69.5049290328851,63.8237010930727,63.2743273967923,56.6606529234077,61.742304805697,35.7220532818045,46.4971821849403,48.6441419319267
63.6092370049287,70.3806312471406,68.515371757633,62.9150287351701,62.3734765955124,55.8539624900664,60.8632657539141,37.4638104612644,48.7587584221895,51.0101441347495
65.931327453796,69.5504183648495,67.7071615546241,62.1728804136775,61.6377164458053,55.1951068025773,60.1453201147258,34.9198395791707,44.0482236240794,46.0821052186889
68.3885666365754,80.3222544046745,79.7791015791129,77.0470020264214,76.3980149341498,66.8598295104746,74.4913293816347,42.3785644992654,59.3673680761573,59.7199713609576
67.0840098645716,80.4553584784784,79.9113055803988,77.1746785952641,76.5246160497888,66.9706246537091,74.6147708796013,41.297858942646,56.4233788880239,56.7584968051586
64.7436599736724,79.6057634793897,79.0674556880399,76.3597270217359,75.7165290269652,66.2634261666517,73.8268514992605,39.2224720223436,56.8633419666962,57.2010729763725
65.8826963293818,78.4723983569571,77.9417545744577,75.2725764489345,74.6385358083833,65.3200188952723,72.7757620437848,41.134904706494,59.6291178034115,59.9832757101635
