"ENSBTAG00000007773-ENSBTAG00000003418","ENSBTAG00000007773-ENSBTAG00000010347","ENSBTAG00000007773-ENSBTAG00000015910","ENSBTAG00000021302-ENSBTAG00000015910","ENSBTAG00000020457-ENSBTAG00000015910","ENSBTAG00000000559-ENSBTAG00000020661","ENSBTAG00000007446-ENSBTAG00000020979","ENSBTAG00000000575-ENSBTAG00000015296","ENSBTAG00000006354-ENSBTAG00000025101","ENSBTAG00000013898-ENSBTAG00000047704"
93.1354846519002,97.2763904736724,90.4023420748227,43.7068676837151,55.272847110343,15.1395533961668,40.1997362895918,44.6195566973498,28.2920255835386,25.3390074982981
76.0648480492282,79.4467746403284,73.8326582925603,42.6404111643925,54.9939688637948,14.7545655568259,34.0696590662247,52.4036923313111,13.3773212931956,14.2756019838728
90.3717120002749,94.3897374579631,87.7196747584598,48.8485420045246,54.7331864753893,14.4229396404186,37.157753777405,50.4712518633737,13.3773212931956,14.2756019838728
91.8331219818795,95.9161233305876,89.1381983809263,46.9187889081525,53.2478773473303,13.818940032243,37.1303836845363,46.2104617487881,13.3773212931956,14.2756019838728
79.8226468313015,83.3716492787404,77.4801811697434,42.8354545576851,56.7611670622041,15.1308536532748,39.9623323698994,47.798127278993,18.1091780101017,14.2756019838728
96.197269971835,98.6153655231413,90.7598766798881,43.8797251265345,55.4914471499977,81.6269376893632,40.1997362895918,44.6195566973498,28.2920255835386,25.3390074982981
78.5654442075094,80.5403313449532,74.1246610185705,42.8090508502191,55.2114659605229,79.5512239909,34.0696590662247,52.4036923313111,13.3773212931956,14.2756019838728
93.3426395922019,95.6889787514231,88.0665996118587,49.0417343906151,54.949652196977,77.7632182745882,37.157753777405,50.4712518633737,13.3773212931956,14.2756019838728
94.852092740649,97.2363747847799,89.4907333907824,47.104349262867,53.4584687807048,74.5066731777273,37.1303836845363,46.2104617487881,13.3773212931956,14.2756019838728
82.4467788598176,84.5192304921647,77.7866095801046,43.0048656257679,56.9856532976584,81.5800318558573,39.9623323698994,47.798127278993,18.1091780101017,14.2756019838728
97.8582648324461,102.249556095142,94.2387141344537,45.5616404932183,57.6184412779683,15.1395533961668,40.1997362895918,44.6195566973498,28.2920255835386,25.3390074982981
79.9219982873549,83.5084176192055,76.9658685707566,44.4499271376276,57.3277283743909,14.7545655568259,34.0696590662247,52.4036923313111,13.3773212931956,14.2756019838728
94.9543448379319,99.2153256100286,91.4422034186658,50.9215102197149,57.0558792564565,14.4229396404186,37.157753777405,50.4712518633737,13.3773212931956,14.2756019838728
96.4898610328941,100.819746550668,92.9209244239241,48.9098648770692,55.5075385928419,13.818940032243,37.1303836845363,46.2104617487881,13.3773212931956,14.2756019838728
83.8703501940165,87.6339478486123,80.7681800798682,44.6532475180786,59.1699205346446,15.1308536532748,39.9623323698994,47.798127278993,18.1091780101017,14.2756019838728
99.7918753562157,105.924846839541,95.1363007543429,51.1887261266929,64.3379417543032,93.715367785083,39.6124198328784,55.4468065129008,32.0835916061472,29.224018174013
118.807570441004,126.109201349501,113.264859619296,50.3202529833481,60.0916615097365,87.0607124292211,40.7449619047945,50.485441254252,26.4326632496493,32.2604328610453
105.986065677234,112.499717375912,101.0415144925,58.033056505925,57.7056866332673,87.8381588797944,42.9672712758086,53.9338817478154,36.5198538930032,54.7023989179979
115.585571030911,122.689185513413,110.193175638865,50.8460409209088,61.4005615139809,97.4653763025589,49.0682249270177,45.4134234685439,20.2298752204631,14.4293186281151
105.709426827322,112.206076959774,100.777781631167,61.8467693001092,62.7927360853178,84.8469702213462,39.9623323698994,55.7027628679363,43.3215762757782,14.2756019838728
94.1643478306289,98.0360501430865,91.4470239940769,44.2119405985144,55.9115755179996,78.7643924330391,37.6333257157006,35.4126316706315,35.4610316232594,23.1209904765921
76.9051327339104,80.0671976460075,74.6858623290759,43.1331601966702,55.6294745777119,76.7614711799283,31.8946016816053,41.5905668291867,16.7670431377144,13.0260057557073
91.3700439166576,95.1268544131075,88.7333559981248,49.4130316786065,55.3656786097931,75.0361683828535,34.7855478626844,40.0568715712831,16.7670431377144,13.0260057557073
92.8475980234012,96.6651602776412,90.1682719611702,47.4609785165267,53.8632053734271,71.8938258762515,34.7599251169933,36.6752648920162,16.7670431377144,13.0260057557073
80.704443736749,84.0227227737704,78.375535676174,43.3304574951357,57.4170943709963,78.719131523072,37.4110780130886,37.9353270441048,22.6979200266626,13.0260057557073
94.8862293574719,98.7954897586464,89.6088211971183,43.3232237292544,54.7876809393613,75.2148089451029,38.2853245161847,15.440940549094,26.9182166968019,24.9112730526077
77.4947018852826,80.6874409311102,73.184580438968,42.2661282009618,54.5112505907977,73.3021510202304,32.4471768697622,18.1347005154994,12.7277430995432,14.0346230622682
92.070503786341,95.8637578444419,86.9497014180715,48.4197661892483,54.2527572611156,71.6546004425407,35.3882088034683,17.4659646384831,12.7277430995432,14.0346230622682
93.5593850996033,97.4139802479699,88.3557737247411,46.5069518063614,52.7804856692079,68.6538702398025,35.3621421427328,15.9914854701279,12.7277430995432,14.0346230622682
81.3231391178553,84.6736076695662,76.8000866063124,42.459459569974,56.2629369270882,75.1715877560516,38.0592263636654,16.5409093299395,17.2298295304987,14.0346230622682
