"feature","importance"
"ENSBTAG00000012817-ENSBTAG00000022799",0.311448708499964
"ENSBTAG00000005077-ENSBTAG00000015127",0.102622918389928
"ENSBTAG00000008096-ENSBTAG00000019733",0.0379786825933454
"ENSBTAG00000008300-ENSBTAG00000001462",0.0256634305289415
"ENSBTAG00000003300-ENSBTAG00000002804",0.0249003210831021
"ENSBTAG00000021945-ENSBTAG00000011741",0.0206402864575587
"ENSBTAG00000017060-ENSBTAG00000010303",0.0160140008765262
"ENSBTAG00000007153-ENSBTAG00000012219",0.0113156730930035
"ENSBTAG00000005947-ENSBTAG00000015910",0.00922604655156878
"ENSBTAG00000000575-ENSBTAG00000015296",0.00730209497923162
"ENSBTAG00000000575-ENSBTAG00000020679",0.00511553179336555
"ENSBTAG00000008300-ENSBTAG00000011741",0.00433732091589512
"ENSBTAG00000000575-ENSBTAG00000026676",0.00300915749949049
"ENSBTAG00000008300-ENSBTAG00000017489",-0.000776432095936364
"ENSBTAG00000005339-ENSBTAG00000015910",-0.0030958765191258
"ENSBTAG00000020457-ENSBTAG00000015910",-0.00471735077679536
"ENSBTAG00000016800-ENSBTAG00000000782",-0.00725650254665244
"ENSBTAG00000021697-ENSBTAG00000007173",-0.00793137690710455
"ENSBTAG00000005339-ENSBTAG00000000782",-0.00973107836731457
"ENSBTAG00000003837-ENSBTAG00000011761",-0.0113098656737927
"ENSBTAG00000020457-ENSBTAG00000019832",-0.0394336339346834
"ENSBTAG00000000575-ENSBTAG00000012119",-0.0606618901662652
"ENSBTAG00000020457-ENSBTAG00000001060",-0.0625586197703616
