"ENSBTAG00000000575-ENSBTAG00000015296","ENSBTAG00000002278-ENSBTAG00000019929","ENSBTAG00000018255-ENSBTAG00000015127","ENSBTAG00000012066-ENSBTAG00000019929","ENSBTAG00000026236-ENSBTAG00000019929","ENSBTAG00000000575-ENSBTAG00000020679","ENSBTAG00000005710-ENSBTAG00000015457","ENSBTAG00000021697-ENSBTAG00000007173","ENSBTAG00000011966-ENSBTAG00000019929","ENSBTAG00000016800-ENSBTAG00000007338","ENSBTAG00000000575-ENSBTAG00000012897","ENSBTAG00000020221-ENSBTAG00000005092","ENSBTAG00000013201-ENSBTAG00000020319","ENSBTAG00000021697-ENSBTAG00000019929","ENSBTAG00000005947-ENSBTAG00000013125","ENSBTAG00000005691-ENSBTAG00000015127","ENSBTAG00000011412-ENSBTAG00000019929","ENSBTAG00000040584-ENSBTAG00000021923","ENSBTAG00000008300-ENSBTAG00000019929","ENSBTAG00000013155-ENSBTAG00000008165"
42.5484346345393,120.96230495131,90.3093434380517,82.6911536842643,131.572585683483,47.9862445938723,38.373139636219,79.1802394379807,86.6068437143423,42.1647164502546,70.0459895101988,72.938955466033,41.6797493356436,78.2638513225516,56.3922466900327,72.8679383318017,126.783753155164,106.600876510471,96.6932492176964,41.0123715255298
45.0369727751664,116.714010930333,96.1500794341372,73.9716953654908,141.018398765175,50.7928249280963,38.7235210534553,86.5726964938659,94.529974594592,44.8001484813752,74.142782212241,71.8169394931904,35.3023372035212,85.5707521861605,63.6248499455779,88.1949516477021,127.470915747597,107.545657312072,105.042160791066,30.4053370394426
47.9861483625061,123.052463749094,95.5620871436113,81.2057617452132,129.814658704122,54.1189134740067,42.5095254960883,78.9403813912397,93.5323866884668,44.6173873480564,78.9979061205324,73.7880990888884,36.3454728218647,78.0267692596291,59.055262336947,78.788675749534,129.72999702073,112.377142748684,105.719509195975,39.9861930920491
43.88359771877,125.234944648134,96.7594622210168,80.4145332696132,134.000539972746,49.4920452862577,39.5475467716375,83.375348686943,91.1309659878776,44.4443776646439,72.2440214753164,69.45877024873,36.4178383368684,82.4104087069835,60.9427410640592,77.6366162952819,128.274039991659,110.074871234445,99.0074897279483,35.7120340654974
42.1761737403321,133.07566854407,96.4693705317219,79.9342295479924,133.201368444298,47.5664077073783,37.1795935418943,84.5824674347447,88.9702921588166,41.6970679975947,69.4331495099811,69.7057027344677,34.7004663394172,83.6035569328185,60.3273214136358,80.1866961491078,128.439655438789,114.477701448925,101.505063912703,34.7806917465184
55.4468065129008,21.5138245828788,17.4018752799265,13.6759311268188,24.0137305775276,62.5330647797163,47.6192474388441,14.2895485675431,16.9675696230534,49.3096466092506,91.2801248914554,74.9174327449484,42.4966843226002,14.2895485675431,64.8545811847672,13.9613689377734,23.2692909859119,105.980279037925,19.0221259558812,49.5566580452011
56.0834528751177,21.4672881689495,17.0724318302363,14.2943841227879,20.6777687383502,63.2510763427631,42.2160030609849,14.2128160391794,15.7419229264357,44.4010883690495,92.3282133767919,77.1267549829889,43.4782589434565,14.2128160391794,64.5994482758941,14.7032852352392,22.9553336788203,108.626531184564,18.3233896715797,43.7527332944758
46.8760025089017,20.5216853317265,17.0793171203485,13.1344458452426,21.8803534734979,52.8668878490102,42.3556806009315,13.4298144918453,15.5656304372267,44.7139833909154,77.1703120977611,72.0985369834289,45.4880796688592,13.4298144918453,63.6577361890092,13.5380236034401,21.8072044092133,106.166824871159,17.4131130542785,39.1871393161822
48.9820254303019,19.9012942959066,17.1435192541508,13.4797758020835,24.2348751065973,55.2420664400594,39.8636918632733,13.8341404812017,15.2300643354518,45.5135100392117,80.6373834654322,73.6382623853104,36.7660782850963,13.8341404812017,56.6386857475529,14.4108616530365,22.1161561603957,107.640545227684,17.3558243211765,35.9422691129811
46.1983567806542,20.8467443423236,16.4614660121855,13.7049540161178,21.3857359753544,52.1026370853104,40.733288592065,15.0532597155908,15.204389011448,47.2777730319171,76.0547278000036,72.9630483846001,37.9262768438741,15.0532597155908,62.2797661258241,14.1597865174185,22.3378188679667,103.080405480422,17.0336430494291,40.8822921941739
55.4468065129008,21.5138245828788,17.4018752799265,13.6759311268188,24.0137305775276,62.5330647797163,47.6192474388441,14.2895485675431,16.9675696230534,49.3096466092506,91.2801248914554,74.9174327449484,42.4966843226002,14.2895485675431,99.0420112291927,13.9613689377734,23.2692909859119,104.655304088424,19.0221259558812,49.5566580452011
56.0834528751177,21.4672881689495,17.0724318302363,14.2943841227879,20.6777687383502,63.2510763427631,42.2160030609849,14.2128160391794,15.7419229264357,44.4010883690495,92.3282133767919,77.1267549829889,43.4782589434565,14.2128160391794,98.6523876133443,14.7032852352392,22.9553336788203,107.268472553493,18.3233896715797,43.7527332944758
46.8760025089017,20.5216853317265,17.0793171203485,13.1344458452426,21.8803534734979,52.8668878490102,42.3556806009315,13.4298144918453,15.5656304372267,44.7139833909154,77.1703120977611,72.0985369834289,45.4880796688592,13.4298144918453,97.2142616185404,13.5380236034401,21.8072044092133,104.839517708928,17.4131130542785,39.1871393161822
48.9820254303019,19.9012942959066,17.1435192541508,13.4797758020835,24.2348751065973,55.2420664400594,39.8636918632733,13.8341404812017,15.2300643354518,45.5135100392117,80.6373834654322,73.6382623853104,36.7660782850963,13.8341404812017,86.4951904297149,14.4108616530365,22.1161561603957,106.294813481439,17.3558243211765,35.9422691129811
46.1983567806542,20.8467443423236,16.4614660121855,13.7049540161178,21.3857359753544,52.1026370853104,40.733288592065,15.0532597155908,15.204389011448,47.2777730319171,76.0547278000036,72.9630483846001,37.9262768438741,15.0532597155908,95.1099087111854,14.1597865174185,22.3378188679667,101.791685010106,17.0336430494291,40.8822921941739
68.1932244330185,59.5096691227066,89.0218300234967,37.8291704093188,66.4246915077928,69.9286878215623,54.3777530657816,14.2895485675431,46.9342143324888,60.4770255018089,92.8183066853624,86.3212174738056,49.8267532538914,39.5265055681489,69.2822295009166,71.4214182368878,64.3654875011676,97.5764359822845,52.6173492436957,59.2904017728892
68.9762265749546,59.3809441447549,87.3365140268635,39.5398812602083,57.1970442110209,70.7316167459872,48.2076368977207,14.2128160391794,43.5439371134813,54.4568038558873,93.8840567441078,88.8668384113099,50.9776354277197,39.3142547265432,69.0096785658421,75.2167992209618,63.497046123313,100.012850148424,50.6845657480124,52.3464906234278
57.6521166979836,56.7652998762124,87.3717367322427,36.3313609511596,60.5235294393896,59.1193172686163,48.3671385947143,13.4298144918453,43.0562921733065,54.8405616298321,78.4707262814627,83.0732349262119,53.3341214210502,37.1483839942187,68.0036754164041,69.2557334593552,60.3211908642355,97.7481894228263,48.1666377944287,46.8841388026491
60.2422837927596,55.0492281881634,87.7001721077731,37.286582622257,67.0364022569688,61.7754020583035,45.5214668231661,13.8341404812017,42.128078428303,55.8211606976283,81.9962220439543,84.8473343099728,43.1076998129594,38.2667953557885,60.5054315810449,73.7208637536081,61.1757863089885,99.1050492209855,48.0081706870009,43.0019226557655
56.8186900294575,57.6644498200762,84.2110293115796,37.9094509997137,59.1553615646617,58.2646805534574,46.5144836961391,15.0532597155908,42.057057581675,57.9849843171171,77.3363430232696,84.069340557903,44.4680159937443,41.6390168768916,66.5316307833351,72.4364522929714,61.7889303984357,94.9065116425013,47.1169808938816,48.9122476212648
44.4163759939839,103.209658524688,83.8721061685788,70.5552505650483,112.262755286191,50.0736216879917,38.5479570722038,72.4706595583945,73.8962668515315,39.7848386038797,67.5571673178968,55.6940408075449,29.6523313885354,66.7777070970907,58.2163432120567,67.67392195961,108.176740472083,105.947253459198,82.5023732593232,42.9130402615729
47.0141647652713,99.584851809952,89.2965153262243,63.1154757032589,120.322283773532,53.0022868311448,38.8999347304972,79.2366941447982,80.6565847284614,42.271520522714,71.5083958175428,54.8373024161195,25.1152326545648,73.0122339880125,65.6828964734623,81.9084279269823,108.763053840901,106.886241339292,89.6259834855595,31.8144355960513
50.0928136717395,104.993061840858,88.7504350432786,69.287857430745,110.762824846504,56.473058527456,42.7031871647087,72.2511266172075,79.8054046258585,42.0990748666232,76.1910110609724,56.3424218993854,25.85735331343,66.5754196260772,60.9654983172254,73.172630048845,110.690588264732,111.688102533058,90.2039230147464,41.8393048302019
45.8101547797806,106.855237899897,89.8624613939591,68.6127510757978,114.334378617189,51.6449239402553,39.7277144824802,76.31028338815,77.7564207661206,41.9358302651897,69.6771004400624,53.0366737494088,25.9088364980987,70.3157082278769,62.9140305327798,72.1026892300877,109.448310119838,109.399947391791,84.4769716509728,37.3670650750196
44.0277722771378,113.545242990423,89.5930473993833,68.2029375961641,113.652494946182,49.6355221116883,37.3489735112053,77.4151132350844,75.9128513320694,39.3435853528498,66.9661022944271,53.2252241317047,24.6870421159942,71.333747864335,62.278704159184,74.4709997514144,109.589619544717,113.775781662023,86.6079973358123,36.3925608231313
39.2316266402473,100.670315770309,82.8779262589787,68.8193281052053,109.500672567408,44.7814368059124,34.1525661848511,74.6861885059373,72.0781429231379,35.0654891843306,68.9119430437448,71.6563460363497,44.3752246386015,65.1347263034816,56.8143519056154,66.8717475933093,105.515188965793,104.330700469592,80.4725069972912,12.0799568984798
41.5261740202312,97.1346928276995,88.2380370598483,61.562599468542,117.361906577656,47.4005769562091,34.4644099551433,81.6590701884983,78.6721317523462,37.2571964021966,72.9424085610326,70.5540603743929,37.5853782386891,71.2158605670685,64.1010923827752,80.9375245218829,106.087076837751,105.255361185788,87.4208498282896,8.95571622069159
44.2454504526741,102.409840709651,87.6984297519014,67.5831175716252,108.037646013932,50.5045294594766,37.8340004689494,74.4599441371312,77.8418938566755,37.1052065613242,77.718927881811,72.4905577259073,38.6959745865642,64.9374158591453,59.4973006614183,72.3052766217003,107.967186721642,109.98395513746,87.9845698883214,11.7777019742826
40.4627088192815,104.226200288426,88.7972746730543,66.9246213523511,111.521326233642,46.1866711416905,35.1978029781023,78.643194981226,75.8433226462229,36.9613263293856,71.074388811842,68.2373588215166,38.7730200591393,68.5856794034452,61.3989074763754,71.2480183706651,106.755473255008,107.730712878911,82.3985228997599,10.518773146286
38.8883848608553,110.751606288166,88.5310541833636,66.5248908136458,110.856219445574,44.3896391322156,33.0902954828046,79.781801014591,74.0451119000258,34.6765781909848,68.3090249397214,68.4799490743188,36.9445837227968,69.578671465757,60.7788813089313,73.5882560696011,106.8933059407,112.03978026524,84.4771174002553,10.244451651271
63.4955691110379,102.565578145421,84.6301641575494,65.1989969191915,114.48369631463,67.2188697597561,51.1917371125918,71.578677437594,80.8916416235972,48.6609479849272,91.4614938456009,83.0803112541522,47.9535064706495,68.1243729872889,74.3711490879139,67.8980239808307,110.934635253252,102.701983124647,90.686587998521,52.229388832005
64.224632255225,102.343719210899,83.0279889448542,68.1474261416651,98.5797433290412,67.9906842536156,45.3831307060817,71.1943116984836,75.0484610419046,43.8169648369603,92.5116648293197,85.5303575580881,49.0611209982992,67.7585562956139,74.0785787365771,71.506169484443,109.437866857155,105.266378555332,87.3554140970845,46.1124419975184
53.6806110963421,97.8356271549228,83.0614740275303,62.6175056205083,104.312977703716,56.828374899657,45.533287130008,67.272129347876,74.2079995512587,44.1257435330319,77.3236455732893,79.954273312391,51.329014428027,64.0256539433749,72.9986826254283,65.8391777608899,103.964244913772,102.882758521642,83.0157371992794,41.3006126178242
56.0923482614768,94.8779584698422,83.3737068780452,64.2638408194342,115.537986610172,59.3815333116157,42.8543444921687,69.2974641185989,72.6082128140395,44.914751918219,80.7976058349956,81.6617646257912,41.4870571915926,65.9532483930649,64.9496776468911,70.0840321936479,105.437149689815,104.310892175944,82.7426173730398,37.8807373833442
52.9045970411281,99.3853221068752,80.0566920791689,65.3373614117033,101.954925119318,56.006856352151,43.7891800792168,75.4042310345608,72.4858075931372,46.6558049498922,76.2058446664113,80.9129804338241,42.7962320126974,71.7653097781349,71.4185133430787,68.862983909976,106.493910363293,99.8918115732048,81.2066418296353,43.0871898868879
62.3525082230968,104.815922689154,85.7237377305063,66.6294983566809,116.995530850215,62.9183041808143,50.1418562836768,76.0371392527666,82.6664482171228,62.9833497166179,90.6152989633996,74.8071513347742,45.8605614541466,69.6190587660773,80.5252444622914,68.775388280198,113.368601459723,101.000369262843,92.6763010404821,61.7120353042944
63.0684466157993,104.589196048996,84.1008595392774,69.6426177191932,100.742636490025,63.640739105254,44.4523773936933,75.6288323061314,76.6950650768543,56.7136345289009,91.6557538439313,77.0132213635089,46.9198338171359,69.2452158573127,80.2084643754869,72.4301574978183,111.838993151306,103.522276606354,89.2720393726734,54.4845098163259
52.7142411929918,99.9821940025119,84.1347773093041,63.9913677354908,106.601661143722,53.1925780784051,44.5994542903422,71.4623467514366,75.8361634041913,57.1132962166622,76.6082530030813,71.9924050987833,49.0887443652966,65.4304115980934,79.0392085631108,66.6899380729044,106.245276966781,101.178149489619,84.8371476044886,48.7990558755751
55.0825617471085,96.95963245856,84.4510447684875,65.6738244237024,118.072952848001,55.5823891263974,41.9754535371872,73.6138347015904,74.2012764762421,58.1345338437831,80.0500724449647,73.5298639642609,39.6763422723059,67.4002985179358,70.3241611082337,70.9896436414829,107.750498074346,102.582621166334,84.5580353807812,44.7582760401966
51.9521971096582,101.565890104193,81.0911681866847,66.7708986413795,104.19187160368,52.4236190934221,42.8911167730632,80.1009772836536,74.0761856182483,60.3880319055763,75.5007939063679,72.8556439051399,40.9283777699446,73.3398796894901,77.3282827630725,69.752817223057,108.830444651503,98.2367579307904,82.9883596989295,50.9099999621877
