"NOT_PREGNANT","PREGNANT"
100,100
92.8571428571429,92.8571428571429
82.1428571428571,82.1428571428571
73.2142857142857,73.2142857142857
73.2142857142857,73.2142857142857
66.0714285714286,66.0714285714286
60.7142857142857,60.7142857142857
55.3571428571428,55.3571428571428
53.5714285714286,53.5714285714286
49.1071428571429,49.1071428571429
48.2142857142857,48.2142857142857
39.2857142857143,39.2857142857143
37.5,37.5
32.1428571428572,32.1428571428572
32.1428571428572,32.1428571428572
30.3571428571429,30.3571428571429
28.5714285714286,28.5714285714286
25,25
21.4285714285714,21.4285714285714
17.8571428571429,17.8571428571429
16.0714285714285,16.0714285714285
14.2857142857143,14.2857142857143
14.2857142857143,14.2857142857143
14.2857142857143,14.2857142857143
12.5,12.5
10.7142857142858,10.7142857142858
7.1428571428571,7.1428571428571
5.35714285714289,5.35714285714289
1.78571428571434,1.78571428571434
0,0
