"Sample","ENSBTAG00000012817-ENSBTAG00000007909","ENSBTAG00000021697-ENSBTAG00000019929","ENSBTAG00000021697-ENSBTAG00000002804","ENSBTAG00000012817-ENSBTAG00000022799","ENSBTAG00000015978-ENSBTAG00000011628","ENSBTAG00000021697-ENSBTAG00000005990","ENSBTAG00000012817-ENSBTAG00000005397","ENSBTAG00000007273-ENSBTAG00000034385","ENSBTAG00000020645-ENSBTAG00000011628","ENSBTAG00000015991-ENSBTAG00000011628","ENSBTAG00000015991-ENSBTAG00000010444","ENSBTAG00000000073-ENSBTAG00000014611","ENSBTAG00000015089-ENSBTAG00000023144","ENSBTAG00000021697-ENSBTAG00000007173","ENSBTAG00000005250-ENSBTAG00000008008","ENSBTAG00000018103-ENSBTAG00000006240","ENSBTAG00000003658-ENSBTAG00000018517","ENSBTAG00000015801-ENSBTAG00000015510","ENSBTAG00000046421-ENSBTAG00000006240","ENSBTAG00000014113-ENSBTAG00000019428"
"SW_NP_3.NP_Hols_4",94.008004883841,19.9179891841891,16.0742688154836,75.5879853552495,76.2612957530947,13.4200415765324,92.587410351999,9.77046964559302,73.0884740248463,75.2302634935155,99.7867774163944,108.952152072458,76.4602102853799,15.3313125818718,14.9224282450941,90.3776257262726,50.6984367905646,10.6593993066586,15.3659882161209,10.2235171706554
"SW_NP_5.NP_Hols_4",83.5282811845226,19.9179891841891,16.0742688154836,67.1616688677341,75.0787323187493,13.4200415765324,82.2660501686477,9.77046964559302,73.2646487381592,75.6260449150592,100.311749027328,108.348412259607,75.8666636296754,15.3313125818718,14.9224282450941,90.0915924816434,47.1768521754875,10.6593993066586,15.3659882161209,10.2235171706554
"Zo_NP_3.NP_Hols_11",22.8474546476224,17.6908265532174,14.4639046921633,16.5889465361243,71.7721586525872,12.4395695354582,20.5815268989185,9.54878692133134,71.581034648839,73.9990904674643,92.8354995392239,108.58437334151,69.0712747125701,16.9395361373144,14.0873898839748,87.0882988415018,13.1744960502688,9.10114044271688,14.8539120831511,9.72675584824761
"Zo_NP_8.NP_Hols_11",54.2198344205666,17.6908265532174,14.4639046921633,39.3676209570195,72.664178659639,12.4395695354582,48.8425077450774,9.54878692133134,71.1120372165932,73.7560501636847,92.5305935212307,108.661809296666,69.3728868319094,16.9395361373144,14.0873898839748,87.0385504553987,13.1744960502688,9.10114044271688,14.8539120831511,9.72675584824761
"Zo_NP_13.NP_Hols_11",82.460391226358,17.6908265532174,14.4639046921633,59.8723596347876,71.1898684687073,12.4395695354582,74.282268475681,9.54878692133134,70.8927113345805,73.5795482650624,92.3091632060105,107.46488248793,69.1846063835179,16.9395361373144,14.0873898839748,88.5909518607093,30.2374187840506,9.10114044271688,14.8539120831511,9.72675584824761
"Zo_NP_15.NP_Hols_11",96.7815550468148,67.6480009237765,55.3085654326834,70.2705866853164,71.3425210341841,47.5677045894171,87.1831111708748,9.54878692133134,70.8495295379416,73.0739349898125,91.6748464774538,107.5803436395,68.3753249604424,64.7751394101472,14.0873898839748,87.2824796761948,44.8883005330744,9.10114044271688,14.8539120831511,9.72675584824761
"SW_NP_1.NP_Hols_11",94.6164138154797,17.6908265532174,14.4639046921633,68.6985335755178,72.124971031957,12.4395695354582,85.2327008000058,24.8843994289905,68.5237527810178,73.4402240201833,92.1343740864474,107.119871079231,65.8039038958303,16.9395361373144,14.0873898839748,87.5750610685352,58.6066415991109,9.10114044271688,14.8539120831511,9.72675584824761
"SW_NP_3.NP_Hols_11",95.6572680498042,17.6908265532174,14.4639046921633,69.4542709437023,73.6594751004985,12.4395695354582,86.1703268836113,9.54878692133134,70.5949011146736,72.6636187581388,91.1600845784109,108.449393938509,67.4219478428992,16.9395361373144,14.0873898839748,87.3657644363917,59.1975470436627,9.10114044271688,14.8539120831511,9.72675584824761
"SW_NP_5.NP_Hols_11",84.9936895573954,17.6908265532174,14.4639046921633,61.7117221030267,72.5172574003305,12.4395695354582,76.5643234593708,9.54878692133134,70.7650652428917,73.0458972321346,91.6396717310679,107.848440074314,66.8985635687275,16.9395361373144,14.0873898839748,87.0892633348145,55.0856022951401,9.10114044271688,14.8539120831511,9.72675584824761
"Zo_PR_2.PR_Hols_2",104.499875833353,79.4001175500282,65.6086890579502,82.7645788603738,67.6468451003465,54.2471505368834,93.3800077386181,10.5565866940976,64.1084171224357,67.8322495560907,86.8755920951871,97.856705247835,77.5893645789912,63.6706596627994,15.4818309431243,84.0216092357385,68.6265853260946,41.5747386396801,14.4899754913364,10.5918038721414
