"Overall"
45.7602542432736
37.4689290023323
83.3047741043285
58.2157216063305
52.6052896650058
32.2785452290092
80.4113055907414
28.6474136240789
31.4760624003081
61.5938176515458
57.1386373086171
33.3470131300984
45.2121994425602
34.3867122261748
4.50631718348298
27.1411501129314
100
58.5202806572609
27.1681760054239
45.5348109516946
74.2185105850369
47.3968408654216
19.7623061907957
11.9768953505869
48.2048204439109
33.5215228600413
17.2997549723135
94.2007728216812
50.1038771632063
11.4474979214981
38.6110960393086
4.26958245619908
14.4203830094704
47.00936739798
0
2.49896077564924
31.3006385305986
10.8327140676567
23.0830896917634
9.54068501635278
36.4558380008835
6.52185851981015
12.8174229063132
4.39773071939703
80.850451678568
30.4647595731111
79.7748707821688
47.9308554305668
15.2546996424103
20.6216734529298
20.7846336583414
20.2109725912707
11.0403695488841
31.6665393228168
10.8576731152396
15.8997837803273
39.9704796321146
6.37407372851003
13.7987772800358
56.2668257337355
7.27408300398092
14.2501062443745
18.7583885643121
27.0534857282777
21.5441155213888
31.3417349506939
14.7406231347728
16.2387745183723
38.0648276800106
12.4504832994272
19.7342628330334
35.4346506779767
12.5889331737702
19.389529175599
6.74254549345069
11.3332884597375
14.8590136077343
27.7469382553278
15.4074904118495
4.44815184368956
