"Sample","ENSBTAG00000025644-ENSBTAG00000010986","ENSBTAG00000014583-ENSBTAG00000010986","ENSBTAG00000047330-ENSBTAG00000017851","ENSBTAG00000005947-ENSBTAG00000015910","ENSBTAG00000005947-ENSBTAG00000019712","ENSBTAG00000000470-ENSBTAG00000019929","ENSBTAG00000002278-ENSBTAG00000019929","ENSBTAG00000005947-ENSBTAG00000002402","ENSBTAG00000002278-ENSBTAG00000013745","ENSBTAG00000008027-ENSBTAG00000047138"
"SW_NP_1.NP_Cont_1",69.0519317260454,65.6430299652444,71.9012814171027,142.761807388887,122.256584336467,17.8891216312536,73.5737329748646,108.695611771762,52.1424314189454,3.98276934679902
"Zo_NP_1.NP_Cont_3",75.4492498782588,66.1528152168939,66.2675793286812,152.02202189093,127.042364431894,18.1261109530671,42.5142289531646,108.741529568146,30.5299358938523,3.98276934679902
"Zo_NP_3.NP_Cont_3",74.5667305092624,68.4978259605327,66.2359309205879,150.935400111728,126.134292046354,18.1261109530671,18.1261109530671,107.964267742111,13.0165598442731,3.98276934679902
"Zo_NP_4.NP_Cont_3",74.8520921252141,67.8595974342942,71.4754468765663,151.751571720177,126.816353563691,18.1261109530671,65.8567849144037,108.548076245569,47.2924823316666,3.98276934679902
"Zo_NP_5.NP_Cont_3",74.9603097067287,68.7408637071614,68.1470186700307,151.691082691145,126.765803852703,18.1261109530671,18.1261109530671,108.504808372552,13.0165598442731,3.98276934679902
"Zo_NP_9.NP_Cont_3",73.881586510791,67.2624513298345,62.2911788402993,151.829698370457,126.881642751753,18.1261109530671,18.1261109530671,108.603960329637,13.0165598442731,3.98276934679902
"Zo_NP_15.NP_Cont_3",74.0525006858956,66.7678117010876,67.1313385956657,151.974293463215,127.002478550677,18.1261109530671,18.1261109530671,108.707389368134,13.0165598442731,6.42548094884343
"SW_NP_1.NP_Cont_3",71.7715018307482,68.22834245996,71.2956003852928,148.433807862638,124.043751542973,18.1261109530671,74.5484140933908,106.174875888627,53.5340369401234,3.98276934679902
"Zo_NP_1.NP_Cont_4",75.4492498782588,66.1528152168939,65.898803777456,151.861347863404,121.569231917944,18.8586491379792,44.2323744610965,112.592681624369,26.952566624724,3.98276934679902
"Zo_NP_3.NP_Cont_4",74.5667305092624,68.4978259605327,65.8673314910689,150.775874548717,120.700280344746,18.8586491379792,18.8586491379792,111.787892564797,11.4913341989074,3.98276934679902
"Zo_NP_4.NP_Cont_4",74.8520921252141,67.8595974342942,71.0776898196766,151.591183534909,121.352957860267,18.8586491379792,68.5182830046589,112.392377026442,41.7509484895282,3.98276934679902
"Zo_NP_5.NP_Cont_4",74.9603097067287,68.7408637071614,67.7677841389223,151.530758437509,121.304585889501,18.8586491379792,18.8586491379792,112.347576793536,11.4913341989074,3.98276934679902
"Zo_NP_9.NP_Cont_4",73.881586510791,67.2624513298345,61.9445317461091,151.669227612129,121.415434314328,18.8586491379792,18.8586491379792,112.450240281725,11.4913341989074,3.98276934679902
"Zo_NP_15.NP_Cont_4",74.0525006858956,66.7678117010876,66.7577562701017,151.813669880477,121.531064366784,18.8586491379792,18.8586491379792,112.557332326949,11.4913341989074,6.42548094884343
"SW_NP_1.NP_Cont_4",71.7715018307482,68.22834245996,70.898844164553,148.276926264605,118.699802752677,18.8586491379792,77.5611706681156,109.935128233996,47.2611440238777,3.98276934679902
"Zo_PR_4.PR_Sim2_3",65.5878282237931,59.9057109266093,58.5215605761762,131.691929304771,108.419918104045,81.6504362307458,93.3744904786195,99.4465066925431,61.9022823083605,13.0487341227238
"SW_PR_1.PR_Sim2_3",68.6834168882714,63.7279874134964,60.2875018737353,141.082753506341,116.151237678743,18.9673380622713,87.6812109256696,106.537940972078,58.1279431249213,3.98276934679902
"SW_PR_2.PR_Sim2_3",66.328312684514,62.7979395780009,14.7442096599603,141.873851675702,116.802536503106,76.4574793919739,75.8312234937908,107.13533482764,50.2720366177084,3.98276934679902
"SW_PR_3.PR_Sim2_3",68.5936960503367,61.4648868810948,68.6529263063985,140.702827612928,115.838450597052,38.5164971902439,76.2970085643037,106.251041819628,50.5808271533473,16.8122319555615
"SW_PR_5.PR_Sim2_3",68.7402736070471,61.5696637611414,62.5257587808037,141.260959210075,116.297951664228,18.9673380622713,84.9680155675865,106.672512124635,56.3292400299658,15.2194631343848
"SW_PR_6.PR_Sim2_3",68.9071007785736,59.8245395338595,56.4674834189542,140.676485995571,115.816763952991,30.0513742357338,84.3472099782214,106.231150078042,55.917679199438,19.0753084440324
"SW_PR_7.PR_Sim2_3",67.5698985890811,62.2937529037369,64.8376824735587,140.535883611948,115.701008196369,18.9673380622713,18.9673380622713,106.124974886002,12.5743284846912,16.6070390188833
