"NOT_PREGNANT","PREGNANT"
100,100
100,100
100,100
100,100
100,100
87.1086556169429,87.1086556169429
86.7403314917127,86.7403314917127
73.4806629834254,73.4806629834254
67.7716390423573,67.7716390423573
66.1141804788214,66.1141804788214
48.9871086556169,48.9871086556169
44.3830570902394,44.3830570902394
40.8839779005525,40.8839779005525
37.7532228360958,37.7532228360958
35.5432780847145,35.5432780847145
35.1749539594844,35.1749539594844
32.5966850828729,32.5966850828729
27.8084714548803,27.8084714548803
25.414364640884,25.414364640884
17.8637200736648,17.8637200736648
13.4438305709024,13.4438305709024
11.4180478821363,11.4180478821363
9.76058931860036,9.76058931860036
8.28729281767954,8.28729281767954
8.10313075506444,8.10313075506444
6.81399631675873,6.81399631675873
4.97237569060771,4.97237569060771
0.920810313075488,0.920810313075488
0,0
