"dataset","feature","mean_importance","sd_importance"
"vitro","`ENSBTAG00000013155-ENSBTAG00000008373`",10.7101922469121,11.4586100804652
"vitro","`ENSBTAG00000016542-ENSBTAG00000019569`",10.6864598165151,15.4278947940868
"vitro","`ENSBTAG00000014737-ENSBTAG00000000802`",10.6827104822775,9.51802306975844
"vitro","`ENSBTAG00000017280-ENSBTAG00000005397`",10.6471357157107,17.3906227184374
"vitro","`ENSBTAG00000010963-ENSBTAG00000000973`",10.6257574275759,10.0755120835742
"vitro","`ENSBTAG00000026236-ENSBTAG00000019929`",10.6162900451979,14.4632202361252
"vitro","`ENSBTAG00000004630-ENSBTAG00000013745`",10.5997755581566,14.7849552148536
"vitro","`ENSBTAG00000008237-ENSBTAG00000005273`",10.5977807879081,10.4513880840627
"vitro","`ENSBTAG00000010663-ENSBTAG00000019929`",10.5680843761505,13.2426562826837
"vitro","`ENSBTAG00000015362-ENSBTAG00000011909`",10.4960622542292,14.504374942345
"vitro","`ENSBTAG00000006505-ENSBTAG00000006240`",10.4483485515262,15.6646476391871
"vitro","`ENSBTAG00000022120-ENSBTAG00000017060`",10.4403367642052,15.5526249787878
"vitro","`ENSBTAG00000015509-ENSBTAG00000012687`",10.4334956018725,22.8069440791419
"vitro","`ENSBTAG00000007737-ENSBTAG00000010444`",10.3785673959073,11.9194995664851
"vitro","`ENSBTAG00000005163-ENSBTAG00000006240`",10.2873033814809,11.1782544148058
"vitro","`ENSBTAG00000045582-ENSBTAG00000002144`",10.2788783682677,15.887950034596
"vitro","`ENSBTAG00000007737-ENSBTAG00000011628`",10.2437919475748,13.6758541683661
"vitro","`ENSBTAG00000020645-ENSBTAG00000020199`",10.2054352636415,11.6953814056349
"vitro","`ENSBTAG00000017280-ENSBTAG00000039292`",10.0947922960647,17.8856039716047
"vitro","`ENSBTAG00000017746-ENSBTAG00000010462`",10.0567090171088,14.4102338081009
"vitro","`ENSBTAG00000020676-ENSBTAG00000011578`",10.0482108102116,19.4113806654936
"vitro","`ENSBTAG00000020676-ENSBTAG00000017060`",10.0131612018184,15.4291805507081
"vitro","`ENSBTAG00000013162-ENSBTAG00000012314`",9.97535393173111,14.9692056380396
"vitro","`ENSBTAG00000039355-ENSBTAG00000018993`",9.90419314132011,11.8488014336575
"vitro","`ENSBTAG00000020645-ENSBTAG00000014270`",9.90018188991701,15.917005810505
"vitro","`ENSBTAG00000010123-ENSBTAG00000018517`",9.89227147361608,16.68757169262
"vitro","`ENSBTAG00000000575-ENSBTAG00000019929`",9.85668813956622,16.9888332858215
"vitro","`ENSBTAG00000017473-ENSBTAG00000019289`",9.84395157636105,8.42833738241923
"vitro","`ENSBTAG00000045582-ENSBTAG00000012314`",9.83365153835007,8.72051666501251
"vitro","`ENSBTAG00000002278-ENSBTAG00000019929`",9.78408386971604,19.0603982579945
"vitro","`ENSBTAG00000021316-ENSBTAG00000015910`",9.77979954626877,12.468809317019
"vitro","`ENSBTAG00000010123-ENSBTAG00000012314`",9.77253962222315,14.3016748927869
"vitro","`ENSBTAG00000014583-ENSBTAG00000020661`",9.70376629629138,11.4227742089195
"vitro","`ENSBTAG00000008817-ENSBTAG00000019929`",9.56003020836929,17.7456098684973
"vitro","`ENSBTAG00000010123-ENSBTAG00000014269`",9.51971181469565,9.68848063664297
"vitro","`ENSBTAG00000014113-ENSBTAG00000019428`",9.51389158157145,16.3937705428675
"vitro","`ENSBTAG00000021466-ENSBTAG00000004885`",9.41215954863253,20.2920380792685
"vitro","`ENSBTAG00000012638-ENSBTAG00000017753`",9.29690950277794,7.16339446756087
"vitro","`ENSBTAG00000006295-ENSBTAG00000020704`",9.23519861833192,13.9542291422975
"vitro","`ENSBTAG00000005260-ENSBTAG00000019929`",9.23360972493772,15.8969207247236
"vitro","`ENSBTAG00000017473-ENSBTAG00000015910`",9.20547728431129,9.28138224695263
