"feature","shap_importance","dataset","seed"
"ENSBTAG00000004129-ENSBTAG00000003220",1.53061224489796e-05,"vivo",893
"ENSBTAG00000004129-ENSBTAG00000014162",0,"vivo",893
"ENSBTAG00000004129-ENSBTAG00000001338",0,"vivo",893
"ENSBTAG00000004129-ENSBTAG00000014798",0,"vivo",893
"ENSBTAG00000010738-ENSBTAG00000003220",0,"vivo",893
"ENSBTAG00000010738-ENSBTAG00000014162",2.12130994373058e-05,"vivo",893
"ENSBTAG00000010738-ENSBTAG00000019428",0,"vivo",893
"ENSBTAG00000010738-ENSBTAG00000001338",0,"vivo",893
"ENSBTAG00000021326-ENSBTAG00000039292",0.000142468692022263,"vivo",893
"ENSBTAG00000021326-ENSBTAG00000014798",0,"vivo",893
"ENSBTAG00000010161-ENSBTAG00000014162",0.000210078983516484,"vivo",893
"ENSBTAG00000010161-ENSBTAG00000039292",0.00020344387755102,"vivo",893
"ENSBTAG00000010161-ENSBTAG00000015133",0.000667719557228486,"vivo",893
"ENSBTAG00000005581-ENSBTAG00000014162",0,"vivo",893
"ENSBTAG00000005581-ENSBTAG00000039292",0.000198002984212553,"vivo",893
"ENSBTAG00000025257-ENSBTAG00000014162",0,"vivo",893
"ENSBTAG00000025257-ENSBTAG00000019428",0,"vivo",893
"ENSBTAG00000025257-ENSBTAG00000001338",4.80338476854156e-05,"vivo",893
"ENSBTAG00000014113-ENSBTAG00000014162",0,"vivo",893
"ENSBTAG00000014113-ENSBTAG00000019428",0,"vivo",893
"ENSBTAG00000014113-ENSBTAG00000001338",9.45201545530493e-05,"vivo",893
"ENSBTAG00000014113-ENSBTAG00000003220",0,"vivo",893
"ENSBTAG00000010562-ENSBTAG00000011515",0,"vivo",893
"ENSBTAG00000010562-ENSBTAG00000020755",0.000682734230055659,"vivo",893
"ENSBTAG00000017866-ENSBTAG00000006240",0,"vivo",893
"ENSBTAG00000017866-ENSBTAG00000014031",0,"vivo",893
"ENSBTAG00000011238-ENSBTAG00000017256",0,"vivo",893
"ENSBTAG00000006984-ENSBTAG00000021818",0,"vivo",893
"ENSBTAG00000040131-ENSBTAG00000017256",0,"vivo",893
"ENSBTAG00000022514-ENSBTAG00000013730",0,"vivo",893
"ENSBTAG00000015991-ENSBTAG00000021190",0.000420493197278911,"vivo",893
"ENSBTAG00000015991-ENSBTAG00000011628",0,"vivo",893
"ENSBTAG00000015991-ENSBTAG00000010444",0.016549145751353,"vivo",893
"ENSBTAG00000015991-ENSBTAG00000021527",0,"vivo",893
"ENSBTAG00000015991-ENSBTAG00000018993",0,"vivo",893
"ENSBTAG00000015991-ENSBTAG00000005903",0,"vivo",893
"ENSBTAG00000015991-ENSBTAG00000000253",0.000122448979591837,"vivo",893
"ENSBTAG00000015991-ENSBTAG00000024015",0,"vivo",893
"ENSBTAG00000017564-ENSBTAG00000017846",0.000148348870099456,"vivo",893
"ENSBTAG00000017564-ENSBTAG00000000561",0.00583578454415203,"vivo",893
"ENSBTAG00000017564-ENSBTAG00000018035",0,"vivo",893
"ENSBTAG00000017564-ENSBTAG00000019832",0,"vivo",893
"ENSBTAG00000021302-ENSBTAG00000019289",0.000701207274867989,"vivo",893
"ENSBTAG00000021302-ENSBTAG00000015910",0,"vivo",893
"ENSBTAG00000021217-ENSBTAG00000010682",0,"vivo",893
"ENSBTAG00000021217-ENSBTAG00000019289",0,"vivo",893
"ENSBTAG00000021217-ENSBTAG00000015910",0,"vivo",893
"ENSBTAG00000023907-ENSBTAG00000015996",0,"vivo",893
"ENSBTAG00000023907-ENSBTAG00000020644",0,"vivo",893
"ENSBTAG00000023907-ENSBTAG00000013745",0,"vivo",893
"ENSBTAG00000023907-ENSBTAG00000015910",0,"vivo",893
"ENSBTAG00000023907-ENSBTAG00000013755",0,"vivo",893
"ENSBTAG00000023907-ENSBTAG00000000782",0,"vivo",893
"ENSBTAG00000013103-ENSBTAG00000017866",0,"vivo",893
"ENSBTAG00000013103-ENSBTAG00000011578",0,"vivo",893
"ENSBTAG00000013103-ENSBTAG00000010682",0,"vivo",893
"ENSBTAG00000013103-ENSBTAG00000004885",0,"vivo",893
"ENSBTAG00000013103-ENSBTAG00000001462",0,"vivo",893
"ENSBTAG00000013103-ENSBTAG00000019289",0,"vivo",893
"ENSBTAG00000013103-ENSBTAG00000013745",0,"vivo",893
"ENSBTAG00000013103-ENSBTAG00000019929",0,"vivo",893
"ENSBTAG00000013103-ENSBTAG00000015910",0,"vivo",893
"ENSBTAG00000013472-ENSBTAG00000017866",0,"vivo",893
"ENSBTAG00000013472-ENSBTAG00000011578",0,"vivo",893
"ENSBTAG00000013472-ENSBTAG00000001462",0.00370004988150077,"vivo",893
"ENSBTAG00000013472-ENSBTAG00000019289",0,"vivo",893
"ENSBTAG00000013472-ENSBTAG00000008165",0,"vivo",893
