"NOT_PREGNANT","PREGNANT"
100,100
88.2352941176471,88.2352941176471
79.4117647058824,79.4117647058824
73.5294117647059,73.5294117647059
67.6470588235295,67.6470588235295
67.6470588235295,67.6470588235295
58.8235294117648,58.8235294117648
58.8235294117648,58.8235294117648
41.1764705882352,41.1764705882352
41.1764705882352,41.1764705882352
41.1764705882352,41.1764705882352
41.1764705882352,41.1764705882352
29.4117647058824,29.4117647058824
29.4117647058824,29.4117647058824
29.4117647058824,29.4117647058824
20.5882352941176,20.5882352941176
11.7647058823531,11.7647058823531
11.7647058823531,11.7647058823531
5.88235294117643,5.88235294117643
0,0
