"Sample","ENSBTAG00000012817-ENSBTAG00000007909","ENSBTAG00000012817-ENSBTAG00000022799","ENSBTAG00000015991-ENSBTAG00000021190","ENSBTAG00000012817-ENSBTAG00000005397","ENSBTAG00000016800-ENSBTAG00000000782","ENSBTAG00000014583-ENSBTAG00000010986","ENSBTAG00000014737-ENSBTAG00000000782","ENSBTAG00000025644-ENSBTAG00000010986","ENSBTAG00000005339-ENSBTAG00000011628","ENSBTAG00000038045-ENSBTAG00000018572","ENSBTAG00000007446-ENSBTAG00000015591","ENSBTAG00000019866-ENSBTAG00000000782","ENSBTAG00000009357-ENSBTAG00000012119","ENSBTAG00000005250-ENSBTAG00000008008","ENSBTAG00000021697-ENSBTAG00000019929","ENSBTAG00000015991-ENSBTAG00000010444","ENSBTAG00000002317-ENSBTAG00000012119","ENSBTAG00000015362-ENSBTAG00000002081","ENSBTAG00000032436-ENSBTAG00000010444","ENSBTAG00000008027-ENSBTAG00000017981","ENSBTAG00000015089-ENSBTAG00000023144","ENSBTAG00000023600-ENSBTAG00000005910","ENSBTAG00000008027-ENSBTAG00000007175","ENSBTAG00000005111-ENSBTAG00000002081","ENSBTAG00000012398-ENSBTAG00000014357"
"Zo_NP_3.NP_Jap_3",22.9078741801872,16.9626946530447,73.6712381782573,20.9512677777275,57.6885682553122,67.1037657872881,14.98575727156,73.0491566622922,61.8740732561882,12.5274155614021,70.3584063076715,14.98575727156,12.1090516184772,14.6914454904707,18.2017701111292,95.8481144972802,12.1090516184772,12.2436487589229,99.1131944124187,11.3228404018077,73.0772529901025,11.1926913623303,9.94279385229451,51.0510647743541,19.1793712431199
"Zo_NP_10.NP_Jap_3",92.6880777560486,68.6331498325295,73.4850499046718,84.7714074905024,55.6073479981356,65.6376679146579,14.98575727156,71.1103173126902,64.0307333788448,12.5274155614021,20.9559173596841,14.98575727156,12.1090516184772,14.6914454904707,18.2017701111292,95.605878919245,58.38599774693,12.2436487589229,98.5051674256987,18.1468411939545,68.5286759289151,11.1926913623303,15.9350741208901,45.1160920477081,19.1793712431199
"Zo_NP_11.NP_Jap_3",94.3715102644285,69.8796885285275,74.5951432162285,86.3110547310702,14.98575727156,68.5150848845856,14.98575727156,73.8121356946146,67.5401757338994,12.5274155614021,20.9559173596841,14.98575727156,12.1090516184772,14.6914454904707,18.2017701111292,97.0501379470531,12.1090516184772,40.4492280755275,100.912817744257,11.3228404018077,74.2302895362157,11.1926913623303,9.94279385229451,56.1237382286125,19.1793712431199
"Zo_NP_13.NP_Jap_3",82.6784557053053,61.2212808348382,73.2535547537216,75.6167268645564,63.984398850273,67.6999923160701,14.98575727156,72.1306747088151,58.1609443979988,12.5274155614021,20.9559173596841,14.98575727156,12.1090516184772,14.6914454904707,18.2017701111292,95.3046979661008,51.3145464390425,52.4182106261447,99.1237850131382,11.3228404018077,73.1971576425664,11.1926913623303,9.94279385229451,58.5294715687875,19.1793712431199
"Zo_NP_14.NP_Jap_3",96.299235923224,71.3071200513211,72.8311273691751,88.0741295655894,58.4152072257841,66.9422250869824,14.98575727156,72.8523982543255,65.6606670005068,12.5274155614021,20.9559173596841,37.6379802903524,12.1090516184772,14.6914454904707,18.2017701111292,94.7551094248735,55.7340026153094,12.2436487589229,100.252277083007,11.3228404018077,72.840874485077,11.1926913623303,9.94279385229451,53.1809925381558,19.1793712431199
"SW_NP_3.NP_Jap_3",95.9102313453281,71.01907211542,72.3416832640479,87.7183506306192,68.3210825384365,67.2302287873647,14.98575727156,71.838429206443,61.052632423835,12.5274155614021,20.9559173596841,14.98575727156,12.1090516184772,14.6914454904707,18.2017701111292,94.1183304621697,46.9399982505716,12.2436487589229,96.7041471809822,11.3228404018077,71.3322688788367,11.1926913623303,9.94279385229451,54.9443007785768,19.1793712431199
"SW_NP_5.NP_Jap_3",85.2184532815484,63.1020840454019,72.7222680567833,77.9397782728216,58.8112378215504,64.551749746585,14.98575727156,72.1787944791218,61.340226016062,12.5274155614021,20.9559173596841,14.98575727156,12.1090516184772,14.6914454904707,18.2017701111292,94.613480750017,22.8248014878199,25.0815252039656,98.5777111078846,45.7930337573736,70.7785294962373,11.1926913623303,40.2117029264174,54.9135503954488,19.1793712431199
"Zo_NP_3.NP_Sim_3",23.6320611420127,17.9555570967218,67.6637461550101,21.1846461377277,59.5632836394615,71.2167016101183,15.4727520185224,77.526498429016,62.6824167785221,3.98276934679902,69.9457765651919,15.4727520185224,3.98276934679902,13.352026782836,19.2691691067717,91.011499754188,3.98276934679902,3.98276934679902,94.1118196869547,3.98276934679902,80.5697397590283,3.98276934679902,3.98276934679902,16.6065377983479,19.4774523885719
"Zo_NP_10.NP_Sim_3",95.618227315088,72.6503934517649,67.4927405306653,85.7156850523629,57.4144296074845,69.6607434086471,15.4727520185224,75.4688233967644,64.867252228069,3.98276934679902,20.8330175494506,15.4727520185224,3.98276934679902,13.352026782836,19.2691691067717,90.7814876838782,19.2036477698981,3.98276934679902,93.5344744961532,6.38308766031647,75.554804808704,3.98276934679902,6.38308766031647,14.6759346002982,19.4774523885719
"Zo_NP_11.NP_Sim_3",97.3548782000004,73.9698946977092,68.5123117215254,87.2724825843495,15.4727520185224,72.7145235259182,15.4727520185224,78.3362421064711,68.4225431081264,3.98276934679902,20.8330175494506,15.4727520185224,3.98276934679902,13.352026782836,19.2691691067717,92.1528676097511,3.98276934679902,13.1578379005268,95.820631793299,3.98276934679902,81.8409951860156,3.98276934679902,3.98276934679902,18.2566413530761,19.4774523885719
"Zo_NP_13.NP_Sim_3",85.2921709359154,64.8046920638913,67.280122560378,76.4590294827774,66.0637109306019,71.8494721602377,15.4727520185224,76.5517207179944,58.9207783669422,3.98276934679902,20.8330175494506,15.4727520185224,3.98276934679902,13.352026782836,19.2691691067717,90.4955046952005,16.8777877113398,17.0512603396694,94.1218758728259,3.98276934679902,80.7019380320836,3.98276934679902,3.98276934679902,19.0392088043711,19.4774523885719
"Zo_NP_14.NP_Sim_3",99.3435450782691,75.480876810718,66.8921418500807,89.0551964935922,60.3135363222833,71.0452597287785,15.4727520185224,77.3176802700789,66.5184798459974,3.98276934679902,20.8330175494506,38.8611082481543,3.98276934679902,13.352026782836,19.2691691067717,89.9736490734477,18.3313841731386,3.98276934679902,95.1934228331196,3.98276934679902,80.3091257669136,3.98276934679902,3.98276934679902,17.2993877138916,19.4774523885719
"SW_NP_3.NP_Sim_3",98.9422428929571,75.175968819066,66.4426092712165,88.6954544999065,70.5413245789337,71.3509158026529,15.4727520185224,76.241562852856,61.85024436926,3.98276934679902,20.8330175494506,15.4727520185224,3.98276934679902,13.352026782836,19.2691691067717,89.3690027670331,15.4389618660067,3.98276934679902,91.8243359668871,3.98276934679902,78.6458453873096,3.98276934679902,3.98276934679902,17.8729789812651,19.4774523885719
"SW_NP_5.NP_Sim_3",87.9124654927214,66.7955826697605,66.7921594273276,78.807957603307,60.7224367928434,68.5082669530961,15.4727520185224,76.6027898537319,62.1415951800619,3.98276934679902,20.8330175494506,15.4727520185224,3.98276934679902,13.352026782836,19.2691691067717,89.8391671571941,7.5072699808917,8.15883661155511,93.6033575341562,16.1075388041928,78.0353320452659,3.98276934679902,16.1075388041928,17.8629761066535,19.4774523885719
"Zo_NP_3.NP_Cont_1",22.2901512679868,17.8991870930268,73.9416985143628,21.0958892226796,58.1194472648624,65.9023021806528,15.0976866961551,71.7412434297717,56.9261839697712,3.98276934679902,72.5009845073192,15.0976866961551,3.98276934679902,13.600185343113,17.8891216312536,92.822144724896,3.98276934679902,3.98276934679902,95.9841445410732,3.98276934679902,77.0929558197559,3.98276934679902,3.98276934679902,16.6065377983479,18.3023345490496
"Zo_NP_10.NP_Cont_1",90.1886948422362,72.4223134804635,73.7548267102123,85.3565636525044,56.0226822619903,64.4624541498468,15.0976866961551,69.8371181515832,58.9103822686982,3.98276934679902,21.5940741066141,15.0976866961551,3.98276934679902,13.600185343113,17.8891216312536,92.587556637276,19.2036477698981,3.98276934679902,95.395313250505,6.38308766031647,72.294427740596,3.98276934679902,6.38308766031647,14.6759346002982,18.3023345490496
"Zo_NP_11.NP_Cont_1",91.8267327049415,73.7376722601113,74.8689953735286,86.9068386990365,15.0976866961551,67.2883522261637,15.0976866961551,72.4905616558904,62.1391847480172,3.98276934679902,21.5940741066141,15.0976866961551,3.98276934679902,13.600185343113,17.8891216312536,93.9862197325551,3.98276934679902,13.1578379005268,97.7269529232134,3.98276934679902,78.3093534246318,3.98276934679902,3.98276934679902,18.2566413530761,18.3023345490496
"Zo_NP_13.NP_Cont_1",80.4489875306161,64.6012430307359,73.5224816990197,76.1386905193438,64.4623017561183,66.4878535339474,15.0976866961551,70.8392064943574,53.5099832032633,3.98276934679902,21.5940741066141,15.0976866961551,3.98276934679902,13.600185343113,17.8891216312536,92.2958841075891,16.8777877113398,17.0512603396694,95.9944007915782,3.98276934679902,77.2194494097139,3.98276934679902,3.98276934679902,19.0392088043711,18.3023345490496
"Zo_NP_14.NP_Cont_1",93.7024762243858,75.2439107682943,73.0985035077373,88.6820836052112,58.851513540767,65.7436537960037,15.0976866961551,71.5480078951295,60.4099748496015,3.98276934679902,21.5940741066141,37.9191003832832,3.98276934679902,13.600185343113,17.8891216312536,91.7636463334763,18.3313841731386,3.98276934679902,97.0872658393638,3.98276934679902,76.8435879672569,3.98276934679902,3.98276934679902,17.2993877138916,18.3023345490496
"SW_NP_3.NP_Cont_1",93.3239613601502,74.9399600103569,72.6072625654665,88.323848815817,68.831376367281,66.0265009159687,15.0976866961551,70.5521935200138,56.1704313664278,3.98276934679902,21.5940741066141,15.0976866961551,3.98276934679902,13.600185343113,17.8891216312536,91.1469707802443,15.4389618660067,3.98276934679902,93.6511520566791,3.98276934679902,75.2520822579896,3.98276934679902,3.98276934679902,17.8729789812651,18.3023345490496
"SW_NP_5.NP_Cont_1",82.920492732253,66.5858833982969,72.9892445532743,78.4777773797319,59.2505021102882,63.3959788721008,15.0976866961551,70.8864647012019,56.4350269373684,3.98276934679902,21.5940741066141,15.0976866961551,3.98276934679902,13.600185343113,17.8891216312536,91.6264889420797,7.5072699808917,8.15883661155511,95.4655666947387,16.1075388041928,74.6679140796349,3.98276934679902,16.1075388041928,17.8629761066535,18.3023345490496
"Zo_NP_3.NP_Cont_5",23.1635289709447,17.6719443203622,70.945077770704,21.4977499257522,58.7220213856445,70.2458586023828,15.2542173535324,76.4696387709251,63.1966982379483,3.98276934679902,71.0777822779499,15.2542173535324,3.98276934679902,13.8814891666361,18.6720174833911,91.8954758680651,3.98276934679902,3.98276934679902,95.0259085752982,3.98276934679902,77.6329730338383,3.98276934679902,3.98276934679902,16.6065377983479,20.2253105135751
"Zo_NP_10.NP_Cont_5",93.7224884978769,71.502861259949,70.7657792835854,86.9825415062553,56.6035174229654,68.7111115930347,15.2542173535324,74.4400144539143,65.3994592944093,3.98276934679902,21.170180077884,15.2542173535324,3.98276934679902,13.8814891666361,18.6720174833911,91.6632297374816,19.2036477698981,3.98276934679902,94.442955748544,6.38308766031647,72.8008324444633,3.98276934679902,6.38308766031647,14.6759346002982,20.2253105135751
"Zo_NP_11.NP_Cont_5",95.4247083272583,72.8015206345019,71.8347942515511,88.562348117614,15.2542173535324,71.7232618537274,15.2542173535324,77.2683438300569,68.9839197610342,3.98276934679902,21.170180077884,15.2542173535324,3.98276934679902,13.8814891666361,18.6720174833911,93.0479295965585,3.98276934679902,13.1578379005268,96.7513180247167,3.98276934679902,78.8578912050722,3.98276934679902,3.98276934679902,18.2566413530761,20.2253105135751
"Zo_NP_13.NP_Cont_5",83.6011577913755,63.7810848018962,70.5428504731863,77.5890748752798,65.1306376855236,70.8700030739252,15.2542173535324,75.5081494614084,59.4041972497231,3.98276934679902,21.170180077884,15.2542173535324,3.98276934679902,13.8814891666361,18.6720174833911,91.3744690544285,16.8777877113398,17.0512603396694,95.0360624348494,3.98276934679902,77.7603526803149,3.98276934679902,3.98276934679902,19.0392088043711,20.2253105135751
"Zo_NP_14.NP_Cont_5",97.373947649699,74.2886363851477,70.1360547630802,90.3714100939577,59.4616776200452,70.0767538575288,15.2542173535324,76.263667270776,67.0642345033981,3.98276934679902,21.170180077884,38.3122401953358,3.98276934679902,13.8814891666361,18.6720174833911,90.8475447555769,18.3313841731386,3.98276934679902,96.118017111974,3.98276934679902,77.3818584208012,3.98276934679902,3.98276934679902,17.2993877138916,20.2253105135751
"SW_NP_3.NP_Cont_5",96.9806017312149,73.9885444959191,69.66472224633,90.0063512032985,69.5450102376742,70.3782431551361,15.2542173535324,75.2022197420259,62.3576982227463,3.98276934679902,21.170180077884,15.2542173535324,3.98276934679902,13.8814891666361,18.6720174833911,90.2370256430482,15.4389618660067,3.98276934679902,92.7162069929287,3.98276934679902,75.7792046050672,3.98276934679902,3.98276934679902,17.8729789812651,20.2253105135751
"SW_NP_5.NP_Cont_5",86.1695020637708,65.7405287637477,70.0312237248802,79.9727195677811,59.8648028460178,67.5743459705209,15.2542173535324,75.558522410546,62.6514394378734,3.98276934679902,21.170180077884,15.2542173535324,3.98276934679902,13.8814891666361,18.6720174833911,90.71175664393,7.5072699808917,8.15883661155511,94.5125078334301,16.1075388041928,75.1909444721509,3.98276934679902,16.1075388041928,17.8629761066535,20.2253105135751
"Zo_NP_3.NP_Cont_6",22.0818968998246,16.6969379097738,72.0094143464871,21.4351910721502,56.2891962978367,68.4978259605327,14.622242469207,74.5667305092624,57.8560653510659,3.98276934679902,66.2700400719449,14.622242469207,3.98276934679902,14.606595365058,18.5350725978046,92.0744951878194,3.98276934679902,3.98276934679902,95.2110262141318,3.98276934679902,76.5394034317645,3.98276934679902,3.98276934679902,16.6065377983479,18.8182629487946
"Zo_NP_10.NP_Cont_6",89.3460720428693,67.5578653477824,71.8274259766617,86.72942068669,54.2584609348653,67.0012703538195,14.622242469207,72.5876123662442,59.8726752561521,3.98276934679902,19.7382168819706,14.622242469207,3.98276934679902,14.606595365058,18.5350725978046,91.8417966242524,19.2036477698981,3.98276934679902,94.626937751292,6.38308766031647,71.7753303381324,3.98276934679902,6.38308766031647,14.6759346002982,18.8182629487946
"Zo_NP_11.NP_Cont_6",90.9688059026531,68.7848743599074,72.9124785862259,88.3046300313179,14.622242469207,69.9384647796402,14.622242469207,75.3455601972001,63.1542197796417,3.98276934679902,19.7382168819706,14.622242469207,3.98276934679902,14.606595365058,18.5350725978046,93.2291939831191,3.98276934679902,13.1578379005268,96.9397968913257,3.98276934679902,77.7470669079283,3.98276934679902,3.98276934679902,18.2566413530761,18.8182629487946
"Zo_NP_13.NP_Cont_6",79.6973617176706,60.2621190656541,71.601152730057,77.363289218967,62.4323067083649,69.1064389127629,14.622242469207,73.6291673746301,54.3840614151548,3.98276934679902,19.7382168819706,14.622242469207,3.98276934679902,14.606595365058,18.5350725978046,91.5524734136041,16.8777877113398,17.0512603396694,95.2211998541674,3.98276934679902,76.6649887567838,3.98276934679902,3.98276934679902,19.0392088043711,18.8182629487946
"Zo_NP_14.NP_Cont_6",92.8270245620469,70.1899421273838,71.1882541645204,90.1084276035391,56.9982089303834,68.3329293016752,14.622242469207,74.3658845056581,61.3967634754992,3.98276934679902,19.7382168819706,36.7249825206516,3.98276934679902,14.606595365058,18.5350725978046,91.0245226264663,18.3313841731386,3.98276934679902,96.3052622606277,3.98276934679902,76.2918261211999,3.98276934679902,3.98276934679902,17.2993877138916,18.8182629487946
"SW_NP_3.NP_Cont_6",92.4520461194777,69.9064070759575,70.7098505943202,89.7444310410666,66.6637939299633,68.6269161906869,14.622242469207,73.3308505614919,57.0879676329492,3.98276934679902,19.7382168819706,14.622242469207,3.98276934679902,14.606595365058,18.5350725978046,90.4128141766476,15.4389618660067,3.98276934679902,92.8968251588317,3.98276934679902,74.7117479383064,3.98276934679902,3.98276934679902,17.8729789812651,18.8182629487946
"SW_NP_5.NP_Cont_6",82.1457759250838,62.1134554877036,71.0818504237209,79.7399974609154,57.3846328722358,65.8927925685366,14.622242469207,73.6782868184208,57.356885336129,3.98276934679902,19.7382168819706,14.622242469207,3.98276934679902,14.606595365058,18.5350725978046,90.8884699893337,7.5072699808917,8.15883661155511,94.6966253288866,16.1075388041928,74.1317742766449,3.98276934679902,16.1075388041928,17.8629761066535,18.8182629487946
"Zo_NP_3.NP_Sim2_1",22.9076426405424,17.850412636718,66.5897700999537,20.7701905770897,58.8145328507402,62.725942539595,15.2782490534461,68.2834584558118,59.8418498281212,3.98276934679902,69.2941258077415,15.2782490534461,3.98276934679902,15.4387852448554,18.559805581198,89.3646709175743,3.98276934679902,4.00188762444718,92.4088913872864,3.98276934679902,76.2535879219846,3.98276934679902,3.98276934679902,16.6862532859291,18.9454612871535
"Zo_NP_10.NP_Sim2_1",92.6871409181549,72.2249660285218,66.4214787200345,84.0387468551003,56.6926913683236,61.3554923146771,15.2782490534461,66.4711082216662,61.927675512426,3.98276934679902,20.6389264644309,15.2782490534461,3.98276934679902,15.4387852448554,18.559805581198,89.1388208543865,19.2036477698981,4.00188762444718,91.8419931038697,6.38308766031647,71.5073049589105,3.98276934679902,6.38308766031647,14.7463827151659,18.9454612871535
"Zo_NP_11.NP_Sim2_1",94.3705564113652,73.5367405163805,67.4248670196474,85.5650872631055,15.2782490534461,64.0451877349055,15.2782490534461,68.9966610366041,65.3218519637173,3.98276934679902,20.6389264644309,15.2782490534461,3.98276934679902,15.4387852448554,18.559805581198,90.4853860259263,3.98276934679902,13.2209987758695,94.0867829939061,3.98276934679902,77.4567417085427,3.98276934679902,3.98276934679902,18.3442777457262,18.9454612871535
"Zo_NP_13.NP_Sim2_1",82.6776200389265,64.425207633747,66.2122354758294,74.963188120873,65.2332453712389,63.2832714844938,15.2782490534461,67.4248979031882,56.2506768564596,3.98276934679902,20.6389264644309,15.2782490534461,3.98276934679902,15.4387852448554,18.559805581198,88.8580126516842,16.8777877113398,17.1331106054114,92.4187656091538,3.98276934679902,76.3787042828876,3.98276934679902,3.98276934679902,19.1306017142859,18.9454612871535
"Zo_NP_14.NP_Sim2_1",96.2982625858162,75.0388745943497,65.8304128932794,87.312924229495,59.5553543495561,62.5749406909462,15.2782490534461,68.0995364888774,63.5040747679502,3.98276934679902,20.6389264644309,38.3725978156617,3.98276934679902,15.4387852448554,18.559805581198,88.3455998683505,18.3313841731386,4.00188762444718,93.4709232127314,3.98276934679902,76.0069351213071,3.98276934679902,3.98276934679902,17.3824290523822,18.9454612871535
"SW_NP_3.NP_Sim2_1",95.9092619397553,74.7357520881583,65.388015408954,86.960220213631,69.6545723854914,62.8441551433606,15.2782490534461,67.1517183822749,59.0473888148817,3.98276934679902,20.6389264644309,15.2782490534461,3.98276934679902,15.4387852448554,18.559805581198,87.751894475733,15.4389618660067,4.00188762444718,90.1627990755975,3.98276934679902,74.4327573090866,3.98276934679902,3.98276934679902,17.9587736996658,18.9454612871535
"SW_NP_5.NP_Sim2_1",85.2175919423319,66.4044399481718,65.7320174167724,77.2661619066092,59.9591146644509,60.3404190201446,15.2782490534461,67.4698783586346,59.3255365373747,3.98276934679902,20.6389264644309,15.2782490534461,3.98276934679902,15.4387852448554,18.559805581198,88.2135513665366,7.5072699808917,8.19800104465267,91.909629721655,16.1075388041928,73.8549494007539,3.98276934679902,16.1075388041928,17.9487228087827,18.9454612871535
"Zo_PR_2.PR_Sim2_1",102.028266318315,79.9534685516994,75.8897225410886,93.9536721225409,74.22866774856,54.7557947410132,16.1113561756633,58.9432280114508,50.0617756789053,4.09871816860283,20.591093739721,55.2003467345812,3.98276934679902,15.7159563988708,73.5414596515672,87.1189233405189,19.5828090730614,17.8380773428618,92.0142830145873,9.92711580642828,76.8574770086084,13.6257496215053,9.92711580642828,18.6845775419311,20.6165918413749
"Zo_PR_3.PR_Sim2_1",110.847562797365,86.8646253235486,77.7712692056084,102.075002805148,79.932269854539,54.1329259212978,16.1113561756633,58.855155248461,55.7993731535381,17.0282966128347,20.591093739721,69.9556222383331,3.98276934679902,51.3045853052522,72.1976205917036,89.2788774705286,18.6870601356095,14.1219083100652,92.4241914597835,18.3296539277041,78.2581441025744,3.98276934679902,18.3296539277041,17.4206599914848,20.6165918413749
"SW_PR_1.PR_Sim2_1",100.215681203459,78.5330536783762,76.8820226346214,92.2845363651611,73.5720187822354,55.9991679869005,16.1113561756633,60.3536115974387,55.7673182315299,4.09871816860283,20.591093739721,16.1113561756633,3.98276934679902,15.7159563988708,17.8990531546812,88.2580514448873,17.0141006609913,3.98276934679902,91.5371949856709,3.98276934679902,80.5355754877722,3.98276934679902,3.98276934679902,18.8825433819105,20.6165918413749
"SW_PR_2.PR_Sim2_1",109.614491554718,85.8983409165055,78.8437056696972,100.939517753643,72.6666132119271,55.1819147346075,16.1113561756633,58.2841303336237,54.4952222799103,16.9090560908296,20.591093739721,59.7148013826248,3.98276934679902,48.2375672253528,75.1679609427504,90.5099995114866,15.6609958832997,18.2747174236656,94.3653731521216,3.98276934679902,75.50382114451,3.98276934679902,3.98276934679902,18.7476986807435,57.7939060362526
"SW_PR_3.PR_Sim2_1",109.254616849618,85.6163285687998,78.0938455444697,100.608123805003,70.8248257007889,54.0105323492659,16.1113561756633,60.2747719466142,53.4041734615508,4.09871816860283,20.591093739721,16.1113561756633,3.98276934679902,15.7159563988708,17.8990531546812,89.6491845739905,13.3887759265455,14.1446007339872,93.3595937649901,16.8122319555615,80.3022357229514,3.98276934679902,16.8122319555615,18.4323362874041,20.6165918413749
"SW_PR_5.PR_Sim2_1",103.434528651586,81.0554724893911,77.3094852231118,95.2486417907134,69.3055238073843,54.1026020716126,16.1113561756633,60.4035728322922,55.1368679015005,4.09871816860283,20.591093739721,58.1457738126889,3.98276934679902,46.0691403387236,43.8086371618664,88.7487645379214,17.8890837559973,14.2877136240548,91.2023149429357,15.2194631343848,82.8139127164309,3.98276934679902,15.2194631343848,17.7772311248555,20.6165918413749
"SW_PR_6.PR_Sim2_1",102.231569857103,80.1127854124231,78.1223751256443,94.1408860654401,71.9435951435234,52.5691234740935,53.9072348687967,60.5501674947358,57.2412588190175,4.09871816860283,20.591093739721,16.1113561756633,3.98276934679902,15.7159563988708,17.8990531546812,89.6819356015613,16.0344874499073,14.309596976191,92.532075448945,19.0753084440324,81.2416667718324,7.68013999925647,19.0753084440324,17.9838897042519,20.6165918413749
