"NOT_PREGNANT","PREGNANT"
100,100
100,100
100,100
100,100
100,100
100,100
95.2380952380951,95.2380952380951
85.7142857142856,85.7142857142856
80.952380952381,80.952380952381
71.4285714285712,71.4285714285712
71.4285714285712,71.4285714285712
61.9047619047618,61.9047619047618
52.3809523809523,52.3809523809523
52.3809523809523,52.3809523809523
33.3333333333333,33.3333333333333
33.3333333333333,33.3333333333333
28.5714285714284,28.5714285714284
23.8095238095239,23.8095238095239
4.76190476190457,4.76190476190457
0,0
