"ENSBTAG00000015991-ENSBTAG00000021190","ENSBTAG00000032436-ENSBTAG00000014064","ENSBTAG00000005111-ENSBTAG00000002081","ENSBTAG00000020645-ENSBTAG00000014798","ENSBTAG00000005198-ENSBTAG00000014064","ENSBTAG00000005339-ENSBTAG00000003166","ENSBTAG00000017745-ENSBTAG00000015361","ENSBTAG00000005691-ENSBTAG00000014064","ENSBTAG00000021048-ENSBTAG00000020704","ENSBTAG00000017753-ENSBTAG00000015228"
18.8924772587446,108.33172884978,11.1515458222435,20.9998538131751,46.7201104273177,12.4367621076599,20.9046734980988,62.0746843011495,14.9344233608025,73.4768971528516
17.2871992729703,107.703419443663,9.06218704821144,22.3374939785764,40.0410737769339,12.7836715445014,20.5375213024486,61.2582134709673,16.3751269631336,72.8746930682785
20.1009468087307,110.712948870097,10.3179229787039,22.5765392002982,42.5202135996136,12.9331729429822,19.9810608562226,61.5084277119168,17.2505026657192,73.5659887264713
21.1373818685893,106.846260358231,10.7570396036629,21.9786166355849,45.1160954856659,12.9991466432426,20.0999040734371,60.5747014577916,14.6356706754551,74.8728320335464
18.0513153329839,109.679390829775,9.83647950807323,22.4301100285894,43.2327590941384,14.7699300661854,18.8172301939894,63.7663003586183,18.4566799655376,71.3134532275596
20.0237668374961,111.004402441484,9.80857819128041,21.3868117355939,44.9934662359947,12.9868977637721,20.2925947393675,66.0039699393623,16.0490540770881,73.4469680435262
20.6507034983042,109.440211844917,10.3617893094183,22.4137163992822,40.4693528216881,13.078715472698,20.5569764345461,58.4897089349259,17.0860161355485,74.3788399108842
18.8924772587446,25.439767322964,46.3165387228618,20.9998538131751,10.9713816182355,12.4367621076599,20.9046734980988,14.5771284372049,14.9344233608025,24.4300114052223
17.2871992729703,25.2922201060209,37.6386506429527,22.3374939785764,9.40292941931486,12.7836715445014,20.5375213024486,14.3853948780126,16.3751269631336,24.2297872092578
20.1009468087307,25.9989542195902,42.8541914098955,22.5765392002982,9.98511102870764,12.9331729429822,19.9810608562226,14.4441532135273,17.2505026657192,24.4596330719499
21.1373818685893,25.0909316384252,44.678006913859,21.9786166355849,10.5947074219364,12.9991466432426,20.0999040734371,14.2248843169585,14.6356706754551,24.8941396738042
18.0513153329839,25.7562416150768,40.854576692279,22.4301100285894,10.1524395831413,14.7699300661854,18.8172301939894,14.9743741874455,18.4566799655376,23.7106974192289
