"NOT_PREGNANT","PREGNANT"
100,100
100,100
77.7777777777777,77.7777777777777
63.8888888888888,63.8888888888888
61.1111111111111,61.1111111111111
55.5555555555556,55.5555555555556
44.4444444444444,44.4444444444444
44.4444444444444,44.4444444444444
38.8888888888889,38.8888888888889
36.1111111111112,36.1111111111112
33.3333333333333,33.3333333333333
30.5555555555555,30.5555555555555
30.5555555555555,30.5555555555555
16.6666666666666,16.6666666666666
5.55555555555552,5.55555555555552
2.77777777777767,2.77777777777767
2.77777777777767,2.77777777777767
2.77777777777767,2.77777777777767
2.77777777777767,2.77777777777767
0,0
