"feature","shap_importance","dataset","seed"
"ENSBTAG00000017745.ENSBTAG00000015361",0.00317111605580021,"vivo",28
"ENSBTAG00000014906.ENSBTAG00000011515",0.0480722933255636,"vivo",28
"ENSBTAG00000010452.ENSBTAG00000011515",0.070490498195739,"vivo",28
"ENSBTAG00000010562.ENSBTAG00000011515",0.0427474865964162,"vivo",28
"ENSBTAG00000014737.ENSBTAG00000037649",0.00162267711958391,"vivo",28
"ENSBTAG00000015089.ENSBTAG00000023144",0.0218566144972929,"vivo",28
"ENSBTAG00000001941.ENSBTAG00000023144",0.0256393177233406,"vivo",28
"ENSBTAG00000001492.ENSBTAG00000007213",6.6870955699353e-05,"vivo",28
"ENSBTAG00000001292.ENSBTAG00000032007",0.124217246360389,"vivo",28
"ENSBTAG00000034077.ENSBTAG00000003848",0.00461217186386774,"vivo",28
"ENSBTAG00000017246.ENSBTAG00000010444",0.00254691685625543,"vivo",28
"ENSBTAG00000003329.ENSBTAG00000002081",0.00132498694225359,"vivo",28
"ENSBTAG00000012519.ENSBTAG00000031753",0.0365467298489828,"vivo",28
"ENSBTAG00000034077.ENSBTAG00000017846",0.000926186148521267,"vivo",28
"ENSBTAG00000026236.ENSBTAG00000019929",0.0113427505963527,"vivo",28
"ENSBTAG00000021105.ENSBTAG00000014031",0.0826172432608629,"vivo",28
"ENSBTAG00000014465.ENSBTAG00000019929",5.73634098775076e-05,"vivo",28
"ENSBTAG00000005077.ENSBTAG00000015910",0.000720223373814338,"vivo",28
"ENSBTAG00000008300.ENSBTAG00000008165",0.0178568743491576,"vitro",28
"ENSBTAG00000004148.ENSBTAG00000003255",0.0217895990389646,"vitro",28
"ENSBTAG00000013103.ENSBTAG00000010682",0.00155225900624635,"vitro",28
"ENSBTAG00000021466.ENSBTAG00000010682",0.0015887047198152,"vitro",28
"ENSBTAG00000000575.ENSBTAG00000015296",0.0521968552464787,"vitro",28
"ENSBTAG00000021945.ENSBTAG00000011741",0.00342679924532226,"vitro",28
"ENSBTAG00000005947.ENSBTAG00000015910",0.0858124212983996,"vitro",28
"ENSBTAG00000015991.ENSBTAG00000024015",0.0210955734090515,"vitro",28
"ENSBTAG00000021217.ENSBTAG00000010682",0.00299907832088442,"vitro",28
"ENSBTAG00000008300.ENSBTAG00000011741",0.0315976201737631,"vitro",28
"ENSBTAG00000008300.ENSBTAG00000001462",0.00100986930844787,"vitro",28
