"NOT_PREGNANT","PREGNANT"
100,100
99.751552795031,99.751552795031
99.5031055900621,99.5031055900621
84.7204968944099,84.7204968944099
79.0062111801242,79.0062111801242
78.2608695652174,78.2608695652174
77.3913043478261,77.3913043478261
76.6459627329193,76.6459627329193
76.5217391304348,76.5217391304348
76.1490683229813,76.1490683229813
73.6645962732919,73.6645962732919
73.5403726708075,73.5403726708075
72.9192546583851,72.9192546583851
72.6708074534162,72.6708074534162
72.2981366459627,72.2981366459627
71.5527950310559,71.5527950310559
71.1801242236025,71.1801242236025
70.8074534161491,70.8074534161491
70.5590062111801,70.5590062111801
70.4347826086956,70.4347826086956
70.4347826086956,70.4347826086956
70.1863354037267,70.1863354037267
69.5652173913043,69.5652173913043
69.5652173913043,69.5652173913043
69.0683229813665,69.0683229813665
67.9503105590062,67.9503105590062
66.583850931677,66.583850931677
66.4596273291925,66.4596273291925
66.0869565217392,66.0869565217392
65.7142857142857,65.7142857142857
65.5900621118012,65.5900621118012
65.4658385093168,65.4658385093168
65.4658385093168,65.4658385093168
65.0931677018634,65.0931677018634
64.5962732919255,64.5962732919255
63.6024844720497,63.6024844720497
63.6024844720497,63.6024844720497
63.4782608695652,63.4782608695652
62.7329192546584,62.7329192546584
61.7391304347826,61.7391304347826
61.3664596273292,61.3664596273292
60.8695652173913,60.8695652173913
59.6273291925466,59.6273291925466
59.5031055900621,59.5031055900621
59.2546583850932,59.2546583850932
59.2546583850932,59.2546583850932
59.1304347826087,59.1304347826087
57.888198757764,57.888198757764
57.888198757764,57.888198757764
57.5155279503105,57.5155279503105
57.3913043478261,57.3913043478261
57.2670807453416,57.2670807453416
57.1428571428572,57.1428571428572
56.7701863354037,56.7701863354037
56.5217391304348,56.5217391304348
55.7763975155279,55.7763975155279
55.6521739130435,55.6521739130435
55.4037267080746,55.4037267080746
55.2795031055901,55.2795031055901
54.6583850931677,54.6583850931677
54.1614906832298,54.1614906832298
54.0372670807453,54.0372670807453
53.7888198757764,53.7888198757764
53.5403726708074,53.5403726708074
53.416149068323,53.416149068323
53.167701863354,53.167701863354
53.0434782608696,53.0434782608696
53.0434782608696,53.0434782608696
52.6708074534161,52.6708074534161
52.6708074534161,52.6708074534161
52.5465838509317,52.5465838509317
50.4347826086956,50.4347826086956
50.0621118012422,50.0621118012422
49.5652173913044,49.5652173913044
49.4409937888199,49.4409937888199
49.4409937888199,49.4409937888199
48.944099378882,48.944099378882
48.944099378882,48.944099378882
48.8198757763975,48.8198757763975
48.695652173913,48.695652173913
48.3229813664596,48.3229813664596
48.1987577639752,48.1987577639752
47.8260869565217,47.8260869565217
47.5776397515528,47.5776397515528
47.3291925465839,47.3291925465839
47.0807453416149,47.0807453416149
46.9565217391304,46.9565217391304
46.9565217391304,46.9565217391304
46.7080745341615,46.7080745341615
46.583850931677,46.583850931677
46.2111801242236,46.2111801242236
45.9627329192547,45.9627329192547
45.9627329192547,45.9627329192547
45.8385093167702,45.8385093167702
45.2173913043478,45.2173913043478
45.0931677018634,45.0931677018634
44.7204968944099,44.7204968944099
44.7204968944099,44.7204968944099
43.9751552795031,43.9751552795031
43.8509316770186,43.8509316770186
43.4782608695652,43.4782608695652
43.3540372670808,43.3540372670808
43.1055900621118,43.1055900621118
42.7329192546584,42.7329192546584
42.6086956521739,42.6086956521739
42.111801242236,42.111801242236
41.6149068322982,41.6149068322982
41.4906832298137,41.4906832298137
41.2422360248447,41.2422360248447
40.4968944099379,40.4968944099379
40.3726708074534,40.3726708074534
40.3726708074534,40.3726708074534
40.1242236024845,40.1242236024845
40,40
39.751552795031,39.751552795031
39.2546583850932,39.2546583850932
39.1304347826087,39.1304347826087
39.1304347826087,39.1304347826087
39.0062111801242,39.0062111801242
38.8819875776397,38.8819875776397
38.7577639751553,38.7577639751553
38.3850931677019,38.3850931677019
38.2608695652174,38.2608695652174
38.2608695652174,38.2608695652174
38.1366459627329,38.1366459627329
37.888198757764,37.888198757764
37.888198757764,37.888198757764
37.7639751552795,37.7639751552795
37.7639751552795,37.7639751552795
37.639751552795,37.639751552795
37.639751552795,37.639751552795
37.639751552795,37.639751552795
37.5155279503106,37.5155279503106
36.0248447204969,36.0248447204969
36.0248447204969,36.0248447204969
35.9006211180124,35.9006211180124
35.6521739130435,35.6521739130435
35.527950310559,35.527950310559
35.527950310559,35.527950310559
34.9068322981366,34.9068322981366
34.9068322981366,34.9068322981366
34.7826086956522,34.7826086956522
34.6583850931677,34.6583850931677
34.5341614906832,34.5341614906832
34.4099378881988,34.4099378881988
34.2857142857143,34.2857142857143
34.0372670807453,34.0372670807453
33.9130434782609,33.9130434782609
33.6645962732919,33.6645962732919
33.5403726708075,33.5403726708075
33.2919254658385,33.2919254658385
33.167701863354,33.167701863354
33.167701863354,33.167701863354
32.6708074534161,32.6708074534161
32.5465838509317,32.5465838509317
32.1739130434783,32.1739130434783
32.1739130434783,32.1739130434783
32.1739130434783,32.1739130434783
32.1739130434783,32.1739130434783
32.1739130434783,32.1739130434783
32.0496894409938,32.0496894409938
31.5527950310559,31.5527950310559
31.1801242236025,31.1801242236025
31.1801242236025,31.1801242236025
31.055900621118,31.055900621118
30.4347826086957,30.4347826086957
30.3105590062112,30.3105590062112
30.3105590062112,30.3105590062112
30.3105590062112,30.3105590062112
30.0621118012422,30.0621118012422
29.9378881987578,29.9378881987578
29.9378881987578,29.9378881987578
29.8136645962733,29.8136645962733
29.5652173913044,29.5652173913044
29.5652173913044,29.5652173913044
29.5652173913044,29.5652173913044
29.4409937888199,29.4409937888199
29.3167701863354,29.3167701863354
29.1925465838509,29.1925465838509
29.0683229813664,29.0683229813664
28.944099378882,28.944099378882
28.944099378882,28.944099378882
28.5714285714286,28.5714285714286
28.0745341614907,28.0745341614907
27.9503105590062,27.9503105590062
27.8260869565217,27.8260869565217
27.8260869565217,27.8260869565217
27.7018633540373,27.7018633540373
27.3291925465838,27.3291925465838
27.0807453416149,27.0807453416149
26.9565217391304,26.9565217391304
26.9565217391304,26.9565217391304
26.9565217391304,26.9565217391304
26.583850931677,26.583850931677
26.583850931677,26.583850931677
26.4596273291925,26.4596273291925
26.0869565217391,26.0869565217391
26.0869565217391,26.0869565217391
25.9627329192546,25.9627329192546
25.5900621118012,25.5900621118012
25.3416149068323,25.3416149068323
25.3416149068323,25.3416149068323
25.2173913043478,25.2173913043478
25.0931677018633,25.0931677018633
24.9689440993789,24.9689440993789
24.9689440993789,24.9689440993789
24.8447204968944,24.8447204968944
24.7204968944099,24.7204968944099
24.5962732919255,24.5962732919255
24.0993788819876,24.0993788819876
23.8509316770186,23.8509316770186
23.7267080745342,23.7267080745342
23.4782608695652,23.4782608695652
23.4782608695652,23.4782608695652
23.4782608695652,23.4782608695652
23.1055900621118,23.1055900621118
23.1055900621118,23.1055900621118
23.1055900621118,23.1055900621118
22.9813664596273,22.9813664596273
22.7329192546584,22.7329192546584
22.6086956521739,22.6086956521739
22.6086956521739,22.6086956521739
22.111801242236,22.111801242236
21.9875776397516,21.9875776397516
21.8633540372671,21.8633540372671
21.8633540372671,21.8633540372671
21.8633540372671,21.8633540372671
21.7391304347826,21.7391304347826
21.7391304347826,21.7391304347826
21.7391304347826,21.7391304347826
21.7391304347826,21.7391304347826
21.6149068322981,21.6149068322981
21.2422360248447,21.2422360248447
21.2422360248447,21.2422360248447
21.2422360248447,21.2422360248447
21.2422360248447,21.2422360248447
21.1180124223602,21.1180124223602
20.9937888198758,20.9937888198758
20.9937888198758,20.9937888198758
20.8695652173913,20.8695652173913
20.8695652173913,20.8695652173913
20.6211180124224,20.6211180124224
