"NOT_PREGNANT","PREGNANT"
100,100
80.2607076350093,80.2607076350093
79.3296089385475,79.3296089385475
76.536312849162,76.536312849162
72.6256983240223,72.6256983240223
72.6256983240223,72.6256983240223
69.8324022346369,69.8324022346369
68.7150837988827,68.7150837988827
63.3147113594041,63.3147113594041
59.9627560521415,59.9627560521415
59.5903165735568,59.5903165735568
58.659217877095,58.659217877095
58.4729981378026,58.4729981378026
58.2867783985102,58.2867783985102
57.5418994413408,57.5418994413408
56.9832402234637,56.9832402234637
56.9832402234637,56.9832402234637
56.2383612662942,56.2383612662942
55.4934823091248,55.4934823091248
55.12104283054,55.12104283054
51.024208566108,51.024208566108
50.4655493482309,50.4655493482309
50.4655493482309,50.4655493482309
50.4655493482309,50.4655493482309
49.7206703910615,49.7206703910615
49.7206703910615,49.7206703910615
49.3482309124767,49.3482309124767
49.1620111731844,49.1620111731844
49.1620111731844,49.1620111731844
48.5102420856611,48.5102420856611
48.4171322160149,48.4171322160149
48.0446927374302,48.0446927374302
47.4860335195531,47.4860335195531
46.7411545623836,46.7411545623836
46.1824953445065,46.1824953445065
45.8100558659218,45.8100558659218
45.6238361266294,45.6238361266294
45.6238361266294,45.6238361266294
45.2513966480447,45.2513966480447
45.2513966480447,45.2513966480447
45.2513966480447,45.2513966480447
45.2513966480447,45.2513966480447
43.9478584729982,43.9478584729982
43.2029795158287,43.2029795158287
42.830540037244,42.830540037244
42.830540037244,42.830540037244
42.6443202979516,42.6443202979516
42.6443202979516,42.6443202979516
42.6443202979516,42.6443202979516
42.2718808193669,42.2718808193669
42.0856610800745,42.0856610800745
41.7132216014897,41.7132216014897
41.5270018621974,41.5270018621974
41.340782122905,41.340782122905
41.1545623836127,41.1545623836127
40.4096834264432,40.4096834264432
39.8510242085661,39.8510242085661
39.8510242085661,39.8510242085661
38.7337057728119,38.7337057728119
37.6163873370577,37.6163873370577
37.4301675977654,37.4301675977654
37.4301675977654,37.4301675977654
37.4301675977654,37.4301675977654
36.3128491620112,36.3128491620112
36.1266294227188,36.1266294227188
35.3817504655494,35.3817504655494
35.195530726257,35.195530726257
35.195530726257,35.195530726257
35.0093109869646,35.0093109869646
34.8230912476723,34.8230912476723
34.8230912476723,34.8230912476723
34.2644320297952,34.2644320297952
33.5195530726257,33.5195530726257
33.5195530726257,33.5195530726257
33.3333333333333,33.3333333333333
32.9608938547486,32.9608938547486
31.6573556797021,31.6573556797021
31.2849162011173,31.2849162011173
30.3538175046555,30.3538175046555
30.1675977653631,30.1675977653631
30.1675977653631,30.1675977653631
29.2364990689013,29.2364990689013
29.050279329609,29.050279329609
28.8640595903166,28.8640595903166
28.4916201117318,28.4916201117318
28.3054003724395,28.3054003724395
28.3054003724395,28.3054003724395
28.1191806331472,28.1191806331472
27.9329608938548,27.9329608938548
27.9329608938548,27.9329608938548
27.56052141527,27.56052141527
27.1880819366853,27.1880819366853
27.0018621973929,27.0018621973929
26.4432029795159,26.4432029795159
26.0707635009311,26.0707635009311
25.8845437616387,25.8845437616387
25.8845437616387,25.8845437616387
25.8845437616387,25.8845437616387
25.512104283054,25.512104283054
25.512104283054,25.512104283054
25.512104283054,25.512104283054
25.3258845437616,25.3258845437616
25.1396648044693,25.1396648044693
24.3947858472998,24.3947858472998
24.0223463687151,24.0223463687151
23.8361266294227,23.8361266294227
23.6499068901304,23.6499068901304
22.5325884543762,22.5325884543762
22.3463687150838,22.3463687150838
22.1601489757915,22.1601489757915
22.1601489757915,22.1601489757915
22.1601489757915,22.1601489757915
21.9739292364991,21.9739292364991
21.7877094972067,21.7877094972067
21.7877094972067,21.7877094972067
