"feature","importance"
"ENSBTAG00000017745-ENSBTAG00000015361",0.264508218800556
"ENSBTAG00000001941-ENSBTAG00000023144",0.195512559268798
"ENSBTAG00000010452-ENSBTAG00000011515",0.0457055585489288
"ENSBTAG00000031998-ENSBTAG00000039292",0.00496018955025107
"ENSBTAG00000025644-ENSBTAG00000011515",-0.00115537340495503
