"Seed","Gene","Accuracy"
28,"ENSBTAG00000008611-ENSBTAG00000011761",0.7812
28,"ENSBTAG00000019269-ENSBTAG00000019289",0.7812
28,"ENSBTAG00000020457-ENSBTAG00000012599",0.7812
28,"ENSBTAG00000018773-ENSBTAG00000001941",0.7812
28,"ENSBTAG00000025644-ENSBTAG00000011050",0.7812
28,"ENSBTAG00000012829-ENSBTAG00000016933",0.7812
28,"ENSBTAG00000005108-ENSBTAG00000010462",0.7812
28,"ENSBTAG00000032808-ENSBTAG00000010785",0.7812
28,"ENSBTAG00000001941-ENSBTAG00000011409",0.7812
28,"ENSBTAG00000010963-ENSBTAG00000002414",0.7812
28,"ENSBTAG00000008027-ENSBTAG00000019903",0.7812
28,"ENSBTAG00000005628-ENSBTAG00000008852",0.7812
28,"ENSBTAG00000013688-ENSBTAG00000011971",0.7812
28,"ENSBTAG00000007740-ENSBTAG00000007909",0.7812
28,"ENSBTAG00000005691-ENSBTAG00000015457",0.7812
28,"ENSBTAG00000008026-ENSBTAG00000007175",0.7812
28,"ENSBTAG00000017564-ENSBTAG00000019832",0.7812
28,"ENSBTAG00000007897-ENSBTAG00000039292",0.7812
28,"ENSBTAG00000020221-ENSBTAG00000005092",0.7812
28,"ENSBTAG00000004129-ENSBTAG00000014798",0.7812
28,"ENSBTAG00000001492-ENSBTAG00000003585",0.7812
28,"ENSBTAG00000014583-ENSBTAG00000011628",0.7812
28,"ENSBTAG00000015991-ENSBTAG00000018993",0.7812
28,"ENSBTAG00000011412-ENSBTAG00000015910",0.7812
28,"ENSBTAG00000017122-ENSBTAG00000019289",0.7812
28,"ENSBTAG00000019839-ENSBTAG00000019929",0.7812
28,"ENSBTAG00000025257-ENSBTAG00000001338",0.7812
28,"ENSBTAG00000000575-ENSBTAG00000026676",0.7812
28,"ENSBTAG00000023907-ENSBTAG00000013745",0.7812
28,"ENSBTAG00000001725-ENSBTAG00000015127",0.7812
28,"ENSBTAG00000021499-ENSBTAG00000013732",0.7812
28,"ENSBTAG00000020194-ENSBTAG00000009155",0.7812
28,"ENSBTAG00000019336-ENSBTAG00000002107",0.7812
28,"ENSBTAG00000016648-ENSBTAG00000017266",0.7812
28,"ENSBTAG00000021316-ENSBTAG00000003585",0.7812
28,"ENSBTAG00000038221-ENSBTAG00000000815",0.7812
28,"ENSBTAG00000000575-ENSBTAG00000012119",0.7812
28,"ENSBTAG00000010123-ENSBTAG00000012314",0.7812
28,"ENSBTAG00000012004-ENSBTAG00000019929",0.7812
28,"ENSBTAG00000045582-ENSBTAG00000012314",0.7812
28,"ENSBTAG00000005691-ENSBTAG00000027464",0.7812
28,"ENSBTAG00000019839-ENSBTAG00000015910",0.7812
28,"ENSBTAG00000032436-ENSBTAG00000002144",0.7812
28,"ENSBTAG00000017753-ENSBTAG00000020979",0.7812
28,"ENSBTAG00000010312-ENSBTAG00000020199",0.7812
28,"ENSBTAG00000000130-ENSBTAG00000010785",0.7812
28,"ENSBTAG00000015114-ENSBTAG00000017489",0.7812
28,"ENSBTAG00000013688-ENSBTAG00000019866",0.7812
28,"ENSBTAG00000003837-ENSBTAG00000011761",0.7812
28,"ENSBTAG00000007446-ENSBTAG00000008849",0.7812
28,"ENSBTAG00000015043-ENSBTAG00000007909",0.7812
28,"ENSBTAG00000014127-ENSBTAG00000020319",0.7812
28,"ENSBTAG00000020645-ENSBTAG00000014798",0.7812
28,"ENSBTAG00000011412-ENSBTAG00000018169",0.7812
28,"ENSBTAG00000020645-ENSBTAG00000020199",0.7812
28,"ENSBTAG00000016800-ENSBTAG00000000782",0.7812
28,"ENSBTAG00000000575-ENSBTAG00000015296",0.7812
28,"ENSBTAG00000006045-ENSBTAG00000034385",0.7812
28,"ENSBTAG00000007708-ENSBTAG00000000244",0.7812
28,"ENSBTAG00000017746-ENSBTAG00000009851",0.7812
28,"ENSBTAG00000000073-ENSBTAG00000008849",0.7812
28,"ENSBTAG00000005947-ENSBTAG00000019712",0.7812
21,"ENSBTAG00000025644-ENSBTAG00000011515",0.75
21,"ENSBTAG00000010562-ENSBTAG00000011515",0.75
21,"ENSBTAG00000010452-ENSBTAG00000011515",0.75
21,"ENSBTAG00000013155-ENSBTAG00000019289",0.75
21,"ENSBTAG00000019604-ENSBTAG00000009851",0.75
21,"ENSBTAG00000009615-ENSBTAG00000013290",0.75
21,"ENSBTAG00000013472-ENSBTAG00000019289",0.75
21,"ENSBTAG00000020645-ENSBTAG00000005990",0.75
21,"ENSBTAG00000002006-ENSBTAG00000003585",0.75
21,"ENSBTAG00000039355-ENSBTAG00000011515",0.75
94,"ENSBTAG00000017745-ENSBTAG00000016933",0.8438
94,"ENSBTAG00000012210-ENSBTAG00000039292",0.8438
94,"ENSBTAG00000047567-ENSBTAG00000019866",0.8438
94,"ENSBTAG00000014906-ENSBTAG00000011515",0.8438
94,"ENSBTAG00000005710-ENSBTAG00000014064",0.8438
94,"ENSBTAG00000025868-ENSBTAG00000013755",0.8438
94,"ENSBTAG00000005198-ENSBTAG00000019866",0.8438
94,"ENSBTAG00000010452-ENSBTAG00000011515",0.8438
94,"ENSBTAG00000017468-ENSBTAG00000013557",0.8438
94,"ENSBTAG00000005198-ENSBTAG00000014064",0.8438
94,"ENSBTAG00000014583-ENSBTAG00000012100",0.8438
94,"ENSBTAG00000005691-ENSBTAG00000014064",0.8438
94,"ENSBTAG00000034077-ENSBTAG00000017846",0.8438
94,"ENSBTAG00000005339-ENSBTAG00000000570",0.8438
94,"ENSBTAG00000034077-ENSBTAG00000018999",0.8438
94,"ENSBTAG00000000575-ENSBTAG00000015910",0.8438
94,"ENSBTAG00000025644-ENSBTAG00000011515",0.8438
94,"ENSBTAG00000015801-ENSBTAG00000015510",0.8438
94,"ENSBTAG00000000575-ENSBTAG00000020679",0.8438
94,"ENSBTAG00000013760-ENSBTAG00000019289",0.8438
94,"ENSBTAG00000000442-ENSBTAG00000007348",0.8438
94,"ENSBTAG00000021316-ENSBTAG00000003585",0.8438
94,"ENSBTAG00000032436-ENSBTAG00000014064",0.8438
94,"ENSBTAG00000007708-ENSBTAG00000025324",0.8438
94,"ENSBTAG00000039355-ENSBTAG00000011515",0.8438
94,"ENSBTAG00000031998-ENSBTAG00000039292",0.8438
94,"ENSBTAG00000013103-ENSBTAG00000017866",0.8438
94,"ENSBTAG00000024394-ENSBTAG00000019866",0.8438
94,"ENSBTAG00000007740-ENSBTAG00000013320",0.8438
94,"ENSBTAG00000034077-ENSBTAG00000003848",0.8438
94,"ENSBTAG00000021302-ENSBTAG00000019289",0.8438
94,"ENSBTAG00000011851-ENSBTAG00000019866",0.8438
94,"ENSBTAG00000005111-ENSBTAG00000002081",0.8438
94,"ENSBTAG00000003835-ENSBTAG00000002081",0.8438
94,"ENSBTAG00000019269-ENSBTAG00000019289",0.8438
94,"ENSBTAG00000000575-ENSBTAG00000013745",0.8438
94,"ENSBTAG00000017745-ENSBTAG00000015361",0.8438
94,"ENSBTAG00000007773-ENSBTAG00000018993",0.8438
94,"ENSBTAG00000005339-ENSBTAG00000007213",0.8438
94,"ENSBTAG00000015362-ENSBTAG00000008997",0.8438
94,"ENSBTAG00000015362-ENSBTAG00000000231",0.8438
94,"ENSBTAG00000026236-ENSBTAG00000019929",0.8438
94,"ENSBTAG00000017246-ENSBTAG00000014064",0.8438
94,"ENSBTAG00000005198-ENSBTAG00000027464",0.8438
94,"ENSBTAG00000011082-ENSBTAG00000012687",0.8438
94,"ENSBTAG00000010562-ENSBTAG00000011515",0.8438
94,"ENSBTAG00000005947-ENSBTAG00000018517",0.8438
94,"ENSBTAG00000014583-ENSBTAG00000011515",0.8438
94,"ENSBTAG00000013103-ENSBTAG00000011578",0.8438
94,"ENSBTAG00000007148-ENSBTAG00000034848",0.8438
94,"ENSBTAG00000000073-ENSBTAG00000000736",0.8438
94,"ENSBTAG00000005947-ENSBTAG00000019712",0.8438
94,"ENSBTAG00000012529-ENSBTAG00000012899",0.8438
94,"ENSBTAG00000003832-ENSBTAG00000022799",0.8438
94,"ENSBTAG00000000575-ENSBTAG00000026676",0.8438
94,"ENSBTAG00000012210-ENSBTAG00000037735",0.8438
94,"ENSBTAG00000021316-ENSBTAG00000019929",0.8438
94,"ENSBTAG00000007740-ENSBTAG00000007909",0.8438
94,"ENSBTAG00000011966-ENSBTAG00000015910",0.8438
94,"ENSBTAG00000008096-ENSBTAG00000013674",0.8438
94,"ENSBTAG00000010963-ENSBTAG00000003255",0.8438
94,"ENSBTAG00000047330-ENSBTAG00000017851",0.8438
94,"ENSBTAG00000007897-ENSBTAG00000023731",0.8438
94,"ENSBTAG00000011034-ENSBTAG00000020148",0.8438
94,"ENSBTAG00000014113-ENSBTAG00000014162",0.8438
94,"ENSBTAG00000001601-ENSBTAG00000011578",0.8438
94,"ENSBTAG00000005339-ENSBTAG00000015996",0.8438
94,"ENSBTAG00000015991-ENSBTAG00000018993",0.8438
94,"ENSBTAG00000021048-ENSBTAG00000017489",0.8438
94,"ENSBTAG00000034077-ENSBTAG00000023731",0.8438
94,"ENSBTAG00000008300-ENSBTAG00000001882",0.8438
94,"ENSBTAG00000025644-ENSBTAG00000010986",0.8438
94,"ENSBTAG00000002317-ENSBTAG00000026676",0.8438
94,"ENSBTAG00000005339-ENSBTAG00000019866",0.8438
94,"ENSBTAG00000017746-ENSBTAG00000009851",0.8438
94,"ENSBTAG00000011412-ENSBTAG00000015910",0.8438
94,"ENSBTAG00000019716-ENSBTAG00000003220",0.8438
94,"ENSBTAG00000000575-ENSBTAG00000012897",0.8438
94,"ENSBTAG00000002006-ENSBTAG00000014269",0.8438
94,"ENSBTAG00000010738-ENSBTAG00000003220",0.8438
94,"ENSBTAG00000008300-ENSBTAG00000014357",0.8438
94,"ENSBTAG00000017122-ENSBTAG00000019289",0.8438
94,"ENSBTAG00000012004-ENSBTAG00000013843",0.8438
94,"ENSBTAG00000013472-ENSBTAG00000015910",0.8438
94,"ENSBTAG00000047567-ENSBTAG00000000570",0.8438
94,"ENSBTAG00000032436-ENSBTAG00000007909",0.8438
94,"ENSBTAG00000008300-ENSBTAG00000013125",0.8438
94,"ENSBTAG00000003837-ENSBTAG00000011761",0.8438
94,"ENSBTAG00000044040-ENSBTAG00000002804",0.8438
94,"ENSBTAG00000013155-ENSBTAG00000019289",0.8438
94,"ENSBTAG00000011851-ENSBTAG00000015510",0.8438
94,"ENSBTAG00000013760-ENSBTAG00000003585",0.8438
94,"ENSBTAG00000018773-ENSBTAG00000019866",0.8438
94,"ENSBTAG00000007737-ENSBTAG00000007909",0.8438
94,"ENSBTAG00000021316-ENSBTAG00000019289",0.8438
94,"ENSBTAG00000019267-ENSBTAG00000011578",0.8438
94,"ENSBTAG00000002880-ENSBTAG00000013755",0.8438
94,"ENSBTAG00000005691-ENSBTAG00000027464",0.8438
94,"ENSBTAG00000010312-ENSBTAG00000014064",0.8438
94,"ENSBTAG00000023907-ENSBTAG00000019929",0.8438
94,"ENSBTAG00000007737-ENSBTAG00000002081",0.8438
94,"ENSBTAG00000020645-ENSBTAG00000006208",0.8438
94,"ENSBTAG00000000277-ENSBTAG00000027676",0.8438
94,"ENSBTAG00000012413-ENSBTAG00000014064",0.8438
94,"ENSBTAG00000006655-ENSBTAG00000003255",0.8438
94,"ENSBTAG00000014583-ENSBTAG00000014600",0.8438
94,"ENSBTAG00000000793-ENSBTAG00000015910",0.8438
94,"ENSBTAG00000007725-ENSBTAG00000012687",0.8438
94,"ENSBTAG00000006276-ENSBTAG00000047138",0.8438
94,"ENSBTAG00000025644-ENSBTAG00000010785",0.8438
94,"ENSBTAG00000012228-ENSBTAG00000014966",0.8438
94,"ENSBTAG00000025644-ENSBTAG00000014600",0.8438
94,"ENSBTAG00000003300-ENSBTAG00000019929",0.8438
94,"ENSBTAG00000007737-ENSBTAG00000006378",0.8438
94,"ENSBTAG00000006538-ENSBTAG00000016948",0.8438
94,"ENSBTAG00000003658-ENSBTAG00000000736",0.8438
94,"ENSBTAG00000014583-ENSBTAG00000012687",0.8438
94,"ENSBTAG00000010303-ENSBTAG00000007626",0.8438
94,"ENSBTAG00000000793-ENSBTAG00000019289",0.8438
94,"ENSBTAG00000012817-ENSBTAG00000007909",0.8438
94,"ENSBTAG00000001725-ENSBTAG00000001338",0.8438
94,"ENSBTAG00000010673-ENSBTAG00000006359",0.8438
94,"ENSBTAG00000016542-ENSBTAG00000019289",0.8438
94,"ENSBTAG00000001141-ENSBTAG00000013745",0.8438
94,"ENSBTAG00000004086-ENSBTAG00000019712",0.8438
94,"ENSBTAG00000005339-ENSBTAG00000015910",0.8438
94,"ENSBTAG00000005339-ENSBTAG00000003166",0.8438
94,"ENSBTAG00000020645-ENSBTAG00000020199",0.8438
94,"ENSBTAG00000014575-ENSBTAG00000019289",0.8438
94,"ENSBTAG00000010123-ENSBTAG00000000736",0.8438
94,"ENSBTAG00000017122-ENSBTAG00000011154",0.8438
94,"ENSBTAG00000012413-ENSBTAG00000010543",0.8438
94,"ENSBTAG00000006354-ENSBTAG00000025101",0.8438
94,"ENSBTAG00000008452-ENSBTAG00000013909",0.8438
94,"ENSBTAG00000000575-ENSBTAG00000019289",0.8438
94,"ENSBTAG00000025471-ENSBTAG00000024928",0.8438
94,"ENSBTAG00000006989-ENSBTAG00000011971",0.8438
94,"ENSBTAG00000005898-ENSBTAG00000017851",0.8438
94,"ENSBTAG00000000575-ENSBTAG00000015296",0.8438
94,"ENSBTAG00000005691-ENSBTAG00000026676",0.8438
94,"ENSBTAG00000011585-ENSBTAG00000015046",0.8438
94,"ENSBTAG00000025644-ENSBTAG00000004337",0.8438
94,"ENSBTAG00000023652-ENSBTAG00000003166",0.8438
94,"ENSBTAG00000016800-ENSBTAG00000000782",0.8438
94,"ENSBTAG00000013472-ENSBTAG00000017866",0.8438
94,"ENSBTAG00000010361-ENSBTAG00000007909",0.8438
94,"ENSBTAG00000017455-ENSBTAG00000019929",0.8438
94,"ENSBTAG00000032436-ENSBTAG00000006161",0.8438
94,"ENSBTAG00000008300-ENSBTAG00000011741",0.8438
94,"ENSBTAG00000005077-ENSBTAG00000015127",0.8438
94,"ENSBTAG00000017753-ENSBTAG00000014420",0.8438
94,"ENSBTAG00000011851-ENSBTAG00000011425",0.8438
94,"ENSBTAG00000015509-ENSBTAG00000012687",0.8438
94,"ENSBTAG00000020645-ENSBTAG00000014798",0.8438
94,"ENSBTAG00000007446-ENSBTAG00000003060",0.8438
94,"ENSBTAG00000001725-ENSBTAG00000014798",0.8438
94,"ENSBTAG00000022635-ENSBTAG00000015910",0.8438
94,"ENSBTAG00000006655-ENSBTAG00000008218",0.8438
94,"ENSBTAG00000018463-ENSBTAG00000011578",0.8438
94,"ENSBTAG00000009812-ENSBTAG00000003220",0.8438
94,"ENSBTAG00000013066-ENSBTAG00000012687",0.8438
94,"ENSBTAG00000013103-ENSBTAG00000010682",0.8438
94,"ENSBTAG00000013472-ENSBTAG00000019289",0.8438
94,"ENSBTAG00000014737-ENSBTAG00000000802",0.8438
94,"ENSBTAG00000000310-ENSBTAG00000022799",0.8438
94,"ENSBTAG00000005947-ENSBTAG00000019929",0.8438
94,"ENSBTAG00000015742-ENSBTAG00000017060",0.8438
94,"ENSBTAG00000011412-ENSBTAG00000019289",0.8438
94,"ENSBTAG00000032436-ENSBTAG00000010444",0.8438
94,"ENSBTAG00000009476-ENSBTAG00000011971",0.8438
94,"ENSBTAG00000020342-ENSBTAG00000007047",0.8438
94,"ENSBTAG00000008611-ENSBTAG00000011761",0.8438
94,"ENSBTAG00000016267-ENSBTAG00000020755",0.8438
94,"ENSBTAG00000021879-ENSBTAG00000013755",0.8438
94,"ENSBTAG00000017745-ENSBTAG00000018474",0.8438
94,"ENSBTAG00000038221-ENSBTAG00000006359",0.8438
94,"ENSBTAG00000011291-ENSBTAG00000006732",0.8438
94,"ENSBTAG00000017246-ENSBTAG00000010444",0.8438
94,"ENSBTAG00000006538-ENSBTAG00000020704",0.8438
94,"ENSBTAG00000000793-ENSBTAG00000019569",0.8438
94,"ENSBTAG00000010963-ENSBTAG00000000973",0.8438
94,"ENSBTAG00000017549-ENSBTAG00000002699",0.8438
94,"ENSBTAG00000013363-ENSBTAG00000009851",0.8438
94,"ENSBTAG00000017564-ENSBTAG00000019832",0.8438
94,"ENSBTAG00000012228-ENSBTAG00000010146",0.8438
94,"ENSBTAG00000017246-ENSBTAG00000006161",0.8438
94,"ENSBTAG00000025471-ENSBTAG00000006378",0.8438
94,"ENSBTAG00000014906-ENSBTAG00000011578",0.8438
94,"ENSBTAG00000003300-ENSBTAG00000002804",0.8438
94,"ENSBTAG00000005260-ENSBTAG00000011578",0.8438
94,"ENSBTAG00000032808-ENSBTAG00000010785",0.8438
94,"ENSBTAG00000014575-ENSBTAG00000003585",0.8438
94,"ENSBTAG00000017473-ENSBTAG00000015910",0.8438
94,"ENSBTAG00000005947-ENSBTAG00000015910",0.8438
94,"ENSBTAG00000018134-ENSBTAG00000010444",0.8438
94,"ENSBTAG00000015362-ENSBTAG00000002081",0.8438
94,"ENSBTAG00000021105-ENSBTAG00000014031",0.8438
94,"ENSBTAG00000025410-ENSBTAG00000018343",0.8438
94,"ENSBTAG00000019866-ENSBTAG00000009851",0.8438
94,"ENSBTAG00000007244-ENSBTAG00000011741",0.8438
41,"ENSBTAG00000021105-ENSBTAG00000014031",0.6562
41,"ENSBTAG00000000470-ENSBTAG00000019929",0.6562
41,"ENSBTAG00000015089-ENSBTAG00000023144",0.6562
41,"ENSBTAG00000020645-ENSBTAG00000014798",0.6562
41,"ENSBTAG00000038735-ENSBTAG00000017489",0.6562
41,"ENSBTAG00000025644-ENSBTAG00000012100",0.6562
41,"ENSBTAG00000031998-ENSBTAG00000039292",0.6562
41,"ENSBTAG00000016800-ENSBTAG00000000782",0.6562
41,"ENSBTAG00000005691-ENSBTAG00000011154",0.6562
41,"ENSBTAG00000008027-ENSBTAG00000017489",0.6562
41,"ENSBTAG00000005077-ENSBTAG00000015910",0.6562
41,"ENSBTAG00000014583-ENSBTAG00000012100",0.6562
41,"ENSBTAG00000010303-ENSBTAG00000017060",0.6562
41,"ENSBTAG00000025644-ENSBTAG00000010986",0.6562
41,"ENSBTAG00000005077-ENSBTAG00000014798",0.6562
12,"ENSBTAG00000019839-ENSBTAG00000015910",0.75
12,"ENSBTAG00000020645-ENSBTAG00000010860",0.75
12,"ENSBTAG00000000442-ENSBTAG00000007348",0.75
12,"ENSBTAG00000003253-ENSBTAG00000007665",0.75
12,"ENSBTAG00000005108-ENSBTAG00000015996",0.75
12,"ENSBTAG00000038735-ENSBTAG00000019903",0.75
12,"ENSBTAG00000012829-ENSBTAG00000016933",0.75
12,"ENSBTAG00000011412-ENSBTAG00000019929",0.75
12,"ENSBTAG00000021945-ENSBTAG00000011741",0.75
12,"ENSBTAG00000017664-ENSBTAG00000015910",0.75
12,"ENSBTAG00000017664-ENSBTAG00000019712",0.75
12,"ENSBTAG00000020556-ENSBTAG00000017033",0.75
12,"ENSBTAG00000001725-ENSBTAG00000039292",0.75
12,"ENSBTAG00000005108-ENSBTAG00000009851",0.75
12,"ENSBTAG00000020457-ENSBTAG00000008997",0.75
12,"ENSBTAG00000007737-ENSBTAG00000011909",0.75
12,"ENSBTAG00000047567-ENSBTAG00000019866",0.75
12,"ENSBTAG00000024394-ENSBTAG00000019866",0.75
12,"ENSBTAG00000010161-ENSBTAG00000015133",0.75
12,"ENSBTAG00000005947-ENSBTAG00000015910",0.75
12,"ENSBTAG00000012849-ENSBTAG00000003585",0.75
12,"ENSBTAG00000000575-ENSBTAG00000015910",0.75
12,"ENSBTAG00000014218-ENSBTAG00000011761",0.75
12,"ENSBTAG00000014921-ENSBTAG00000017745",0.75
12,"ENSBTAG00000015991-ENSBTAG00000024015",0.75
12,"ENSBTAG00000005339-ENSBTAG00000007213",0.75
12,"ENSBTAG00000014465-ENSBTAG00000019929",0.75
12,"ENSBTAG00000007737-ENSBTAG00000002081",0.75
12,"ENSBTAG00000016177-ENSBTAG00000011628",0.75
12,"ENSBTAG00000013191-ENSBTAG00000019929",0.75
12,"ENSBTAG00000013688-ENSBTAG00000011971",0.75
12,"ENSBTAG00000013898-ENSBTAG00000047704",0.75
12,"ENSBTAG00000005339-ENSBTAG00000001694",0.75
12,"ENSBTAG00000005850-ENSBTAG00000022799",0.75
12,"ENSBTAG00000019866-ENSBTAG00000009851",0.75
12,"ENSBTAG00000010452-ENSBTAG00000011515",0.75
12,"ENSBTAG00000006295-ENSBTAG00000020704",0.75
12,"ENSBTAG00000032808-ENSBTAG00000010785",0.75
12,"ENSBTAG00000002006-ENSBTAG00000003585",0.75
12,"ENSBTAG00000005111-ENSBTAG00000008997",0.75
12,"ENSBTAG00000014051-ENSBTAG00000015910",0.75
12,"ENSBTAG00000010726-ENSBTAG00000012314",0.75
12,"ENSBTAG00000012057-ENSBTAG00000005072",0.75
12,"ENSBTAG00000005339-ENSBTAG00000015910",0.75
12,"ENSBTAG00000019604-ENSBTAG00000009851",0.75
12,"ENSBTAG00000001492-ENSBTAG00000007213",0.75
12,"ENSBTAG00000014051-ENSBTAG00000020148",0.75
12,"ENSBTAG00000013003-ENSBTAG00000012687",0.75
12,"ENSBTAG00000013718-ENSBTAG00000005072",0.75
12,"ENSBTAG00000020457-ENSBTAG00000015910",0.75
12,"ENSBTAG00000021048-ENSBTAG00000020704",0.75
12,"ENSBTAG00000005111-ENSBTAG00000002081",0.75
12,"ENSBTAG00000009393-ENSBTAG00000039292",0.75
12,"ENSBTAG00000039355-ENSBTAG00000011515",0.75
12,"ENSBTAG00000004630-ENSBTAG00000003585",0.75
12,"ENSBTAG00000023652-ENSBTAG00000003166",0.75
12,"ENSBTAG00000000575-ENSBTAG00000012119",0.75
12,"ENSBTAG00000000575-ENSBTAG00000020679",0.75
12,"ENSBTAG00000007737-ENSBTAG00000006378",0.75
12,"ENSBTAG00000017664-ENSBTAG00000011154",0.75
53,"ENSBTAG00000003835-ENSBTAG00000002081",0.9062
53,"ENSBTAG00000031998-ENSBTAG00000039292",0.9062
53,"ENSBTAG00000008300-ENSBTAG00000011578",0.9062
53,"ENSBTAG00000005077-ENSBTAG00000015127",0.9062
53,"ENSBTAG00000000073-ENSBTAG00000018517",0.9062
53,"ENSBTAG00000011757-ENSBTAG00000022799",0.9062
53,"ENSBTAG00000004594-ENSBTAG00000011578",0.9062
53,"ENSBTAG00000010562-ENSBTAG00000011515",0.9062
53,"ENSBTAG00000003806-ENSBTAG00000016455",0.9062
53,"ENSBTAG00000005947-ENSBTAG00000015910",0.9062
53,"ENSBTAG00000021105-ENSBTAG00000013205",0.9062
53,"ENSBTAG00000020457-ENSBTAG00000008997",0.9062
53,"ENSBTAG00000013472-ENSBTAG00000011578",0.9062
53,"ENSBTAG00000000310-ENSBTAG00000022799",0.9062
53,"ENSBTAG00000007737-ENSBTAG00000007909",0.9062
53,"ENSBTAG00000005339-ENSBTAG00000019866",0.9062
53,"ENSBTAG00000026236-ENSBTAG00000019929",0.9062
53,"ENSBTAG00000011757-ENSBTAG00000007909",0.9062
53,"ENSBTAG00000038221-ENSBTAG00000006359",0.9062
53,"ENSBTAG00000007244-ENSBTAG00000015910",0.9062
53,"ENSBTAG00000021316-ENSBTAG00000003585",0.9062
53,"ENSBTAG00000006989-ENSBTAG00000011971",0.9062
53,"ENSBTAG00000021316-ENSBTAG00000019289",0.9062
53,"ENSBTAG00000039355-ENSBTAG00000011515",0.9062
53,"ENSBTAG00000047567-ENSBTAG00000000570",0.9062
22,"ENSBTAG00000015991-ENSBTAG00000021190",0.9062
22,"ENSBTAG00000032436-ENSBTAG00000014064",0.9062
22,"ENSBTAG00000005111-ENSBTAG00000002081",0.9062
22,"ENSBTAG00000020645-ENSBTAG00000014798",0.9062
22,"ENSBTAG00000005198-ENSBTAG00000014064",0.9062
22,"ENSBTAG00000005339-ENSBTAG00000003166",0.9062
22,"ENSBTAG00000017745-ENSBTAG00000015361",0.9062
22,"ENSBTAG00000005691-ENSBTAG00000014064",0.9062
22,"ENSBTAG00000021048-ENSBTAG00000020704",0.9062
22,"ENSBTAG00000017753-ENSBTAG00000015228",0.9062
17,"ENSBTAG00000017246-ENSBTAG00000010444",0.7812
17,"ENSBTAG00000014583-ENSBTAG00000020667",0.7812
17,"ENSBTAG00000005077-ENSBTAG00000015127",0.7812
17,"ENSBTAG00000014575-ENSBTAG00000015910",0.7812
17,"ENSBTAG00000014575-ENSBTAG00000019929",0.7812
17,"ENSBTAG00000004129-ENSBTAG00000003220",0.7812
17,"ENSBTAG00000017745-ENSBTAG00000016933",0.7812
17,"ENSBTAG00000014583-ENSBTAG00000010986",0.7812
17,"ENSBTAG00000007319-ENSBTAG00000022799",0.7812
17,"ENSBTAG00000038221-ENSBTAG00000006359",0.7812
17,"ENSBTAG00000015043-ENSBTAG00000022799",0.7812
17,"ENSBTAG00000003832-ENSBTAG00000022799",0.7812
17,"ENSBTAG00000039355-ENSBTAG00000011515",0.7812
17,"ENSBTAG00000020645-ENSBTAG00000012848",0.7812
17,"ENSBTAG00000032436-ENSBTAG00000022799",0.7812
17,"ENSBTAG00000017448-ENSBTAG00000011628",0.7812
17,"ENSBTAG00000014583-ENSBTAG00000012687",0.7812
17,"ENSBTAG00000014737-ENSBTAG00000037649",0.7812
17,"ENSBTAG00000003835-ENSBTAG00000002081",0.7812
17,"ENSBTAG00000032436-ENSBTAG00000018035",0.7812
17,"ENSBTAG00000021316-ENSBTAG00000015910",0.7812
17,"ENSBTAG00000007737-ENSBTAG00000011909",0.7812
17,"ENSBTAG00000014906-ENSBTAG00000011515",0.7812
17,"ENSBTAG00000013760-ENSBTAG00000019929",0.7812
17,"ENSBTAG00000006989-ENSBTAG00000011971",0.7812
17,"ENSBTAG00000010738-ENSBTAG00000003220",0.7812
17,"ENSBTAG00000021316-ENSBTAG00000019929",0.7812
17,"ENSBTAG00000007737-ENSBTAG00000010444",0.7812
17,"ENSBTAG00000015362-ENSBTAG00000000231",0.7812
17,"ENSBTAG00000012004-ENSBTAG00000019929",0.7812
17,"ENSBTAG00000021105-ENSBTAG00000013205",0.7812
17,"ENSBTAG00000011757-ENSBTAG00000022799",0.7812
17,"ENSBTAG00000020645-ENSBTAG00000014798",0.7812
17,"ENSBTAG00000017745-ENSBTAG00000018474",0.7812
17,"ENSBTAG00000007897-ENSBTAG00000020704",0.7812
17,"ENSBTAG00000047330-ENSBTAG00000017851",0.7812
17,"ENSBTAG00000008452-ENSBTAG00000016071",0.7812
17,"ENSBTAG00000005077-ENSBTAG00000015910",0.7812
17,"ENSBTAG00000010673-ENSBTAG00000000815",0.7812
17,"ENSBTAG00000016800-ENSBTAG00000000782",0.7812
17,"ENSBTAG00000011409-ENSBTAG00000001941",0.7812
17,"ENSBTAG00000002317-ENSBTAG00000018052",0.7812
17,"ENSBTAG00000017753-ENSBTAG00000020054",0.7812
17,"ENSBTAG00000031998-ENSBTAG00000039292",0.7812
17,"ENSBTAG00000004777-ENSBTAG00000014420",0.7812
17,"ENSBTAG00000020645-ENSBTAG00000005990",0.7812
17,"ENSBTAG00000011851-ENSBTAG00000007338",0.7812
17,"ENSBTAG00000015362-ENSBTAG00000011909",0.7812
17,"ENSBTAG00000023600-ENSBTAG00000005910",0.7812
17,"ENSBTAG00000009615-ENSBTAG00000013290",0.7812
17,"ENSBTAG00000010452-ENSBTAG00000011515",0.7812
17,"ENSBTAG00000010361-ENSBTAG00000022799",0.7812
17,"ENSBTAG00000007737-ENSBTAG00000002081",0.7812
17,"ENSBTAG00000020638-ENSBTAG00000000782",0.7812
17,"ENSBTAG00000025644-ENSBTAG00000011515",0.7812
17,"ENSBTAG00000003806-ENSBTAG00000016455",0.7812
17,"ENSBTAG00000017246-ENSBTAG00000018035",0.7812
