"Overall"
51.6057426329704
79.6206887873408
88.0891413730055
0.0804843829194252
15.5970662087578
41.5577842341953
10.5663108314818
0
35.1332304931061
2.44358259477204
100
18.0385162321739
34.6337510603146
10.182160563988
51.4974856643492
