"feature","shap_importance","dataset","seed"
"ENSBTAG00000002278.ENSBTAG00000015910",0.0205303415355714,"vivo",94
"ENSBTAG00000002278.ENSBTAG00000019929",0.0252021493997056,"vivo",94
"ENSBTAG00000021697.ENSBTAG00000002804",0.00111063836765412,"vivo",94
"ENSBTAG00000007773.ENSBTAG00000003418",0.00679613259342059,"vivo",94
"ENSBTAG00000021697.ENSBTAG00000005990",0.00191495127858642,"vivo",94
"ENSBTAG00000021697.ENSBTAG00000019929",0.00140387763188862,"vivo",94
"ENSBTAG00000002278.ENSBTAG00000013745",0.0151681451564503,"vivo",94
"ENSBTAG00000007773.ENSBTAG00000018993",0.0104239105305232,"vivo",94
"ENSBTAG00000007773.ENSBTAG00000015910",0.00790123001176155,"vivo",94
"ENSBTAG00000002317.ENSBTAG00000014966",0.0188477787514624,"vivo",94
"ENSBTAG00000002317.ENSBTAG00000026676",0.018333701124852,"vivo",94
"ENSBTAG00000007773.ENSBTAG00000010347",0.00793277644094183,"vivo",94
"ENSBTAG00000007773.ENSBTAG00000017060",0.00605676723397358,"vivo",94
"ENSBTAG00000002317.ENSBTAG00000018052",0.0275643792869451,"vivo",94
"ENSBTAG00000021697.ENSBTAG00000007173",0.000561211231893068,"vivo",94
"ENSBTAG00000002317.ENSBTAG00000011154",0.0217513153803433,"vivo",94
"ENSBTAG00000020638.ENSBTAG00000000782",0.031084464073701,"vivo",94
"ENSBTAG00000020406.ENSBTAG00000021527",0.00353178858921634,"vitro",94
"ENSBTAG00000000283.ENSBTAG00000012771",0.00132835447757133,"vitro",94
"ENSBTAG00000000016.ENSBTAG00000016455",0.0179504384721215,"vitro",94
"ENSBTAG00000004630.ENSBTAG00000019929",0.00363180793043978,"vitro",94
"ENSBTAG00000000470.ENSBTAG00000019929",0.00580466685072764,"vitro",94
"ENSBTAG00000022120.ENSBTAG00000019929",0.00304246374209965,"vitro",94
"ENSBTAG00000009761.ENSBTAG00000012314",0.0165959373219831,"vitro",94
"ENSBTAG00000009357.ENSBTAG00000012771",0.0262650611731987,"vitro",94
"ENSBTAG00000015043.ENSBTAG00000022799",0.0336530524928661,"vitro",94
