"NOT_PREGNANT","PREGNANT"
100,100
100,100
72.8155339805825,72.8155339805825
58.7378640776699,58.7378640776699
54.8543689320389,54.8543689320389
47.0873786407767,47.0873786407767
43.2038834951457,43.2038834951457
41.2621359223301,41.2621359223301
40.2912621359224,40.2912621359224
38.8349514563107,38.8349514563107
36.8932038834951,36.8932038834951
33.9805825242718,33.9805825242718
27.6699029126214,27.6699029126214
24.2718446601942,24.2718446601942
23.3009708737864,23.3009708737864
17.4757281553397,17.4757281553397
13.1067961165049,13.1067961165049
12.1359223300971,12.1359223300971
6.79611650485434,6.79611650485434
6.79611650485434,6.79611650485434
6.31067961165044,6.31067961165044
5.82524271844654,5.82524271844654
1.4563106796117,1.4563106796117
0.4854368932039,0.4854368932039
0,0
