"feature","shap_importance","dataset","seed"
"ENSBTAG00000013103.ENSBTAG00000010682",0.0110691821349064,"vitro",28
"ENSBTAG00000021466.ENSBTAG00000010682",0.0205587957906861,"vitro",28
"ENSBTAG00000014583.ENSBTAG00000011515",0.0901250000000001,"vivo",21
"ENSBTAG00000025644.ENSBTAG00000011515",0.101,"vivo",21
"ENSBTAG00000010452.ENSBTAG00000011515",0.118,"vivo",21
"ENSBTAG00000014906.ENSBTAG00000011515",0.0811250000000001,"vivo",21
"ENSBTAG00000010562.ENSBTAG00000011515",0.1048125,"vivo",21
"ENSBTAG00000014737.ENSBTAG00000037649",0,"vivo",21
"ENSBTAG00000017745.ENSBTAG00000015361",0,"vivo",21
"ENSBTAG00000003329.ENSBTAG00000002081",0,"vivo",21
"ENSBTAG00000003835.ENSBTAG00000002081",0,"vivo",21
"ENSBTAG00000026236.ENSBTAG00000019929",0,"vivo",21
"ENSBTAG00000000575.ENSBTAG00000015296",0,"vitro",21
"ENSBTAG00000005947.ENSBTAG00000015910",0,"vitro",21
"ENSBTAG00000008300.ENSBTAG00000008165",0.1161875,"vitro",21
"ENSBTAG00000021945.ENSBTAG00000011741",0.00097,"vitro",21
"ENSBTAG00000008300.ENSBTAG00000001462",0.1169375,"vitro",21
"ENSBTAG00000000476.ENSBTAG00000003781",0.14,"vitro",21
"ENSBTAG00000000575.ENSBTAG00000012897",0.0010375,"vitro",21
"ENSBTAG00000008300.ENSBTAG00000011741",0.1174125,"vitro",21
"ENSBTAG00000013103.ENSBTAG00000010682",0.000975,"vitro",21
"ENSBTAG00000021466.ENSBTAG00000010682",0.0009625,"vitro",21
"ENSBTAG00000014583.ENSBTAG00000011515",0.0201455351178779,"vivo",94
"ENSBTAG00000025644.ENSBTAG00000011515",0.00969266727740095,"vivo",94
"ENSBTAG00000010452.ENSBTAG00000011515",0.0229056456771846,"vivo",94
"ENSBTAG00000014906.ENSBTAG00000011515",0.00931488356879103,"vivo",94
"ENSBTAG00000010562.ENSBTAG00000011515",0.0178241175656123,"vivo",94
"ENSBTAG00000014737.ENSBTAG00000037649",0.0279088214383671,"vivo",94
"ENSBTAG00000017745.ENSBTAG00000015361",0.337581797827244,"vivo",94
"ENSBTAG00000003329.ENSBTAG00000002081",0.00485035604387997,"vivo",94
"ENSBTAG00000003835.ENSBTAG00000002081",0.00803889433405962,"vivo",94
"ENSBTAG00000026236.ENSBTAG00000019929",0.0341371695163217,"vivo",94
"ENSBTAG00000000575.ENSBTAG00000015296",0.00097,"vitro",94
"ENSBTAG00000005947.ENSBTAG00000015910",0,"vitro",94
"ENSBTAG00000008300.ENSBTAG00000008165",0.4516375,"vitro",94
"ENSBTAG00000021945.ENSBTAG00000011741",0,"vitro",94
"ENSBTAG00000008300.ENSBTAG00000001462",0,"vitro",94
"ENSBTAG00000000476.ENSBTAG00000003781",0.000955,"vitro",94
"ENSBTAG00000000575.ENSBTAG00000012897",0.03553,"vitro",94
"ENSBTAG00000008300.ENSBTAG00000011741",0,"vitro",94
"ENSBTAG00000013103.ENSBTAG00000010682",0,"vitro",94
"ENSBTAG00000021466.ENSBTAG00000010682",0.00182,"vitro",94
"ENSBTAG00000014583.ENSBTAG00000011515",0.0356726571489276,"vivo",41
"ENSBTAG00000025644.ENSBTAG00000011515",0.0393196671090534,"vivo",41
"ENSBTAG00000010452.ENSBTAG00000011515",0.0274230803730669,"vivo",41
"ENSBTAG00000014906.ENSBTAG00000011515",0.022569446699288,"vivo",41
"ENSBTAG00000010562.ENSBTAG00000011515",0.0342162995615273,"vivo",41
"ENSBTAG00000014737.ENSBTAG00000037649",0.184263666145361,"vivo",41
"ENSBTAG00000017745.ENSBTAG00000015361",0.0704104417335032,"vivo",41
"ENSBTAG00000003329.ENSBTAG00000002081",0.0342862766986935,"vivo",41
"ENSBTAG00000003835.ENSBTAG00000002081",0.0125587676666249,"vivo",41
"ENSBTAG00000026236.ENSBTAG00000019929",0.0739620955382722,"vivo",41
"ENSBTAG00000000575.ENSBTAG00000015296",0.160417085780701,"vitro",41
"ENSBTAG00000005947.ENSBTAG00000015910",0.0148571936080265,"vitro",41
"ENSBTAG00000008300.ENSBTAG00000008165",0.00797932246690303,"vitro",41
"ENSBTAG00000021945.ENSBTAG00000011741",0.0154502117355306,"vitro",41
"ENSBTAG00000008300.ENSBTAG00000001462",0.00435782047262979,"vitro",41
"ENSBTAG00000000476.ENSBTAG00000003781",0.0437284515066085,"vitro",41
"ENSBTAG00000000575.ENSBTAG00000012897",0.137795018488383,"vitro",41
"ENSBTAG00000008300.ENSBTAG00000011741",0.0158141791669236,"vitro",41
"ENSBTAG00000013103.ENSBTAG00000010682",0.0434732704604963,"vitro",41
"ENSBTAG00000021466.ENSBTAG00000010682",0.0448316128899921,"vitro",41
"ENSBTAG00000014583.ENSBTAG00000011515",0.0502903844308058,"vivo",12
"ENSBTAG00000025644.ENSBTAG00000011515",0.0554115932527267,"vivo",12
"ENSBTAG00000010452.ENSBTAG00000011515",0.0635811717163154,"vivo",12
"ENSBTAG00000014906.ENSBTAG00000011515",0.0485634004492757,"vivo",12
"ENSBTAG00000010562.ENSBTAG00000011515",0.0350890496596691,"vivo",12
"ENSBTAG00000014737.ENSBTAG00000037649",0.0638469128669664,"vivo",12
"ENSBTAG00000017745.ENSBTAG00000015361",0.047625488716398,"vivo",12
"ENSBTAG00000003329.ENSBTAG00000002081",0.0318205396128222,"vivo",12
"ENSBTAG00000003835.ENSBTAG00000002081",0.035447744202441,"vivo",12
"ENSBTAG00000026236.ENSBTAG00000019929",0.0878104328891721,"vivo",12
"ENSBTAG00000000575.ENSBTAG00000015296",0.0664351406602975,"vitro",12
"ENSBTAG00000005947.ENSBTAG00000015910",0.115013035306993,"vitro",12
"ENSBTAG00000008300.ENSBTAG00000008165",0.00391568723959284,"vitro",12
"ENSBTAG00000021945.ENSBTAG00000011741",0.096756529789935,"vitro",12
"ENSBTAG00000008300.ENSBTAG00000001462",0.0659458753727584,"vitro",12
"ENSBTAG00000000476.ENSBTAG00000003781",0.0258745893893264,"vitro",12
"ENSBTAG00000000575.ENSBTAG00000012897",0.0418722443014352,"vitro",12
"ENSBTAG00000008300.ENSBTAG00000011741",0.062804414783122,"vitro",12
"ENSBTAG00000013103.ENSBTAG00000010682",0.0115309050625107,"vitro",12
"ENSBTAG00000021466.ENSBTAG00000010682",0.0105911352300881,"vitro",12
"ENSBTAG00000014583.ENSBTAG00000011515",0.0400728045249451,"vivo",53
"ENSBTAG00000025644.ENSBTAG00000011515",0.043961261415558,"vivo",53
"ENSBTAG00000010452.ENSBTAG00000011515",0.0442489003100179,"vivo",53
"ENSBTAG00000014906.ENSBTAG00000011515",0.0331839261786179,"vivo",53
"ENSBTAG00000010562.ENSBTAG00000011515",0.0308444186669444,"vivo",53
"ENSBTAG00000014737.ENSBTAG00000037649",0.0607023559029733,"vivo",53
"ENSBTAG00000017745.ENSBTAG00000015361",0.073998257641263,"vivo",53
"ENSBTAG00000003329.ENSBTAG00000002081",0.0803944126378311,"vivo",53
"ENSBTAG00000003835.ENSBTAG00000002081",0.0809811608931081,"vivo",53
"ENSBTAG00000026236.ENSBTAG00000019929",0.0331433106047004,"vivo",53
"ENSBTAG00000000575.ENSBTAG00000015296",0.131168024355445,"vitro",53
"ENSBTAG00000005947.ENSBTAG00000015910",0.0381982137603235,"vitro",53
"ENSBTAG00000008300.ENSBTAG00000008165",0.0209099594698602,"vitro",53
"ENSBTAG00000021945.ENSBTAG00000011741",0.0284831848702375,"vitro",53
"ENSBTAG00000008300.ENSBTAG00000001462",0.00439724140997941,"vitro",53
"ENSBTAG00000000476.ENSBTAG00000003781",0.0485296866158701,"vitro",53
"ENSBTAG00000000575.ENSBTAG00000012897",0.068317832411532,"vitro",53
"ENSBTAG00000008300.ENSBTAG00000011741",0.00513040697182726,"vitro",53
"ENSBTAG00000013103.ENSBTAG00000010682",0.0441451957220687,"vitro",53
"ENSBTAG00000021466.ENSBTAG00000010682",0.0522289417863238,"vitro",53
"ENSBTAG00000014583.ENSBTAG00000011515",0.0373710484857366,"vivo",22
"ENSBTAG00000025644.ENSBTAG00000011515",0.0300668395215213,"vivo",22
"ENSBTAG00000010452.ENSBTAG00000011515",0.0434162052331118,"vivo",22
"ENSBTAG00000014906.ENSBTAG00000011515",0.0405576021115325,"vivo",22
"ENSBTAG00000010562.ENSBTAG00000011515",0.0356298072685819,"vivo",22
"ENSBTAG00000014737.ENSBTAG00000037649",0.0714017826604751,"vivo",22
"ENSBTAG00000017745.ENSBTAG00000015361",0.252355889248663,"vivo",22
"ENSBTAG00000003329.ENSBTAG00000002081",0.0243056464539156,"vivo",22
"ENSBTAG00000003835.ENSBTAG00000002081",0.0244808571623823,"vivo",22
"ENSBTAG00000026236.ENSBTAG00000019929",0.00707359985073468,"vivo",22
"ENSBTAG00000000575.ENSBTAG00000015296",0.0555099181603789,"vitro",22
"ENSBTAG00000005947.ENSBTAG00000015910",0.0439563537987736,"vitro",22
"ENSBTAG00000008300.ENSBTAG00000008165",0.0582276553649741,"vitro",22
"ENSBTAG00000021945.ENSBTAG00000011741",0.00820530679462938,"vitro",22
"ENSBTAG00000008300.ENSBTAG00000001462",0.0392505555891091,"vitro",22
"ENSBTAG00000000476.ENSBTAG00000003781",0.0388689676537052,"vitro",22
"ENSBTAG00000000575.ENSBTAG00000012897",0.0571640069692695,"vitro",22
"ENSBTAG00000008300.ENSBTAG00000011741",0.0208743121759034,"vitro",22
"ENSBTAG00000013103.ENSBTAG00000010682",0.0584034065830846,"vitro",22
"ENSBTAG00000021466.ENSBTAG00000010682",0.0634681071399592,"vitro",22
"ENSBTAG00000014583.ENSBTAG00000011515",0.0431090998904653,"vivo",17
"ENSBTAG00000025644.ENSBTAG00000011515",0.0421666261214113,"vivo",17
"ENSBTAG00000010452.ENSBTAG00000011515",0.0505900884430235,"vivo",17
"ENSBTAG00000014906.ENSBTAG00000011515",0.040090531375965,"vivo",17
"ENSBTAG00000010562.ENSBTAG00000011515",0.0476433775507659,"vivo",17
"ENSBTAG00000014737.ENSBTAG00000037649",0.178731473970858,"vivo",17
"ENSBTAG00000017745.ENSBTAG00000015361",0.00968410644941325,"vivo",17
"ENSBTAG00000003329.ENSBTAG00000002081",0.0100719795190047,"vivo",17
"ENSBTAG00000003835.ENSBTAG00000002081",0.0385925478995875,"vivo",17
"ENSBTAG00000026236.ENSBTAG00000019929",0.0402304810325583,"vivo",17
"ENSBTAG00000000575.ENSBTAG00000015296",0.00432670385830583,"vitro",17
"ENSBTAG00000005947.ENSBTAG00000015910",0.0144605683331153,"vitro",17
"ENSBTAG00000008300.ENSBTAG00000008165",0.00510890969757349,"vitro",17
"ENSBTAG00000021945.ENSBTAG00000011741",0.00287172144029796,"vitro",17
"ENSBTAG00000008300.ENSBTAG00000001462",0.00221129039669018,"vitro",17
"ENSBTAG00000000476.ENSBTAG00000003781",0.129397398746254,"vitro",17
"ENSBTAG00000000575.ENSBTAG00000012897",0.000740769329237071,"vitro",17
"ENSBTAG00000008300.ENSBTAG00000011741",0.000892606044461298,"vitro",17
"ENSBTAG00000013103.ENSBTAG00000010682",0.184927100693628,"vitro",17
"ENSBTAG00000021466.ENSBTAG00000010682",0.160577175380047,"vitro",17
"ENSBTAG00000014583.ENSBTAG00000011515",0.0990000000000001,"vivo",62
"ENSBTAG00000025644.ENSBTAG00000011515",0.0980000000000001,"vivo",62
"ENSBTAG00000010452.ENSBTAG00000011515",0.0990000000000001,"vivo",62
"ENSBTAG00000014906.ENSBTAG00000011515",0.0890000000000001,"vivo",62
"ENSBTAG00000010562.ENSBTAG00000011515",0.115,"vivo",62
"ENSBTAG00000014737.ENSBTAG00000037649",0,"vivo",62
"ENSBTAG00000017745.ENSBTAG00000015361",0,"vivo",62
"ENSBTAG00000003329.ENSBTAG00000002081",0,"vivo",62
"ENSBTAG00000003835.ENSBTAG00000002081",0,"vivo",62
"ENSBTAG00000026236.ENSBTAG00000019929",0,"vivo",62
"ENSBTAG00000000575.ENSBTAG00000015296",0.0133174001170904,"vitro",62
"ENSBTAG00000005947.ENSBTAG00000015910",0.226704126673253,"vitro",62
"ENSBTAG00000008300.ENSBTAG00000008165",0.00440649794401995,"vitro",62
"ENSBTAG00000021945.ENSBTAG00000011741",0.0957803213444545,"vitro",62
"ENSBTAG00000008300.ENSBTAG00000001462",0.0185011307632606,"vitro",62
"ENSBTAG00000000476.ENSBTAG00000003781",0.00142144746256981,"vitro",62
"ENSBTAG00000000575.ENSBTAG00000012897",0.0534238283874767,"vitro",62
"ENSBTAG00000008300.ENSBTAG00000011741",0.0396743002641324,"vitro",62
"ENSBTAG00000013103.ENSBTAG00000010682",0.022884002213162,"vitro",62
"ENSBTAG00000021466.ENSBTAG00000010682",0.019795881758462,"vitro",62
