"feature","importance"
"ENSBTAG00000007773-ENSBTAG00000015910",0.099936879973812
"ENSBTAG00000005947-ENSBTAG00000015910",0.068339594966491
"ENSBTAG00000008300-ENSBTAG00000017489",0.0371285750906145
"ENSBTAG00000005339-ENSBTAG00000015910",0.031734992010642
"ENSBTAG00000021945-ENSBTAG00000011741",0.0239069585245809
"ENSBTAG00000040584-ENSBTAG00000021923",0.0223404342105268
"ENSBTAG00000005077-ENSBTAG00000015127",0.0218631294139116
"ENSBTAG00000032436-ENSBTAG00000018035",0.0206372311520598
"ENSBTAG00000009476-ENSBTAG00000011971",0.0196993969146501
"ENSBTAG00000000575-ENSBTAG00000015296",0.0184039676046637
"ENSBTAG00000034077-ENSBTAG00000017846",0.0144172484763095
"ENSBTAG00000021217-ENSBTAG00000010682",0.0142148414389532
"ENSBTAG00000020457-ENSBTAG00000015910",0.0138699606373526
"ENSBTAG00000000575-ENSBTAG00000020679",0.0119372483614105
"ENSBTAG00000017060-ENSBTAG00000010303",0.0111672310163323
"ENSBTAG00000020342-ENSBTAG00000035084",0.00972426631085899
"ENSBTAG00000015991-ENSBTAG00000024015",0.0073497750111442
"ENSBTAG00000020645-ENSBTAG00000020199",0.00676490962712029
"ENSBTAG00000012066-ENSBTAG00000019929",0.00578601426988079
"ENSBTAG00000001745-ENSBTAG00000019289",0.00535372073630669
"ENSBTAG00000011966-ENSBTAG00000019929",0.00492833234600043
"ENSBTAG00000021466-ENSBTAG00000010682",0.0045908729865447
"ENSBTAG00000008300-ENSBTAG00000011741",0.00449071769554055
"ENSBTAG00000005339-ENSBTAG00000019866",0.00435233801327961
"ENSBTAG00000021302-ENSBTAG00000015910",0.00404238948771529
"ENSBTAG00000002278-ENSBTAG00000019929",0.0037864540394148
"ENSBTAG00000017753-ENSBTAG00000039292",0.00377397989884953
"ENSBTAG00000018255-ENSBTAG00000015127",0.0036713937294176
"ENSBTAG00000006354-ENSBTAG00000025101",0.00337040318210191
"ENSBTAG00000008300-ENSBTAG00000019929",0.00307648102517188
"ENSBTAG00000020457-ENSBTAG00000019832",0.00245663822208919
"ENSBTAG00000000793-ENSBTAG00000015910",0.00207138122028383
"ENSBTAG00000013103-ENSBTAG00000010682",0.00191842263531261
"ENSBTAG00000000575-ENSBTAG00000026676",0.0018294073247852
"ENSBTAG00000013201-ENSBTAG00000020319",0.00150049026036259
"ENSBTAG00000016800-ENSBTAG00000000782",0.00133035262181702
"ENSBTAG00000003835-ENSBTAG00000006420",0.00115369915872887
"ENSBTAG00000017753-ENSBTAG00000014420",0.00107732232341884
"ENSBTAG00000006045-ENSBTAG00000034385",0.000704118397471976
"ENSBTAG00000004129-ENSBTAG00000001338",0.000595660280090504
"ENSBTAG00000003253-ENSBTAG00000011434",0.000417818213263588
"ENSBTAG00000021499-ENSBTAG00000008036",0.000318365269020293
"ENSBTAG00000010312-ENSBTAG00000020199",0.000223601789742567
"ENSBTAG00000000575-ENSBTAG00000012119",0.000218515437298228
"ENSBTAG00000005339-ENSBTAG00000000782",0.000134973816635409
"ENSBTAG00000020221-ENSBTAG00000005092",-3.46199317926565e-05
"ENSBTAG00000002006-ENSBTAG00000017866",-0.000644679148425142
"ENSBTAG00000021697-ENSBTAG00000007173",-0.000853387716087561
"ENSBTAG00000013898-ENSBTAG00000047704",-0.00123249162824401
"ENSBTAG00000000793-ENSBTAG00000018169",-0.00124773587433158
"ENSBTAG00000008300-ENSBTAG00000001462",-0.00137159737206427
"ENSBTAG00000005691-ENSBTAG00000010543",-0.00215204308107941
"ENSBTAG00000005947-ENSBTAG00000013125",-0.00220601581634516
"ENSBTAG00000007737-ENSBTAG00000018035",-0.00270742191454065
"ENSBTAG00000025644-ENSBTAG00000020667",-0.00351181395797384
"ENSBTAG00000022635-ENSBTAG00000009757",-0.00359699125114066
"ENSBTAG00000007773-ENSBTAG00000003418",-0.00503550865639946
"ENSBTAG00000014583-ENSBTAG00000020667",-0.0052424663681081
"ENSBTAG00000008096-ENSBTAG00000019733",-0.00536497907882416
"ENSBTAG00000008300-ENSBTAG00000014357",-0.00580929379034389
"ENSBTAG00000017060-ENSBTAG00000007103",-0.00610481120115525
"ENSBTAG00000017564-ENSBTAG00000017846",-0.00772951883085549
"ENSBTAG00000012817-ENSBTAG00000022799",-0.00975892971862091
"ENSBTAG00000008300-ENSBTAG00000008165",-0.0126308443467864
"ENSBTAG00000000476-ENSBTAG00000003781",-0.0131147277891871
"ENSBTAG00000005947-ENSBTAG00000015739",-0.0138559736804951
"ENSBTAG00000003837-ENSBTAG00000011761",-0.0171479761154989
"ENSBTAG00000007773-ENSBTAG00000010347",-0.0181284081219014
"ENSBTAG00000005077-ENSBTAG00000001060",-0.0185006179707798
"ENSBTAG00000017745-ENSBTAG00000010423",-0.0208219112429848
"ENSBTAG00000003300-ENSBTAG00000002804",-0.0215854768541081
"ENSBTAG00000000277-ENSBTAG00000011238",-0.0253796125002315
"ENSBTAG00000013155-ENSBTAG00000010682",-0.026515520457825
"ENSBTAG00000007153-ENSBTAG00000012219",-0.0306643752971186
"ENSBTAG00000000559-ENSBTAG00000020661",-0.0369850395809771
"ENSBTAG00000007446-ENSBTAG00000008733",-0.04161671610784
"ENSBTAG00000007446-ENSBTAG00000020979",-0.052469300254687
