"NOT_PREGNANT","PREGNANT"
100,100
100,100
100,100
100,100
100,100
78.5607196401799,78.5607196401799
70.9145427286357,70.9145427286357
64.3178410794603,64.3178410794603
62.8185907046477,62.8185907046477
61.9190404797601,61.9190404797601
55.7721139430285,55.7721139430285
53.8230884557721,53.8230884557721
53.8230884557721,53.8230884557721
53.8230884557721,53.8230884557721
53.8230884557721,53.8230884557721
53.2233883058471,53.2233883058471
52.9235382308846,52.9235382308846
51.8740629685158,51.8740629685158
51.424287856072,51.424287856072
49.9250374812594,49.9250374812594
49.6251874062969,49.6251874062969
49.6251874062969,49.6251874062969
47.0764617691155,47.0764617691155
44.8275862068965,44.8275862068965
44.2278860569715,44.2278860569715
43.4782608695652,43.4782608695652
42.2788605697152,42.2788605697152
41.8290854572714,41.8290854572714
41.6791604197901,41.6791604197901
41.6791604197901,41.6791604197901
41.2293853073463,41.2293853073463
37.7811094452774,37.7811094452774
37.0314842578711,37.0314842578711
37.0314842578711,37.0314842578711
36.5817091454273,36.5817091454273
35.832083958021,35.832083958021
35.3823088455772,35.3823088455772
35.232383808096,35.232383808096
34.9325337331334,34.9325337331334
34.6326836581709,34.6326836581709
34.4827586206897,34.4827586206897
34.4827586206897,34.4827586206897
34.3328335832084,34.3328335832084
33.8830584707646,33.8830584707646
33.8830584707646,33.8830584707646
33.8830584707646,33.8830584707646
33.7331334332834,33.7331334332834
33.5832083958021,33.5832083958021
32.9835082458771,32.9835082458771
32.8335832083958,32.8335832083958
32.8335832083958,32.8335832083958
32.6836581709146,32.6836581709146
32.0839580209895,32.0839580209895
31.6341829085457,31.6341829085457
30.7346326836582,30.7346326836582
30.5847076461769,30.5847076461769
30.1349325337331,30.1349325337331
30.1349325337331,30.1349325337331
29.6851574212894,29.6851574212894
29.6851574212894,29.6851574212894
29.5352323838081,29.5352323838081
29.5352323838081,29.5352323838081
29.2353823088456,29.2353823088456
28.9355322338831,28.9355322338831
28.9355322338831,28.9355322338831
28.7856071964018,28.7856071964018
28.7856071964018,28.7856071964018
28.6356821589205,28.6356821589205
28.6356821589205,28.6356821589205
28.4857571214393,28.4857571214393
28.335832083958,28.335832083958
27.4362818590705,27.4362818590705
27.4362818590705,27.4362818590705
27.2863568215892,27.2863568215892
26.6866566716642,26.6866566716642
26.2368815592204,26.2368815592204
25.9370314842579,25.9370314842579
25.7871064467766,25.7871064467766
25.7871064467766,25.7871064467766
25.6371814092954,25.6371814092954
25.3373313343328,25.3373313343328
24.887556221889,24.887556221889
24.7376311844078,24.7376311844078
24.5877061469266,24.5877061469266
24.4377811094453,24.4377811094453
24.4377811094453,24.4377811094453
24.1379310344828,24.1379310344828
23.9880059970015,23.9880059970015
23.9880059970015,23.9880059970015
23.688155922039,23.688155922039
23.5382308845578,23.5382308845578
23.5382308845578,23.5382308845578
23.0134932533733,23.0134932533733
22.3388305847077,22.3388305847077
22.0389805097451,22.0389805097451
21.4392803598201,21.4392803598201
21.2893553223388,21.2893553223388
21.2893553223388,21.2893553223388
20.5397301349325,20.5397301349325
20.3898050974513,20.3898050974513
20.23988005997,20.23988005997
20.23988005997,20.23988005997
20.0899550224888,20.0899550224888
19.7901049475263,19.7901049475263
19.640179910045,19.640179910045
19.4902548725637,19.4902548725637
19.1904047976012,19.1904047976012
18.7406296851575,18.7406296851575
18.5907046476762,18.5907046476762
18.5907046476762,18.5907046476762
18.4407796101949,18.4407796101949
18.2908545727137,18.2908545727137
18.1409295352324,18.1409295352324
17.6911544227886,17.6911544227886
17.5412293853074,17.5412293853074
17.3913043478261,17.3913043478261
17.3913043478261,17.3913043478261
17.3913043478261,17.3913043478261
17.0914542728636,17.0914542728636
17.0914542728636,17.0914542728636
17.0914542728636,17.0914542728636
16.6416791604198,16.6416791604198
16.6416791604198,16.6416791604198
16.6416791604198,16.6416791604198
16.0419790104948,16.0419790104948
16.0419790104948,16.0419790104948
16.0419790104948,16.0419790104948
14.992503748126,14.992503748126
14.6926536731634,14.6926536731634
14.3928035982009,14.3928035982009
14.2428785607196,14.2428785607196
14.2428785607196,14.2428785607196
13.7931034482759,13.7931034482759
12.5937031484258,12.5937031484258
12.4437781109445,12.4437781109445
12.2938530734633,12.2938530734633
11.8440779610195,11.8440779610195
11.8440779610195,11.8440779610195
11.3943028485757,11.3943028485757
10.9445277361319,10.9445277361319
10.9445277361319,10.9445277361319
10.7946026986507,10.7946026986507
10.6446776611695,10.6446776611695
10.4947526236882,10.4947526236882
10.3448275862069,10.3448275862069
10.1949025487257,10.1949025487257
9.89505247376313,9.89505247376313
9.74512743628187,9.74512743628187
9.5952023988006,9.5952023988006
9.5952023988006,9.5952023988006
9.29535232383807,9.29535232383807
9.29535232383807,9.29535232383807
8.99550224887559,8.99550224887559
8.84557721139432,8.84557721139432
8.69565217391306,8.69565217391306
8.69565217391306,8.69565217391306
8.54572713643179,8.54572713643179
8.09595202398804,8.09595202398804
7.79610194902551,7.79610194902551
7.64617691154425,7.64617691154425
7.49625187406298,7.49625187406298
6.89655172413792,6.89655172413792
6.89655172413792,6.89655172413792
6.89655172413792,6.89655172413792
6.14692653673164,6.14692653673164
5.99700149925042,5.99700149925042
5.69715142428789,5.69715142428789
5.54722638680662,5.54722638680662
5.54722638680662,5.54722638680662
5.54722638680662,5.54722638680662
5.54722638680662,5.54722638680662
5.24737631184409,5.24737631184409
5.24737631184409,5.24737631184409
5.09745127436283,5.09745127436283
4.94752623688157,4.94752623688157
4.64767616191904,4.64767616191904
4.64767616191904,4.64767616191904
4.49775112443781,4.49775112443781
4.34782608695655,4.34782608695655
4.04797601199402,4.04797601199402
3.29835082458774,3.29835082458774
3.14842578710647,3.14842578710647
2.99850074962521,2.99850074962521
2.92353823088458,2.92353823088458
2.84857571214394,2.84857571214394
2.84857571214394,2.84857571214394
2.39880059970015,2.39880059970015
2.39880059970015,2.39880059970015
2.24887556221893,2.24887556221893
2.09895052473766,2.09895052473766
1.9490254872564,1.9490254872564
1.79910044977513,1.79910044977513
1.79910044977513,1.79910044977513
1.4992503748126,1.4992503748126
0.899550224887587,0.899550224887587
0.749625187406322,0.749625187406322
0.299850074962529,0.299850074962529
0.299850074962529,0.299850074962529
0.149925037481264,0.149925037481264
0,0
