"Sample","ENSBTAG00000015978-ENSBTAG00000011628","ENSBTAG00000045582-ENSBTAG00000012314","ENSBTAG00000025257-ENSBTAG00000019428","ENSBTAG00000012228-ENSBTAG00000001814","ENSBTAG00000011563-ENSBTAG00000010497","ENSBTAG00000021457-ENSBTAG00000023147","ENSBTAG00000014556-ENSBTAG00000026676","ENSBTAG00000013155-ENSBTAG00000010682","ENSBTAG00000016542-ENSBTAG00000019569","ENSBTAG00000045582-ENSBTAG00000002144","ENSBTAG00000017664-ENSBTAG00000011154","ENSBTAG00000010738-ENSBTAG00000019428","ENSBTAG00000017866-ENSBTAG00000008008","ENSBTAG00000013155-ENSBTAG00000019289","ENSBTAG00000016515-ENSBTAG00000000815","ENSBTAG00000012228-ENSBTAG00000014966","ENSBTAG00000006505-ENSBTAG00000006240","ENSBTAG00000010673-ENSBTAG00000000815","ENSBTAG00000025644-ENSBTAG00000010785","ENSBTAG00000005250-ENSBTAG00000008008","ENSBTAG00000004362-ENSBTAG00000015996","ENSBTAG00000015978-ENSBTAG00000013290","ENSBTAG00000046421-ENSBTAG00000007213","ENSBTAG00000011238-ENSBTAG00000017256","ENSBTAG00000015362-ENSBTAG00000008997","ENSBTAG00000010673-ENSBTAG00000006359","ENSBTAG00000009478-ENSBTAG00000018035","ENSBTAG00000017473-ENSBTAG00000018169","ENSBTAG00000019267-ENSBTAG00000014357","ENSBTAG00000025775-ENSBTAG00000016948","ENSBTAG00000016515-ENSBTAG00000006359","ENSBTAG00000017664-ENSBTAG00000014357","ENSBTAG00000016542-ENSBTAG00000018169","ENSBTAG00000011010-ENSBTAG00000009757","ENSBTAG00000004777-ENSBTAG00000017753","ENSBTAG00000007740-ENSBTAG00000013320","ENSBTAG00000011238-ENSBTAG00000002951","ENSBTAG00000017664-ENSBTAG00000019712","ENSBTAG00000025644-ENSBTAG00000010986","ENSBTAG00000006295-ENSBTAG00000016948","ENSBTAG00000017122-ENSBTAG00000011154","ENSBTAG00000014737-ENSBTAG00000000782","ENSBTAG00000004777-ENSBTAG00000014420","ENSBTAG00000046421-ENSBTAG00000006240","ENSBTAG00000001292-ENSBTAG00000034385","ENSBTAG00000034077-ENSBTAG00000018999","ENSBTAG00000004362-ENSBTAG00000014357","ENSBTAG00000009478-ENSBTAG00000018114","ENSBTAG00000019267-ENSBTAG00000011578","ENSBTAG00000013155-ENSBTAG00000008373","ENSBTAG00000000073-ENSBTAG00000014611","ENSBTAG00000012228-ENSBTAG00000010146","ENSBTAG00000017473-ENSBTAG00000019289","ENSBTAG00000034077-ENSBTAG00000017846","ENSBTAG00000013155-ENSBTAG00000015910","ENSBTAG00000010963-ENSBTAG00000000973","ENSBTAG00000016542-ENSBTAG00000015910","ENSBTAG00000017473-ENSBTAG00000015910","ENSBTAG00000016800-ENSBTAG00000000782","ENSBTAG00000017473-ENSBTAG00000017266","ENSBTAG00000008300-ENSBTAG00000001462","ENSBTAG00000009478-ENSBTAG00000000231","ENSBTAG00000009478-ENSBTAG00000014354","ENSBTAG00000005108-ENSBTAG00000015996","ENSBTAG00000008300-ENSBTAG00000033669","ENSBTAG00000016542-ENSBTAG00000019289","ENSBTAG00000005108-ENSBTAG00000011154","ENSBTAG00000020645-ENSBTAG00000011628","ENSBTAG00000014737-ENSBTAG00000015910","ENSBTAG00000014737-ENSBTAG00000037649","ENSBTAG00000000016-ENSBTAG00000004211","ENSBTAG00000000559-ENSBTAG00000020661","ENSBTAG00000007338-ENSBTAG00000017593","ENSBTAG00000009478-ENSBTAG00000006420","ENSBTAG00000007740-ENSBTAG00000011154","ENSBTAG00000015978-ENSBTAG00000039292","ENSBTAG00000017664-ENSBTAG00000011578","ENSBTAG00000013066-ENSBTAG00000002402","ENSBTAG00000007319-ENSBTAG00000007909","ENSBTAG00000020676-ENSBTAG00000011578","ENSBTAG00000000016-ENSBTAG00000010497","ENSBTAG00000016542-ENSBTAG00000017266","ENSBTAG00000038735-ENSBTAG00000016948","ENSBTAG00000020221-ENSBTAG00000005092","ENSBTAG00000008237-ENSBTAG00000005273","ENSBTAG00000034077-ENSBTAG00000023731","ENSBTAG00000016515-ENSBTAG00000015510","ENSBTAG00000022120-ENSBTAG00000013745","ENSBTAG00000007740-ENSBTAG00000026676","ENSBTAG00000003837-ENSBTAG00000011761","ENSBTAG00000008237-ENSBTAG00000013205","ENSBTAG00000005108-ENSBTAG00000001060","ENSBTAG00000014737-ENSBTAG00000000802","ENSBTAG00000014113-ENSBTAG00000019428","ENSBTAG00000020221-ENSBTAG00000005903","ENSBTAG00000013066-ENSBTAG00000021527","ENSBTAG00000026779-ENSBTAG00000007103","ENSBTAG00000002317-ENSBTAG00000011154","ENSBTAG00000014737-ENSBTAG00000001462","ENSBTAG00000019993-ENSBTAG00000027516","ENSBTAG00000010663-ENSBTAG00000013745","ENSBTAG00000016800-ENSBTAG00000007338","ENSBTAG00000004226-ENSBTAG00000026278","ENSBTAG00000010738-ENSBTAG00000003220","ENSBTAG00000020645-ENSBTAG00000014600","ENSBTAG00000017664-ENSBTAG00000015910","ENSBTAG00000021333-ENSBTAG00000017801","ENSBTAG00000031998-ENSBTAG00000039292","ENSBTAG00000018103-ENSBTAG00000011154","ENSBTAG00000010123-ENSBTAG00000014269","ENSBTAG00000005250-ENSBTAG00000006240","ENSBTAG00000005850-ENSBTAG00000022799","ENSBTAG00000009212-ENSBTAG00000012314","ENSBTAG00000008300-ENSBTAG00000015910","ENSBTAG00000001292-ENSBTAG00000032719","ENSBTAG00000001321-ENSBTAG00000005273","ENSBTAG00000010963-ENSBTAG00000009024","ENSBTAG00000006295-ENSBTAG00000019903","ENSBTAG00000025644-ENSBTAG00000011628","ENSBTAG00000013688-ENSBTAG00000019866"
"Zo_IVT_PR_2.PR_Hols_1",37.4345714118322,67.8882339933289,42.1032270424863,68.4440910649737,35.3042365525969,41.8005157922138,63.6738651060503,67.0558206822472,85.7235967611649,51.8872392416683,63.212272807821,50.571849353282,62.4800369402473,45.3532714152162,50.4031238034983,67.7027144500241,53.1871849606437,46.7892115590869,98.6754552408786,55.1834079686683,70.6385835171341,51.7965129389801,52.7610673644407,9.69842405829584,83.5710307955643,55.4564021718002,46.2911414452791,69.2622669320808,88.4408627311822,52.3468597815848,59.7397522040311,68.7377826968812,83.3154904806326,96.94554508265,87.5097430830343,76.1321817962808,10.3160911835048,75.2257244286452,65.5997108151304,47.5229093827903,105.982854379814,48.7191698612018,34.2757630551069,48.2998349405899,38.7051540220185,62.7347229336128,64.4439062812605,40.1595581298195,82.2519025551699,45.468997092443,79.1777135774505,32.4554802713332,42.7347242094584,64.006740003615,84.3732438985957,32.5621161729919,95.6326272299387,79.5018131250867,55.0980723533485,75.4961086502419,47.6208299748365,57.8294194769326,48.5249811106568,74.6767777064188,83.5007165248869,51.405543967497,62.6514796576069,48.8809983026498,79.0955378268582,61.5816543611241,109.91164822232,58.3429153056554,40.1660912455485,52.3715663920085,57.0830424407605,37.2273957282489,63.9276147885079,64.7051373702719,104.443636995213,65.2323099422531,61.2169099962497,90.8141705460213,45.0941682493157,44.7915227722513,63.7414425205239,26.582108788832,36.4570627962013,53.4348154210946,55.6940539849028,73.0716124662761,57.0893138431208,59.4800161655549,24.051863951711,44.4020206362577,44.285347753554,37.9412697566893,31.4305242358884,64.4255721211184,24.455565090556,48.5210184685327,53.295069277812,52.0862588286206,51.1075906439365,39.6131513395229,44.517015217774,88.6489874423312,94.9438170305136,37.4021675997884,107.359704201706,65.9412392192656,54.4055998724347,66.0427343955019,54.2627065456367,154.017915540852,39.7437169342056,55.3080183686624,32.5436524086214,70.7177169841397,69.2727476930177,66.1408286744154
"Zo_IVT_PR_5.PR_Hols_1",41.5362235611153,69.4052723376759,49.0208677921469,73.7381107349325,43.522105477332,45.3844506798454,70.3346137465717,76.7344026965818,92.8132929875659,53.0467175029478,70.1642850515538,53.7684319747521,63.9815212176139,51.8993900451051,54.3240217602681,72.9393900553408,59.0244701524529,51.6372609497596,39.9228227198203,60.4230529870592,82.0468582556855,57.4717823653154,60.5275689442106,9.69842405829584,65.906365409758,61.2024997827501,52.5352665132791,79.85988283913,90.1190967192683,55.7896864554698,64.3869537002697,76.2974840917127,90.2060263514849,109.036531356537,94.4126934678305,83.3589750383108,10.3160911835048,83.4989621092701,26.5408010426789,52.410914196434,105.085723326131,57.1772966678851,36.9795064719505,55.4096369803708,42.7955158056661,73.5947168463936,74.8517280618848,45.5766054483574,83.8126962221472,52.0318191262543,80.189307233845,34.9658496586815,49.2734387668324,75.0869325080401,96.5513568883337,36.7483422166421,103.541841285456,91.6661519019256,58.1424411647616,87.0475463578279,47.2809467895329,65.6299211830885,55.0704246127456,79.2269906004711,82.9047485519935,55.6569951997388,66.4689658872651,66.7987231197155,92.8273007178993,72.2728349176821,111.318456243779,66.5625031502761,46.8911857370198,59.4358685532617,62.5016096696529,41.3063479358524,70.9582995112908,75.8051096167538,106.12055778494,71.3598330220873,62.0004524271438,98.324878292194,51.0023618933826,53.0004784919049,65.6730491680956,31.1837317200607,39.2930858884353,57.9652214240762,60.98077247192,80.5951647774362,58.8193358470812,63.1042584642646,28.2275039681611,50.3721751994299,52.4015366267663,44.4499807866272,36.9400405645999,70.782233033976,28.7012915931692,52.4135615840708,55.5910794112309,54.9642139930794,65.2362040802337,42.1170485228947,60.8350867802764,98.3984999771399,98.8754491432673,44.7365796408987,106.897141080198,71.7713168532606,59.5713922879018,73.4348032351585,62.0264906181314,152.918646591623,43.9438340761062,62.0378629588521,36.7275047278225,77.9914412892755,28.0268646211169,72.3954648517096
"Zo_IVT_PR_7.PR_Hols_1",43.2330266058134,70.186225189094,51.4737068910729,76.080543290563,46.1398894981737,46.891276744627,72.9984926354303,80.3049742938481,95.8065659764863,53.6436027812123,72.9291524216281,55.1963679130556,64.7504880270332,54.3143497176687,55.9983570259731,75.2564497162215,61.3412597638742,53.5896468556044,98.475359233929,62.5795209827293,86.1025796347376,59.8195715223678,63.4122700663969,16.5622823987016,66.6382446992299,63.516543862171,54.8776971707281,83.7711230707468,90.9894044241273,57.3104248444926,66.3714412941268,79.304033991408,93.1152137472162,113.668648010703,97.4472033696815,86.4418239484946,17.6170906123469,86.7892907373088,65.4666864459079,54.3812549929186,104.660590662281,60.1571344334037,38.1680614684557,58.050421085289,44.4298752178687,77.386331348129,78.5517814242394,47.6087648900099,84.6221010868493,54.4529409307846,80.7285287105559,36.0766069558166,51.6866686540232,78.955426258516,101.044042313229,38.3407215677942,106.881115076597,96.1556193097169,59.566090676174,91.3108116328859,45.9470381312847,68.5562133602943,57.5258923298271,119.467712628787,80.5658071937405,57.4519598541894,100.229672428138,50.9122785477805,97.6650652235744,76.039387998352,112.062808340262,69.6095731391295,49.2626877619786,62.0859817037504,64.8130946557178,42.9937602938821,73.7544555158817,79.6992602748036,107.003412192731,73.8972393758106,62.4150302815653,101.495902537291,53.2427129410731,55.8094627864393,66.6422242469353,32.7903238026798,40.504148642436,59.8712426605347,63.2360126289735,83.6269787461631,59.6873667239631,95.15597347221,29.6986015410182,52.6094235382114,55.1787774665173,46.7334010310627,38.9207159894736,73.3789808130355,30.197080963997,54.0665139454826,56.6995666678591,56.3100428717582,69.4378726081498,43.2355570044021,46.3669474352824,102.275954178393,100.742520121948,47.2043737801737,109.47174257395,74.1990557095396,61.6974649468567,76.3532329706737,64.9017577914302,148.604445617515,45.6220477271973,64.6479610310446,38.3189811488035,80.9234588070952,69.1322750681896,74.962934622904
"SW_IVT_PR_3.PR_Hols_1",64.6561135965981,80.8748509049047,43.7360124966675,96.2085420838083,39.8403048728347,43.0675571380986,69.4057880172121,76.1506546671923,89.1889267837969,61.8129606663418,65.5232531411285,53.4912883294385,65.3834440697934,51.504571481323,51.6670113499499,95.1664249024781,60.5119115738795,49.4333493154141,99.8379505729927,54.8749940219665,87.6066835904336,89.4617220976605,59.6411069169904,47.8777473293379,63.1019235119058,58.5903375796954,52.9244789273488,73.941072041565,100.172467218497,53.0378970547201,61.2377611197709,71.2507703954978,86.6834741096588,98.6979725043832,106.597585273524,107.266371183407,50.9269551569848,77.9759050817271,66.3725408712418,47.9737927821686,104.153172038097,57.0213220976457,41.7520774985591,54.5981300921555,44.9613383916673,70.4888252628661,79.9239824159911,45.9142639739342,93.1625467902836,51.6359931236645,96.6625552783418,45.6210958601319,45.6215405791808,71.9180654792238,95.8168536884938,38.9071680812665,99.4985244484887,84.8723201260729,64.0603818033336,80.5960222763049,48.9531355754947,66.1161465656592,55.4784189816702,87.3668193664577,85.8368470027442,53.4835852720004,73.2980275046999,66.1384667881525,92.5740761133844,72.0756810642611,107.922920924505,62.9422247120783,51.3042608420026,59.8762047201316,80.4271028920901,64.2982846158719,66.2647473415588,75.2609336001652,110.937700483877,64.027492157437,60.1092590605534,94.4852842599074,51.7515209802081,46.3289355578118,81.1569138442826,29.8676958136455,37.3712447788094,52.5122857741243,78.4700888178819,77.2425410359315,72.6872869797941,69.5876280130838,28.1505018526897,39.2820967883935,45.805386717076,44.1308913003882,39.6590643907984,70.0079194655335,28.622997027276,48.9742682469856,65.4918313315648,60.5586635748412,67.944846948566,41.8999606903359,60.2337766151723,91.8899097735007,101.069864735051,46.3182754298107,106.431684332645,65.7909536409081,54.1015330089155,71.1559876501591,65.2917342505391,158.326931817662,46.1677714808966,62.9351663862794,38.8851064689326,71.3886659021288,70.0888497889165,68.5977710805965
"SW_IVT_PR_4.PR_Hols_1",63.6137998453486,16.1685151201512,52.8097506562276,93.2416250307819,46.1440212289558,45.7524273672447,72.1908569482962,78.7819764091894,95.8618924498058,12.3576585053642,70.5013056852546,54.7654485549199,66.0868867168548,53.2842685744517,59.283067227165,92.2316450710494,56.6036317914175,49.002754251184,94.7024823339079,60.1674409629749,84.3790518243324,88.0195199923092,61.4471704729009,45.0840355859345,77.375177330693,58.0799794809063,50.0717692301046,75.181995753106,105.299829437432,54.8071217439122,70.2646081987471,76.6639643661069,93.1689860157086,117.594627847751,102.155417431908,115.564542750498,47.9553192590138,83.9000332967375,62.9584676291992,55.1853780395601,107.643972966856,55.9954975635478,40.012171894611,56.2514812467132,37.7384707783606,80.4487019095631,76.9793990355133,43.4394154967281,97.9311038189356,53.420231380968,91.2855679776161,44.2142144714994,46.3871888163326,82.0798898275647,99.127724375846,30.4460223971999,106.942836891812,86.2966986425047,57.7881989969549,81.948633380487,45.8643386606658,62.5523859717914,52.4880480413338,96.2161233164524,80.4207978552523,57.485137270493,80.7223166001226,62.6987183581244,90.9086507074996,70.7790257215294,111.906266619427,71.9689038789743,38.9772371945822,56.6487864573316,86.6489773815471,63.2617393843565,71.2991340405681,80.4620184618129,121.534297053672,68.9895744415333,62.3278420663938,101.554514494484,45.8450146071599,58.4847380631096,63.8200096834473,34.0879188761752,42.8800110302324,55.8267323513615,84.5405678758739,84.0981548163584,57.1596816485004,76.6360941918052,27.644068918739,52.2822471177665,57.8238202922821,47.1806609443959,38.5998371349177,59.3481212815621,28.1080638144032,53.9366058260973,65.6250592378285,54.6293356851404,56.1833267985642,42.8980159817333,57.101121012339,98.8711382259745,114.571261545762,41.304215965319,102.948374272191,73.1263880575049,59.3193831058519,73.4939533626481,55.4048703078923,148.336974427118,38.7510949909078,54.6910371741359,30.4287585258785,82.1200552859592,66.4836169096437,77.2391408025396
"Zo_IVT_PR_2.PR_Hols_4",34.038484203274,60.8222004962333,38.3277005508311,66.6515675723807,36.8304097064737,39.2812656036022,59.5092436085956,63.3431044830956,86.0127409941628,43.9606136948328,63.4396652981397,46.0369153261909,61.1807163634075,43.2342896908173,45.430315279411,64.7012333886631,51.0038843977801,42.1729542218739,91.9127263524819,54.0358264212629,71.8423076231712,51.2677848331772,48.9418837166956,9.56824146555018,83.0060568051038,53.6749863839066,48.6512242343867,62.6074572642284,88.1479479622302,50.5161514490192,57.8207431523543,68.5101242241442,75.3104286180736,100.761845036763,83.257886536243,66.1388411562066,10.3852342526763,75.2530003854316,61.6123442868229,45.8609073723958,106.364104793982,49.3881596674469,34.0479380212924,46.3171570287952,39.5643666076515,63.8375775495688,64.2304690607744,42.1245767672971,73.3792505029234,40.1057272534524,75.2512139590999,31.4548330007142,40.7380854495323,63.7499232097332,85.1766628774174,27.1708772758551,96.5432603188294,80.2588453614221,55.8546543898067,77.7983188510254,50.4655922457815,58.8139661274613,48.0727171282921,75.9493150792073,83.6551945213453,49.0037898095077,62.8768548157634,44.4464842474224,79.8487014281839,61.3259440088897,107.699746051308,56.8232914801637,35.9212304709497,48.8170166191895,57.288386349451,28.9522003337379,57.0316346965212,61.3293105609147,104.55006669178,58.1955901740544,63.8632667432757,93.5834961913381,43.5171057491277,46.5296635323645,63.3627820435509,22.8126599368825,42.3153776812775,50.2510958713084,52.0513560880558,72.0141610631852,51.6508687014917,52.0321194764978,31.6994669755321,40.4203542184782,40.7398721025124,33.7061208050853,32.0381365407414,64.6573291935047,25.9164860556256,41.6625399835172,50.1196759948028,58.5847020439454,49.1734757352381,36.7934748661752,45.2963563149086,89.4931209101648,97.7704701769492,29.0881225528061,107.745907535551,62.7721635735631,52.1722841421078,60.9883571636418,48.6148633253783,155.484505074529,43.1749077824262,54.9794572349986,31.312241748695,75.4659156659148,62.9882816641752,68.3123292510839
"Zo_IVT_PR_5.PR_Hols_4",37.7680319615413,62.1813404371753,44.6250150750519,71.8069389751042,45.4035303562056,42.6492024713405,65.7343426002185,72.485807167883,93.1263506452802,44.9429626630302,70.4166859034865,48.9468505047478,62.6509761167033,49.4745625611911,48.9643746176555,69.7057501687166,56.6015526958901,46.542691565279,37.1867094092244,59.1665089786642,83.4449862501834,56.8851222814034,56.1461962181294,9.56824146555018,65.4608117064253,59.2365031601458,55.2136964341688,72.1868403019496,89.8206236653146,53.8385733554404,62.3186634512791,76.0447880049246,81.5389127432764,113.328797795989,89.8254416410196,72.4170236412739,10.3852342526763,83.5292378440603,24.9275637220102,50.5779657113265,105.463746505217,57.9624296807923,36.7337101260349,53.1351061568872,43.7455300019142,74.8884863792552,74.6038202966978,47.8066817567041,74.7716787132701,45.8944353255891,76.2126417048323,33.8878042335847,46.9713001782106,74.7856582161758,97.4707383056026,30.6639989598612,104.527787499529,92.5390154158859,58.9408271093547,89.7020109754228,50.1054051963372,66.7472714809078,54.5571555918041,80.5770663478342,83.0581239957764,53.056606033024,66.7080736271175,60.7387021129522,93.7112209241577,71.9727307346181,109.07824295409,64.8287885228597,41.9355988517372,55.4018522421603,62.7264457029167,32.1244512837732,63.3039075492267,71.8501698433306,106.22869628997,63.6621269600699,64.6806810700022,101.323238629464,49.2186742130074,55.0571688268304,65.2829138473543,26.7617544170009,45.6071236162575,54.5115740744746,56.9922940664553,79.4288367438845,53.2160852606327,55.2025457886454,37.2028060543213,45.8551465708207,48.2062805971362,39.4883047348099,37.6541623851705,71.0368568202278,30.415842798908,45.0048695204342,52.2788866971642,61.8217198217131,62.7674061324392,39.1191438667114,61.9001016525378,99.3354702619879,101.819154254009,34.792184375838,107.28168044318,68.3220530087738,57.1260240209221,67.8146967859745,55.5705668941755,154.374768665525,47.7376332712663,61.6693227148684,35.3377823860746,83.228019540275,25.4842503251327,74.7723143231236
"Zo_IVT_PR_7.PR_Hols_4",39.3108999964821,62.8810091148392,46.8579005113188,74.0880241547896,48.1344790305105,44.0652145407452,68.223989136939,75.8586849799637,96.1297198930516,45.448663939903,73.1914992863959,50.2467390143349,63.4039516679974,51.7766912239589,50.4735187592163,71.9200870547917,58.8232395477577,48.3024536704097,91.7263439386781,61.2781315584657,87.5698195698812,59.2089456916633,58.8220842153199,16.339965777827,66.1877431956992,61.4762136280174,57.6755523230275,75.7222834298969,90.688048924521,55.3061274951682,64.2394037158446,79.0413802578714,84.1685815892367,118.143259565236,92.7125130938714,75.0952084715054,17.7351682536881,86.8207595062924,61.4874055769837,52.4793984715092,105.037084518486,60.9831852430443,37.9143650042601,55.6674877316294,45.4161704266045,78.7467561455654,78.2916191395659,49.9382753396454,75.4937717041942,48.029975076828,76.7251226654705,34.9643153495384,49.2717798741105,78.6386302549992,102.006203983686,31.9927315181784,107.898858526562,97.0712324342594,60.3840255378262,94.0952820611161,48.691811807145,69.7233838220992,56.9897377851228,121.50351457192,80.7148555492074,54.7677068959544,100.590227013583,46.2934855066501,98.5950515953533,75.7236436603595,109.807615436995,67.7964932601013,44.0564741512552,57.872097579903,65.046245756673,33.4367724837822,65.7984374692915,75.5411530447395,107.112450340185,65.9258189923933,65.1131807846138,104.590961426242,51.3806742507616,57.9751561155625,66.2463314741641,28.1405253463214,47.0127930229714,56.3040319529426,59.1000290952377,82.4167760008467,54.0014257356272,83.2408479316407,39.1416582373451,47.8917739367024,50.7611761178618,41.5168409198476,39.6731280641629,73.6429458382268,32.0009872937363,46.4241759575575,53.3213287635581,63.3354584858578,66.8100667783781,40.1580365654825,47.1786745357679,103.249846361118,103.741811391131,36.711418018295,109.865543509397,70.6331169560786,59.1648227315298,70.509773491925,58.1465666839446,150.019487003027,49.560731995148,64.2639153177481,36.8690393515006,86.3569014692602,62.8605528017662,77.4240778989235
"SW_IVT_PR_3.PR_Hols_4",58.7904714359111,72.4571270674747,39.8140690871065,93.6888786740095,41.5625685351178,40.4719443953629,64.8662671895877,71.9343798340407,89.4897595159868,52.3700186192364,65.7589588837591,48.6945591866398,64.0237449014689,49.0981905900141,46.569506769543,90.9473884230313,58.0279355804713,44.5562194413166,92.9955499896854,53.7338261805504,89.0995543649755,88.5485153163027,55.3239019844704,47.2350811348418,62.6753289707965,56.7082509621911,55.6227522457239,66.8367166274389,99.8406975570024,51.1830213184302,59.2706318037352,71.0147889463855,78.3548119520418,102.583257461195,101.418303231896,93.186262598987,51.2682904476948,78.0041782214482,62.3381991861917,46.2960221850871,104.527840565462,57.8043133376569,41.4745587033498,52.3569111171391,45.9594315084405,71.7279943016253,79.6592754228644,48.160862010277,83.1129450632367,45.5452987552923,91.8689653998221,44.2145344821015,43.4900248646656,71.6295057588331,96.7292410187335,32.4653927119142,100.445969387346,85.680491408996,64.9400302565541,83.0537513956519,51.8774868142952,67.2417748572081,54.9613473593912,88.8556027098226,85.9956468873337,50.9847415015226,73.5617013178597,60.1383446395148,93.4555850640863,71.7763955386662,105.751040628325,61.302805361831,45.8822882859317,55.8123020235402,80.7164220132574,50.0055612512755,59.1166568022875,71.3343848333988,111.050747732518,57.1207381244851,62.7077329672463,97.3665583962319,49.9416332223423,48.126735817364,80.6747955474456,25.632337641369,43.3764603055066,49.3835318052833,73.3377127911739,76.1247302932925,65.7629469216923,60.874088614651,37.1013201145482,35.7595497655089,42.1382170654862,39.2048332316215,40.4257501559468,70.2597578260635,30.3328710901092,42.0517226019645,61.589738246402,68.1141502864501,65.3735431598978,38.9175084138148,61.2882645974008,92.7649039548666,104.078901659186,36.0222885088773,106.814549315569,62.6291005826472,51.8806990325065,65.7102833318659,58.4959530943654,159.83455267,50.1535696700855,62.5612956488148,37.4137432053079,76.1819140977146,63.7303464789131,70.849936686095
"SW_IVT_PR_4.PR_Hols_4",57.8427170255174,14.485642216895,48.0741371029222,90.7996639972638,48.1387893726213,42.9950017927058,67.46917727225,74.4200117499005,96.185232981624,10.4698237884031,70.7549188960819,49.8544615268275,64.7125589159188,50.7947372179695,53.4341570844007,88.1427169063851,54.2800882302802,44.1681071964883,88.2120414079553,58.9162126038471,85.8169218051321,87.1210349121641,56.999231104099,44.4788695704317,76.8520898171974,56.2142870025646,52.6246015235107,67.9584107572983,104.951078031601,52.890371534269,68.0075111373901,76.4100545023204,84.2171873474764,122.223787160608,97.1919680479244,100.39519104703,48.2767373133605,83.9304544551904,59.1316445627735,53.2553992054076,108.031198896149,56.7644026407967,39.7462179492466,53.9423932444296,38.5762240408038,81.862962116666,76.7244444569823,45.5649184909661,87.3671097679162,47.1190781979553,86.7586281149941,42.8510291892731,44.2199007182336,81.7505574143454,100.071638481918,25.4051405534385,107.961168069302,87.1184331438161,58.581720646859,84.4476095937229,48.6041720544275,63.6173411909194,51.9988473638604,97.8557041412485,80.5695779405414,54.7993342071252,81.0126976888044,57.010652290358,91.774301142906,70.4851244000105,109.65422401895,70.0943718907106,34.8580177201741,52.8039342807677,86.9606783515511,49.1994273649064,63.6079756805032,76.2641162534609,121.65814239964,61.5475521874984,65.0222234945004,104.651360721194,44.2416930211448,60.7542457909204,63.4408824727731,29.254116272556,49.7704346580189,52.5004991120951,79.0111490822056,82.8811334751507,51.7145331253883,67.0399684845638,36.4338602412793,47.5939364370388,53.1944573698687,41.9141759791842,39.3460460060291,59.5616133218653,29.7871769145063,46.312630437927,61.7150282513853,61.4450610573326,54.057125805478,39.8445218181345,58.1007668798725,99.81260906718,117.982260040117,32.1227932242507,103.318708799968,69.6120007303173,56.8843596576367,67.869320040669,49.6381468792599,149.74946889822,42.0965898954595,54.3661412602124,29.2773727764668,87.6338410087582,60.4521825309357,79.7750152715417
"Zo_IVT_PR_2.PR_Jap_4",38.3670550532674,67.5677919915817,36.7895555121584,65.5798755620443,34.6598264376588,43.483215373392,60.1199448960151,63.2521672027037,84.9061835779534,43.9709051943532,59.2278032311929,44.1893885534625,63.9054784712807,52.6981550366932,47.0997841668952,63.2937856111511,52.8148083540019,43.72272191628,94.4477770357173,56.4423816408146,73.0825418258533,49.1810259772591,52.359637917108,9.56814871328907,81.3318691635703,51.4672561335062,49.0051491401106,68.3310361713023,93.6638346363971,49.2125830223567,55.4424918968243,72.7971676549838,82.1953142140805,99.0961038660628,82.6326735430767,66.0352004787217,9.55389833381562,75.5300911938398,68.0713114190521,44.6774674397421,99.3024197084576,48.6367787626316,30.2407502004065,47.9616758774652,37.9147497388312,63.0647699896989,68.2497116700251,41.1479917596545,81.9554145708453,47.2731781849049,78.8790736574587,32.7162872847326,49.6555386539281,62.3008939598918,84.6879095631436,26.4671455178356,95.9892841843155,79.7983110396369,55.0048936164523,76.1633868081339,48.4624725734987,59.9444828688704,49.6501576789075,77.2604497204494,80.2851013697097,59.7305826286178,58.7023586477453,50.0986089116452,79.3905205586229,67.4202835946082,107.032364882909,53.1207753545238,30.4974119491294,52.0117793352114,53.4849176487907,29.7834530578632,63.6971791503947,61.7309035782697,102.525195030963,64.9971713559494,60.0995144692833,91.6168385711134,42.3941475773923,45.1465715774537,60.5377094886984,25.2240555520055,37.546685608453,46.0038083637893,52.5855223494182,73.5552768813732,52.6134527300386,54.2519708105567,36.1414942841933,38.7982280170879,40.9880198362104,37.9115027394559,31.2422552419093,60.3646244495501,24.8877886651019,47.2881840833047,45.883496264936,46.7785908527973,44.4488508594261,37.5044771516446,51.1872174409386,88.9795992720549,97.581974329174,29.9232777684025,100.592482329333,68.4970152108296,54.0246928423335,65.5929528118921,54.0065789476288,154.592317418824,49.924687155398,52.5281608950033,30.6500236318893,77.863537008679,70.9983104972599,65.834805093148
