"feature","importance"
"ENSBTAG00000003832-ENSBTAG00000022799",0.0882004396504771
"ENSBTAG00000002080-ENSBTAG00000022799",0.0546898317175063
"ENSBTAG00000005111-ENSBTAG00000002081",0.0481784955060379
"ENSBTAG00000010738-ENSBTAG00000003220",0.0312696776597527
"ENSBTAG00000040584-ENSBTAG00000021923",0.0300718579100817
"ENSBTAG00000017745-ENSBTAG00000015361",0.0282841963911912
"ENSBTAG00000011412-ENSBTAG00000019929",0.0254336450490523
"ENSBTAG00000010673-ENSBTAG00000006359",0.0216771424611306
"ENSBTAG00000025644-ENSBTAG00000012100",0.0205725956818035
"ENSBTAG00000017246-ENSBTAG00000010444",0.0166701227735464
"ENSBTAG00000021105-ENSBTAG00000014031",0.0158017895744688
"ENSBTAG00000017473-ENSBTAG00000015910",0.0140675433482952
"ENSBTAG00000005710-ENSBTAG00000009851",0.0116952179948949
"ENSBTAG00000014583-ENSBTAG00000012100",0.0108379739819228
"ENSBTAG00000003835-ENSBTAG00000002081",0.00932659735650103
"ENSBTAG00000017564-ENSBTAG00000000561",0.00736648572182293
"ENSBTAG00000003329-ENSBTAG00000002081",0.0059357535620394
"ENSBTAG00000007740-ENSBTAG00000015127",0.00540094500054472
"ENSBTAG00000032436-ENSBTAG00000010444",0.0042125916428175
"ENSBTAG00000017753-ENSBTAG00000020054",0.00418598384265806
"ENSBTAG00000017745-ENSBTAG00000016933",0.00408988123205802
"ENSBTAG00000005691-ENSBTAG00000014357",0.00267299306039376
"ENSBTAG00000039355-ENSBTAG00000011515",0.00262862942116712
"ENSBTAG00000007737-ENSBTAG00000010444",0.00257227268779554
"ENSBTAG00000014906-ENSBTAG00000011515",0.0019939392719653
"ENSBTAG00000015362-ENSBTAG00000011909",0.00193392733233662
"ENSBTAG00000001941-ENSBTAG00000023144",0.00180011175646017
"ENSBTAG00000017745-ENSBTAG00000018474",0.00117958793290171
"ENSBTAG00000034077-ENSBTAG00000017846",0.00116317580593694
"ENSBTAG00000006045-ENSBTAG00000011944",0.000961021772528187
"ENSBTAG00000018255-ENSBTAG00000015127",0.000928412452140717
"ENSBTAG00000010452-ENSBTAG00000011515",0.000705717069975145
"ENSBTAG00000014583-ENSBTAG00000011515",0.000625291575272496
"ENSBTAG00000010303-ENSBTAG00000020892",0.000498119088483448
"ENSBTAG00000010138-ENSBTAG00000019866",0.000356354002918099
"ENSBTAG00000005339-ENSBTAG00000019866",0.000318025072773828
"ENSBTAG00000015362-ENSBTAG00000006420",0.000285664322059648
"ENSBTAG00000047567-ENSBTAG00000019866",0.00026381907539981
"ENSBTAG00000034077-ENSBTAG00000018999",0.000201813446560339
"ENSBTAG00000025644-ENSBTAG00000011515",0.000156511387216188
"ENSBTAG00000005339-ENSBTAG00000015996",5.96578310123053e-05
"ENSBTAG00000005339-ENSBTAG00000003166",4.91447654026173e-05
"ENSBTAG00000010562-ENSBTAG00000011515",-0.000420295658374356
"ENSBTAG00000000575-ENSBTAG00000020679",-0.000443834529872927
"ENSBTAG00000001460-ENSBTAG00000020661",-0.000840481731104653
"ENSBTAG00000015089-ENSBTAG00000023144",-0.00484162258904627
"ENSBTAG00000011808-ENSBTAG00000018105",-0.0150934467948094
