"Sample","ENSBTAG00000012398-ENSBTAG00000008008","ENSBTAG00000014906-ENSBTAG00000008008","ENSBTAG00000021697-ENSBTAG00000019929","ENSBTAG00000012004-ENSBTAG00000019929","ENSBTAG00000005947-ENSBTAG00000015910","ENSBTAG00000021697-ENSBTAG00000002804","ENSBTAG00000025210-ENSBTAG00000019929","ENSBTAG00000017564-ENSBTAG00000000561","ENSBTAG00000017564-ENSBTAG00000018035","ENSBTAG00000002317-ENSBTAG00000012119"
"Zo_PR_2.PR_Hols_1",15.1397624753901,74.1297939605396,77.6173178367301,54.2225544002175,125.059612521664,67.377954194753,97.3374371065585,95.4747039124853,67.5284742768278,79.4840363356292
"Zo_PR_4.PR_Hols_1",15.1397624753901,74.3546773414645,69.3158453544776,64.52168987844,131.997723435013,60.1716212751488,98.3472735092847,93.9678988794658,66.4627234471031,66.0666533532418
"SW_PR_2.PR_Hols_1",42.4408659125653,71.0552269088917,79.3339640425269,18.8910650436595,142.203288652639,68.8681385073065,93.5603130744439,103.542219589866,73.2345618850937,63.5659144301578
"SW_PR_3.PR_Hols_1",15.1397624753901,72.7134596219725,18.8910650436595,18.8910650436595,141.029545423348,16.3989345506533,93.7384780414701,101.790939044048,71.9958955321908,54.3432736470415
"SW_PR_4.PR_Hols_1",15.1397624753901,67.4698688502559,67.7855905015548,18.8910650436595,140.254351152654,58.8432393590999,90.3675372267363,100.909432589865,71.3724132538824,58.850984951012
"SW_PR_5.PR_Hols_1",15.1397624753901,63.9643233272896,46.2366253090016,18.8910650436595,141.588973025248,40.1370378288907,96.9121351177441,101.954637544783,72.1116781378766,72.6094289112386
"SW_PR_7.PR_Hols_1",15.1397624753901,66.4135113691453,83.6744300773691,18.8910650436595,140.862213771463,72.6360053935941,83.0247392017553,101.172433422484,71.558431583686,57.3069015786269
"Zo_PR_2.PR_Hols_4",14.8249194330988,72.5882076976835,78.5671083582811,54.8860669984232,126.250455276326,65.083654228705,98.5285395271593,93.4564328906776,70.971309880781,73.1551704504785
"Zo_PR_4.PR_Hols_4",14.8249194330988,72.8084144551854,70.1640521045416,65.311231326006,133.254632275645,58.1227055682456,99.5507331340555,91.9814807025377,69.8512233809436,60.8061380619972
"SW_PR_2.PR_Hols_4",41.5582753591725,69.5775786401649,80.304760885097,19.1222319406942,143.557376935551,66.5230959822336,94.7051954412679,101.35340671307,76.9683136068386,58.5045188865711
"SW_PR_3.PR_Hols_4",14.8249194330988,71.2013271245094,19.1222319406942,19.1222319406942,142.372457087428,15.8405312059326,94.8855405840806,99.6391470600318,75.6664957513012,50.01622501529
"SW_PR_4.PR_Hols_4",14.8249194330988,66.0667808687673,68.6150717713346,19.1222319406942,141.589881261153,56.8395566460048,91.4733501136799,98.7762750593645,75.0112261860863,54.1650126711037
"SW_PR_5.PR_Hols_4",14.8249194330988,62.634135869778,46.8024153889857,19.1222319406942,142.937211671342,38.7703236620889,98.0980331869317,99.7993850845697,75.7881813554101,66.8279492737906
"SW_PR_7.PR_Hols_4",14.8249194330988,65.0323911565462,84.6983404983764,19.1222319406942,142.203532069937,70.1626624923434,84.0406994609586,99.0337162312835,75.2067283748946,52.7438759560581
"Zo_PR_2.PR_Hols_6",15.1158187613099,74.0125568113902,78.9837450081023,55.1771245103251,128.006285152224,67.83739398132,99.0510304457913,95.3941441075192,74.1241855608101,60.7255898665192
"Zo_PR_4.PR_Hols_6",15.1158187613099,74.2370845365785,70.5361278524921,65.6575728572645,135.107872835763,60.5819221987437,100.0786446839,93.8886104889645,72.9543396090083,50.4747453745511
"SW_PR_2.PR_Hols_6",42.3737451793056,70.9428522240329,80.7306122017483,19.2236359864756,145.553903053238,69.3377396288485,95.2074113961861,103.454852563061,80.3876040850826,48.5641875668777
"SW_PR_3.PR_Hols_6",15.1158187613099,72.5984624223929,19.2236359864756,19.2236359864756,144.352503916662,16.5107563339046,95.3887128984433,101.705049715664,79.0279534255087,41.518114826977
"SW_PR_4.PR_Hols_6",15.1158187613099,67.3631644517289,68.9789333697491,19.2236359864756,143.559044406737,59.2444822530873,91.958427787221,100.824287060467,78.3435737384784,44.9619941328254
"SW_PR_5.PR_Hols_6",15.1158187613099,63.8631629906218,47.0506057826335,19.2236359864756,144.925112832418,40.4107260450724,98.6182411563363,101.868610090605,79.1550448701248,55.4734082940574
"SW_PR_7.PR_Hols_6",15.1158187613099,66.3084776125148,85.1474907034436,19.2236359864756,144.181229572257,73.1312990132053,84.4863622351614,101.087065977805,78.547761043815,43.7823185914975
"Zo_PR_2.PR_Jap_6",14.8027728255367,72.4797698369066,76.5057020400752,53.445992549252,124.619847212496,65.9456804944793,95.9433946981212,99.6982619183705,70.3440002641282,60.3645124664618
"Zo_PR_4.PR_Jap_6",14.8027728255367,72.6996476325775,68.3231211686637,63.5976263872664,131.533560637085,58.8925347892915,96.9387684766729,98.1247996641215,69.2338141174618,50.1746200094709
"SW_PR_2.PR_Jap_6",41.4961924035456,69.4736382891756,78.1977628686286,18.620511938973,141.703238541033,67.4041875050883,92.2203656908934,108.12266396492,76.2879969636172,48.2754224742521
"SW_PR_3.PR_Jap_6",14.8027728255367,71.094961092853,18.620511938973,18.620511938973,140.533622715815,16.0503374026675,92.3959790238607,106.293911223151,74.9976857698744,41.2712460359128
"SW_PR_4.PR_Jap_6",14.8027728255367,65.9680852181506,66.8147822426864,18.620511938973,139.761154373509,57.5923906923484,89.0733159796513,105.373409166057,74.3482080788752,44.69464786285
"SW_PR_5.PR_Jap_6",14.8027728255367,62.5405681688972,45.5744359354185,18.620511938973,141.091083121053,39.2838325872616,95.5241837779277,106.464851329097,75.1182958048583,55.1435606287953
"SW_PR_7.PR_Jap_6",14.8027728255367,64.9352407570268,82.4760658354384,18.620511938973,140.36687947656,71.0919596970229,81.8356796699126,105.648044486416,74.5419822397899,43.5219867313994
"Zo_NP_1.NP_Jap_5",13.8999543572454,57.3767259825966,18.020495684899,18.020495684899,148.610667329209,15.0120029069874,18.020495684899,104.348740612018,79.8125445190598,11.1501700287364
"Zo_NP_4.NP_Jap_5",13.8999543572454,53.6629964886591,18.020495684899,18.020495684899,148.346286025402,15.0120029069874,77.4430498240799,106.692839897963,81.6054605381633,11.1501700287364
"Zo_NP_5.NP_Jap_5",13.8999543572454,61.2408183174552,18.020495684899,18.020495684899,148.287154362379,15.0120029069874,78.6677884313384,105.294269070484,80.5357447392324,11.1501700287364
"Zo_NP_6.NP_Jap_5",13.8999543572454,13.8999543572454,18.020495684899,18.020495684899,150.440352812452,15.0120029069874,86.7121319607694,105.897354230194,80.9970225742675,11.1501700287364
"Zo_NP_12.NP_Jap_5",13.8999543572454,31.9905420571727,53.2108736521593,18.020495684899,149.047016547905,44.3274038582049,42.2476034219097,105.561091463268,80.7398274524294,11.1501700287364
"Zo_NP_13.NP_Jap_5",13.8999543572454,53.6807795541293,18.020495684899,18.020495684899,142.086839302238,15.0120029069874,87.6254312067928,105.969317419321,81.052064592046,47.2510924695167
"SW_NP_5.NP_Jap_5",13.8999543572454,64.3831297950746,18.020495684899,18.020495684899,144.150082362697,15.0120029069874,88.382006720195,100.45044349339,76.8308792828124,21.0173699377915
"Zo_PR_2.PR_Sim_3",14.6420299294726,71.6927140435797,77.8870071948261,54.4109562452964,126.98789869822,65.5138504615612,97.6756460483722,96.6770086199503,70.3917268122244,19.5828090730614
"Zo_PR_4.PR_Sim_3",14.6420299294726,71.9102041924176,69.5566903921643,64.7458771295789,134.03298790053,58.5068906493569,98.6889912315977,95.1512285211784,69.2807874335507,16.2771132211956
"SW_PR_2.PR_Sim_3",41.0455864109258,68.719225994241,79.6096180645178,18.9567039931539,144.395912076306,66.9628067764205,93.88539801012,104.846117826077,76.3397563566369,15.6609958832997
"SW_PR_3.PR_Sim_3",14.6420299294726,70.3229428989432,18.9567039931539,18.9567039931539,143.204070975142,15.9452354812532,94.0641820296584,103.072783555471,75.048569720795,13.3887759265455
"SW_PR_4.PR_Sim_3",14.6420299294726,65.2517396259604,68.0211185112829,18.9567039931539,142.416924033508,57.2152602452588,90.6815285341744,102.180176366579,74.3986513763195,14.4993593077089
"SW_PR_5.PR_Sim_3",14.6420299294726,61.8614418884737,46.3972792216547,18.9567039931539,143.7721243555,39.0265914974418,97.2488663040316,103.2385434973,75.1692615865053,17.8890837559973
"SW_PR_7.PR_Sim_3",14.6420299294726,64.2301107939502,83.9651654952572,18.9567039931539,143.034159247206,70.6264304452814,83.3132172018391,102.446489145987,74.5925570078895,14.1189371340459
"Zo_PR_2.PR_Cont_2",15.6074117795682,76.4195753637064,78.9968758094948,55.1862975352719,125.638380724962,62.8312305471637,99.0674973708322,92.0637592321495,72.5496425952131,19.5828090730614
"Zo_PR_4.PR_Cont_2",15.6074117795682,76.6514051255128,70.5478542638661,65.6684882240784,132.608600789353,56.1111873151814,100.095282446605,90.6107865589181,71.4046464640239,16.2771132211956
"SW_PR_2.PR_Cont_2",43.7518139175283,73.2500385828643,80.7440334143662,19.2268318560327,142.861396735794,64.2208559108128,95.2232393315417,99.8430535424491,78.6800138353452,15.6609958832997
"SW_PR_3.PR_Cont_2",15.6074117795682,74.9594921374674,19.2268318560327,19.2268318560327,141.68222149495,15.2923200146701,95.4045709746085,98.1543395280449,77.3492448203453,13.3887759265455
"SW_PR_4.PR_Cont_2",15.6074117795682,69.5539330667254,68.9904009023946,19.2268318560327,140.903439672798,54.8724457799204,91.9737155891797,97.3043259157071,76.6794026990752,14.4993593077089
"SW_PR_5.PR_Cont_2",15.6074117795682,65.9401054008098,47.0584277991745,19.2268318560327,142.244238093422,37.4285551920728,98.634636131507,98.3121897097242,77.4736365936113,17.8890837559973
"SW_PR_7.PR_Cont_2",15.6074117795682,68.4649459560676,85.1616462083438,19.2268318560327,141.51411544246,67.7344638235594,84.5004078295146,97.5579307381352,76.879252665892,14.1189371340459
"Zo_PR_2.PR_Cont_4",15.9374060081267,78.0353473555706,82.1207606342581,57.3686070967418,127.869474922736,66.8488063501621,102.985063078245,95.5052777218254,71.4473093977218,19.5828090730614
"Zo_PR_4.PR_Cont_4",15.9374060081267,78.2720787938679,73.3376275187727,68.2653098290626,134.963472589584,59.6990678400704,104.053491308173,93.9979901654997,70.3197105575634,16.2771132211956
"SW_PR_2.PR_Cont_4",44.6768773608246,74.798795693616,83.9370085553275,19.9871455728458,145.398338325648,68.3272876090023,98.9887861239233,103.575376855096,77.484534600338,15.6609958832997
"SW_PR_3.PR_Cont_4",15.9374060081267,76.5443929608971,19.9871455728458,19.9871455728458,144.198223217362,16.2701467153031,99.1772884197814,101.823535497719,76.1739855452297,13.3887759265455
"SW_PR_4.PR_Cont_4",15.9374060081267,71.0245418268283,71.7185855834326,19.9871455728458,143.405611739059,58.3811182744256,95.610761883251,100.941746759233,75.5143211337447,14.4993593077089
"SW_PR_5.PR_Cont_4",15.9374060081267,67.334305446284,48.9193255495308,19.9871455728458,144.770220141628,39.821824532357,102.535084596714,101.987286419531,76.2964872860123,17.8890837559973
"SW_PR_7.PR_Cont_4",15.9374060081267,69.9125297927195,88.5293132396789,19.9871455728458,144.027131927112,72.0655638277576,87.8419265794651,101.204831812457,75.711134541799,14.1189371340459
"Zo_NP_1.NP_Cont_1",13.600185343113,56.1393287840236,17.8891216312536,17.8891216312536,146.212907427035,15.2923200146701,17.8891216312536,104.71248341596,77.3268498485895,3.98276934679902
"Zo_NP_4.NP_Cont_1",13.600185343113,52.5056902745987,17.8891216312536,17.8891216312536,145.952791785313,15.2923200146701,76.8784700500297,107.064753852241,79.0639270040138,3.98276934679902
"Zo_NP_5.NP_Cont_1",13.600185343113,59.9200873812334,17.8891216312536,17.8891216312536,145.894614182541,15.2923200146701,78.094279997483,105.661307833444,78.0275266052665,3.98276934679902
"Zo_NP_6.NP_Cont_1",13.600185343113,13.600185343113,17.8891216312536,17.8891216312536,148.013071836426,15.2923200146701,86.0799781912442,106.266495250314,78.474438329522,3.98276934679902
"Zo_NP_12.NP_Cont_1",13.600185343113,31.3006280468406,52.8229526819522,17.8891216312536,146.64221636606,45.1551234981224,41.9396075146167,105.929060325861,78.2252533337547,3.98276934679902
"Zo_NP_13.NP_Cont_1",13.600185343113,52.5230898271546,17.8891216312536,17.8891216312536,139.794338151221,15.2923200146701,86.9866192505984,106.338709291459,78.5277661098825,16.8777877113398
"SW_NP_5.NP_Cont_1",13.600185343113,62.9946311821013,17.8891216312536,17.8891216312536,141.824291801386,15.2923200146701,87.7376791336971,100.80059746515,74.4380460720478,7.5072699808917
"Zo_NP_1.NP_Cont_2",13.6999795101898,56.551262696313,18.0933254235073,18.0933254235073,149.93674009575,16.4180443424849,18.0933254235073,103.918048425574,78.4349267322564,3.98276934679902
"Zo_NP_4.NP_Cont_2",13.6999795101898,52.8909616143306,18.0933254235073,18.0933254235073,149.669999682376,16.4180443424849,77.7560355029613,106.252472604366,80.196895824244,3.98276934679902
"Zo_NP_5.NP_Cont_2",13.6999795101898,60.3597633900905,18.0933254235073,18.0933254235073,149.610340379653,16.4180443424849,78.9857238848648,104.859674280935,79.1456440339512,3.98276934679902
"Zo_NP_6.NP_Cont_2",13.6999795101898,13.6999795101898,18.0933254235073,18.0933254235073,151.782752106114,16.4180443424849,87.0625785863949,105.460270248495,79.598959905688,3.98276934679902
"Zo_NP_12.NP_Cont_2",13.6999795101898,31.5303028656838,53.425925118388,18.0933254235073,150.376982916608,48.479159419327,42.4183468891176,105.125395382807,79.3462041433097,3.98276934679902
"Zo_NP_13.NP_Cont_2",13.6999795101898,52.9084888396948,18.0933254235073,18.0933254235073,143.35469908289,16.4180443424849,87.9795689265215,105.531936414552,79.6530518615036,16.8777877113398
"SW_NP_5.NP_Cont_2",13.6999795101898,63.4568672906929,18.0933254235073,18.0933254235073,145.436352735821,16.4180443424849,88.7392021358851,100.035841257813,75.5047270280065,7.5072699808917
"Zo_NP_1.NP_Cont_4",14.4413412594479,59.6114820932915,18.8586491379792,18.8586491379792,151.861347863404,15.2923200146701,18.8586491379792,109.47796318281,80.3683768923716,3.98276934679902
"Zo_NP_4.NP_Cont_4",14.4413412594479,55.7531071958752,18.8586491379792,18.8586491379792,151.591183534909,15.2923200146701,81.0450128756016,111.937285775669,82.1737791787912,3.98276934679902
"Zo_NP_5.NP_Cont_4",14.4413412594479,63.6260762877409,18.8586491379792,18.8586491379792,151.530758437509,15.2923200146701,82.3267154482661,110.469968732251,81.0966136402878,3.98276934679902
"Zo_NP_6.NP_Cont_4",14.4413412594479,14.4413412594479,18.8586491379792,18.8586491379792,153.731055527362,15.2923200146701,90.7452104119779,111.102698313112,81.5611039171182,3.98276934679902
"Zo_NP_12.NP_Cont_4",14.4413412594479,33.2365361100294,55.685771028614,18.8586491379792,152.307241699164,45.1551234981224,44.2125868114681,110.749906678049,81.3021176310485,3.98276934679902
"Zo_NP_13.NP_Cont_4",14.4413412594479,55.7715828908663,18.8586491379792,18.8586491379792,145.194818904145,15.2923200146701,91.7009882296308,111.178198825371,81.6165292597932,16.8777877113398
"SW_NP_5.NP_Cont_4",14.4413412594479,66.8907771080086,18.8586491379792,18.8586491379792,147.303192937868,15.2923200146701,92.4927529181901,105.388046755207,77.3659466739442,7.5072699808917
"Zo_NP_1.NP_Sim2_3",14.653664564159,60.4879177822893,18.9565698588488,18.9565698588488,149.091030221657,15.0203966552153,18.9565698588488,107.196566674693,78.0935116676297,3.98276934679902
"Zo_NP_4.NP_Sim2_3",14.653664564159,56.5728152655809,18.9565698588488,18.9565698588488,148.825794342804,15.0203966552153,81.4658270084486,109.604639775758,79.8478111815802,3.98276934679902
"Zo_NP_5.NP_Sim2_3",14.653664564159,64.5615364046729,18.9565698588488,18.9565698588488,148.766471545072,15.0203966552153,82.7541846304191,108.167899954292,78.8011353271986,3.98276934679902
"Zo_NP_6.NP_Sim2_3",14.653664564159,14.653664564159,18.9565698588488,18.9565698588488,150.92662990357,15.0203966552153,91.2163913727133,108.787444168762,79.2524779852907,3.98276934679902
"Zo_NP_12.NP_Sim2_3",14.653664564159,33.7251950965634,55.9749110832068,18.9565698588488,149.528789877279,44.3521888965429,44.4421540694627,108.442004310997,79.0008224295237,3.98276934679902
"Zo_NP_13.NP_Sim2_3",14.653664564159,56.5915625988185,18.9565698588488,18.9565698588488,142.546114846401,15.0203966552153,92.1771319240282,108.86137133603,79.3063344872165,16.8777877113398
"SW_NP_5.NP_Sim2_3",14.653664564159,67.8742363722911,18.9565698588488,18.9565698588488,144.616027047253,15.0203966552153,92.9730077325567,103.191879463866,75.1760666679875,7.5072699808917
