"Sample","ENSBTAG00000008300-ENSBTAG00000001462","ENSBTAG00000008300-ENSBTAG00000015910","ENSBTAG00000012398-ENSBTAG00000008008","ENSBTAG00000008300-ENSBTAG00000033669","ENSBTAG00000017866-ENSBTAG00000008008","ENSBTAG00000009565-ENSBTAG00000002804","ENSBTAG00000008300-ENSBTAG00000014357","ENSBTAG00000005250-ENSBTAG00000008008","ENSBTAG00000007737-ENSBTAG00000007909","ENSBTAG00000007737-ENSBTAG00000018035"
"Zo_IVT_PR_1.PR_Hols_4",46.3526304933471,142.812468663004,54.2595855450018,76.8372696710229,86.9601140580277,15.8405312059326,109.32795581775,54.0358264212629,137.359105514168,82.0846304006085
"Zo_IVT_PR_2.PR_Hols_4",50.4655922457815,155.484505074529,54.2595855450018,83.6551945213453,61.1807163634075,15.8405312059326,119.028844331829,54.0358264212629,126.06946607249,75.3380381200505
"Zo_IVT_PR_5.PR_Hols_4",50.1054051963372,154.374768665525,59.3704404152759,83.0581239957764,62.6509761167033,40.0504177538401,118.179302171899,59.1665089786642,137.923533570905,82.4219277952848
"SW_IVT_PR_1.PR_Hols_4",50.012244924718,154.087741840302,58.4699264874586,82.9036951998949,63.8697191438911,80.7388089354699,117.959573065888,57.6958811985662,135.860928979196,81.1893328760091
"SW_IVT_PR_4.PR_Hols_4",48.6041720544275,149.74946889822,59.175066580861,80.5695779405414,64.7125589159188,79.5472736392113,114.638472905814,58.9162126038471,129.801119763852,77.5680425518056
"Zo_IVT_PR_1.PR_Jap_6",45.6231902912448,140.967951251105,54.1785283930241,78.4483055524288,86.8302063355413,16.0503374026675,106.683181624324,53.9551035379147,132.593838419684,81.3590910507474
"Zo_IVT_PR_2.PR_Jap_6",49.6714273534081,153.476319937928,54.1785283930241,85.4091808435676,61.0893198926353,16.0503374026675,116.149394026483,53.9551035379147,121.695859560963,74.6721313488236
"Zo_IVT_PR_5.PR_Jap_6",49.3169084809657,152.380916508027,59.2817482742765,84.799591626945,62.5573832585634,40.5808813928013,115.320403308899,59.0781214861667,133.138685317707,81.6934071012763
"SW_IVT_PR_1.PR_Jap_6",49.2252142501436,152.097596823936,58.3825796035888,84.6419249449133,63.7743056334593,81.8081861054294,115.105989713132,57.6096906432233,131.147636679664,80.4717069879102
"SW_IVT_PR_4.PR_Jap_6",47.8392998840879,147.815355543895,59.0866663043576,82.2588685877453,64.6158863064577,80.6008690474651,111.865230943616,58.8281990233707,125.298054586466,76.8824249533786
"Zo_IVT_NP_10.NP_Sim_3",52.3564642743864,156.563843968835,48.86876064938,88.9534571141216,55.1022598917802,89.4997813852258,121.50219261126,48.6672325516019,136.543275070774,81.2547192671715
"Zo_IVT_NP_13.NP_Sim_3",52.4408820233922,156.816282086395,48.86876064938,89.0968825864091,55.1022598917802,91.5801658225435,121.698098536949,48.6672325516019,138.835702278999,82.6189060361515
"Zo_IVT_NP_15.NP_Sim_3",53.190965367187,159.059289387004,48.86876064938,90.3712716705267,55.1022598917802,90.5535586006759,123.438796121772,48.6672325516019,140.681760532715,83.7174657790519
"Zo_IVT_NP_28.NP_Sim_3",54.6272565742121,163.354294321867,48.86876064938,92.8115256116241,55.1022598917802,93.2691735425085,126.771957237604,48.6672325516019,140.749307884242,83.7576621276651
"SW_IVT_NP_6.NP_Sim_3",53.6264557005242,160.361555335316,48.2016715311287,91.1111682855293,58.121280370219,82.6907320318921,124.449426444021,51.8659437517671,139.266108197102,82.8750337145617
"Zo_IVT_PR_1.PR_Sim_3",47.2210736700127,143.646652708911,53.5902052686321,75.0335204242622,85.8873195536719,15.9452354812532,103.78228895922,53.3692065777749,131.48639688786,81.4142910473003
"Zo_IVT_PR_2.PR_Sim_3",51.4110941250875,156.39270794178,53.5902052686321,81.6913949908371,60.4259526766509,15.9452354812532,112.991099344439,53.3692065777749,120.679439411014,74.7227944196595
"Zo_IVT_PR_5.PR_Sim_3",51.0441587642295,155.276489434845,58.6380094279362,81.108340651884,61.8780743835516,40.3151468789362,112.184650259523,58.4365938174228,132.026693151475,81.7488339224483
"SW_IVT_PR_1.PR_Sim_3",50.9492530813712,154.987786052942,57.7486048046929,80.9575370606127,63.0817822324171,81.2724841241323,111.976066925076,56.9841086239295,130.052274018845,80.5263049177908
"SW_IVT_PR_4.PR_Sim_3",49.5147991564688,150.624172759917,58.445045847672,78.6782130320238,63.9142242044272,80.0730729026227,108.82342976199,58.1893852556598,124.25154842027,76.9345876501049
"Zo_IVT_PR_1.PR_Cont_4",46.249669964287,144.64387744495,58.3313149569422,75.641795066303,93.485745437613,16.2701467153031,111.136954548851,58.0907645769456,135.430953861925,82.6351661661818
"Zo_IVT_PR_2.PR_Cont_4",50.3534958227381,157.478418426184,58.3313149569422,82.3536430602985,65.7718189263613,16.2701467153031,120.998359143938,58.0907645769456,124.299790531906,75.8433249720568
"Zo_IVT_PR_5.PR_Cont_4",49.9941088368237,156.354450899799,63.8256968646315,81.7658620716119,67.3524094133064,41.1366364165939,120.134760005828,63.6064620743334,135.987458869906,82.9747257904437
"SW_IVT_PR_1.PR_Cont_4",49.9011554969525,156.063743279381,62.857606876125,81.6138359600592,68.6626089413051,82.9285489180401,119.911395144708,62.0254759432437,133.953807687849,81.7338639448967
"SW_IVT_PR_4.PR_Cont_4",48.4962103008876,151.669836881489,63.6156618532112,79.3160341231555,69.568696809588,81.7046976573368,116.535342288131,63.3373830438656,127.979061862421,78.0882858845936
"Zo_IVT_NP_10.NP_Cont_2",54.4078953923749,159.656468404608,50.1422765602534,85.7922154550844,56.5382202837521,92.1469519783652,118.074858388604,49.9354966567082,138.170123050722,82.6767288925541
"Zo_IVT_NP_13.NP_Cont_2",54.4956207978395,159.913892962659,50.1422765602534,85.9305438508482,56.5382202837521,94.2888687727418,118.265238199339,49.9354966567082,140.489863435454,84.0647898036615
"Zo_IVT_NP_15.NP_Cont_2",55.2750939091421,162.201206656185,50.1422765602534,87.1596434994202,56.5382202837521,93.2318971811923,119.956834181338,49.9354966567082,142.35791659254,85.1825750456167
"Zo_IVT_NP_28.NP_Cont_2",56.7676618819384,166.581051339975,50.1422765602534,89.5131753201245,56.5382202837521,96.027832945099,123.195973478169,49.9354966567082,142.426268738534,85.2234748560736
"SW_IVT_NP_6.NP_Cont_2",55.7276476258412,163.529196420363,49.4578031540691,87.873245554564,59.6359161892625,85.1365086670083,120.938956640351,53.2175660094758,140.925397434732,84.3253998804765
"Zo_IVT_NP_10.NP_Cont_5",51.3195417241586,159.616679782164,50.8066065605367,82.7811869254023,57.2872895018596,85.8287776932829,126.167402420903,50.5970870507589,133.83615118813,81.2917650845101
"Zo_IVT_NP_13.NP_Cont_5",51.4022875751706,159.874040186418,50.8066065605367,82.9146604430877,57.2872895018596,87.8238312076436,126.370830369255,50.5970870507589,136.083128450604,82.6565738163043
"Zo_IVT_NP_15.NP_Cont_5",52.1375154785817,162.160783849416,50.8066065605367,84.1006226800887,57.2872895018596,86.8393322327831,128.178363945048,50.5970870507589,137.892586524745,83.7556344168033
"Zo_IVT_NP_28.NP_Cont_5",53.5453608621178,166.539537014721,50.8066065605367,86.3715531666269,57.2872895018596,89.4435610648055,131.639505433913,50.5970870507589,137.958794674114,83.7958490918177
"SW_IVT_NP_6.NP_Cont_5",52.564380902783,163.488442659992,50.1130646347453,84.7891796173803,60.4260264701807,79.2990144446506,129.227798525822,53.9226402116745,136.505001087668,82.912818268968
"Zo_IVT_NP_10.NP_Sim2_3",51.7266401936118,158.755934941587,53.6327883301387,86.8830676466928,60.4739674593248,84.30259660723,128.933747976427,53.4116140325489,141.113744837159,82.3168499213615
"Zo_IVT_NP_13.NP_Sim2_3",51.8100424360912,159.011907510683,53.6327883301387,87.0231548947356,60.4739674593248,86.2621746899101,129.141636284507,53.4116140325489,143.482905734695,83.6988688187205
"Zo_IVT_NP_15.NP_Sim2_3",52.551102623738,161.286319738067,53.6327883301387,88.2678826051106,60.4739674593248,85.2951817748475,130.988801828447,53.4116140325489,145.390756511193,84.811788514974
"Zo_IVT_NP_28.NP_Sim2_3",53.9701159109927,165.641460150618,53.6327883301387,90.6513396973681,60.4739674593248,87.8531030059229,134.525832280633,53.4116140325489,145.460564853807,84.8525102949028
"SW_IVT_NP_6.NP_Sim2_3",52.9813542095263,162.606819049568,52.9006672572675,88.9905581450883,63.7873006425865,77.8889436124578,132.061246304269,56.922155295475,143.927718493669,83.9583445003123
