"feature","shap_importance","dataset","seed"
"ENSBTAG00000014218.ENSBTAG00000005903",0.000119768314522779,"vivo",64
"ENSBTAG00000014218.ENSBTAG00000011761",3.38652139822587e-05,"vivo",64
"ENSBTAG00000005850.ENSBTAG00000022799",0,"vivo",64
"ENSBTAG00000010361.ENSBTAG00000022799",4.40413867941182e-05,"vivo",64
"ENSBTAG00000012829.ENSBTAG00000016933",0.000189484126984127,"vivo",64
"ENSBTAG00000012829.ENSBTAG00000017745",0,"vivo",64
"ENSBTAG00000003806.ENSBTAG00000016455",0,"vivo",64
"ENSBTAG00000008096.ENSBTAG00000013674",6.39228369938458e-05,"vivo",64
"ENSBTAG00000008096.ENSBTAG00000019733",0.000686568387796066,"vivo",64
"ENSBTAG00000012109.ENSBTAG00000013674",0.00031101517991287,"vivo",64
"ENSBTAG00000017448.ENSBTAG00000011628",0.000646130797811795,"vivo",64
"ENSBTAG00000021457.ENSBTAG00000023147",0,"vivo",64
"ENSBTAG00000021457.ENSBTAG00000011986",0,"vivo",64
"ENSBTAG00000020244.ENSBTAG00000006359",0,"vivo",64
"ENSBTAG00000020244.ENSBTAG00000000815",3.05681647659064e-05,"vivo",64
"ENSBTAG00000020244.ENSBTAG00000015510",0.000393343214402412,"vivo",64
"ENSBTAG00000038221.ENSBTAG00000006359",0.00023085873190211,"vivo",64
"ENSBTAG00000038221.ENSBTAG00000000815",0.000202545334994463,"vivo",64
"ENSBTAG00000010673.ENSBTAG00000006359",7.46587805822881e-05,"vivo",64
"ENSBTAG00000010673.ENSBTAG00000000815",7.58754297218491e-05,"vivo",64
"ENSBTAG00000016515.ENSBTAG00000006359",0,"vivo",64
"ENSBTAG00000016515.ENSBTAG00000000815",3.35283103140246e-05,"vivo",64
"ENSBTAG00000016515.ENSBTAG00000015510",0,"vivo",64
"ENSBTAG00000015801.ENSBTAG00000015510",0.000269909254905993,"vivo",64
"ENSBTAG00000025410.ENSBTAG00000018343",0,"vivo",64
"ENSBTAG00000007268.ENSBTAG00000015910",0.000507626782208831,"vivo",64
"ENSBTAG00000007148.ENSBTAG00000020199",6.05830932631877e-05,"vivo",64
"ENSBTAG00000007148.ENSBTAG00000034848",9.41305039859907e-05,"vivo",64
"ENSBTAG00000007148.ENSBTAG00000000898",0,"vivo",64
"ENSBTAG00000007148.ENSBTAG00000008165",0,"vivo",64
"ENSBTAG00000010726.ENSBTAG00000025101",0,"vivo",64
"ENSBTAG00000010726.ENSBTAG00000012314",0.000708909510358273,"vivo",64
"ENSBTAG00000047330.ENSBTAG00000017851",0.00232898587775857,"vivo",64
"ENSBTAG00000032808.ENSBTAG00000010785",1.09454871446157e-05,"vivo",64
"ENSBTAG00000032808.ENSBTAG00000004211",8.89818781286099e-05,"vivo",64
"ENSBTAG00000032808.ENSBTAG00000007498",3.33780607632714e-05,"vivo",64
"ENSBTAG00000012088.ENSBTAG00000015910",0.000302233454092654,"vivo",64
"ENSBTAG00000002278.ENSBTAG00000013745",0.00343601014196488,"vivo",64
"ENSBTAG00000002278.ENSBTAG00000019929",0.00706360520196983,"vivo",64
"ENSBTAG00000002278.ENSBTAG00000015910",0.0098288970602185,"vivo",64
"ENSBTAG00000022120.ENSBTAG00000008165",0,"vivo",64
"ENSBTAG00000022120.ENSBTAG00000013745",0,"vivo",64
"ENSBTAG00000022120.ENSBTAG00000019929",0,"vivo",64
"ENSBTAG00000022120.ENSBTAG00000015910",0.000126438199779111,"vivo",64
"ENSBTAG00000022120.ENSBTAG00000017060",0,"vivo",64
"ENSBTAG00000022120.ENSBTAG00000006240",0,"vivo",64
"ENSBTAG00000012413.ENSBTAG00000015457",0.000288357665711055,"vivo",64
"ENSBTAG00000012413.ENSBTAG00000014064",9.72522670469939e-05,"vivo",64
"ENSBTAG00000012413.ENSBTAG00000010543",0,"vivo",64
"ENSBTAG00000020194.ENSBTAG00000011628",0,"vivo",64
"ENSBTAG00000020194.ENSBTAG00000015457",0,"vivo",64
"ENSBTAG00000020194.ENSBTAG00000014064",0,"vivo",64
"ENSBTAG00000020194.ENSBTAG00000010543",0,"vivo",64
"ENSBTAG00000020194.ENSBTAG00000009155",0,"vivo",64
"ENSBTAG00000005198.ENSBTAG00000011578",0.000637842657925419,"vivo",64
"ENSBTAG00000005198.ENSBTAG00000011628",0,"vivo",64
"ENSBTAG00000005198.ENSBTAG00000015457",0.000325896572067232,"vivo",64
"ENSBTAG00000005198.ENSBTAG00000014064",0.000339158194222145,"vivo",64
"ENSBTAG00000005198.ENSBTAG00000010543",0,"vivo",64
"ENSBTAG00000005198.ENSBTAG00000027464",0,"vivo",64
"ENSBTAG00000005198.ENSBTAG00000019866",0.00126800990551883,"vivo",64
"ENSBTAG00000005691.ENSBTAG00000011578",0.0226390716346636,"vivo",64
"ENSBTAG00000005691.ENSBTAG00000015457",0,"vivo",64
"ENSBTAG00000005691.ENSBTAG00000014064",0.00182610294520874,"vivo",64
"ENSBTAG00000005691.ENSBTAG00000010543",0.000277565417438061,"vivo",64
"ENSBTAG00000005691.ENSBTAG00000027464",0.000392588503068776,"vivo",64
"ENSBTAG00000005691.ENSBTAG00000020644",0.000186767411451886,"vivo",64
"ENSBTAG00000005691.ENSBTAG00000019866",0.00635294292385133,"vivo",64
"ENSBTAG00000005691.ENSBTAG00000011154",0.000215746579249023,"vivo",64
"ENSBTAG00000005691.ENSBTAG00000014357",0,"vivo",64
"ENSBTAG00000005691.ENSBTAG00000026676",0,"vivo",64
"ENSBTAG00000005691.ENSBTAG00000015127",0.000321365663187885,"vivo",64
"ENSBTAG00000016177.ENSBTAG00000011628",0,"vivo",64
"ENSBTAG00000038045.ENSBTAG00000018572",0,"vivo",64
"ENSBTAG00000008300.ENSBTAG00000011578",0.000397371661595795,"vivo",64
"ENSBTAG00000008300.ENSBTAG00000001882",0,"vivo",64
"ENSBTAG00000008300.ENSBTAG00000011741",0.000125857231336948,"vivo",64
"ENSBTAG00000008300.ENSBTAG00000001462",2.81338382422566e-05,"vivo",64
"ENSBTAG00000008300.ENSBTAG00000033669",6.80790912300386e-05,"vivo",64
"ENSBTAG00000008300.ENSBTAG00000019289",0.000618899013394054,"vivo",64
"ENSBTAG00000008300.ENSBTAG00000008165",0,"vivo",64
"ENSBTAG00000008300.ENSBTAG00000013745",0.000431549992945586,"vivo",64
"ENSBTAG00000008300.ENSBTAG00000017266",0,"vivo",64
"ENSBTAG00000008300.ENSBTAG00000019929",0,"vivo",64
"ENSBTAG00000008300.ENSBTAG00000015910",6.90097859642808e-05,"vivo",64
"ENSBTAG00000008300.ENSBTAG00000018993",0,"vivo",64
"ENSBTAG00000008300.ENSBTAG00000013125",0.000271835211920071,"vivo",64
"ENSBTAG00000008300.ENSBTAG00000004356",8.09238031835541e-05,"vivo",64
"ENSBTAG00000008300.ENSBTAG00000014357",0,"vivo",64
"ENSBTAG00000008300.ENSBTAG00000017489",0.000438386641264153,"vivo",64
"ENSBTAG00000003329.ENSBTAG00000002081",0.0063005987833893,"vivo",64
