"NOT_PREGNANT","PREGNANT"
100,100
100,100
96.8553459119497,96.8553459119497
84.2767295597484,84.2767295597484
83.8574423480084,83.8574423480084
83.0188679245283,83.0188679245283
82.3899371069183,82.3899371069183
75.6813417190776,75.6813417190776
75.0524109014675,75.0524109014675
75.0524109014675,75.0524109014675
74.2138364779874,74.2138364779874
73.5849056603774,73.5849056603774
72.7463312368973,72.7463312368973
70.230607966457,70.230607966457
69.811320754717,69.811320754717
69.1823899371069,69.1823899371069
66.8763102725367,66.8763102725367
66.4570230607967,66.4570230607967
66.2473794549266,66.2473794549266
65.1991614255765,65.1991614255765
64.5702306079665,64.5702306079665
63.7316561844864,63.7316561844864
57.8616352201258,57.8616352201258
55.3459119496855,55.3459119496855
48.6373165618448,48.6373165618448
45.7023060796646,45.7023060796646
45.2830188679245,45.2830188679245
43.1865828092243,43.1865828092243
38.3647798742138,38.3647798742138
33.1236897274633,33.1236897274633
31.0272536687631,31.0272536687631
28.3018867924528,28.3018867924528
27.2536687631027,27.2536687631027
26.8343815513626,26.8343815513626
23.4800838574423,23.4800838574423
21.3836477987421,21.3836477987421
20.7547169811321,20.7547169811321
20.545073375262,20.545073375262
18.8679245283019,18.8679245283019
18.2389937106918,18.2389937106918
15.5136268343815,15.5136268343815
13.2075471698113,13.2075471698113
12.1593291404612,12.1593291404612
9.01467505241087,9.01467505241087
2.93501048218028,2.93501048218028
2.93501048218028,2.93501048218028
0,0
