"Overall"
67.2269763047958
100
49.6150695371228
48.7157050065546
11.5805946089168
63.7923566041445
51.7863541671995
0
54.0986880021532
59.4058047242305
32.1961341954901
52.1067761500459
23.5204221288394
28.1513212194082
46.6360975246407
