"ENSBTAG00000021105-ENSBTAG00000014031","ENSBTAG00000000470-ENSBTAG00000019929","ENSBTAG00000015089-ENSBTAG00000023144","ENSBTAG00000020645-ENSBTAG00000014798","ENSBTAG00000038735-ENSBTAG00000017489","ENSBTAG00000025644-ENSBTAG00000012100","ENSBTAG00000031998-ENSBTAG00000039292","ENSBTAG00000016800-ENSBTAG00000000782","ENSBTAG00000005691-ENSBTAG00000011154","ENSBTAG00000008027-ENSBTAG00000017489","ENSBTAG00000005077-ENSBTAG00000015910","ENSBTAG00000014583-ENSBTAG00000012100","ENSBTAG00000010303-ENSBTAG00000017060","ENSBTAG00000025644-ENSBTAG00000010986","ENSBTAG00000005077-ENSBTAG00000014798"
69.7970495107989,75.9070633839118,61.6392764816646,21.8681601985076,10.5967405617205,26.016374619252,18.5651151164619,41.6692910316608,74.7802886689739,7.06936369174073,98.5450968062626,18.8431981662756,14.9199537563966,26.016374619252,17.8865115481603
70.2147769426025,44.1636177519707,59.9629198822637,21.962472316763,14.4733837392495,25.1578872093302,20.1138649803254,40.3729741499947,83.5391606434286,7.06936369174073,113.880205362225,18.5829040756739,19.4934359821476,25.1578872093302,20.6699234597419
69.0901326495985,62.3761870305091,63.492235734742,22.3374939785764,12.3422077891765,26.8045185291507,16.5221649600003,33.2967512353048,74.3679866972703,7.9638024613347,107.556394186053,19.7733524467083,13.0489371805051,26.8045185291507,19.5221147376767
69.6400811152615,60.076543352554,62.1724378099461,22.5765392002982,13.4946598589954,25.8239614858231,17.4006623768265,36.0501247141566,74.6717488915631,30.6032786671966,98.3699030864982,19.9581871907378,14.9767342376928,25.8239614858231,17.8547128631593
71.8000618840188,20.3382420170409,62.0220228126445,22.189819061333,12.4528758913746,25.4583393307344,18.1469065656098,42.8052354790618,78.1782835095453,3.98276934679902,98.716730492134,18.8453127234062,15.4952667610557,25.4583393307344,17.9176640661839
71.8686234593378,20.3382420170409,63.0268403146499,22.4301100285894,12.8965225226262,24.8720615079932,16.3375224810971,43.4732250302727,77.4128252867082,3.98276934679902,106.733348305502,18.8622792308229,17.0137414888396,24.8720615079932,19.3727270956301
67.7419957708631,91.0865278863759,59.6707382872964,21.6048758383296,12.0485668890207,26.0113558841031,18.8658022394627,37.5765417183231,75.953659091786,4.31562386228122,94.2187513710045,18.9525484789906,15.6180994839643,26.0113558841031,17.1012545430227
18.2757316947501,76.3363601050896,101.479574228234,21.8681601985076,10.5967405617205,103.409501955307,18.5651151164619,38.0082461772271,71.1826670389122,7.06936369174073,101.484624543603,74.8976660329067,14.9199537563966,26.016374619252,17.8865115481603
18.3851098779067,44.4133876080431,98.7197113019955,21.962472316763,14.4733837392495,99.9971988656516,20.1138649803254,36.8258231039709,79.5201564828751,7.06936369174073,117.277168105632,73.8630529223191,19.4934359821476,25.1578872093302,20.6699234597419
18.0906318520441,62.7289591096546,104.530186221067,22.3374939785764,12.3422077891765,106.542204739016,16.5221649600003,30.371313898568,70.7902005949649,7.9638024613347,110.764722294551,78.5948295419977,13.0489371805051,26.8045185291507,19.5221147376767
18.2346309275758,60.4163096658747,102.357342230671,22.5765392002982,13.4946598589954,102.644701071682,17.4006623768265,32.8827772427015,71.0793490259247,30.6032786671966,101.304204924069,79.3295079552605,14.9767342376928,25.8239614858231,17.8547128631593
18.8002025279845,20.4532661033802,102.109707106526,22.189819061333,12.4528758913746,101.191431524526,18.1469065656098,39.0443870649534,74.4171869858336,3.98276934679902,101.661377936051,74.9060709433883,15.4952667610557,25.4583393307344,17.9176640661839
18.818154761838,20.4532661033802,103.76398434826,22.4301100285894,12.8965225226262,98.861103085442,16.3375224810971,39.6536873596704,73.688554363812,3.98276934679902,109.917125560904,74.973509166721,17.0137414888396,24.8720615079932,19.3727270956301
17.7376342961839,91.6016729337785,98.238679311566,21.6048758383296,12.0485668890207,103.389553560891,18.8658022394627,34.2750839469213,72.2995875216623,4.31562386228122,97.0292274069368,75.3323100423813,15.6180994839643,26.0113558841031,17.1012545430227
18.2757316947501,72.9739425726777,43.3931068594756,21.8681601985076,41.3194377691604,56.769077544213,18.5651151164619,70.0409928480849,71.8786398742312,27.5652811755747,98.9194937435928,41.1168348218161,14.9199537563966,26.016374619252,17.8865115481603
18.3851098779067,42.4570937401994,42.2129774808637,21.962472316763,56.4354742139691,54.8958135303823,20.1138649803254,67.8620423742541,80.297647283299,27.5652811755747,114.312864129551,40.5488596281188,19.4934359821476,25.1578872093302,20.6699234597419
18.0906318520441,59.9659120949701,44.6975618022418,22.3374939785764,48.1254668554541,58.4888483959107,16.5221649600003,55.967775246391,71.4823361761443,31.0529297466899,107.965027247246,43.1464796607588,13.0489371805051,26.8045185291507,19.5221147376767
18.2346309275758,57.755128826436,43.7684442711394,22.5765392002982,52.619176152522,56.3492221165445,17.4006623768265,60.5958600389504,71.7743116921473,119.330114864697,98.7436344200161,43.5497986500583,14.9767342376928,25.8239614858231,17.8547128631593
18.8002025279845,19.5523530856988,43.6625544161032,22.189819061333,48.5569904673773,55.5514156282126,18.1469065656098,71.9503768319828,75.1447846269093,15.5298498831289,99.0917795078366,41.1214488950479,15.4952667610557,25.4583393307344,17.9176640661839
18.818154761838,19.5523530856988,44.3699305523524,22.4301100285894,50.2868836609237,54.2721270390554,16.3375224810971,73.0731857452281,74.4090279600472,15.5298498831289,107.138854413991,41.1584706934071,17.0137414888396,24.8720615079932,19.3727270956301
17.7376342961839,87.5668581921956,42.007286111716,21.6048758383296,46.9804848838941,56.7581264040557,18.8658022394627,63.1615807369769,73.0064808007851,16.8277359036976,94.5767114633441,41.3554428705103,15.6180994839643,26.0113558841031,17.1012545430227
45.3837548841848,69.7071698138698,68.5278254742654,39.0313401703411,41.5958251622067,26.016374619252,52.5397276021137,14.1813531519832,71.0438383039912,27.7496664579996,99.7203835430429,18.8431981662756,68.1907363968007,26.016374619252,31.9247028721065
45.6553715142035,40.5564471208873,66.6641262384292,39.1996729581201,56.8129733871299,25.1578872093302,56.9227274090496,13.7401762795037,79.3650670041513,27.7496664579996,115.238384503367,18.5829040756739,89.0935572743741,25.1578872093302,36.892669823553
44.9241001885052,57.2814606156791,70.5878637413204,39.8690295898903,48.4473800527639,26.8045185291507,46.758128939684,11.3319179758257,70.6521372938521,31.260644051688,108.839153122211,19.7733524467083,59.6393695357633,26.8045185291507,34.8440058173111
45.281690180339,55.1696459145906,69.1205706935408,40.2956889558554,52.9711479533554,25.8239614858231,49.2442980094509,12.2689764353333,70.9407217938362,120.128318836969,99.5431003955761,19.9581871907378,68.4502481148509,25.8239614858231,31.8679470554317
46.6861626967405,18.6770667550015,68.9533459421785,39.6054523215133,48.8817901436078,25.4583393307344,51.356187225186,14.5679503071253,74.2720499130687,15.6337296780955,99.8940641982829,18.8453127234062,70.8201693083831,25.4583393307344,31.9803053789979
46.7307431159782,18.6770667550015,70.0704576660872,40.0343351538006,50.6232546628021,24.8720615079932,46.2355862307111,14.7952878857838,73.5448383553222,15.6337296780955,108.006291279846,18.8622792308229,77.7602652080184,24.8720615079932,34.5773715956373
44.0475084975428,83.6468147241897,66.3392916444886,38.5614176286022,47.2947392504141,26.0113558841031,53.3906794780823,12.7884635218026,72.158580438218,16.9402973108319,95.3424404476924,18.9525484789906,71.3815687581083,26.0113558841031,30.5231385424854
18.2757316947501,70.9836549475403,120.814653208779,21.8681601985076,27.0291381703655,106.456442734178,18.5651151164619,56.8102745758125,69.2696271794684,18.0318473296284,98.0241990619636,77.1045111347862,14.9199537563966,26.016374619252,17.8865115481603
18.3851098779067,41.2991211092667,117.528948820748,21.962472316763,36.917303637127,102.94359680042,20.1138649803254,55.0429270601383,77.3830459290124,18.0318473296284,113.278248045058,76.0394133509588,19.4934359821476,25.1578872093302,20.6699234597419
18.0906318520441,58.330404836282,124.44650358647,22.3374939785764,31.4813067016193,109.68144999358,16.5221649600003,45.3954827002681,68.8877083025342,20.3132950019079,106.987863787969,80.9106108446034,13.0489371805051,26.8045185291507,19.5221147376767
18.2346309275758,56.1799183589874,121.859663868497,22.5765392002982,34.420869678407,105.669107141884,17.4006623768265,49.1493239457186,69.1690858463281,78.0598753686532,97.8499313955129,81.6669364138278,14.9767342376928,25.8239614858231,17.8547128631593
18.8002025279845,19.0190831948741,121.564846395391,22.189819061333,31.7635881642958,104.173017291351,18.1469065656098,58.3589766142199,72.4172191445927,10.1588618073942,98.1949255124402,77.1131636943137,15.4952667610557,25.4583393307344,17.9176640661839
18.818154761838,19.0190831948741,123.534315944227,22.4301100285894,32.8951989671717,101.77402617993,16.3375224810971,59.2696873289578,71.7081685824573,10.1588618073942,106.169168430747,77.1825889717259,17.0137414888396,24.8720615079932,19.3727270956301
17.7376342961839,85.1785641232748,116.956264972318,21.6048758383296,30.7323159703134,106.435906564216,18.8658022394627,51.2303809298175,70.3565303350767,11.0078748258027,93.7207221777682,77.5519618451126,15.6180994839643,26.0113558841031,17.1012545430227
89.2344077682821,68.6777616024958,107.700372784694,61.1751171715667,10.5967405617205,26.016374619252,18.5651151164619,60.9771100371394,71.0112205248583,7.06936369174073,98.7856430120776,18.8431981662756,14.9199537563966,26.016374619252,50.036648251002
89.7684655865827,39.9575253772292,104.771327523605,61.4389507466183,14.4733837392495,25.1578872093302,20.1138649803254,59.080133746463,79.3286287670259,7.06936369174073,114.158184198363,18.5829040756739,19.4934359821476,25.1578872093302,57.8231080300631
88.3306259051121,56.4355504162731,110.937990318551,62.4880556505084,12.3422077891765,26.8045185291507,16.5221649600003,48.7250829972549,70.6196993532153,7.9638024613347,107.818936751549,19.7733524467083,13.0489371805051,26.8045185291507,54.6121688186482
89.0337261934549,54.3549221684577,108.631948836327,63.15677306045,13.4946598589954,25.8239614858231,17.4006623768265,52.7542554030373,70.9081513577472,30.6032786671966,98.6100216486665,19.9581871907378,14.9767342376928,25.8239614858231,49.9476929724977
91.7952269451609,18.4012511404339,108.369133433446,62.0749422343061,12.4528758913746,25.4583393307344,18.1469065656098,62.6394039675214,74.2379499914197,3.98276934679902,98.957695651639,18.8453127234062,15.4952667610557,25.4583393307344,50.1237959087374
