"ENSBTAG00000012829-ENSBTAG00000016933","ENSBTAG00000026236-ENSBTAG00000019929","ENSBTAG00000017745-ENSBTAG00000016933","ENSBTAG00000005111-ENSBTAG00000000231","ENSBTAG00000007737-ENSBTAG00000011909","ENSBTAG00000005111-ENSBTAG00000018114","ENSBTAG00000040584-ENSBTAG00000021923","ENSBTAG00000011412-ENSBTAG00000019929","ENSBTAG00000003329-ENSBTAG00000002081","ENSBTAG00000000470-ENSBTAG00000019929","ENSBTAG00000010738-ENSBTAG00000003220","ENSBTAG00000005111-ENSBTAG00000006420","ENSBTAG00000005111-ENSBTAG00000002081","ENSBTAG00000010820-ENSBTAG00000002107","ENSBTAG00000011808-ENSBTAG00000018105","ENSBTAG00000014737-ENSBTAG00000000802","ENSBTAG00000005198-ENSBTAG00000019866","ENSBTAG00000007338-ENSBTAG00000004917","ENSBTAG00000008027-ENSBTAG00000017489","ENSBTAG00000005691-ENSBTAG00000015127","ENSBTAG00000001460-ENSBTAG00000020661","ENSBTAG00000011966-ENSBTAG00000019929","ENSBTAG00000013155-ENSBTAG00000015910","ENSBTAG00000013155-ENSBTAG00000010682","ENSBTAG00000025644-ENSBTAG00000012100","ENSBTAG00000005691-ENSBTAG00000014357","ENSBTAG00000014583-ENSBTAG00000012100","ENSBTAG00000013103-ENSBTAG00000019929","ENSBTAG00000005198-ENSBTAG00000011578","ENSBTAG00000005359-ENSBTAG00000011909","ENSBTAG00000047567-ENSBTAG00000019866","ENSBTAG00000001725-ENSBTAG00000014798","ENSBTAG00000013472-ENSBTAG00000019929","ENSBTAG00000000130-ENSBTAG00000014357","ENSBTAG00000006295-ENSBTAG00000017489","ENSBTAG00000011082-ENSBTAG00000021527","ENSBTAG00000024394-ENSBTAG00000019866","ENSBTAG00000021105-ENSBTAG00000014031","ENSBTAG00000020645-ENSBTAG00000014798","ENSBTAG00000005691-ENSBTAG00000024269"
7.86992011885282,117.644656620671,20.9664580809771,48.5058827968159,138.917013409137,33.0113664259528,109.700955172831,119.390778207495,20.0510326863182,75.9070633839118,14.5853851674485,46.1775711684039,9.80978123492591,15.2802888404851,35.7740887821336,35.3725171033401,10.9657274996475,12.3434261887495,7.06936369174073,77.7672915836889,106.450418455569,84.1459022097784,71.2237485161527,66.8769126286315,26.016374619252,68.676531954048,18.8431981662756,112.832184257218,10.9657274996475,76.5099734960895,18.4962194154709,11.9353657696213,136.12346052567,49.1342855654243,7.06936369174073,72.5431020293816,10.181087465437,69.7970495107989,21.8681601985076,72.9317307606734
8.34258421209256,127.27245171225,19.1189312154926,49.9396617076538,142.955487963464,33.9871449969302,104.808288404752,115.045526762915,14.1298367894457,44.1636177519707,14.8413956804851,47.5425278268017,10.0997472481925,12.4522877015247,32.7665929176985,46.0400189499144,7.9413789533367,13.8688214428606,7.06936369174073,86.8760254881118,109.646691212744,85.3155455763236,49.3411987888853,46.3298704314596,25.1578872093302,76.7204825958783,18.5829040756739,114.580308182549,7.9413789533367,88.5867822115762,17.8169105177014,14.8710082504634,136.583674927567,60.0822412453708,7.06936369174073,41.6975135681315,6.26995105356735,70.2147769426025,21.962472316763,81.4740846881352
7.44389805212855,123.561891932834,20.5375213024486,44.8092951633173,141.460883677597,30.4956012886347,111.934548943866,120.053015810986,13.8580093137623,62.3761870305091,14.6835706623166,42.6584219707457,9.06218704821144,14.0850569837296,35.8704974838,34.6488456043561,9.40292941931486,12.578844562487,7.9638024613347,77.3385207374577,112.21926408693,78.858298002931,46.334074401319,43.5062729780752,26.8045185291507,68.2978831143816,19.7733524467083,110.395640361989,9.40292941931486,75.0312613923838,17.5996555280641,11.2556741206043,135.416957212053,49.0852531730732,7.9638024613347,69.5337196974493,10.090165514465,69.0901326495985,22.3374939785764,72.5296208340122
8.05447073307629,120.005974885198,19.9810608562226,51.018463177315,139.352610661506,34.7213386361846,106.556624977789,117.555425117737,16.8336433846741,60.076543352554,15.4045073585221,48.569546175288,10.3179229787039,13.0262763232384,39.9094833148522,37.8391505136888,9.98511102870764,14.6259730566349,30.6032786671966,77.6544163237965,108.596364634351,83.0178702628517,53.5325441062801,50.2654149714141,25.8239614858231,68.576851468397,19.9581871907378,114.722075318527,9.98511102870764,71.1355103823331,18.0143615787871,13.6497129122788,136.466398912846,47.6935152541164,17.2809345002686,66.7623324870336,9.42589289766773,69.6400811152615,22.5765392002982,72.8258740708444
8.36648301109347,119.269596406363,19.1475330914834,53.1502612032099,141.718003912937,36.1721640149067,108.154730519086,122.435406799762,18.4072643968549,20.3382420170409,14.2648548817222,50.5990166102408,10.7490556798378,12.4065417172965,30.9549363845932,40.7253084681961,10.379704599135,15.1350707006549,3.98276934679902,81.3010149788517,109.798874707973,83.812399340024,62.8211248669514,58.9871070603178,25.4583393307344,71.7971738424633,18.8453127234062,116.938157133179,10.379704599135,73.9131690009646,17.3383466187186,13.703611931494,142.259736562197,55.4254206901342,3.98276934679902,71.7947631403842,10.1934426913814,71.8000618840188,22.189819061333,76.2457276607887
8.21885303198343,113.034661296046,18.8172301939894,48.6378962716475,140.925425880237,33.1012100684051,106.80354976139,124.420838643363,19.6909321331391,20.3382420170409,14.9628985950588,46.3032479168256,9.83647950807323,15.2517247981338,41.1985740637473,43.1794178120954,10.1524395831413,11.676061076816,3.98276934679902,80.5049815070633,100.986046230421,83.9327626938752,56.4846414456173,53.0373437163508,24.8720615079932,71.0941942600647,18.8622792308229,110.685801481641,10.1524395831413,68.4888370635526,19.2710853413207,13.4011973655915,135.539540650139,48.7347243179085,3.98276934679902,68.0437293639355,13.8104153292496,71.8686234593378,22.4301100285894,75.4991914543879
8.30437868564458,120.217396324026,19.9280787950939,48.2192546349024,139.954589531991,32.8162975655311,111.563890623272,115.919837325569,15.1455834612112,91.0865278863759,14.7086424059619,45.9047013311293,9.75181384206518,13.7513408802581,40.7218360332762,34.9524542069716,10.1894500311228,13.5511421686397,4.31562386228122,78.9875307861669,104.918519906874,80.2978002286335,56.4414406343764,52.9967794812602,26.0113558841031,69.75412890868,18.9525484789906,107.418553266982,10.1894500311228,79.7222629768986,17.6813761565686,12.394083470427,132.753476550582,51.6235006378178,3.98276934679902,62.8845608561534,7.88086215183552,67.7419957708631,21.6048758383296,74.0760956365284
7.86992011885282,118.310002678072,20.9664580809771,50.1384280694104,141.50056489141,41.9164222681652,112.148675249412,120.065999555001,20.0510326863182,76.3363601050896,41.8683737588686,47.8528663987781,9.80978123492591,66.8061322006722,39.4109269247272,52.8485198611603,10.9657274996475,12.3434261887495,7.06936369174073,75.9006946835332,106.220055912476,84.6217941532793,73.3483005345263,69.3072194661069,103.409501955307,61.9640294261306,74.8976660329067,113.470313103015,10.9657274996475,77.9328910393299,18.4962194154709,11.9353657696213,136.89331451124,44.331858787584,7.06936369174073,73.619436695854,10.181087465437,18.2757316947501,21.8681601985076,75.3797973588054
8.34258421209256,127.99224831326,19.1189312154926,51.6204631679079,145.614146206707,43.1554241953669,107.146840072932,115.69617329334,14.1298367894457,44.4133876080431,42.603269939049,49.2673428851274,10.0997472481925,54.4419799306918,36.0976853083854,68.7863645319432,7.9413789533367,13.8688214428606,7.06936369174073,84.7907976684,109.409411820179,85.7980525045152,50.8130104480558,48.0134978069363,99.9971988656516,69.2217575042785,73.8630529223191,115.22832364279,7.9413789533367,90.2343018844789,17.8169105177014,14.8710082504634,137.356131681904,54.2097519864148,7.06936369174073,42.3161868548198,6.26995105356735,18.3851098779067,21.962472316763,84.2088886377756
7.44389805212855,124.260703251631,20.5375213024486,46.3174256986092,144.091745562257,38.7220112140246,114.432106438067,120.731982480985,13.8580093137623,62.7289591096546,42.1502221262337,44.2060445298069,9.06218704821144,61.58052303409,39.5171366543285,51.7673141478298,9.40292941931486,12.578844562487,7.9638024613347,75.4822153405312,111.976417553924,79.3042855996202,47.7161857523731,45.0872908291658,106.542204739016,61.6223900454619,78.5948295419977,111.019989194983,9.40292941931486,76.4266781367399,17.5996555280641,11.2556741206043,136.182815527886,44.2876188628815,7.9638024613347,70.5654036330058,10.090165514465,18.0906318520441,22.3374939785764,74.9641899891249
