"feature","importance"
"ENSBTAG00000008611-ENSBTAG00000011761",0.0477224516520292
"ENSBTAG00000010303-ENSBTAG00000020892",0.0340705564883003
"ENSBTAG00000017564-ENSBTAG00000000561",0.0327281740693452
"ENSBTAG00000021457-ENSBTAG00000011986",0.0303586498100793
"ENSBTAG00000002080-ENSBTAG00000022799",0.0253468263674939
"ENSBTAG00000017745-ENSBTAG00000015361",0.0241267433872102
"ENSBTAG00000017745-ENSBTAG00000018474",0.0235368969629403
"ENSBTAG00000010673-ENSBTAG00000006359",0.0227020065565058
"ENSBTAG00000021105-ENSBTAG00000014031",0.0223307478123963
"ENSBTAG00000011412-ENSBTAG00000019929",0.0205988226307607
"ENSBTAG00000032436-ENSBTAG00000010444",0.0194574625692332
"ENSBTAG00000014583-ENSBTAG00000012100",0.0186981048009179
"ENSBTAG00000010738-ENSBTAG00000003220",0.0151220990241042
"ENSBTAG00000000470-ENSBTAG00000019929",0.0140007935437494
"ENSBTAG00000005339-ENSBTAG00000003166",0.0110208861464263
"ENSBTAG00000014906-ENSBTAG00000011515",0.0080665726202637
"ENSBTAG00000005111-ENSBTAG00000002081",0.00763380006534534
"ENSBTAG00000017246-ENSBTAG00000010444",0.00746322946909744
"ENSBTAG00000010562-ENSBTAG00000011515",0.00706538138421917
"ENSBTAG00000017745-ENSBTAG00000016933",0.00695091413926538
"ENSBTAG00000005339-ENSBTAG00000007213",0.00624194657317431
"ENSBTAG00000040584-ENSBTAG00000021923",0.00600941433217927
"ENSBTAG00000005339-ENSBTAG00000015996",0.00554654015406902
"ENSBTAG00000000575-ENSBTAG00000020679",0.00519335269081544
"ENSBTAG00000018255-ENSBTAG00000015127",0.00511478611216129
"ENSBTAG00000025644-ENSBTAG00000011515",0.00487962214506577
"ENSBTAG00000011808-ENSBTAG00000018105",0.0047605137700566
"ENSBTAG00000003329-ENSBTAG00000002081",0.00472688012919409
"ENSBTAG00000047567-ENSBTAG00000019866",0.00471852251570778
"ENSBTAG00000010138-ENSBTAG00000019866",0.00406751382091247
"ENSBTAG00000001941-ENSBTAG00000023144",0.00387996724099943
"ENSBTAG00000015089-ENSBTAG00000023144",0.00375319458088891
"ENSBTAG00000005339-ENSBTAG00000019866",0.00347244211010353
"ENSBTAG00000014583-ENSBTAG00000011515",0.00322068352574972
"ENSBTAG00000010452-ENSBTAG00000011515",0.00280850964390744
"ENSBTAG00000013103-ENSBTAG00000013745",0.00153946434344426
"ENSBTAG00000003832-ENSBTAG00000022799",0.00149509356999419
"ENSBTAG00000005339-ENSBTAG00000001694",0.000885577808558108
"ENSBTAG00000007737-ENSBTAG00000011909",0.000283064397291033
"ENSBTAG00000005339-ENSBTAG00000015910",0.000261348334273548
"ENSBTAG00000005691-ENSBTAG00000014357",0.000258347726718233
"ENSBTAG00000007737-ENSBTAG00000010444",0.000258085037347339
"ENSBTAG00000005077-ENSBTAG00000015910",0.000234041134439061
"ENSBTAG00000017753-ENSBTAG00000020054",0.000200482612312008
"ENSBTAG00000015362-ENSBTAG00000011909",-0.000372493826700793
"ENSBTAG00000031998-ENSBTAG00000039292",-0.000492071056500482
"ENSBTAG00000005339-ENSBTAG00000011628",-0.000812269815480243
"ENSBTAG00000020221-ENSBTAG00000006835",-0.000863916165459389
"ENSBTAG00000039355-ENSBTAG00000011515",-0.00106811684179622
"ENSBTAG00000005077-ENSBTAG00000015127",-0.00107464735094084
"ENSBTAG00000025644-ENSBTAG00000012100",-0.00297860298971631
"ENSBTAG00000015362-ENSBTAG00000006420",-0.00482453304938937
"ENSBTAG00000003835-ENSBTAG00000002081",-0.00492474397686118
"ENSBTAG00000005710-ENSBTAG00000009851",-0.00510381717575137
"ENSBTAG00000006045-ENSBTAG00000011944",-0.00620510403094354
"ENSBTAG00000034077-ENSBTAG00000023731",-0.00756525166666214
"ENSBTAG00000007740-ENSBTAG00000015127",-0.00772209826505568
"ENSBTAG00000012817-ENSBTAG00000007909",-0.00975518108852094
"ENSBTAG00000007446-ENSBTAG00000003060",-0.0126753522663677
"ENSBTAG00000001460-ENSBTAG00000020661",-0.0131889748305293
"ENSBTAG00000034077-ENSBTAG00000018999",-0.0265823715593742
"ENSBTAG00000010361-ENSBTAG00000007909",-0.0271878026353484
"ENSBTAG00000034077-ENSBTAG00000017846",-0.0290870161499514
