"feature","importance"
"ENSBTAG00000005947-ENSBTAG00000015910",0.0625
"ENSBTAG00000000575-ENSBTAG00000026676",0.0625
"ENSBTAG00000005339-ENSBTAG00000000782",0.0625
"ENSBTAG00000015089-ENSBTAG00000002135",0.03125
"ENSBTAG00000019336-ENSBTAG00000002107",0
"ENSBTAG00000005947-ENSBTAG00000013745",0
"ENSBTAG00000010963-ENSBTAG00000002414",0
"ENSBTAG00000021217-ENSBTAG00000015910",0
"ENSBTAG00000017122-ENSBTAG00000018052",0
"ENSBTAG00000011810-ENSBTAG00000003777",0
"ENSBTAG00000012004-ENSBTAG00000019832",0
"ENSBTAG00000011966-ENSBTAG00000012897",-0.03125
"ENSBTAG00000023907-ENSBTAG00000000782",-0.03125
"ENSBTAG00000017122-ENSBTAG00000011741",-0.03125
"ENSBTAG00000007446-ENSBTAG00000015591",-0.03125
