"ENSBTAG00000019336-ENSBTAG00000002107","ENSBTAG00000011966-ENSBTAG00000012897","ENSBTAG00000023907-ENSBTAG00000000782","ENSBTAG00000017122-ENSBTAG00000011741","ENSBTAG00000005947-ENSBTAG00000015910","ENSBTAG00000000575-ENSBTAG00000026676","ENSBTAG00000005339-ENSBTAG00000000782","ENSBTAG00000005947-ENSBTAG00000013745","ENSBTAG00000010963-ENSBTAG00000002414","ENSBTAG00000021217-ENSBTAG00000015910","ENSBTAG00000017122-ENSBTAG00000018052","ENSBTAG00000011810-ENSBTAG00000003777","ENSBTAG00000007446-ENSBTAG00000015591","ENSBTAG00000015089-ENSBTAG00000002135","ENSBTAG00000012004-ENSBTAG00000019832"
51.3079925847821,86.4859237302922,60.7332739138553,67.688308422221,88.0708424698491,57.88091722392,41.1746442438004,90.9248184583549,33.1353593789162,55.4390314043032,97.5474868610642,59.0647099422445,56.5390346175346,87.116923143488,49.8382116070549
48.9974395544113,85.0054753208926,65.088175875629,67.4836057922014,83.0852236778711,63.2611822532617,40.4676293004737,85.7776384059062,37.1725105007866,57.6845400082954,97.2524842590239,55.9624422116382,50.7159380944266,87.9304849939973,48.8836950184921
51.4537036284885,81.9024554134896,60.9117052703397,67.7240632858958,82.8561735065839,55.6731514941789,42.4306945232076,85.5411657589087,36.110213101339,50.6203769818644,97.599014180565,61.3628605946571,50.1731460123276,84.1745972780556,43.573864885026
50.8842553605207,80.8141621779063,61.1326875852483,66.1635796091391,85.0270025507647,62.3829438314045,39.5393614257457,87.7823415125508,38.6954500780649,52.4545369669901,95.3501581446627,63.5039719823791,56.5275415736664,87.5306070358766,47.3078082096796
49.7540828044683,84.4478816889313,62.397506482901,65.947547574595,87.4033995970764,67.7686182497356,45.4068255331136,90.2357467935874,38.4520430211262,57.2241951915163,95.0388284255063,57.5915875327079,54.6897676479437,88.7565758929996,47.8024884649285
51.3079925847821,86.4859237302922,60.7332739138553,67.688308422221,85.9239719053485,57.88091722392,41.1746442438004,88.7643679732435,33.1353593789162,54.0876145073084,72.6397343403147,59.0647099422445,58.6998812112487,87.116923143488,49.8382116070549
48.9974395544113,85.0054753208926,65.088175875629,67.4836057922014,81.0598857106541,63.2611822532617,40.4676293004737,83.7394892663439,37.1725105007866,56.2783851731924,72.4200576338053,55.9624422116382,52.6542336953276,87.9304849939973,48.8836950184921
51.4537036284885,81.9024554134896,60.9117052703397,67.7240632858958,80.8364190112259,55.6731514941789,42.4306945232076,83.5086354091728,36.110213101339,49.3864226530695,72.6781046860842,61.3628605946571,52.0906968228438,84.1745972780556,43.573864885026
50.8842553605207,80.8141621779063,61.1326875852483,66.1635796091391,82.9543305534865,62.3829438314045,39.5393614257457,85.6965589339266,38.6954500780649,51.1758719942156,71.0034710253501,63.5039719823791,58.6879489185524,87.5306070358766,47.3078082096796
49.7540828044683,84.4478816889313,62.397506482901,65.947547574595,85.2727990422278,67.7686182497356,45.4068255331136,88.0916692332468,38.4520430211262,55.8292620128543,70.7716361639971,57.5915875327079,56.7799377212832,88.7565758929996,47.8024884649285
51.3079925847821,86.4859237302922,60.7332739138553,67.688308422221,90.2415198727665,57.88091722392,41.1746442438004,88.9570244806772,33.1353593789162,56.8054342833281,72.6397343403147,59.0647099422445,59.0255089417411,87.116923143488,49.8382116070549
48.9974395544113,85.0054753208926,65.088175875629,67.4836057922014,85.1330207977367,63.2611822532617,40.4676293004737,83.9212396455186,37.1725105007866,59.106287819287,72.4200576338053,55.9624422116382,52.9463242117858,87.9304849939973,48.8836950184921
51.4537036284885,81.9024554134896,60.9117052703397,67.7240632858958,84.898325238975,55.6731514941789,42.4306945232076,83.6898847370939,36.110213101339,51.8680147398354,72.6781046860842,61.3628605946571,52.379661213166,84.1745972780556,43.573864885026
50.8842553605207,80.8141621779063,61.1326875852483,66.1635796091391,87.122658591956,62.3829438314045,39.5393614257457,85.8825569883292,38.6954500780649,53.7473811692438,71.0034710253501,63.5039719823791,59.0135104566555,87.5306070358766,47.3078082096796
49.7540828044683,84.4478816889313,62.397506482901,65.947547574595,89.5576265707594,67.7686182497356,45.4068255331136,88.2828656977291,38.4520430211262,58.6345969081217,70.7716361639971,57.5915875327079,57.0949148877811,88.7565758929996,47.8024884649285
79.1509391026653,89.055419139599,64.760564448813,70.8634273448021,99.1338670451185,75.120503592033,51.7082080711887,95.7760425268184,40.9679140980253,62.8202877207868,76.0471144390539,64.9255483532904,55.7822632788402,87.0339998129042,53.0326755733819
81.1933401868564,88.2614212369804,65.286236329718,71.0535558612026,94.1937986819433,79.1024637780199,48.0967180333377,91.0033022742717,43.2061944655438,47.5280854313836,76.2511509299011,69.8870294770673,51.3691047149071,91.2928552619831,47.1685860763252
73.2428212146208,86.1449730547517,62.5712408272478,68.9434142289656,96.2420196099835,70.8517430815288,47.6960499679208,92.9821466445715,38.116601555059,63.6561772583834,73.9866516218372,59.4213276042422,67.4952311923938,86.4995882404517,53.3332314169439
76.1835043491871,86.1037360467844,64.6537211941802,70.5486078714273,99.4289547400113,71.752766349334,46.9721216875821,96.0611351239057,38.4541487833247,63.7514053321328,75.7092657995451,61.9569779180347,53.7940799832772,90.889901814109,55.9504606598415
77.1416436890939,87.6796821599905,64.9748898355458,65.707845954364,98.1069053915021,66.2520941167881,47.1947852316759,94.7838657264782,38.4541487833247,59.4675989745643,70.5144002776176,59.7659858185336,52.8881979525713,92.4713861984044,56.4172590198833
56.0188234981162,90.5561119194585,79.1983933039673,79.0107022486605,95.9159661748408,79.8504110998927,63.2361227039991,84.8730353340503,43.9779242416824,60.7811313300066,79.328801181805,75.5356390502897,18.2833168584855,98.8904137680121,60.412371082596
57.4643263202528,89.7487341806526,79.8412593556624,79.2226901267688,91.1362532054269,84.0830924935273,58.8194810198896,80.6436169804864,46.3806563944312,45.9853163250128,79.5416425280631,81.3079221780524,16.8368503361827,103.729441945999,53.7322715604149
51.8373719963578,87.5966212568876,76.5209782022593,76.869942334936,93.1179885609445,75.3128712092935,58.329487343965,82.3971925483432,40.9171189806703,61.5898877621301,77.1794225186542,69.1319221422577,22.1223848906715,98.283200706038,60.7547503979144
53.9186310609595,87.5546893548789,79.0677302349484,78.6596875065726,96.2014752768823,76.2706267474558,57.4441652786293,85.1256733991415,41.2794666070869,61.6820247176721,78.9763732461649,72.0819467738275,17.6316655444501,103.271595204781,63.736176896213
54.5967511082683,89.1571920884051,79.4605007518866,73.2623759056994,94.922339857547,70.4236087152027,57.7164698066965,83.9938065163705,41.2794666070869,57.537271386249,73.5573319426915,69.5329041767685,17.3347516648355,105.068521066706,64.2679319970577
47.8094338409906,83.4129699779528,53.4502892251689,68.2488279636674,87.8236868729032,49.0758582054917,36.2370822738158,89.4879339704881,29.7119121781564,55.2834513449263,17.8223678948324,56.049511214187,58.7593208091401,71.5695642302989,51.1951881320925
45.6564314201868,81.9851237643626,57.2829620650066,68.042430213368,82.8520593583346,53.6376574366003,35.6148508218949,84.4220947807326,33.3319568021263,57.5226583171423,17.7684695826085,53.1056113774477,52.7075514604329,72.2379334175284,50.214682316355
47.9452092271055,78.9923580608433,53.6073235326633,68.2848789094908,82.6236519767634,47.2039459570289,37.3425100959828,84.1893591098879,32.379412823999,50.4783196432525,17.831782169606,58.2303434046819,52.1434439495695,69.1523418076739,44.7602780777854
47.4145901574102,77.9427332540365,53.8018061924037,66.7114730366367,84.7883889644446,52.8930198888756,34.7978985454044,86.395117573404,34.6975507724613,52.307332375402,17.4209059809508,60.2621530394756,58.7473764337843,71.9094198500684,48.5958878401781
46.3614811323746,81.4473421361321,54.9149511217038,66.4936520642426,87.15811706319,57.4594056127309,39.9617508021089,88.8097517020694,34.4792918117963,57.063605378524,17.364024630442,54.6515903390328,56.8374331811855,72.916595651258,49.1040370677702
40.2226830386223,86.5515306766822,66.6560561529384,60.201852125586,86.1963966260348,46.3689282733251,45.1900452902457,90.0522954489363,29.0170746930923,54.2591010313598,17.8223678948324,55.4429985220114,58.1915787085701,80.3435957223394,49.8084096247375
