"feature","importance"
"ENSBTAG00000017060-ENSBTAG00000010303",0.112167232770027
"ENSBTAG00000009478-ENSBTAG00000018035",0.0778283313277959
"ENSBTAG00000017745-ENSBTAG00000010423",0.0769379978266642
"ENSBTAG00000000575-ENSBTAG00000015296",0.0537599156123683
"ENSBTAG00000005947-ENSBTAG00000015910",0.0385100064057715
"ENSBTAG00000000575-ENSBTAG00000020679",0.0318342223173469
"ENSBTAG00000034077-ENSBTAG00000017846",0.0198437399545979
"ENSBTAG00000007737-ENSBTAG00000018035",0.00531580484059058
"ENSBTAG00000040584-ENSBTAG00000021923",0.00232477566919287
"ENSBTAG00000017060-ENSBTAG00000007103",-0.0532537975879172
"ENSBTAG00000013155-ENSBTAG00000010682",-0.0672529915474794
"ENSBTAG00000021466-ENSBTAG00000010682",-0.0737396146135206
"ENSBTAG00000021217-ENSBTAG00000010682",-0.0865230620329792
"ENSBTAG00000013103-ENSBTAG00000010682",-0.0942288844397473
"ENSBTAG00000005947-ENSBTAG00000013125",-0.220514945205199
