"ENSBTAG00000021217-ENSBTAG00000010682","ENSBTAG00000013103-ENSBTAG00000010682","ENSBTAG00000021466-ENSBTAG00000010682","ENSBTAG00000005947-ENSBTAG00000013125","ENSBTAG00000017745-ENSBTAG00000010423","ENSBTAG00000005111-ENSBTAG00000008997","ENSBTAG00000000575-ENSBTAG00000015296","ENSBTAG00000017745-ENSBTAG00000015361","ENSBTAG00000013155-ENSBTAG00000010682","ENSBTAG00000010963-ENSBTAG00000009024","ENSBTAG00000006045-ENSBTAG00000011944","ENSBTAG00000017060-ENSBTAG00000010303","ENSBTAG00000017060-ENSBTAG00000007103","ENSBTAG00000007338-ENSBTAG00000017593","ENSBTAG00000016542-ENSBTAG00000018169","ENSBTAG00000009478-ENSBTAG00000018035","ENSBTAG00000001725-ENSBTAG00000001338","ENSBTAG00000026779-ENSBTAG00000007103","ENSBTAG00000025471-ENSBTAG00000012642","ENSBTAG00000000575-ENSBTAG00000020679","ENSBTAG00000034077-ENSBTAG00000017846","ENSBTAG00000040584-ENSBTAG00000021923","ENSBTAG00000011412-ENSBTAG00000017266","ENSBTAG00000005947-ENSBTAG00000017060","ENSBTAG00000007737-ENSBTAG00000018035","ENSBTAG00000005947-ENSBTAG00000015910","ENSBTAG00000016648-ENSBTAG00000017266","ENSBTAG00000017473-ENSBTAG00000017266","ENSBTAG00000017753-ENSBTAG00000015228","ENSBTAG00000017753-ENSBTAG00000020979"
62.1411693308248,127.356313185283,160.978051985071,56.2720740841974,75.9328443419219,34.1152296078704,38.8195277851136,86.9603482727657,55.0820694936031,36.7841766225882,89.1046759320196,45.3242816180888,40.9734986077766,44.2435323293866,44.4082859532883,65.2377215281622,42.2635931322775,52.294534638981,26.3884570365212,43.7807729312544,76.1699229268015,109.646740474098,125.810249180387,47.8491545485431,154.690228188664,84.8609400335758,117.297581963054,89.7946718142488,86.5975155479355,97.8343889713358
54.6353569865425,122.875528179915,165.193895093213,52.7516656742506,71.5100074789736,32.5233826268768,52.2992468224853,81.8951958043066,58.1196167186037,40.2742924867106,88.867800918066,38.3254618493419,34.6465117960014,35.320055884942,49.6320514163293,22.2584791970449,41.4941146809916,54.2587616723334,25.2314889317343,58.9832380827905,73.2141110150826,109.900826014718,133.157756839181,44.8556880943035,156.43615274601,79.5519982212803,118.306582422537,89.9371648830528,83.94596445393,94.8387732257003
35.6581791394251,68.1585022742791,95.0251293357138,61.0257668792474,117.664007697266,37.0782887801139,52.6251495982151,89.1609759413619,38.57105457665,42.9525157848701,90.5723736934063,47.3329501508983,42.7893503851097,45.2355039738369,48.7449047831066,9.57876010105026,42.7679169656012,55.7196199012179,27.1792708507989,59.350792152507,77.3788791822281,105.850837371342,22.8154072131183,51.891304850064,27.6688346018967,93.999646117282,21.4766059682307,14.0941716075489,86.826318751016,98.0928816246923
34.773995960055,73.0418725368021,96.6276699176855,59.6538374458814,120.970237876475,37.2280364416881,57.6029199969657,91.6663020409418,35.5540930232697,41.0871553577333,93.0256098550627,47.4237636521711,42.8714464875769,46.936563418915,47.2946072719865,9.69441828795981,44.2700697263295,48.7164522578263,24.429044432169,64.9647356486252,74.7167401447802,108.938028496037,23.3385042412586,50.7247286298841,27.2954034207147,91.8864259509634,21.392600457253,14.9347768660492,87.273427038316,98.5980065790889
33.1380995096708,67.9427914559757,89.8820977010574,63.6577361890092,120.562335287034,32.6836525408579,46.8760025089017,91.3572101302089,37.5336917307697,39.1150361440467,92.7677476190894,41.2773804853428,37.3150689094182,37.0761960292821,48.4874466305904,3.98960994084555,37.3937740923506,51.4825544646561,24.7174603358418,52.8668878490102,69.0437782248913,105.20316880634,21.8072044092133,54.1293155919709,27.5054381965683,98.05373992652,21.6503359925146,15.161660567832,85.9687702288544,97.1240578062709
33.1840546896989,67.4177784065892,94.260082356123,56.6386857475529,126.581413764633,36.7553564001747,48.9820254303019,95.9182217924259,34.4257343743873,40.2715330907057,90.0785447107816,44.3911726107819,40.1299609002416,44.2552276128277,49.6320514163293,3.98960994084555,34.888772612285,53.9213377540502,25.2314889317343,55.2420664400594,71.852617833251,106.663512483652,22.1161561603957,48.1608910257334,27.9171799289059,87.2421059018009,21.2966523073791,14.1086452252831,86.7051087510107,97.9559434433518
32.7792445442746,67.1173494880238,88.5160160852988,65.6240610159647,119.080047939945,34.3483044470067,51.4929925973957,90.2339933617304,37.3168867638251,40.2693278079276,92.4118864992164,47.3294625605957,42.7861975766966,44.8172921985331,52.2398384988082,3.98960994084555,49.6328151701821,52.62142868648,27.7335663119029,58.0739422935963,74.6684561170623,110.596028331533,21.2565992340432,55.8013168833549,27.6497234940623,101.082523460714,21.6379386506386,15.5022349362898,85.6928784626331,96.8123663888013
35.6581791394251,68.1585022742791,95.0251293357138,93.194876570171,77.8544088426746,37.0782887801139,52.6251495982151,89.1609759413619,38.57105457665,42.9525157848701,90.5723736934063,47.3329501508983,42.7893503851097,45.2355039738369,48.7449047831066,53.669168445624,42.7679169656012,55.7196199012179,27.1792708507989,59.350792152507,73.763935939819,105.484947506912,22.8154072131183,51.891304850064,155.026676655206,93.281309502229,21.4766059682307,14.0941716075489,86.826318751016,98.0928816246923
34.773995960055,73.0418725368021,96.6276699176855,91.0997485489448,80.0420327485546,37.2280364416881,57.6029199969657,91.6663020409418,35.5540930232697,41.0871553577333,93.0256098550627,47.4237636521711,42.8714464875769,46.936563418915,47.2946072719865,54.3171937275896,44.2700697263295,48.7164522578263,24.429044432169,64.9647356486252,71.22616522646,108.561467275857,23.3385042412586,50.7247286298841,152.934366089509,91.184238369272,21.392600457253,14.9347768660492,87.273427038316,98.5980065790889
33.1380995096708,67.9427914559757,89.8820977010574,97.2142616185404,79.7721370039859,32.6836525408579,46.8760025089017,91.3572101302089,37.5336917307697,39.1150361440467,92.7677476190894,41.2773804853428,37.3150689094182,37.0761960292821,48.4874466305904,22.3535244320503,37.3937740923506,51.4825544646561,24.7174603358418,52.8668878490102,65.8182295717933,104.839517708928,21.8072044092133,54.1293155919709,154.1111772473,97.3044223009597,21.6503359925146,15.161660567832,85.9687702288544,97.1240578062709
33.1840546896989,67.4177784065892,94.260082356123,86.4951904297149,83.7547635167327,36.7553564001747,48.9820254303019,95.9182217924259,34.4257343743873,40.2715330907057,90.0785447107816,44.3911726107819,40.1299609002416,44.2552276128277,49.6320514163293,22.3535244320503,34.888772612285,53.9213377540502,25.2314889317343,55.2420664400594,68.4958473807607,106.294813481439,22.1161561603957,48.1608910257334,156.418139333813,86.5754097850367,21.2966523073791,14.1086452252831,86.7051087510107,97.9559434433518
