"ENSBTAG00000021466-ENSBTAG00000010682","ENSBTAG00000020342-ENSBTAG00000035084","ENSBTAG00000011802-ENSBTAG00000019289","ENSBTAG00000016208-ENSBTAG00000015127","ENSBTAG00000013760-ENSBTAG00000019289","ENSBTAG00000013898-ENSBTAG00000016159","ENSBTAG00000001941-ENSBTAG00000011409","ENSBTAG00000010161-ENSBTAG00000014162","ENSBTAG00000021316-ENSBTAG00000015910","ENSBTAG00000014583-ENSBTAG00000011050","ENSBTAG00000017564-ENSBTAG00000019832","ENSBTAG00000008237-ENSBTAG00000005273","ENSBTAG00000003253-ENSBTAG00000007665","ENSBTAG00000001745-ENSBTAG00000019289","ENSBTAG00000005691-ENSBTAG00000010543","ENSBTAG00000005077-ENSBTAG00000009851","ENSBTAG00000007148-ENSBTAG00000008165","ENSBTAG00000011851-ENSBTAG00000007338","ENSBTAG00000011802-ENSBTAG00000017266","ENSBTAG00000021302-ENSBTAG00000015910","ENSBTAG00000019866-ENSBTAG00000009851","ENSBTAG00000004924-ENSBTAG00000031718","ENSBTAG00000011966-ENSBTAG00000019289","ENSBTAG00000001492-ENSBTAG00000007213","ENSBTAG00000017866-ENSBTAG00000008008","ENSBTAG00000022120-ENSBTAG00000008165","ENSBTAG00000013472-ENSBTAG00000008165","ENSBTAG00000013103-ENSBTAG00000019289","ENSBTAG00000025257-ENSBTAG00000001338","ENSBTAG00000002006-ENSBTAG00000008165","ENSBTAG00000021217-ENSBTAG00000010682","ENSBTAG00000002006-ENSBTAG00000015127","ENSBTAG00000013155-ENSBTAG00000008165","ENSBTAG00000014575-ENSBTAG00000019289","ENSBTAG00000019269-ENSBTAG00000019289","ENSBTAG00000007244-ENSBTAG00000011741","ENSBTAG00000017753-ENSBTAG00000015228","ENSBTAG00000001321-ENSBTAG00000005273","ENSBTAG00000003253-ENSBTAG00000011434","ENSBTAG00000025868-ENSBTAG00000008165","ENSBTAG00000014583-ENSBTAG00000020667","ENSBTAG00000008096-ENSBTAG00000019733","ENSBTAG00000007773-ENSBTAG00000018993","ENSBTAG00000012004-ENSBTAG00000013755","ENSBTAG00000010673-ENSBTAG00000006359","ENSBTAG00000014906-ENSBTAG00000011515","ENSBTAG00000015362-ENSBTAG00000018105","ENSBTAG00000005077-ENSBTAG00000001060","ENSBTAG00000000073-ENSBTAG00000000736","ENSBTAG00000014051-ENSBTAG00000015910","ENSBTAG00000021105-ENSBTAG00000005273","ENSBTAG00000017685-ENSBTAG00000007421","ENSBTAG00000017564-ENSBTAG00000018035","ENSBTAG00000005481-ENSBTAG00000003166","ENSBTAG00000032436-ENSBTAG00000018035","ENSBTAG00000013155-ENSBTAG00000010682","ENSBTAG00000018200-ENSBTAG00000007626","ENSBTAG00000025644-ENSBTAG00000004337","ENSBTAG00000005198-ENSBTAG00000010543","ENSBTAG00000019839-ENSBTAG00000013755"
138.795450984976,109.675937500977,63.0520180529048,121.298077324166,34.0260410903182,26.6109196916943,52.9359599409772,31.8431617455903,63.5884220265324,75.8936429303278,62.7445272696714,68.3245409619156,32.9167959212565,73.3473802903568,81.4519979824969,57.1783062065628,34.9774926254861,59.0881925394471,91.9614233349414,43.6774036860593,54.9669225204964,91.8175105432105,54.0468583355894,43.0892016815585,47.6642103045035,40.161922974278,90.7291776826265,74.6871454672783,40.8245607193012,55.7332388939592,53.5781835824765,84.7006364766633,32.988153633935,56.651862526152,55.1159886744245,69.0296608621118,86.5975155479355,34.437686747371,29.3059732995362,61.8018826675704,67.3838591275746,52.4218141073675,52.1510331693525,73.1130275041422,59.7873164122096,60.6957852467046,29.7212912973034,62.8148563153086,63.8947009051033,73.0448052087486,64.1674496813747,83.3209170174123,17.5169018431304,71.8153048669008,25.9989542195902,47.4918200479866,37.9064912145842,92.1591726743727,56.3070213492072,79.2928564237217
146.276834225619,119.686116426736,65.6104735106658,117.880058953484,45.5121739161382,9.18509656550509,54.2962776555348,14.4237660180567,75.8956033926178,71.7272787866112,60.7500707159136,68.1950099816694,42.3143889473229,79.6361744785249,81.4058472647509,56.6823371248071,30.4455157920963,55.0645530512201,95.6929328520092,56.7168303975135,55.6368346912914,139.292522987882,54.9565566700413,13.5718578386501,54.4591029969117,13.5218045498134,92.4347345551042,72.2783237846373,31.1544800563572,52.4744421871963,49.2991258182351,79.7480774528455,39.9861930920491,61.8970759610769,56.3927321584762,67.4274884588856,88.3879591633491,31.0113595057203,37.6726931637853,62.1969709154261,63.6846600419264,55.2202562504599,55.8841480264915,77.0314887989015,62.100546711508,61.0850542877177,38.4036698750782,62.2699953588687,65.9058928469124,22.5670122311141,63.7819485708101,79.2258421887481,16.9600931268513,72.2513920511147,25.6821408790496,57.566637642251,34.7623452342783,91.6221838943888,58.0481915248794,85.1843384016647
142.430355484446,107.949907701291,62.2980512275213,126.825919929221,47.0764603410923,9.18509656550509,57.5865824973576,14.4237660180567,76.5972614542472,71.7263081619236,63.6474970122863,69.0772649644146,40.3471855222505,80.28441230794,84.4419661072754,62.0396267595931,30.664097292409,58.1965419915975,90.8617620623805,51.0773689745675,59.8472958914019,113.481532234546,54.6424778263722,13.5718578386501,59.5931575437091,13.5218045498134,90.1129594144403,72.0594230314328,29.0626565895337,48.9034347414244,47.1066640399871,74.3210358969927,34.8073132161705,61.2591889021588,54.9732871262936,67.3121895839389,83.94596445393,30.9789853127941,35.9212829965308,63.2113360194462,63.6837982512059,56.5143623088688,47.2789356134525,81.6034143888141,61.8565295862393,63.1487649389732,32.6880523021566,68.155398424725,66.6224287071551,22.5670122311141,66.2208631242689,85.6510845957877,17.7689912768546,67.8337590352217,25.7562416150768,50.1107965592765,34.5533212169956,88.7620829415012,57.2506034946378,82.6276822998456
139.848137843766,102.57888712413,62.3869833749158,120.647244528871,34.3684706560122,9.18509656550509,54.7068002965604,14.4237660180567,65.0463270831132,71.189341069011,60.9335665615507,65.9561265887227,40.1926397444373,75.0971686052076,78.9453418257958,49.3936399856464,30.1868287153354,54.2245736138369,90.9914696769372,48.075193820369,52.256854870247,118.151431707359,52.220301087155,13.5718578386501,48.4948736986776,13.5218045498134,87.9151363127401,69.3768454648351,29.0626565895337,53.5840284760136,48.880812208109,81.4343721443746,36.1660223623282,57.9898634237323,56.0606783106969,64.5213999940003,86.4163211071163,30.9789853127941,35.7836901867998,59.2987186173844,63.2070400729461,50.1968319613881,54.2555592871796,70.8826277762464,61.3963194902671,63.4243775112645,33.391517328183,54.2627895863125,63.9305728677702,22.5670122311141,64.8255680019129,80.0582876478799,17.0113211599008,73.2424876079698,25.8554682064788,52.0668796727156,35.4024288404635,92.3220894653373,58.5651008279769,71.5830862970449
147.826081124236,114.644602836136,65.8230722625599,119.953926078157,41.794019885234,9.18509656550509,54.7224283873214,14.4237660180567,72.7125315201955,73.1156031830105,62.6825391934733,68.2754237837277,35.9510605152385,80.5356078958309,77.4544860173918,56.9517595572871,29.5850113143709,59.0131561384524,96.0030083171119,43.8912177438258,61.479428903093,157.176190116491,53.4508575057064,13.5718578386501,58.8204372654912,13.5218045498134,93.0872586964046,73.3976239809895,25.7037960396797,58.0315181979814,49.7361244031903,88.1934483733881,39.654041090206,56.5807244470259,55.9880492177876,73.3060629629804,87.5543557168631,25.4548732158905,32.0073928844704,60.6900864234291,64.9173147405053,53.7494379913721,47.1596985287055,80.0835145340053,61.5372729837674,59.5269969380602,38.5648832809252,62.565977043307,66.129095204873,22.5670122311141,63.5651424001625,83.3235216751065,17.4995961259076,72.4104043483497,25.700074711918,57.0884507368801,40.2723192990022,91.1127102503604,53.5911868829393,83.2008824099544
95.9329994503227,47.2377157720154,66.2812772566607,23.1822013791618,37.7712396038615,16.3034267142538,52.6547302272678,33.6759237002355,74.3775317197463,73.6970585971645,59.8597453862331,68.2754640767924,40.7843046809209,76.4761702709395,84.8309496557781,51.4167615761699,30.8973370387712,57.3711443744103,19.9371808083404,51.8802482858005,59.2270908287489,71.6183173369628,52.3341172490938,46.3086621430543,52.7316307376036,31.9319475966135,90.6282785943494,72.3765445020282,30.0848940672378,55.6893806154907,27.9612387411938,16.4029850631631,43.7527332944758,54.2918209012054,57.5671076819902,72.2359134840213,86.9553718682522,32.2881077671103,36.310452173973,61.2280221188465,65.4335728644208,51.3866394501334,55.30513802201,47.3122804489079,61.8924880296911,65.566499865859,33.3052394072943,56.485347413717,64.9979095156448,57.1554578212631,65.9590028036769,80.5775373032067,16.7115337370987,70.0616152995909,25.4586579186807,41.906646734361,39.4268603936196,91.2178609496048,65.5813564847242,53.6809038832668
95.0251293357138,44.5527402322046,63.9132050668743,23.4225558219398,36.9915559314996,20.4144989114374,55.0964606432161,40.3518838811201,89.1559586128297,71.3055152198465,58.7132077727686,66.789536844707,46.5612736896823,78.4623228507842,84.6921103980474,57.3252005032227,30.8745059517651,59.0477920361655,19.2248728177724,54.8657468970526,57.2919276217615,81.0661394678138,52.2725927397986,47.0274434301044,45.2090501889098,31.4646076980777,88.2956009230628,69.6818929217313,31.3263801207084,51.7990954055595,35.6581791394251,15.257124048286,40.2702004404258,56.9822321996883,54.6390451230012,71.1407650703176,86.826318751016,31.2747257458003,41.4537139886408,58.986016927935,63.3101878770561,62.1683726904869,55.9958676329329,45.9612468147149,60.3102701301389,61.4643259668438,31.6523961615264,62.9762312274106,64.3714857432309,56.8652848262963,65.6742657440863,80.4655380976805,16.391445472696,75.0611215183416,25.757497197012,38.57105457665,36.1469306567809,89.6914092483182,59.4316819127271,52.3039348494646
94.0069523027617,51.0162051779154,58.0155619146231,21.799049226356,39.2694373747487,27.5547918805619,59.5289265907006,48.8201785343163,86.9078652339672,69.0106442335823,53.7379908118981,67.7009527160792,39.8144658905686,72.7964414779079,88.0835773344619,56.5011187658569,29.5292961751114,52.9474990190396,17.450881990556,52.8604012694717,56.9263288033832,66.7947607276443,55.5246434151929,45.422210442487,50.7695708668234,37.4747321555302,90.7614581795718,71.8418722234975,34.7957344124012,58.0400593920025,33.2105832040329,17.0953639051123,30.7895788699564,58.9167855103433,53.0374202184891,69.8490405017748,84.7386451388273,31.920690995225,35.4470002826375,61.498040901838,61.2726356225629,57.9459472498342,55.0415468961568,47.381456075262,61.7438232476281,64.7334477364177,29.0075257736285,62.0709127708321,62.2811352814109,82.8571895712086,66.1675732814904,84.7230381700574,15.0024735424864,76.3616666716714,25.6519229189688,29.4904548275598,34.6153395476421,89.2613332047463,55.1135379618888,55.0763927939759
95.9220135454953,40.9474411389487,66.739659807908,24.9073685565401,39.297538494857,9.18543388213568,55.8946636356547,14.4237660180567,91.4346221041486,71.1890705459707,64.899430539262,70.9235841835524,39.5404679418165,69.6723469896767,81.695221032428,54.7293316833391,30.7607361740575,60.2963930479434,20.0750607071875,51.2959860536882,56.2689722932023,81.2608594653345,50.5470825225363,13.5718578386501,51.515855647395,13.5218045498134,92.041021261995,73.3328160696131,29.0626565895337,49.3007790718993,34.7019414750301,14.5212594175221,40.8822921941739,58.8040182065713,54.7134742174503,72.0106159616983,88.1961464844681,30.9789853127941,35.2030586611787,63.7129797934299,63.206799883047,56.3100728017517,61.0698402173415,49.4240129247699,61.6637922439061,59.5372120931493,31.5959204568486,60.124465623419,66.1314764013812,22.6636016678352,64.0256745447029,84.9750865644302,18.1185037787482,73.2576880438131,25.4887639897065,39.1573199585335,34.5685990274183,94.3557264934341,59.1018190184016,47.789056856264
88.5160160852988,44.7664712558187,63.9458405174824,21.5835838352968,39.1360300171283,9.18509656550509,56.3025243669798,14.4237660180567,84.9227819627652,73.8476952209074,61.3909254558182,68.8700818795773,50.3790848719315,70.6633855239305,88.2611152668005,52.6731346788266,35.6652093427583,60.4812676941603,19.2346894493532,53.3629676842416,60.3763360558561,61.8051744938355,52.7875021798148,27.7157713570517,47.0708201008846,13.5218045498134,84.0233480391532,68.6174696356231,46.7851546784626,49.9631960635086,32.7792445442746,14.7163705122922,38.9607835794473,62.4555444036693,55.809633837989,67.1922821748847,85.6928784626331,48.0468850184428,44.8527286690889,62.088888942391,65.5673189417182,58.3334528129768,56.4573989944526,45.0489117015489,64.8911433835738,60.5500097167854,31.6933950613746,57.865571858224,65.6069629335223,22.6636016678352,64.2410976018221,80.9599086230288,17.1390057757006,72.1351546304444,25.8558699427476,37.3168867638251,33.6361912038158,93.4846364748702,58.486815704772,53.0852173640253
