"NOT_PREGNANT","PREGNANT"
100,100
98.5994397759104,98.5994397759104
96.078431372549,96.078431372549
91.8767507002801,91.8767507002801
83.4733893557423,83.4733893557423
72.5490196078432,72.5490196078432
71.9887955182073,71.9887955182073
71.7086834733894,71.7086834733894
69.7478991596639,69.7478991596639
68.6274509803922,68.6274509803922
65.8263305322129,65.8263305322129
54.9019607843137,54.9019607843137
49.5798319327731,49.5798319327731
48.7394957983194,48.7394957983194
47.8991596638655,47.8991596638655
44.5378151260504,44.5378151260504
38.9355742296919,38.9355742296919
33.0532212885154,33.0532212885154
31.0924369747899,31.0924369747899
27.1708683473389,27.1708683473389
19.047619047619,19.047619047619
18.4873949579832,18.4873949579832
15.406162464986,15.406162464986
15.1260504201681,15.1260504201681
7.84313725490193,7.84313725490193
7.56302521008399,7.56302521008399
7.56302521008399,7.56302521008399
6.44257703081232,6.44257703081232
4.2016806722689,4.2016806722689
1.40056022408961,1.40056022408961
1.12044817927167,1.12044817927167
0.560224089635799,0.560224089635799
0,0
