"feature","importance"
"ENSBTAG00000017745-ENSBTAG00000018474",0.168976569733647
"ENSBTAG00000010738-ENSBTAG00000003220",0.0866624739620308
"ENSBTAG00000017745-ENSBTAG00000015361",0.0758489279854714
"ENSBTAG00000005710-ENSBTAG00000009851",0.0401708394511257
"ENSBTAG00000040584-ENSBTAG00000021923",0.0387760799550789
"ENSBTAG00000003329-ENSBTAG00000002081",0.0230383163705423
"ENSBTAG00000011412-ENSBTAG00000019929",0.0187861572545604
"ENSBTAG00000017246-ENSBTAG00000010444",0.0167498311177615
"ENSBTAG00000032436-ENSBTAG00000010444",0.0158528573396469
"ENSBTAG00000014583-ENSBTAG00000012100",0.0153837613688332
"ENSBTAG00000011808-ENSBTAG00000018105",0.0113319999249967
"ENSBTAG00000001941-ENSBTAG00000023144",0.00927294204994272
"ENSBTAG00000014583-ENSBTAG00000011515",0.00791972038065461
"ENSBTAG00000025644-ENSBTAG00000011515",0.00770498605793188
"ENSBTAG00000001460-ENSBTAG00000020661",0.00711229366976115
"ENSBTAG00000021457-ENSBTAG00000011986",0.00595458377847291
"ENSBTAG00000015089-ENSBTAG00000023144",0.00463585185103713
"ENSBTAG00000025644-ENSBTAG00000012100",0.000812991291773146
"ENSBTAG00000010562-ENSBTAG00000011515",0.000539792977732156
"ENSBTAG00000005077-ENSBTAG00000015127",0.000386234081911602
"ENSBTAG00000031998-ENSBTAG00000039292",0.000111813262289734
"ENSBTAG00000017745-ENSBTAG00000016933",-0.000430985936247963
"ENSBTAG00000047567-ENSBTAG00000019866",-0.000916474899385789
"ENSBTAG00000000575-ENSBTAG00000020679",-0.00259257982174863
"ENSBTAG00000000470-ENSBTAG00000019929",-0.00264656506023223
"ENSBTAG00000005111-ENSBTAG00000002081",-0.00285952696808156
"ENSBTAG00000005111-ENSBTAG00000006420",-0.0031542590041882
"ENSBTAG00000003835-ENSBTAG00000002081",-0.00445755422107991
"ENSBTAG00000007737-ENSBTAG00000011909",-0.00676332252307613
"ENSBTAG00000015362-ENSBTAG00000011909",-0.0124452933821349
"ENSBTAG00000005111-ENSBTAG00000000231",-0.0201056904711056
"ENSBTAG00000021105-ENSBTAG00000014031",-0.0203090140243466
"ENSBTAG00000005691-ENSBTAG00000014357",-0.0256531286553771
