"Sample","ENSBTAG00000010663-ENSBTAG00000019929","ENSBTAG00000026236-ENSBTAG00000019929","ENSBTAG00000021316-ENSBTAG00000019929","ENSBTAG00000014575-ENSBTAG00000019929","ENSBTAG00000013760-ENSBTAG00000019929","ENSBTAG00000022120-ENSBTAG00000019929","ENSBTAG00000020645-ENSBTAG00000021527","ENSBTAG00000020645-ENSBTAG00000012848","ENSBTAG00000020645-ENSBTAG00000014944","ENSBTAG00000000470-ENSBTAG00000019929","ENSBTAG00000010303-ENSBTAG00000007103","ENSBTAG00000008817-ENSBTAG00000019929","ENSBTAG00000026779-ENSBTAG00000007103","ENSBTAG00000021697-ENSBTAG00000019929","ENSBTAG00000005260-ENSBTAG00000019929","ENSBTAG00000004630-ENSBTAG00000019929","ENSBTAG00000017060-ENSBTAG00000007103","ENSBTAG00000020645-ENSBTAG00000005990","ENSBTAG00000025644-ENSBTAG00000010986","ENSBTAG00000020645-ENSBTAG00000013674","ENSBTAG00000020645-ENSBTAG00000017489","ENSBTAG00000020645-ENSBTAG00000020199","ENSBTAG00000021457-ENSBTAG00000011986","ENSBTAG00000016515-ENSBTAG00000015510","ENSBTAG00000015801-ENSBTAG00000015510","ENSBTAG00000017246-ENSBTAG00000010444","ENSBTAG00000020645-ENSBTAG00000011628","ENSBTAG00000000277-ENSBTAG00000011238","ENSBTAG00000003585-ENSBTAG00000007213","ENSBTAG00000008300-ENSBTAG00000017266","ENSBTAG00000020645-ENSBTAG00000006208","ENSBTAG00000020645-ENSBTAG00000011461","ENSBTAG00000020645-ENSBTAG00000014600","ENSBTAG00000021316-ENSBTAG00000003585","ENSBTAG00000014575-ENSBTAG00000003585","ENSBTAG00000013760-ENSBTAG00000003585","ENSBTAG00000031998-ENSBTAG00000015708","ENSBTAG00000005691-ENSBTAG00000020644","ENSBTAG00000000016-ENSBTAG00000016455","ENSBTAG00000007446-ENSBTAG00000008733"
"Zo_IVT_NP_10.NP_Hols_8",68.9110720289304,66.8021166737369,74.4820118449582,66.7353002064355,68.4883178452236,69.0917652276823,66.2565433200663,89.7762687763968,48.9305462624853,65.563729315011,33.1017044750778,67.7680953909427,31.2408911711973,44.493488586065,56.8681635068428,64.6652227365924,33.0964619645525,78.5680076933982,71.3793021831593,104.452092483505,63.9021018256375,63.6745465565472,72.1889254543465,36.0852786673303,31.05399830558,93.055559854922,73.2409288062572,46.0472867859583,52.7503542006888,155.053162966773,100.254427539146,64.4630428802384,79.3293110326706,82.6661101507751,74.068188293489,76.0138278598042,39.2304137512648,30.1049211920466,85.6874898342681,77.6373285552425
"Zo_IVT_NP_13.NP_Hols_8",68.9110720289304,66.8021166737369,74.4820118449582,66.7353002064355,68.4883178452236,69.0917652276823,66.2200542288847,89.726826799904,48.9035990196218,65.563729315011,33.1017044750778,67.7680953909427,31.2408911711973,44.493488586065,56.8681635068428,64.6652227365924,33.0964619645525,78.5247383791082,73.2673589642287,104.394568173666,63.8669093826972,63.6394794338326,72.1889254543465,36.0852786673303,31.05399830558,90.2637417217523,73.2005932439788,46.0472867859583,52.7503542006888,155.303165314626,100.19921498557,64.4275415134052,79.2856224501005,82.6661101507751,74.068188293489,76.0138278598042,39.2304137512648,30.1049211920466,85.6874898342681,77.6373285552425
"Zo_IVT_NP_18.NP_Hols_8",68.9110720289304,66.8021166737369,74.4820118449582,66.7353002064355,68.4883178452236,69.0917652276823,64.8773110192828,87.9074370575117,47.911981355255,65.563729315011,33.1017044750778,67.7680953909427,31.2408911711973,44.493488586065,56.8681635068428,64.6652227365924,33.0964619645525,76.9324932432183,75.6755188189334,102.277760823283,62.5718808616473,62.3490625070053,72.1889254543465,36.0852786673303,31.05399830558,93.8596346742127,71.7163057322614,46.0472867859583,52.7503542006888,152.625013628394,98.1674767591972,63.1211450616679,77.6779488774399,82.6661101507751,74.068188293489,76.0138278598042,39.2304137512648,30.1049211920466,85.6874898342681,77.6373285552425
"Zo_IVT_NP_26.NP_Hols_8",68.9110720289304,66.8021166737369,74.4820118449582,66.7353002064355,68.4883178452236,69.0917652276823,64.5595350651462,87.4768571020885,47.6773033861693,65.563729315011,33.1017044750778,67.7680953909427,31.2408911711973,44.493488586065,56.8681635068428,64.6652227365924,33.0964619645525,76.5556697272558,74.8860112629795,101.77679349708,62.2653971490745,62.0436701823789,72.1889254543465,36.0852786673303,31.05399830558,95.4602221460541,71.3650316562682,46.0472867859583,52.7503542006888,161.092639123384,97.6866420405223,62.8119709947556,77.2974740406735,82.6661101507751,74.068188293489,76.0138278598042,39.2304137512648,30.1049211920466,85.6874898342681,77.6373285552425
"Zo_IVT_NP_28.NP_Hols_8",68.9110720289304,66.8021166737369,74.4820118449582,66.7353002064355,68.4883178452236,69.0917652276823,65.1914786065685,88.3331277492332,48.1439945405731,65.563729315011,33.1017044750778,67.7680953909427,31.2408911711973,44.493488586065,56.8681635068428,64.6652227365924,33.0964619645525,77.3050379033833,73.6871407890305,102.773039632562,62.8748844315146,62.650987081708,72.1889254543465,36.0852786673303,31.05399830558,93.5307804965953,72.0635910680278,46.0472867859583,52.7503542006888,161.778092417381,98.6428515680298,63.4268084367243,78.0541033974211,82.6661101507751,74.068188293489,76.0138278598042,39.2304137512648,30.1049211920466,85.6874898342681,77.6373285552425
"Zo_IVT_PR_1.PR_Hols_7",71.8974832466656,69.6971317232655,77.7098518588225,69.6274196189989,71.4564080907348,72.0860071782711,46.0923781501199,61.5670065318575,36.5974085489364,68.4050761543215,34.6775943303484,70.7049732296026,32.7281923312741,46.4217107065076,59.3326690852429,67.4676308386871,34.6721022369304,55.4420787969438,67.4667889728739,72.8819769651428,43.2698626030041,46.6998672997014,75.5880135810201,40.4594051502091,34.8182512476167,83.8314419764435,48.868198715734,85.4978131326658,80.8276049097302,137.758886315421,66.7776150173064,42.9308210452267,52.2165247299862,84.4499119565415,75.6664607631478,77.6540841045002,41.345036535057,31.8891655225949,89.8299116030828,82.251616738228
"Zo_IVT_PR_2.PR_Hols_7",71.8974832466656,69.6971317232655,77.7098518588225,69.6274196189989,71.4564080907348,72.0860071782711,46.0923781501199,61.5670065318575,36.5974085489364,68.4050761543215,34.6775943303484,70.7049732296026,32.7281923312741,46.4217107065076,59.3326690852429,67.4676308386871,34.6721022369304,55.4420787969438,65.1183032762209,72.8819769651428,43.2698626030041,46.6998672997014,75.5880135810201,40.4594051502091,34.8182512476167,79.1851007177092,48.868198715734,46.6325934845229,53.5992782614658,149.982508242436,66.7776150173064,42.9308210452267,52.2165247299862,84.4499119565415,75.6664607631478,77.6540841045002,41.345036535057,31.8891655225949,89.8299116030828,82.251616738228
"Zo_IVT_PR_3.PR_Hols_7",104.604502672812,69.6971317232655,77.7098518588225,69.6274196189989,71.4564080907348,72.0860071782711,46.0923781501199,61.5670065318575,36.5974085489364,68.4050761543215,34.6775943303484,70.7049732296026,32.7281923312741,46.4217107065076,59.3326690852429,67.4676308386871,34.6721022369304,55.4420787969438,66.1394510549258,72.8819769651428,43.2698626030041,46.6998672997014,75.5880135810201,40.4594051502091,34.8182512476167,82.6293991352849,48.868198715734,86.0914787428341,53.5992782614658,149.672661614673,66.7776150173064,42.9308210452267,52.2165247299862,84.4499119565415,75.6664607631478,77.6540841045002,41.345036535057,31.8891655225949,89.8299116030828,82.251616738228
"Zo_IVT_PR_7.PR_Hols_7",76.4903057606637,79.8613176075777,84.537335852729,75.2411239240645,80.3318352021782,80.7690415731375,48.0077755527617,64.1254617284081,38.1182365923441,78.5326830376741,42.6981643755558,77.1307045370853,40.5276306883841,62.9145119600884,100.202331477964,78.9096393541406,43.313182277563,57.7460088171927,64.9862551145672,75.9106327859332,45.067968618982,48.6405092912739,84.7936537678911,44.9507896275002,41.384365134404,84.9877820033929,50.8989470660804,53.5404771229718,59.0354057537981,144.710876078438,69.5526002858508,44.7148379786877,54.3864148475465,91.869568645858,81.7670622052162,87.2993095194165,52.1805735816983,35.896818110527,91.5880375739356,92.9745680832813
"SW_IVT_PR_4.PR_Hols_7",88.5312029996279,70.6390695740222,89.3168306795532,78.9354743457319,74.2657838546794,75.3128123921801,59.1218088099865,78.9708176333314,46.9427935378846,69.4112378634469,35.2915336674708,84.0784910075589,40.1935037489755,76.0778193110227,84.8043101323364,83.4347557548289,39.326229917402,71.1144903824536,62.4964430169216,93.4843130418038,55.5014222897617,59.9010234827187,82.7342686006787,47.5874797927599,40.2684843891932,81.4862114004465,62.6823005736477,58.3472524440509,61.1973606544717,144.450412872729,85.6543651312945,55.0665401907675,66.9771340882775,97.0636065659833,85.781837171114,80.7071273190077,45.6584317895967,32.6038331673982,91.4600972766848,88.2643901576804
