"Sample","ENSBTAG00000014113-ENSBTAG00000019428","ENSBTAG00000021316-ENSBTAG00000019929","ENSBTAG00000000283-ENSBTAG00000012771","ENSBTAG00000000470-ENSBTAG00000019929","ENSBTAG00000000016-ENSBTAG00000015312","ENSBTAG00000004630-ENSBTAG00000019929","ENSBTAG00000022120-ENSBTAG00000019929","ENSBTAG00000000016-ENSBTAG00000016455","ENSBTAG00000010673-ENSBTAG00000000815","ENSBTAG00000007319-ENSBTAG00000022799","ENSBTAG00000021316-ENSBTAG00000003585","ENSBTAG00000009357-ENSBTAG00000012771","ENSBTAG00000018773-ENSBTAG00000019866","ENSBTAG00000004630-ENSBTAG00000003585","ENSBTAG00000007319-ENSBTAG00000007909"
"Zo_IVT_PR_3.PR_Hols_2",36.6054907082753,78.4820531433215,62.5421789632156,69.0848160638581,95.0912675869148,68.1380553723792,72.8023244277055,97.5816057814175,44.9896922020108,82.9205446923182,86.2004875046741,64.2602642662576,70.7493008657686,74.8391938726871,104.696800777536
"Zo_IVT_PR_7.PR_Hols_2",43.3717595933721,85.3773817127082,74.110975177461,79.3130607795725,96.9523673493699,79.6937629036143,81.571641966249,99.4914457483081,51.5285818442021,84.952817406814,93.7739474280608,74.9734024652398,75.2452032489312,87.5313646653502,107.26278068402
"SW_IVT_PR_1.PR_Hols_2",38.4516781614648,83.0723635513609,67.0498472527545,77.153169189501,96.896888861707,75.6935327986691,74.5124950130483,99.434514338623,43.5066343573587,89.9426055957283,91.2422388238985,62.7667145457905,80.4036977324695,83.1377259751461,113.562966746175
"SW_IVT_PR_2.PR_Hols_2",42.7449877477713,85.9824102887334,74.9193824641342,73.1514849645449,98.7568983270951,78.7171822012701,85.354881302559,101.343235454737,45.9228083939196,93.8485605039171,94.4384784401686,80.0048715748015,87.9337992951657,86.4587406798895,118.494687640992
"SW_IVT_PR_4.PR_Hols_2",43.1020319267717,90.2043702865445,63.3314466034414,70.1009759822918,96.8169335631854,84.2638452978483,76.0611943421821,99.3524650966846,47.1181017450461,96.4892682830485,99.0756533796664,71.5746516408608,81.1177198468708,92.5508986166357,121.82888735337
"Zo_IVT_PR_3.PR_Jap_5",37.5617722355382,78.3911748732412,57.6218692666378,69.0048193216573,96.4131586406435,68.0591549314393,72.7180229978011,92.2122676734171,46.8616847077624,80.2390375634677,86.370426271345,59.2047895991551,67.3406908370297,74.9867345731347,103.427587054816
"Zo_IVT_PR_7.PR_Jap_5",44.5048030713183,85.2785189989631,68.2805267371696,79.2212202444471,98.3001300860462,79.6014815345777,81.4771861077108,94.017020452694,53.6726533931078,82.205590090139,93.958816788236,69.0751052640483,71.6199864443804,87.7039271715129,105.962460214147
"SW_IVT_PR_1.PR_Jap_5",39.4561894740192,82.9761699327098,61.7749108968302,77.0638297001995,98.2438803759737,75.605883494892,74.4262132916236,93.9632216414644,45.31691776854,87.0340171513656,91.4221170819325,57.82874021676,76.5299513196453,83.3016267026828,112.186270660749
"SW_IVT_PR_2.PR_Jap_5",43.8616574433652,85.8828469823288,69.0253351170356,73.0667792243008,100.129746367776,78.6260316635671,85.2560446431571,95.7669171336997,47.8336272715079,90.8136602273042,94.6246578808768,73.7107393282341,83.6972623050505,86.6291885762342,117.058205508716
"SW_IVT_PR_4.PR_Jap_5",44.2280290414546,90.0999181628169,58.3490437516877,70.0198025780158,98.1628135958567,84.1662720032634,75.9731193048301,93.8856870835994,49.0786560194768,93.3689720799951,99.2709747151929,65.9437404968016,77.209572769869,92.7333568140368,120.351985533026
"Zo_IVT_NP_3.NP_Jap_2",35.3974537039376,75.5044269549542,56.8392666949025,66.4637230968505,94.2609296951942,65.5528827121954,70.0401883837609,88.8234014208553,42.7284615958235,76.9237220313379,82.2544285662956,58.4006882885062,63.9026361449386,71.4132286783911,102.873335820593
"Zo_IVT_NP_13.NP_Jap_2",35.3974537039376,75.5044269549542,56.8392666949025,66.4637230968505,94.2609296951942,65.5528827121954,70.0401883837609,88.8234014208553,42.7284615958235,76.9237220313379,82.2544285662956,58.4006882885062,63.9026361449386,71.4132286783911,102.873335820593
