"NOT_PREGNANT","PREGNANT"
100,100
88.0281690140845,88.0281690140845
86.6197183098592,86.6197183098592
75.3521126760563,75.3521126760563
58.4507042253521,58.4507042253521
19.0140845070422,19.0140845070422
0,0
