"NOT_PREGNANT","PREGNANT"
100,100
69.2307692307693,69.2307692307693
69.2307692307693,69.2307692307693
69.2307692307693,69.2307692307693
69.2307692307693,69.2307692307693
61.5384615384615,61.5384615384615
53.8461538461539,53.8461538461539
53.8461538461539,53.8461538461539
46.1538461538462,46.1538461538462
38.4615384615385,38.4615384615385
38.4615384615385,38.4615384615385
38.4615384615385,38.4615384615385
38.4615384615385,38.4615384615385
38.4615384615385,38.4615384615385
38.4615384615385,38.4615384615385
38.4615384615385,38.4615384615385
38.4615384615385,38.4615384615385
38.4615384615385,38.4615384615385
30.7692307692308,30.7692307692308
25,25
23.0769230769232,23.0769230769232
21.1538461538462,21.1538461538462
13.4615384615386,13.4615384615386
11.5384615384616,11.5384615384616
7.69230769230777,7.69230769230777
3.84615384615395,3.84615384615395
3.84615384615395,3.84615384615395
0,0
0,0
0,0
