"NOT_PREGNANT","PREGNANT"
100,100
97.737556561086,97.737556561086
94.1176470588235,94.1176470588235
88.2352941176471,88.2352941176471
86.8778280542986,86.8778280542986
86.4253393665158,86.4253393665158
85.0678733031674,85.0678733031674
84.6153846153846,84.6153846153846
82.8054298642534,82.8054298642534
81.9004524886878,81.9004524886878
79.6380090497738,79.6380090497738
79.185520361991,79.185520361991
76.9230769230769,76.9230769230769
75.5656108597285,75.5656108597285
75.1131221719457,75.1131221719457
74.2081447963801,74.2081447963801
73.7556561085973,73.7556561085973
71.4932126696833,71.4932126696833
69.2307692307692,69.2307692307692
68.3257918552036,68.3257918552036
67.8733031674208,67.8733031674208
66.9683257918552,66.9683257918552
64.2533936651584,64.2533936651584
64.2533936651584,64.2533936651584
63.3484162895928,63.3484162895928
62.4434389140271,62.4434389140271
61.0859728506788,61.0859728506788
59.2760180995475,59.2760180995475
57.4660633484163,57.4660633484163
54.2986425339367,54.2986425339367
52.9411764705882,52.9411764705882
52.4886877828055,52.4886877828055
52.4886877828054,52.4886877828054
47.5113122171946,47.5113122171946
42.5339366515837,42.5339366515837
42.0814479638009,42.0814479638009
35.2941176470588,35.2941176470588
34.841628959276,34.841628959276
33.4841628959276,33.4841628959276
31.6742081447964,31.6742081447964
30.7692307692308,30.7692307692308
28.054298642534,28.054298642534
26.6968325791855,26.6968325791855
26.6968325791855,26.6968325791855
25.7918552036199,25.7918552036199
23.0769230769231,23.0769230769231
20.3619909502262,20.3619909502262
20.3619909502262,20.3619909502262
19.9095022624434,19.9095022624434
19.0045248868778,19.0045248868778
17.6470588235294,17.6470588235294
16.7420814479638,16.7420814479638
16.289592760181,16.289592760181
14.027149321267,14.027149321267
9.04977375565612,9.04977375565612
4.97737556561088,4.97737556561088
4.07239819004527,4.07239819004527
3.16742081447963,3.16742081447963
1.80995475113124,1.80995475113124
0.452488687782818,0.452488687782818
0,0
