"feature","importance"
"ENSBTAG00000017745-ENSBTAG00000010423",0.0958860178312007
"ENSBTAG00000008300-ENSBTAG00000011741",0.0276449687285135
"ENSBTAG00000008300-ENSBTAG00000001462",0.0258053013239699
"ENSBTAG00000015991-ENSBTAG00000024015",0.0255543581794461
"ENSBTAG00000000575-ENSBTAG00000015296",0.023325244435865
"ENSBTAG00000003835-ENSBTAG00000006420",0.0148250069432485
"ENSBTAG00000025644-ENSBTAG00000020667",0.0140067843309796
"ENSBTAG00000021945-ENSBTAG00000011741",0.0135639201202576
"ENSBTAG00000021697-ENSBTAG00000007173",0.0119142250456104
"ENSBTAG00000013103-ENSBTAG00000010682",0.00996223421232939
"ENSBTAG00000020221-ENSBTAG00000005092",0.00924016358462498
"ENSBTAG00000014583-ENSBTAG00000020667",0.00788578376824389
"ENSBTAG00000020645-ENSBTAG00000020199",0.00736169857659236
"ENSBTAG00000005339-ENSBTAG00000015910",0.00612207397084163
"ENSBTAG00000022635-ENSBTAG00000009757",0.00593839735860879
"ENSBTAG00000040584-ENSBTAG00000021923",0.00570879123131446
"ENSBTAG00000010312-ENSBTAG00000020199",0.00511047782330631
"ENSBTAG00000021466-ENSBTAG00000010682",0.00399185061181478
"ENSBTAG00000018255-ENSBTAG00000015127",0.00340706646666511
"ENSBTAG00000003300-ENSBTAG00000002804",0.00314629979814729
"ENSBTAG00000034077-ENSBTAG00000017846",0.00218528462594086
"ENSBTAG00000007446-ENSBTAG00000020979",0.00204996315819317
"ENSBTAG00000008300-ENSBTAG00000017489",0.00192952231699767
"ENSBTAG00000012066-ENSBTAG00000019929",0.00187659567868509
"ENSBTAG00000000575-ENSBTAG00000026676",0.00143845164263817
"ENSBTAG00000012066-ENSBTAG00000013569",0.0014009375340796
"ENSBTAG00000005339-ENSBTAG00000000782",0.00108973392463374
"ENSBTAG00000011966-ENSBTAG00000019929",0.00101521333403509
"ENSBTAG00000008096-ENSBTAG00000019733",0.000895883551614407
"ENSBTAG00000032436-ENSBTAG00000018035",0.000828063839079962
"ENSBTAG00000005947-ENSBTAG00000015910",0.000792692508886139
"ENSBTAG00000007737-ENSBTAG00000018035",6.99201713996733e-05
"ENSBTAG00000020457-ENSBTAG00000015910",5.60765801499441e-06
"ENSBTAG00000000575-ENSBTAG00000012119",-1.02122558344186e-05
"ENSBTAG00000017060-ENSBTAG00000010303",-0.00019158558100163
"ENSBTAG00000006045-ENSBTAG00000034385",-0.000423283606779568
"ENSBTAG00000007153-ENSBTAG00000012219",-0.000427443287163709
"ENSBTAG00000005947-ENSBTAG00000015739",-0.000971236959705801
"ENSBTAG00000016800-ENSBTAG00000000782",-0.00112068885547789
"ENSBTAG00000021499-ENSBTAG00000008036",-0.00116716998322858
"ENSBTAG00000017564-ENSBTAG00000017846",-0.00169196887228845
"ENSBTAG00000000476-ENSBTAG00000003781",-0.00184122269059939
"ENSBTAG00000005077-ENSBTAG00000015127",-0.0018822717288014
"ENSBTAG00000013201-ENSBTAG00000020319",-0.00218861674492365
"ENSBTAG00000020457-ENSBTAG00000019832",-0.00269873904326901
"ENSBTAG00000007773-ENSBTAG00000010347",-0.0032342930418095
"ENSBTAG00000009478-ENSBTAG00000018035",-0.00686970193013847
"ENSBTAG00000004129-ENSBTAG00000001338",-0.0075832659994407
"ENSBTAG00000005339-ENSBTAG00000019866",-0.00872259898520383
"ENSBTAG00000013155-ENSBTAG00000010682",-0.00928222398773804
"ENSBTAG00000008300-ENSBTAG00000008165",-0.00945601384804773
"ENSBTAG00000008300-ENSBTAG00000018993",-0.00995898258791483
"ENSBTAG00000017060-ENSBTAG00000007103",-0.0105483332012563
"ENSBTAG00000005947-ENSBTAG00000013125",-0.0105832608045963
"ENSBTAG00000021217-ENSBTAG00000010682",-0.0120034539208264
"ENSBTAG00000009476-ENSBTAG00000011971",-0.0151875297733107
"ENSBTAG00000007773-ENSBTAG00000003418",-0.0158215770870783
"ENSBTAG00000017753-ENSBTAG00000014420",-0.0184762643147714
"ENSBTAG00000000575-ENSBTAG00000020679",-0.0194557249618794
"ENSBTAG00000003253-ENSBTAG00000011434",-0.022395895367053
"ENSBTAG00000007773-ENSBTAG00000015910",-0.0250732015255297
