"Sample","ENSBTAG00000031998-ENSBTAG00000015708","ENSBTAG00000010663-ENSBTAG00000019929","ENSBTAG00000010663-ENSBTAG00000015910","ENSBTAG00000010303-ENSBTAG00000007103","ENSBTAG00000014465-ENSBTAG00000019929","ENSBTAG00000012817-ENSBTAG00000022799","ENSBTAG00000014921-ENSBTAG00000017745","ENSBTAG00000007338-ENSBTAG00000017593","ENSBTAG00000008300-ENSBTAG00000001462","ENSBTAG00000021302-ENSBTAG00000015910","ENSBTAG00000021466-ENSBTAG00000015910","ENSBTAG00000012088-ENSBTAG00000015910","ENSBTAG00000010303-ENSBTAG00000017060","ENSBTAG00000001745-ENSBTAG00000015910","ENSBTAG00000007273-ENSBTAG00000034385","ENSBTAG00000012004-ENSBTAG00000015910","ENSBTAG00000014737-ENSBTAG00000015910","ENSBTAG00000012004-ENSBTAG00000019929","ENSBTAG00000001292-ENSBTAG00000034385","ENSBTAG00000010123-ENSBTAG00000018517","ENSBTAG00000010361-ENSBTAG00000022799","ENSBTAG00000012817-ENSBTAG00000007909","ENSBTAG00000015509-ENSBTAG00000012687","ENSBTAG00000047567-ENSBTAG00000000570","ENSBTAG00000007897-ENSBTAG00000016948","ENSBTAG00000015043-ENSBTAG00000022799","ENSBTAG00000039355-ENSBTAG00000011515","ENSBTAG00000014051-ENSBTAG00000015910","ENSBTAG00000038735-ENSBTAG00000016948","ENSBTAG00000000310-ENSBTAG00000022799"
"Zo_IVT_PR_7.PR_Hols_5",53.7043449227202,75.2998927418757,102.347085284358,43.658162941949,72.9827078261988,67.8242651100875,83.2000939705483,39.5765469414257,48.8297617963502,102.457338274092,105.702222493044,94.5052210686381,58.2805735216275,93.460255372383,45.9330772431279,97.6074796927019,99.6433899519205,71.8128194002275,44.3236882321689,60.0874027615762,68.4349588560013,92.1661998991714,55.7306132999958,38.5202659551683,53.1866008071245,71.838433538927,52.6338973608189,107.703319879367,52.3523099048259,66.4336531088771
"SW_IVT_PR_3.PR_Hols_5",52.6962321646745,86.9764649811926,118.21780025208,39.6490929834836,81.0086454638954,72.0960293616325,88.7253750455808,41.2167013159964,52.0244622189971,104.283583812864,97.0854114448689,112.21815825744,52.9287474088712,107.217982910452,54.7229922180998,83.7567193613726,94.4492766629325,61.6223898003537,44.8538812139591,53.2784075442239,69.4848623183666,97.9710881245136,68.9663356219444,44.8724023192772,50.1637146796614,69.5771447252541,52.355235774848,95.0625461267098,50.8860558514461,73.6768355281807
"Zo_IVT_PR_1.PR_Hols_7",41.345036535057,71.8974832466656,98.2214791431497,34.6775943303484,68.6241673973782,61.9869051932756,81.0635349882779,34.1779919094002,46.4184507092451,84.1525625289491,93.2805993297445,86.4087513586154,47.4237636521711,84.3501241699604,42.0550396622867,74.6425977601735,82.3919787041099,54.6378955882783,39.4029921368388,55.9963296457375,54.150017936509,85.5691927974015,71.3451336345949,38.0509511535728,45.0305878374507,63.6773189502797,42.7854683607296,97.1940636485554,43.6985671158816,60.4923653287118
"Zo_IVT_PR_3.PR_Hols_7",41.345036535057,104.604502672812,142.903597088479,34.6775943303484,103.715934203579,79.7539158252744,81.0635349882779,34.1779919094002,50.4328486641118,84.1525625289491,93.2805993297445,86.4087513586154,47.4237636521711,84.3501241699604,42.0550396622867,74.6425977601735,82.3919787041099,54.6378955882783,39.4029921368388,55.9963296457375,54.150017936509,110.095481913831,71.5366226304425,38.0509511535728,45.0305878374507,63.6773189502797,42.7854683607296,97.1940636485554,43.6985671158816,60.4923653287118
"Zo_IVT_PR_5.PR_Hols_7",49.4526290427325,74.9949058101144,102.452968368851,40.5961637424515,95.1269179847192,66.1556397702408,84.063325235485,39.9004861325575,50.1765543102618,99.3796114975122,103.787219877488,93.412081596495,55.5177748538911,92.0990945269892,45.4394184446685,93.7394312160214,96.6960361360876,68.6166533450734,43.5671014724122,60.9471457498735,65.0278481677162,91.3238800434462,74.0643565836836,39.5025130149112,50.3495658718444,69.6090459276273,48.62732657198,106.241115700669,49.4239104698485,64.7347298330403
"Zo_IVT_PR_7.PR_Hols_7",52.1805735816983,76.4903057606637,104.495882646527,42.6981643755558,74.1364885605291,68.0308701965848,85.5379257933964,41.9184364610239,48.760953634297,104.608450419656,107.9214616266,96.4893769356983,58.3923912494642,95.4224719773194,46.8732585096908,99.6567680950916,101.735422694146,72.9481054148165,45.2309277171328,63.0087458486816,68.6434242270736,93.9125228122869,48.4200768098722,40.2137711746472,52.4171469653707,72.0572665148693,50.8167687558616,109.964572449586,51.5949258011296,66.6360221374926
"SW_IVT_PR_3.PR_Hols_7",51.2010643441208,88.3514724675472,120.699806423895,38.777249784915,82.2893079281193,72.3156470214508,91.2184612354728,43.6556447889377,51.9511522642604,106.473038345859,99.1237389208121,114.574200755192,53.0302970662422,109.469045734713,55.8430898736825,85.515208302485,96.432257966095,62.5965757174391,45.7719729548366,55.8687093449008,69.6965258869469,99.8273993991659,59.9195858501386,46.8451729026032,49.4379931183817,69.7890894028833,50.54772766095,97.0584031439428,50.1498841357807,73.9012686120105
"Zo_IVT_NP_3.NP_Jap_5",35.404257417358,67.7104559643957,95.315927950349,31.7188404758468,64.6277651849377,59.2160470986009,76.9019048205269,31.2314750715511,56.7304715701792,81.6631927845079,90.5212074023159,83.8526398770062,45.3242816180888,81.8549102306781,38.778354394938,72.4345482495391,79.954689894276,51.4559989607,36.3329390620817,48.4471246820783,51.7294741933051,79.4020932871536,43.882923037599,28.2764571463936,42.5711911570471,60.8308981762401,46.8555440256366,94.3189050780392,41.3119202595016,57.7883142131665
"Zo_IVT_NP_13.NP_Jap_5",35.404257417358,67.7104559643957,95.315927950349,31.7188404758468,64.6277651849377,59.2160470986009,76.9019048205269,31.2314750715511,59.0684382406944,81.6631927845079,90.5212074023159,83.8526398770062,45.3242816180888,81.8549102306781,38.778354394938,72.4345482495391,79.954689894276,51.4559989607,36.3329390620817,48.4471246820783,51.7294741933051,79.4020932871536,43.882923037599,28.2764571463936,42.5711911570471,60.8308981762401,46.8555440256366,94.3189050780392,41.3119202595016,57.7883142131665
"Zo_IVT_NP_18.NP_Jap_5",35.404257417358,67.7104559643957,95.315927950349,31.7188404758468,64.6277651849377,59.2160470986009,76.9019048205269,31.2314750715511,58.0498225727079,81.6631927845079,90.5212074023159,83.8526398770062,45.3242816180888,81.8549102306781,38.778354394938,72.4345482495391,79.954689894276,51.4559989607,36.3329390620817,48.4471246820783,51.7294741933051,79.4020932871536,43.882923037599,28.2764571463936,42.5711911570471,60.8308981762401,46.8555440256366,94.3189050780392,41.3119202595016,57.7883142131665
"Zo_IVT_NP_23.NP_Jap_5",35.404257417358,67.7104559643957,95.315927950349,31.7188404758468,64.6277651849377,59.2160470986009,76.9019048205269,31.2314750715511,59.639735788496,81.6631927845079,90.5212074023159,83.8526398770062,45.3242816180888,81.8549102306781,38.778354394938,72.4345482495391,79.954689894276,51.4559989607,36.3329390620817,48.4471246820783,51.7294741933051,79.4020932871536,43.882923037599,28.2764571463936,42.5711911570471,60.8308981762401,46.8555440256366,94.3189050780392,41.3119202595016,57.7883142131665
